step,takagi_r1,takagi_r2,takagi_r3,takagi_r4,takagi_r5,takagi_r6,takagi_r7,takagi_r8,takagi_r9,takagi_r10,takagi_r11,takagi_r12
12,0.33506827400884537,0.3236462790066769,0.30821393860073704,0.3024440454103667,0.25808018524673243,0.23656412579939937,0.2360471588352272,0.20301559024816201,0.1484863806250392,0.11105603494813042,0.10691380823165661,2.868617868989673e-09
13,0.3350682740088455,0.323646279006677,0.30821393860073704,0.3024440454103669,0.2580801852467324,0.2365641257993996,0.23604715883522714,0.20301559024816201,0.14848638062503947,0.11105603494813009,0.10691380823165705,3.1216761094060336e-09
14,0.3350682740088456,0.3236462790066771,0.3082139386007371,0.302444045410367,0.2580801852467323,0.2365641257993997,0.23604715883522717,0.20301559024816188,0.14848638062503958,0.11105603494813002,0.10691380823165716,3.962419516431471e-09
15,0.3350682740088461,0.3236462790066777,0.3082139386007378,0.3024440454103675,0.25808018524673276,0.23656412579940014,0.2360471588352277,0.20301559024816182,0.14848638062503972,0.11105603494813034,0.10691380823165726,1.3658113359088276e-09
16,0.3350682740088456,0.3236462790066774,0.30821393860073765,0.3024440454103671,0.25808018524673265,0.23656412579939984,0.23604715883522756,0.2030155902481613,0.14848638062503927,0.11105603494813027,0.10691380823165714,3.5789920953114076e-09
17,0.33506827400884537,0.32364627900667725,0.308213938600738,0.3024440454103672,0.25808018524673254,0.2365641257993998,0.23604715883522748,0.20301559024816082,0.14848638062503927,0.11105603494813021,0.1069138082316571,2.1156713520292453e-09
18,0.3350682740088455,0.3236462790066772,0.3082139386007381,0.3024440454103674,0.25808018524673254,0.23656412579940006,0.23604715883522742,0.20301559024816057,0.14848638062503958,0.11105603494813009,0.1069138082316571,2.5890562472795086e-09
19,0.3350682740088457,0.3236462790066773,0.30821393860073837,0.3024440454103678,0.25808018524673254,0.2365641257994004,0.23604715883522745,0.2030155902481602,0.1484863806250399,0.11105603494812968,0.10691380823165744,2.089639240891458e-09
20,0.33506827400884603,0.3236462790066774,0.3082139386007387,0.3024440454103682,0.2580801852467326,0.2365641257994008,0.23604715883522745,0.20301559024815993,0.1484863806250403,0.11105603494812957,0.10691380823165797,1.8038268298650752e-09
21,0.33506827400884615,0.3236462790066776,0.30821393860073926,0.3024440454103685,0.25808018524673254,0.23656412579940123,0.2360471588352274,0.20301559024815957,0.14848638062504044,0.11105603494812936,0.10691380823165829,2.943943770240168e-09
22,0.3350682740088463,0.3236462790066781,0.30821393860074003,0.30244404541036896,0.25808018524673293,0.23656412579940178,0.23604715883522753,0.20301559024815904,0.14848638062504055,0.11105603494812938,0.1069138082316583,1.7312373018144567e-09
23,0.33506827400884703,0.3236462790066786,0.3082139386007407,0.3024440454103694,0.2580801852467334,0.23656412579940234,0.23604715883522784,0.20301559024815857,0.14848638062504066,0.1110560349481296,0.10691380823165883,1.5544230038284556e-09
24,0.33506827400884687,0.32364627900667875,0.30821393860074164,0.3024440454103699,0.2580801852467334,0.23656412579940272,0.23604715883522764,0.20301559024815788,0.1484863806250406,0.11105603494812939,0.10691380823165865,1.410837872296501e-09
25,0.3350682740088471,0.3236462790066788,0.3082139386007424,0.30244404541037034,0.25808018524673365,0.23656412579940336,0.2360471588352274,0.20301559024815724,0.14848638062504096,0.111056034948129,0.10691380823165904,2.476104101782407e-09
26,0.33506827400884764,0.32364627900667914,0.3082139386007438,0.30244404541037134,0.2580801852467337,0.23656412579940428,0.236047158835227,0.20301559024815663,0.1484863806250414,0.1110560349481284,0.10691380823165937,1.3751104421748093e-09
27,0.33506827400884764,0.3236462790066791,0.30821393860074503,0.30244404541037184,0.25808018524673365,0.23656412579940525,0.2360471588352263,0.20301559024815607,0.14848638062504174,0.11105603494812752,0.10691380823165969,2.2560913146963085e-09
28,0.33506827400884753,0.32364627900667886,0.30821393860074603,0.30244404541037206,0.2580801852467335,0.23656412579940578,0.23604715883522528,0.2030155902481549,0.148486380625042,0.11105603494812666,0.10691380823165918,5.114909834728317e-10
29,0.3350682740088474,0.32364627900667875,0.30821393860074753,0.3024440454103721,0.25808018524673343,0.23656412579940658,0.23604715883522398,0.20301559024815352,0.148486380625042,0.11105603494812569,0.10691380823165843,1.066923114603963e-09
30,0.3350682740088472,0.32364627900667853,0.30821393860074914,0.30244404541037206,0.25808018524673315,0.23656412579940714,0.23604715883522243,0.2030155902481519,0.14848638062504216,0.11105603494812484,0.10691380823165703,2.587708403105449e-09
31,0.3350682740088471,0.32364627900667836,0.3082139386007512,0.3024440454103721,0.258080185246733,0.23656412579940816,0.23604715883522018,0.20301559024815014,0.14848638062504235,0.11105603494812367,0.10691380823165507,2.1158040164233064e-09
32,0.33506827400884776,0.3236462790066788,0.3082139386007541,0.3024440454103726,0.2580801852467332,0.23656412579940989,0.23604715883521782,0.20301559024814872,0.1484863806250431,0.11105603494812213,0.10691380823165303,2.593024779437633e-09
33,0.33506827400884753,0.32364627900667814,0.308213938600757,0.30244404541037256,0.25808018524673265,0.2365641257994114,0.23604715883521393,0.2030155902481468,0.14848638062504355,0.11105603494811991,0.10691380823165014,1.8953413097977527e-09
34,0.3350682740088474,0.3236462790066776,0.30821393860076074,0.30244404541037256,0.2580801852467321,0.23656412579941344,0.23604715883520896,0.20301559024814492,0.14848638062504413,0.11105603494811708,0.1069138082316458,3.135933719475415e-09
35,0.33506827400884737,0.3236462790066773,0.30821393860076546,0.3024440454103725,0.25808018524673176,0.2365641257994157,0.2360471588352029,0.20301559024814284,0.1484863806250446,0.11105603494811418,0.10691380823163961,1.9584821754977455e-09
36,0.335068274008847,0.32364627900667664,0.308213938600771,0.30244404541037184,0.2580801852467312,0.23656412579941802,0.2360471588351949,0.20301559024814028,0.14848638062504477,0.11105603494811067,0.10691380823163059,1.5281052604168078e-09
37,0.33506827400884637,0.32364627900667575,0.3082139386007772,0.3024440454103705,0.2580801852467304,0.23656412579942046,0.23604715883518454,0.2030155902481375,0.14848638062504502,0.11105603494810606,0.10691380823161929,3.036887465744722e-09
38,0.3350682740088461,0.3236462790066748,0.3082139386007854,0.3024440454103691,0.25808018524672954,0.2365641257994239,0.23604715883517133,0.2030155902481351,0.14848638062504557,0.11105603494810024,0.1069138082316039,1.3041073867084071e-09
39,0.33506827400884626,0.32364627900667403,0.30821393860079543,0.3024440454103675,0.25808018524672854,0.23656412579942815,0.23604715883515462,0.20301559024813265,0.1484863806250467,0.11105603494809295,0.10691380823158397,1.8660300308351343e-09
40,0.3350682740088464,0.32364627900667287,0.3082139386008078,0.3024440454103651,0.2580801852467273,0.23656412579943292,0.23604715883513328,0.2030155902481303,0.14848638062504785,0.11105603494808426,0.10691380823155718,3.937110923403505e-09
41,0.3350682740088474,0.3236462790066726,0.30821393860082386,0.3024440454103625,0.2580801852467267,0.23656412579943936,0.23604715883510657,0.20301559024812865,0.14848638062504946,0.11105603494807381,0.10691380823152208,9.770224248335216e-10
42,0.3350682740088485,0.323646279006672,0.30821393860084323,0.30244404541035874,0.2580801852467257,0.23656412579944655,0.23604715883507207,0.20301559024812724,0.14848638062505112,0.11105603494806075,0.10691380823147563,1.570617002593296e-09
43,0.33506827400884887,0.3236462790066704,0.3082139386008665,0.3024440454103529,0.258080185246724,0.2365641257994546,0.23604715883502775,0.20301559024812613,0.14848638062505248,0.11105603494804489,0.10691380823141483,2.0510119778782e-09
44,0.3350682740088506,0.3236462790066696,0.3082139386008959,0.30244404541034603,0.25808018524672277,0.23656412579946487,0.23604715883497168,0.2030155902481266,0.14848638062505443,0.11105603494802545,0.10691380823133546,2.9512765830587102e-09
45,0.33506827400885403,0.32364627900666937,0.30821393860093277,0.302444045410338,0.258080185246722,0.23656412579947808,0.23604715883490066,0.20301559024812935,0.1484863806250572,0.11105603494800131,0.10691380823123268,3.143614026996236e-09
46,0.33506827400885747,0.32364627900666837,0.30821393860097757,0.30244404541032643,0.25808018524672044,0.2365641257994935,0.2360471588348093,0.2030155902481343,0.14848638062505998,0.11105603494797098,0.10691380823109892,2.2135477472980925e-09
47,0.3350682740088619,0.323646279006667,0.3082139386010329,0.30244404541031145,0.2580801852467186,0.2365641257995115,0.23604715883469282,0.20301559024814225,0.14848638062506297,0.1110560349479336,0.10691380823092464,3.260551103906987e-09
48,0.3350682740088691,0.3236462790066667,0.30821393860110197,0.30244404541029246,0.25808018524671733,0.23656412579953381,0.23604715883454555,0.203015590248155,0.14848638062506675,0.11105603494788781,0.10691380823069843,1.955348107755843e-09
49,0.33506827400887884,0.3236462790066666,0.3082139386011875,0.30244404541026787,0.25808018524671633,0.23656412579956101,0.23604715883435792,0.20301559024817376,0.14848638062507086,0.11105603494783113,0.10691380823040529,3.5305285834975112e-09
50,0.3350682740088927,0.3236462790066673,0.3082139386012944,0.30244404541023723,0.25808018524671594,0.23656412579959452,0.23604715883411978,0.20301559024820065,0.14848638062507602,0.11105603494776087,0.10691380823002626,1.4546930908019863e-09
51,0.3350682740089111,0.3236462790066687,0.3082139386014273,0.30244404541019804,0.25808018524671617,0.23656412579963532,0.23604715883381677,0.20301559024823854,0.1484863806250819,0.11105603494767363,0.10691380822953678,3.200740788515354e-09
52,0.33506827400893596,0.32364627900667103,0.30821393860159296,0.3024440454101484,0.25808018524671716,0.23656412579968553,0.23604715883343147,0.2030155902482908,0.1484863806250885,0.11105603494756543,0.10691380822890498,1.2570638852887252e-09
53,0.3350682740089695,0.32364627900667475,0.30821393860179896,0.30244404541008535,0.25808018524671966,0.23656412579974684,0.23604715883294208,0.2030155902483615,0.14848638062509603,0.11105603494743124,0.10691380822809034,3.5217792943122755e-09
54,0.3350682740090147,0.32364627900668086,0.30821393860205615,0.3024440454100058,0.25808018524672466,0.23656412579982286,0.2360471588323208,0.20301559024845695,0.14848638062510425,0.1110560349472646,0.10691380822704062,3.855184765785583e-09
55,0.3350682740090749,0.32364627900668963,0.3082139386023773,0.3024440454099053,0.2580801852467329,0.23656412579991662,0.23604715883153166,0.2030155902485839,0.1484863806251132,0.11105603494705796,0.10691380822568879,3.019326932884555e-09
56,0.33506827400915556,0.32364627900670295,0.3082139386027783,0.3024440454097788,0.2580801852467458,0.2365641258000328,0.2360471588305299,0.20301559024875257,0.14848638062512293,0.11105603494680133,0.10691380822394929,3.538836454621523e-09
57,0.33506827400926176,0.3236462790067203,0.3082139386032785,0.30244404540961856,0.2580801852467638,0.23656412580017636,0.23604715882925742,0.20301559024897425,0.14848638062513314,0.11105603494648181,0.10691380822171226,1.5543650588052274e-09
58,0.335068274009402,0.3236462790067434,0.30821393860390267,0.30244404540941594,0.2580801852467891,0.23656412580035444,0.23604715882764135,0.20301559024926463,0.1484863806251435,0.11105603494608365,0.10691380821883775,2.666619495359936e-09
59,0.33506827400958816,0.32364627900677506,0.3082139386046831,0.302444045409161,0.25808018524682547,0.23656412580057606,0.23604715882559038,0.20301559024964388,0.14848638062515407,0.11105603494558809,0.10691380821514543,4.992597538848936e-09
60,0.33506827400983136,0.32364627900681586,0.30821393860565827,0.30244404540883846,0.25808018524687476,0.23656412580085084,0.23604715882298608,0.20301559025013638,0.14848638062516265,0.11105603494497046,0.10691380821040415,1.9823829097494092e-09
61,0.33506827401015243,0.32364627900687065,0.3082139386068788,0.3024440454084324,0.25808018524694326,0.23656412580119365,0.23604715881968125,0.20301559025077534,0.14848638062516883,0.11105603494420165,0.10691380820431945,1.605481556105144e-09
62,0.33506827401057343,0.32364627900694254,0.3082139386084061,0.30244404540792097,0.2580801852470365,0.23656412580162134,0.2360471588154872,0.20301559025160193,0.14848638062517083,0.11105603494324308,0.10691380819651417,1.2426806690102192e-09
63,0.33506827401112455,0.32364627900703524,0.30821393861031765,0.3024440454072762,0.2580801852471619,0.2365641258021555,0.23604715881016392,0.20301559025266896,0.14848638062516575,0.1110560349420472,0.10691380818650592,2.5165194843188825e-09
64,0.335068274011845,0.3236462790071546,0.30821393861271107,0.302444045406464,0.25808018524732934,0.23656412580282354,0.2360471588034084,0.2030155902540439,0.14848638062515032,0.1110560349405543,0.10691380817367789,3.83479335802454e-09
65,0.3350682740127851,0.3236462790073071,0.30821393861570845,0.3024440454054403,0.2580801852475518,0.23656412580365951,0.236047158794835,0.20301559025581212,0.14848638062511949,0.11105603493868986,0.10691380815724065,1.8080089193990864e-09
66,0.3350682740140108,0.3236462790075017,0.30821393861946444,0.30244404540415043,0.25808018524784676,0.2365641258047072,0.23604715878395582,0.20301559025808283,0.14848638062506594,0.11105603493636124,0.10691380813618509,1.845776499274231e-09
67,0.3350682740156072,0.3236462790077494,0.3082139386241713,0.30244404540252506,0.2580801852482365,0.236564125806021,0.23604715877015114,0.20301559026099528,0.14848638062498065,0.11105603493345159,0.10691380810922219,3.269858413252414e-09
68,0.3350682740176843,0.32364627900806364,0.30821393863007246,0.3024440454004771,0.25808018524875,0.23656412580767017,0.23604715875263507,0.20301559026472651,0.14848638062485084,0.11105603492981504,0.10691380807470358,2.0838340503830238e-09
69,0.3350682740203831,0.32364627900845994,0.3082139386374717,0.3024440453978955,0.258080185249424,0.2365641258097417,0.23604715873040963,0.20301559026950156,0.1484863806246592,0.11105603492526767,0.1069138080305245,3.6751376538769586e-09
70,0.3350682740238873,0.32364627900895876,0.30821393864675284,0.30244404539464204,0.25808018525030674,0.23656412581234657,0.23604715870220955,0.20301559027560792,0.14848638062438352,0.11105603491957898,0.10691380797399558,3.0933473508338165e-09
71,0.335068274028433,0.3236462790095848,0.3082139386583972,0.30244404539054126,0.2580801852514608,0.23656412581562417,0.23604715866642934,0.20301559028341062,0.14848638062399339,0.11105603491246029,0.10691380790168212,3.2983045060086043e-09
72,0.3350682740343251,0.32364627901036847,0.3082139386730101,0.30244404538537173,0.25808018525296617,0.23656412581975106,0.23604715862103232,0.20301559029337324,0.14848638062344838,0.11105603490354916,0.10691380780919667,2.635758010424735e-09
73,0.3350682740419577,0.32364627901134796,0.30821393869135344,0.3024440453788552,0.25808018525492815,0.23656412582495154,0.23604715856343522,0.20301559030608685,0.14848638062269556,0.11105603489239096,0.10691380769093838,2.4432802014125576e-09
74,0.3350682740518349,0.32364627901256726,0.3082139387143835,0.3024440453706378,0.2580801852574793,0.2365641258315072,0.23604715849035882,0.2030155903223007,0.1484863806216634,0.11105603487841449,0.10691380753975434,1.6959189357130042e-09
75,0.33506827406461015,0.32364627901408294,0.3082139387433056,0.3024440453602754,0.2580801852607935,0.2365641258397767,0.23604715839764462,0.20301559034296948,0.14848638062025898,0.11105603486090307,0.10691380734651543,2.3077663153177672e-09
76,0.3350682740811233,0.3236462790159627,0.308213938779634,0.30244404534720604,0.2580801852650939,0.23656412585021352,0.2360471582800161,0.2030155903693051,0.14848638061836042,0.11105603483895625,0.10691380709956844,2.8017438363462725e-09
77,0.3350682741024548,0.32364627901828885,0.3082139388252747,0.30244404533072056,0.2580801852706674,0.23656412586339254,0.23604715813077873,0.20301559040284856,0.1484863806158073,0.11105603481144258,0.10691380678404165,1.6300361220739223e-09
78,0.33506827412999496,0.3236462790211607,0.3082139388826265,0.30244404530992325,0.2580801852778835,0.23656412588004155,0.23604715794143874,0.20301559044555784,0.14848638061238992,0.11105603477694004,0.10691380638095702,4.139203123488091e-09
79,0.33506827416553103,0.32364627902469834,0.30821393895470794,0.30244404528368185,0.25808018528721827,0.23656412590108292,0.23604715770121995,0.20301559049992027,0.14848638060783353,0.111056034733662,0.1069138058660993,2.446333457859659e-09
80,0.33506827421136076,0.32364627902904675,0.30821393904531924,0.3024440452505668,0.2580801852992837,0.23656412592768586,0.23604715739644994,0.2030155905690962,0.14848638060177963,0.11105603467936331,0.10691380520857494,3.6653507885926394e-09
81,0.3350682742704364,0.32364627903437926,0.3082139391592444,0.3024440452087708,0.25808018531486676,0.23656412596133258,0.2360471570097814,0.20301559065710034,0.14848638059376054,0.1110560346112205,0.10691380436897387,3.054883914373345e-09
82,0.33506827434655134,0.3236462790409042,0.3082139393025075,0.3024440451560112,0.25808018533497956,0.23656412600390284,0.23604715651920424,0.20301559076903244,0.1484863805831687,0.11105603452568304,0.10691380329702753,1.1667804734740955e-09
83,0.33506827444457654,0.32364627904886856,0.30821393948269354,0.30244404508940187,0.25808018536092125,0.2365641260577807,0.23604715589679137,0.2030155909113706,0.1484863805692139,0.1110560344182847,0.10691380192862313,1.7519552393022034e-09
84,0.3350682745707649,0.32364627905856613,0.3082139397093563,0.30244404500529565,0.25808018539436123,0.23656412612599037,0.23604715510710847,0.20301559109234257,0.14848638055086963,0.11105603428340816,0.10691380018199796,2.100781349482478e-09
85,0.33506827473314027,0.32364627907034227,0.30821393999452895,0.3024440448990798,0.25808018543744227,0.23656412621236808,0.2360471541051927,0.20301559132239752,0.14848638052680363,0.11105603411398529,0.10691379795289081,2.570285033115081e-09
86,0.3350682749419993,0.323646279084604,0.3082139403533717,0.30244404476492426,0.2580801854929159,0.23656412632178245,0.23604715283399377,0.20301559161480645,0.1484863804952901,0.11105603390112279,0.10691379510836277,2.6408351453920968e-09
87,0.3350682752105487,0.3236462791018255,0.30821394080498465,0.30244404459545554,0.25808018556431234,0.2365641264604131,0.23604715122111844,0.20301559198642352,0.14848638045409407,0.1110560336336271,0.10691379147892435,2.890813716759998e-09
88,0.3350682755557223,0.32364627912255406,0.30821394137343466,0.302444044381348,0.25808018565615864,0.2365641266361037,0.23604714917470362,0.2030155924586509,0.14848638040032355,0.11105603329740786,0.1069137868485043,3.237677924264862e-09
89,0.33506827599923106,0.3236462791474185,0.3082139420890513,0.30244404411080716,0.25808018577426256,0.23656412685881578,0.23604714657817796,0.20301559305866854,0.1484863803302411,0.11105603287472589,0.10691378094167067,1.4943360790182354e-09
90,0.33506827656890087,0.3236462791771322,0.30821394299006166,0.30244404376891354,0.258080185926069,0.23656412714120104,0.23604714328361093,0.20301559382098966,0.14848638023901775,0.11105603234324524,0.10691377340734788,2.098500698725699e-09
91,0.3350682773003873,0.3236462792124927,0.3082139441246503,0.30244404333679176,0.2580801861211212,0.23656412749933317,0.23604713910326952,0.20301559478944012,0.14848638012041934,0.11105603167483796,0.1069137637980792,1.8610217655570298e-09
92,0.33506827823936824,0.3236462792543783,0.3082139455535608,0.3024440427905603,0.25808018637164826,0.2365641279536421,0.23604713379890205,0.20301559601967062,0.14848637996640482,0.11105603083407647,0.1069137515436092,2.2991926921426633e-09
93,0.33506827944434775,0.32364627930373197,0.30821394735337704,0.30244404209999987,0.25808018669331734,0.2365641285301048,0.23604712706812636,0.2030155975823439,0.14848637976660548,0.11105602977633441,0.10691373591723567,1.7728743420431349e-09
94,0.3350682809902444,0.32364627936153845,0.30821394962066495,0.30244404122686924,0.2580801871061973,0.23656412926176998,0.23604711852715135,0.20301559956718687,0.14848637950766314,0.11105602844539059,0.1069137159929546,1.2657879380159336e-09
95,0.33506828297297214,0.32364627942877633,0.308213952477199,0.3024440401227689,0.258080187635988,0.23656413019070746,0.2360471076888245,0.2030156020881283,0.1484863791723734,0.11105602677040902,0.10691369059088024,2.8138093109817268e-09
96,0.33506828551530504,0.3236462795063488,0.308213956076557,0.3024440387264386,0.2580801883155952,0.23656413137051405,0.23604709393475018,0.20301560528982807,0.14848637873859222,0.11105602466212909,0.10691365820773994,3.2281407875106653e-09
97,0.3350682887743634,0.323646279594973,0.3082139606124454,0.3024440369603295,0.2580801891871394,0.23656413286953534,0.23604707647985507,0.2030156093559622,0.14848637817783114,0.11105602200806129,0.10691361692836246,1.5952662578848846e-09
98,0.3350682929511915,0.3236462796950222,0.308213966329212,0.30244403472626924,0.2580801903045302,0.23656413477503038,0.23604705432735124,0.20301561451974637,0.1484863774534566,0.11105601866643025,0.10691356431297037,2.819273337565067e-09
99,0.33506829830298573,0.32364627980629207,0.30821397353510976,0.30244403189996,0.25808019173674973,0.2365641371985651,0.23604702621146245,0.20301562107729207,0.14848637651838262,0.11105601445853472,0.10691349725367004,3.3579301273685827e-09
100,0.33506830515872704,0.3236462799276722,0.3082139826190507,0.30244402832401573,0.2580801935720546,0.2365641402830435,0.23604699052455866,0.20301562940456708,0.14848637531211428,0.11105600915911598,0.1069134117917292,3.185340376052473e-09
101,0.3350683139391426,0.3236462800566793,0.3082139940717529,0.3024440237991313,0.2580801959233373,0.236564144211918,0.23604694522438635,0.2030156399789243,0.14848637375696,0.11105600248421113,0.10691330288493842,2.510523915699915e-09
102,0.33506832518221213,0.3236462801888135,0.30821400851244746,0.3024440180728966,0.2580801989349847,0.23656414922134422,0.2360468877158752,0.20301565340643538,0.14848637175318433,0.11105599407584349,0.10691316411143471,2.237903859892638e-09
103,0.33506833957574,0.3236462803166615,0.30821402672259957,0.30244401082561184,0.2580802027916315,0.23656415561634583,0.23604681470038955,0.2030156704565863,0.1484863691728001,0.11105598348272408,0.10691298729265658,1.6304616087229135e-09
104,0.33506835799895807,0.3236462804286721,0.30821404968849314,0.3024440016523071,0.25808020772934503,0.2365641637925187,0.23604672198323035,0.20301569210632106,0.1484863658516286,0.11105597013593524,0.10691276201336565,4.248761810951648e-09
105,0.33506838157565305,0.32364628050747996,0.3082140786550098,0.3024439900399422,0.25808021404991044,0.23656417426547408,0.2360466042274359,0.2030157195959432,0.1484863615791416,0.11105595331830499,0.10691247501066983,4.3935623094791596e-09
106,0.33506841174201096,0.32364628052762634,0.3082141151935456,0.3024439753384858,0.258080222139071,0.23656418771124582,0.23604645463829815,0.20301575450006307,0.14848635608547328,0.11105593212584912,0.10691210939633315,3.150885751769395e-09
107,0.33506845033325405,0.32364628045247223,0.30821416128778506,0.3024439567242274,0.2580802324898266,0.23656420502243616,0.2360462645581394,0.2030157988176267,0.14848634902482144,0.11105590541926336,0.1069116436669321,2.743164245863652e-09
108,0.33506849969426733,0.32364628023001774,0.30821421944202093,0.30244393315320905,0.2580802457321777,0.23656422738724914,0.23604602294430405,0.20301585508613937,0.1484863399542389,0.11105587176294426,0.10691105044405694,3.5046593132696495e-09
109,0.3350685628208777,0.32364627978726423,0.30821429281795315,0.3024439033021081,0.25808026267111245,0.23656425640222908,0.23604571569433502,0.20301592652655925,0.14848632830655703,0.111055829348416,0.10691029487103221,2.5755367218790837e-09
110,0.335068643540279,0.32364627902260806,0.3082143854074304,0.302443865493136,0.2580802843351125,0.23656429423517847,0.23604532476987114,0.20301601722703896,0.14848631335583073,0.11105577589830633,0.10690933257264279,3.523874277616357e-09
111,0.3350687467414787,0.32364627779557475,0.3082145022505659,0.30244381759857863,0.2580803120380927,0.2365643438635373,0.23604482705345217,0.20301613237585456,0.1484862941732697,0.11105570854613545,0.10690810705895462,2.094569791509392e-09
112,0.3350688786697009,0.323646275912965,0.3082146497110964,0.3024437569193637,0.25808034745850694,0.2365644094271845,0.23604419284792463,0.2030162785565543,0.14848626957108982,0.11105562368615624,0.1069065464220658,1.7978045065407894e-09
113,0.3350690473025861,0.3236462731101203,0.30821483582394704,0.3024436800304418,0.25808039274039096,0.23656449675586597,0.2360433838932221,0.2030164641217353,0.14848623803103483,0.1110555167863138,0.10690455913365345,1.7626630067331388e-09
114,0.3350692628310873,0.32364626902551147,0.3082150707337931,0.30244358258366155,0.2580804506224461,0.23656461416434804,0.23604235072512447,0.20301669966604763,0.1484861976134959,0.11105538215609245,0.10690202869922553,1.3267619235391662e-09
115,0.3350695382745188,0.3236462631661657,0.3082153672482465,0.3024434590560888,0.2580805246030067,0.2365647736590672,0.23604102912819966,0.20301699862420902,0.1484861458421368,0.11105521265970432,0.10689880685911025,2.6358776280852388e-09
116,0.33506989026766654,0.32364625486037696,0.3082157415352592,0.3024433024280504,0.25808061915094,0.23656499277733584,0.23603933533043447,0.2030173780261619,0.14848607955768392,0.11105499936386251,0.10689470494281265,3.0817101615950544e-09
117,0.33507034006896314,0.3236462431926617,0.3082162140017562,0.30244310377032646,0.25808073997542386,0.23656529739649798,0.2360371594363901,0.20301785944919842,0.14848599473308072,0.11105473110859614,0.10688948287794824,2.479244371117289e-09
118,0.33507091485321405,0.32364622691365796,0.30821681039962534,0.30244285171331964,0.258080894371289,0.23656572602187137,0.2360343563812692,0.20301847021604996,0.14848588624048265,0.11105439398971159,0.10688283522197178,2.5853820605560834e-09
119,0.33507164937148487,0.32364620431429275,0.3082175632163041,0.3024425317620303,0.25808109166150567,0.23656633630715704,0.2360307333898265,0.20301924489860523,0.14848574755865931,0.1110539707434368,0.10687437341765764,4.7722143364052065e-09
120,0.3350725880862003,0.3236461730484399,0.3082185134205926,0.3024421254082015,0.2580813437648365,0.2365672148939227,0.23602603252466633,0.20302022719892593,0.1484855704073795,0.11105344002892868,0.10686360326377023,3.0357765565623288e-09
121,0.33507378792363035,0.32364612988048913,0.3082197126501977,0.3024416089735521,0.25808166592522136,0.23656849207384384,0.23601990640950107,0.20302147229193387,0.14848534429352964,0.11105277561496876,0.10684989633133853,1.5128437903218583e-09
122,0.3350753218321834,0.3236460703221776,0.3082212259458061,0.302440952093178,0.25808207765086083,0.23657036322493444,0.23601188466534173,0.2030230497262056,0.1484850559525616,0.11105194549686495,0.10683245373337102,2.3882114734156576e-09
