step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,4.819896422831148e-31,1.53715913861187e-31,0.8474576271186439,0.04106417020889078
5,1.4108361492462588e-16,4.499432123945954e-17,0.8474576271186444,0.04106417020889076
10,5.643344611260057e-16,1.7997728541309642e-16,0.8474576271186444,0.04106417020889078
25,3.527090367858288e-15,1.1248580293098109e-15,0.8474576271186427,0.04106417020889096
50,1.4108360947826643e-14,4.499431950250881e-15,0.847457627118641,0.04106417020889131
75,3.1743812040330224e-14,1.0123721858634662e-14,0.8474576271186398,0.04106417020889156
100,5.64334436224245e-14,1.7997727747143585e-14,0.8474576271186375,0.04106417020889193
125,8.817725551241626e-14,2.812144955783229e-14,0.8474576271186339,0.0410641702088924
150,1.2697524825382119e-13,4.0494887464038444e-14,0.8474576271186322,0.041064170208892595
200,2.2573377527009527e-13,7.199091123745829e-14,0.8474576271186264,0.04106417020889336
250,3.527090237594531e-13,1.124857987766123e-13,0.847457627118619,0.04106417020889459
300,5.079009956218235e-13,1.6197955068742763e-13,0.847457627118617,0.04106417020889481
350,6.913096905873576e-13,2.2047216688384377e-13,0.8474576271186124,0.04106417020889522
400,9.029351040328016e-13,2.8796364589141076e-13,0.8474576271186053,0.04106417020889644
450,1.142777238990575e-12,3.644539886772324e-13,0.8474576271186051,0.04106417020889634
500,1.4108360989575414e-12,4.4994319635652363e-13,0.8474576271186016,0.041064170208896696
