step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,4.819896422831148e-31,1.53715913861187e-31,0.8474576271186439,0.04106417020889078
5,1.4108360913351344e-08,4.499431939256068e-09,0.8474576271186443,0.04106417020889075
10,5.6433443330413e-08,1.7997727654015707e-08,0.8474576271186439,0.04106417020889075
25,3.527090066890937e-07,1.1248579333254489e-07,0.8474576271186428,0.04106417020889085
50,1.4108358249587952e-06,4.4994310897298867e-07,0.8474576271186416,0.041064170208890825
75,3.1743798494201433e-06,1.012371753850954e-06,0.8474576271186398,0.04106417020889113
100,5.64334007110138e-06,1.7997714061856408e-06,0.8474576271186364,0.041064170208891596
125,8.81771507741911e-06,2.8121416154766225e-06,0.8474576271186348,0.04106417020889179
150,1.2697503052231985e-05,4.049481802520905e-06,0.8474576271186336,0.041064170208891956
200,2.2573308624713034e-05,7.1990691494573275e-06,0.8474576271186335,0.04106417020889197
250,3.527073418754997e-05,1.1248526239096042e-05,0.847457627118634,0.04106417020889221
300,5.078975068239467e-05,1.6197843804162465e-05,0.8474576271186351,0.04106417020889166
350,6.9130322593692e-05,2.204701051805196e-05,0.847457627118636,0.04106417020889136
400,9.029240794873551e-05,2.8796012994848416e-05,0.8474576271186379,0.0410641702088909
450,0.00011427595831778798,3.6444835789362434e-05,0.8474576271186355,0.041064170208891033
500,0.00014108091881433123,4.4993461397211034e-05,0.8474576271186401,0.04106417020889026
