step,edge_index,theta,relative_theta_over_pi_mod_pi,amplitude
19,5,-2.035507140901362,2.117542627925488e-13,0.28867513459471433
19,6,-2.035507140902773,-2.3719870024425693e-13,0.2886751345949154
19,7,1.1060855126870506,-2.27586357206945e-13,0.28867513459491095
19,8,-2.035507140901338,2.1938759402806124e-13,0.288675134594711
19,9,-0.46471081410715853,0.49999999999999123,0.3086066999241832
20,0,1.2690106640289114,0.0,0.2886751345948088
20,1,-1.8725819895609397,-1.8376538159566986e-14,0.2886751345948171
20,2,-0.30178566276601204,0.4999999999999915,0.3086066999241831
20,3,-0.3017856627660164,0.4999999999999901,0.3086066999241838
20,4,-0.30178566276601393,0.4999999999999908,0.4629100498862761
20,5,-1.87258198956016,2.2970672699458733e-13,0.28867513459470473
20,6,-1.87258198956169,-2.572715342339378e-13,0.28867513459492544
20,7,1.269010664028136,-2.468110432815689e-13,0.2886751345949205
20,8,-1.872581989560134,2.380468481593139e-13,0.28867513459470107
20,9,-0.3017856627660145,0.4999999999999907,0.30860669992418316
21,0,1.4319358153700574,0.0,0.28867513459480837
21,1,-1.7096568382197985,-2.007283398968086e-14,0.2886751345948175
21,2,-0.13886051142486797,0.4999999999999908,0.30860669992418305
21,3,-0.1388605114248726,0.49999999999998923,0.30860669992418377
21,4,-0.13886051142487027,0.4999999999999901,0.4629100498862761
21,5,-1.7096568382189523,2.4935548702673973e-13,0.2886751345946944
21,6,-1.709656838220613,-2.7932338002541817e-13,0.28867513459493616
21,7,1.4319358153692157,-2.6794406216507095e-13,0.2886751345949309
21,8,-1.7096568382189241,2.584023981206804e-13,0.28867513459469035
21,9,-0.1388605114248704,0.4999999999999901,0.3086066999241831
22,0,1.5948609667112037,0.0,0.2886751345948079
22,1,-1.5467316868786576,-2.1769129819794736e-14,0.2886751345948179
22,2,0.024064639916276106,0.4999999999999901,0.30860669992418305
22,3,0.02406463991627128,0.49999999999998856,0.3086066999241838
22,4,0.024064639916273348,0.49999999999998923,0.4629100498862761
22,5,-1.5467316868777385,2.708419008748488e-13,0.28867513459468314
22,6,-1.5467316868795424,-3.033542376186981e-13,0.28867513459494787
22,7,1.5948609667102893,-2.910560928503725e-13,0.2886751345949421
22,8,-1.546731686877708,2.805956018980036e-13,0.2886751345946787
22,9,0.02406463991627372,0.49999999999998923,0.3086066999241831
23,0,1.7577861180523504,0.0,0.2886751345948075
23,1,-1.3838065355375169,-2.3606783635751436e-14,0.28867513459481836
23,2,0.18698979125742013,0.49999999999998923,0.30860669992418305
23,3,0.1869897912574151,0.4999999999999877,0.3086066999241839
23,4,0.186989791257417,0.4999999999999883,0.46291004988627604
23,5,-1.3838065355365181,2.943073265247574e-13,0.28867513459467087
23,6,-1.3838065355384788,-3.29788180971306e-13,0.2886751345949605
23,7,1.7577861180513563,-3.1642985130915924e-13,0.28867513459495425
23,8,-1.3838065355364848,3.0490917546296915e-13,0.28867513459466604
23,9,0.18698979125741785,0.49999999999998856,0.30860669992418316
24,0,1.9207112693934971,0.0,0.2886751345948069
24,1,-1.2208813841963764,-2.5585795437550957e-14,0.28867513459481886
24,2,0.3499149425985642,0.4999999999999884,0.30860669992418305
24,3,0.3499149425985589,0.49999999999998673,0.308606699924184
24,4,0.34991494259856065,0.4999999999999873,0.46291004988627604
24,5,-1.2208813841952906,3.200344799481512e-13,0.2886751345946576
24,6,-1.2208813841974224,-3.5848385209739904e-13,0.28867513459497424
24,7,1.9207112693924162,-3.4406533754143113e-13,0.28867513459496746
24,8,-1.2208813841952542,3.316258347872627e-13,0.28867513459465227
24,9,0.34991494259856193,0.4999999999999877,0.3086066999241832
25,0,2.0836364207346447,0.0,0.28867513459480637
25,1,-1.0579562328552363,-2.7988881196878946e-14,0.28867513459481936
25,2,0.5128400939397083,0.4999999999999873,0.30860669992418305
25,3,0.5128400939397026,0.49999999999998557,0.30860669992418405
25,4,0.5128400939397043,0.499999999999986,0.4629100498862761
25,5,-1.057956232854055,3.4802336114503013e-13,0.28867513459464317
25,6,-1.057956232856374,-3.9014804092619137e-13,0.2886751345949891
25,7,2.0836364207334683,-3.7445730449763803e-13,0.2886751345949818
25,8,-1.0579562328540153,3.607455798708842e-13,0.28867513459463734
25,9,0.5128400939397061,0.49999999999998657,0.3086066999241832
26,0,2.246561572075792,0.0,0.2886751345948057
26,1,-0.8950310815140964,-3.025060897036411e-14,0.2886751345948199
26,2,0.6757652452808522,0.4999999999999863,0.30860669992418305
26,3,0.6757652452808462,0.49999999999998446,0.30860669992418416
26,4,0.6757652452808478,0.4999999999999849,0.46291004988627604
26,5,-0.8950310815128111,3.7883940205876554e-13,0.28867513459462746
26,6,-0.8950310815153345,-4.2435667350015456e-13,0.2886751345950053
26,7,2.246561572074512,-4.073937151990158e-13,0.28867513459499733
26,8,-0.8950310815127677,3.9269248467136223e-13,0.2886751345946211
26,9,0.67576524528085,0.49999999999998557,0.3086066999241833
27,0,2.40948672341694,0.0,0.28867513459480504
27,1,-0.7321059301729569,-3.307776868722058e-14,0.2886751345948205
27,2,0.8386903966219962,0.499999999999985,0.3086066999241831
27,3,0.8386903966219897,0.4999999999999829,0.30860669992418427
27,4,0.8386903966219914,0.49999999999998346,0.46291004988627604
27,5,-0.7321059301715578,4.123412447035146e-13,0.2886751345946104
27,6,-0.7321059301743046,-4.619578977343454e-13,0.288675134595023
27,7,2.4094867234155464,-4.435813595747785e-13,0.2886751345950143
27,8,-0.7321059301715104,4.2746654918869664e-13,0.28867513459460337
27,9,0.838690396621994,0.4999999999999843,0.3086066999241834
28,0,2.5724118747580884,0.0,0.28867513459480426
28,1,-0.5691807788318177,-3.5904928404077035e-14,0.28867513459482125
28,2,1.0016155479631401,0.4999999999999836,0.30860669992418316
28,3,1.0016155479631332,0.49999999999998135,0.3086066999241844
28,4,1.001615547963135,0.4999999999999819,0.462910049886276
28,5,-0.5691807788302943,4.4895296303680575e-13,0.2886751345945918
28,6,-0.569180778833285,-5.029517136287642e-13,0.2886751345950422
28,7,2.572411874756571,-4.830202376249261e-13,0.28867513459503275
28,8,-0.5691807788302425,4.653504893945732e-13,0.28867513459458416
28,9,1.001615547963138,0.49999999999998274,0.3086066999241835
29,0,2.7353370260992373,0.0,0.2886751345948035
29,1,-0.40625562749067884,-3.9156162078461965e-14,0.288675134594822
29,2,1.164540699304284,0.4999999999999819,0.30860669992418327
29,3,1.1645406993042766,0.4999999999999796,0.3086066999241845
29,4,1.1645406993042784,0.4999999999999802,0.46291004988627593
29,5,-0.40625562748901994,4.888159150444818e-13,0.28867513459457167
29,6,-0.40625562749227684,-5.479035531267818e-13,0.28867513459506305
29,7,2.7353370260975844,-5.261344233069871e-13,0.2886751345950529
29,8,-0.40625562748896343,5.069097372323632e-13,0.2886751345945632
29,9,1.1645406993042815,0.49999999999998107,0.30860669992418355
30,0,2.8982621774403867,0.0,0.2886751345948026
30,1,-0.24333047614954048,-4.2690111724532534e-14,0.28867513459482286
30,2,1.3274658506454278,0.4999999999999802,0.3086066999241833
30,3,1.32746585064542,0.4999999999999777,0.30860669992418466
30,4,1.327465850645422,0.49999999999997824,0.4629100498862759
30,5,-0.24333047614773368,5.324955326699141e-13,0.28867513459454963
30,6,-0.2433304761512809,-5.966720582425557e-13,0.28867513459508587
30,7,2.8982621774385864,-5.730652746068044e-13,0.2886751345950749
30,8,-0.24333047614767195,5.521442927020665e-13,0.2886751345945404
30,9,1.3274658506454253,0.49999999999997935,0.3086066999241836
31,0,3.0611873287815365,0.0,0.2886751345948017
31,1,-0.08040532480840255,-4.6506777342288755e-14,0.2886751345948238
31,2,1.4903910019865714,0.49999999999997824,0.3086066999241833
31,3,1.4903910019865634,0.4999999999999757,0.3086066999241847
31,4,1.4903910019865656,0.49999999999997624,0.46291004988627577
31,5,-0.08040532480643436,5.799918159131027e-13,0.28867513459452576
31,6,-0.08040532481029847,-6.499640189053e-13,0.2886751345951107
31,7,3.061187328779575,-6.243782234677491e-13,0.2886751345950987
31,8,-0.08040532480636693,6.014782297612117e-13,0.28867513459451566
31,9,1.490391001986569,0.4999999999999774,0.30860669992418366
32,0,-3.0590728270569,0.0,0.2886751345948007
32,1,0.08251982653273476,-5.0323442960044977e-14,0.2886751345948248
32,2,1.6533161533277152,0.49999999999997624,0.3086066999241833
32,3,1.6533161533277068,0.4999999999999734,0.30860669992418477
32,4,1.6533161533277092,0.4999999999999743,0.46291004988627565
32,5,0.08251982653487905,6.321529126891043e-13,0.2886751345944997
32,6,0.08251982653066928,-7.079207931008574e-13,0.2886751345951377
32,7,-3.059072827059037,-6.802146278756641e-13,0.2886751345951247
32,8,0.08251982653495266,6.553356223673273e-13,0.2886751345944886
32,9,1.6533161533277128,0.4999999999999754,0.3086066999241837
33,0,-2.8961476757157487,0.0,0.28867513459479965
33,1,0.2454449778738715,-5.484689850701531e-14,0.2886751345948259
33,2,1.816241304668859,0.49999999999997397,0.3086066999241833
33,3,1.81624130466885,0.4999999999999712,0.3086066999241848
33,4,1.816241304668853,0.499999999999972,0.46291004988627554
33,5,0.2454449778762078,6.886961070262335e-13,0.28867513459447136
33,6,0.24544497787162103,-7.712491707584421e-13,0.2886751345951672
33,7,-2.8961476757180775,-7.412812777597637e-13,0.288675134595153
33,8,0.24544497787628822,7.141405444779416e-13,0.28867513459445926
33,9,1.8162413046688564,0.49999999999997313,0.30860669992418377
34,0,-2.733222524374597,0.0,0.2886751345947985
34,1,0.40837012921500765,-5.993578599735693e-14,0.28867513459482713
34,2,1.9791664560100029,0.49999999999997147,0.30860669992418327
34,3,1.979166456009993,0.49999999999996836,0.3086066999241849
34,4,1.9791664560099966,0.49999999999996947,0.4629100498862754
34,5,0.4083701292175533,7.503281888537044e-13,0.28867513459444055
34,6,0.40837012921255544,-8.405145838214254e-13,0.2886751345951992
34,7,-2.733222524377135,-8.078608890917333e-13,0.28867513459518385
34,8,0.40837012921764115,7.783170700505833e-13,0.28867513459442723
34,9,1.97916645601,0.4999999999999706,0.3086066999241838
35,0,-2.570297373033445,0.0,0.2886751345947972
35,1,0.5712952805561429,-6.530738945938421e-14,0.2886751345948285
35,2,2.142091607351147,0.4999999999999689,0.30860669992418316
35,3,2.1420916073511362,0.4999999999999655,0.30860669992418494
35,4,2.1420916073511407,0.4999999999999669,0.46291004988627527
35,5,0.5712952805589169,8.176145901148881e-13,0.2886751345944069
35,6,0.5712952805534708,-9.15999748261493e-13,0.2886751345952342
35,7,-2.570297373036211,-8.803775358291014e-13,0.28867513459521754
35,8,0.571295280559013,8.481479150569378e-13,0.28867513459439237
35,9,2.1420916073511433,0.49999999999996775,0.3086066999241838
36,0,-2.4073722216922917,0.0,0.2886751345947959
36,1,0.7342204318972773,-7.124442486478278e-14,0.28867513459482996
36,2,2.3050167586922905,0.4999999999999658,0.3086066999241831
36,3,2.30501675869228,0.4999999999999624,0.30860669992418494
36,4,2.3050167586922843,0.4999999999999638,0.4629100498862751
36,5,0.7342204319003005,8.911207427531559e-13,0.2886751345943703
36,6,0.7342204318943656,-9.979873800503302e-13,0.28867513459527233
36,7,-2.4073722216953066,-9.596793658869252e-13,0.2886751345952542
36,8,0.7342204319004053,9.244812274120621e-13,0.2886751345943544
36,9,2.305016758692287,0.49999999999996464,0.3086066999241838
37,0,-2.2444470703511383,0.0,0.2886751345947944
37,1,0.8971455832384109,-7.746417624186699e-14,0.28867513459483163
37,2,2.4679419100334345,0.4999999999999627,0.30860669992418305
37,3,2.467941910033423,0.4999999999999593,0.30860669992418494
37,4,2.4679419100334283,0.499999999999961,0.46291004988627493
37,5,0.8971455832417056,9.711293627401937e-13,0.2886751345943303
37,6,0.8971455832352377,-1.0876083430746798e-12,0.2886751345953139
37,7,-2.244447070354424,-1.0459077372510472e-12,0.2886751345952941
37,8,0.8971455832418201,1.0075997230876421e-12,0.288675134594313
37,9,2.4679419100334306,0.49999999999996153,0.3086066999241838
38,0,-2.0815219190099836,0.0,0.2886751345947927
38,1,1.0600707345795435,-8.481479150569378e-14,0.2886751345948333
38,2,2.6308670613745786,0.4999999999999593,0.308606699924183
38,3,2.630867061374566,0.4999999999999553,0.30860669992418494
38,4,2.6308670613745724,0.4999999999999576,0.4629100498862748
38,5,1.0600707345831344,1.0584885979910585e-12,0.2886751345942868
38,6,1.0600707345760854,-1.1854280692779133e-12,0.2886751345953591
38,7,-2.081521919013565,-1.1400521558223672e-12,0.2886751345953376
38,8,1.0600707345832594,1.0980688340270488e-12,0.28867513459426786
38,9,2.6308670613745746,0.49999999999995814,0.3086066999241839
39,0,-1.918596767668828,0.0,0.28867513459479094
39,1,1.2229958859206749,-9.244812274120622e-14,0.2886751345948352
39,2,2.793792212715722,0.4999999999999556,0.3086066999241829
39,3,2.7937922127157098,0.49999999999995165,0.30860669992418505
39,4,2.7937922127157164,0.49999999999995365,0.4629100498862747
39,5,1.2229958859245889,1.1534811644774353e-12,0.2886751345942393
39,6,1.2229958859169061,-1.292011990603402e-12,0.2886751345954084
39,7,-1.9185967676727318,-1.2426073745513353e-12,0.2886751345953851
39,8,1.2229958859247254,1.1970194241170248e-12,0.2886751345942187
39,9,2.793792212715718,0.4999999999999542,0.3086066999241839
40,0,-1.7556716163276713,0.0,0.28867513459478894
40,1,1.3859210372618054,-1.0064688592008995e-13,0.2886751345948372
40,2,2.9567173640568667,0.49999999999995165,0.3086066999241828
40,3,2.956717364056853,0.49999999999994743,0.3086066999241851
40,4,2.9567173640568605,0.49999999999994965,0.46291004988627477
40,5,1.3859210372660713,1.2572379260860676e-12,0.2886751345941876
40,6,1.385921037257698,-1.4082082549662025e-12,0.2886751345954622
40,7,-1.7556716163319266,-1.3544922203459298e-12,0.28867513459543676
40,8,1.3859210372662205,1.304734209329256e-12,0.288675134594165
40,9,2.956717364056862,0.49999999999995026,0.3086066999241839
41,0,-1.5927464649865137,0.0,0.2886751345947868
41,1,1.5488461886029345,-1.0969379701403062e-13,0.2886751345948394
41,2,3.1196425153980107,0.49999999999994743,0.30860669992418277
41,3,3.1196425153979965,0.4999999999999429,0.30860669992418516
41,4,3.1196425153980045,0.49999999999994543,0.46291004988627477
41,5,1.5488461886075844,1.3703243147603258e-12,0.28867513459413124
41,6,1.548846188598458,-1.534582294309686e-12,0.2886751345955207
41,7,-1.5927464649911518,-1.4763428041424431e-12,0.288675134595493
41,8,1.5488461886077474,1.4220613375787991e-12,0.28867513459410654
41,9,3.119642515398006,0.4999999999999457,0.30860669992418394
42,0,-1.4298213136453546,0.0,0.28867513459478433
42,1,1.7117713399440626,-1.1958885602302823e-13,0.2886751345948418
42,2,-3.000617640440432,0.4999999999999425,0.30860669992418277
42,3,-3.000617640440447,0.49999999999993766,0.3086066999241852
42,4,-3.0006176404404377,0.4999999999999406,0.4629100498862748
42,5,1.7117713399491308,1.4935884784152674e-12,0.2886751345940697
42,6,1.7117713399391834,-1.672830404463967e-12,0.28867513459558447
42,7,-1.4298213136504105,-1.6093606688205395e-12,0.28867513459555433
42,8,1.7117713399493086,1.5501316727523967e-12,0.28867513459404276
42,9,-3.000617640440437,0.49999999999994077,0.30860669992418394
43,0,-1.266896162304194,0.0,0.2886751345947818
43,1,1.8746964912851891,-1.3061477891876842e-13,0.28867513459484434
43,2,-2.837692489099288,0.4999999999999372,0.30860669992418266
