step,max_abs_phase_increment_over_pi,mean_abs_phase_increment_over_pi,max_rat_err_q_le_256,median_rat_err_q_le_256,smallest_global_q_tol_1e10,best_denominators,dtheta_edge_0_over_pi,dtheta_edge_1_over_pi,dtheta_edge_2_over_pi,dtheta_edge_3_over_pi,dtheta_edge_4_over_pi,dtheta_edge_5_over_pi,dtheta_edge_6_over_pi,dtheta_edge_7_over_pi,dtheta_edge_8_over_pi,dtheta_edge_9_over_pi,increment_std_over_pi,increment_mean_signed_over_pi
563,0.0586287311579802,0.0554666414614956,3.619300359439942e-05,1.1543957334353427e-05,,35;59;158;167;189;212;231;238;249;256,0.0562346271893108,0.0538794536586552,0.05187240431921,0.0546267932256646,0.0581930401413907,0.0571283609408791,0.0562676540391581,0.0569516993119939,0.0586287311579802,0.050883650630713,0.002598654533413502,0.05546664146149556
564,0.0583072092297858,0.055476635714496,4.92055635327171e-05,1.5530707690603746e-05,,35;37;58;71;183;223;230;241;256,0.0565421166459461,0.0540361489693745,0.0517504436144653,0.0546422624030318,0.0581023344841408,0.0570936515793244,0.0563286992254828,0.0571560134735588,0.0583072092297858,0.0508074775198498,0.00259613984728336,0.055476635714496014
565,0.0580466392208784,0.0554861184663126,5.844720024209688e-05,1.0228418505103117e-05,,35;69;71;88;128;157;197;213;224;240,0.0568135628607072,0.0541683573707983,0.0516527243901089,0.0546791489493381,0.0579995990196344,0.057084409942615,0.0563514969629097,0.057320294697592,0.0580466392208784,0.0507449512485441,0.002600530896998107,0.05548611846631261
566,0.0578886274022042,0.0554935162823626,4.169847372042373e-05,1.025062233674795e-05,,35;71;121;129;190;201;209;217;228;252,0.0570396566922124,0.0542744511282134,0.0515814017683953,0.0547364325883298,0.0578886274022042,0.0571011586691367,0.0563355036593395,0.0574390450973261,0.0578408028538738,0.050698082964595,0.0026050275557111787,0.05549351628236262
567,0.0577735644989494,0.0554975084172838,5.63756744050431e-05,8.950747985778107e-06,,35;52;73;92;97;217;225;226;227;231,0.0572123467925553,0.0543534331038811,0.0515382003160982,0.054812590400737,0.0577735644989494,0.0571435649618391,0.0562817552788015,0.0575082756975013,0.0576825976328152,0.0506687554896602,0.002604151464513808,0.05549750841728383
568,0.0576586786261404,0.0554971100549486,5.825533341695388e-05,1.236212449735874e-05,,52;79;89;97;139;157;226;227;239;255,0.0573253907843344,0.0544050114307541,0.0515244169650146,0.0549056266809579,0.0576586786261404,0.0572104671335434,0.0561927935384699,0.0575256995195339,0.0575642725225383,0.0506587433481988,0.0025939568176635746,0.05549711005494856
569,0.0575481440171399,0.0554917239973923,2.1522780977438483e-05,7.125622991283748e-06,,87;97;107;122;139;147;192;200;217,0.0573748202147856,0.0544296480827411,0.0515409227822889,0.0550131080041216,0.0575481440171399,0.0572999123835376,0.0560725044577451,0.0574908223343685,0.0574776362385404,0.0506697214586539,0.002572064123040733,0.05549172399739226
570,0.0574458487817254,0.0554811576588499,2.5415586090662967e-05,1.1678143522000917e-05,,87;122;127;143;147;209;217;252,0.0573592585546043,0.0544285731836804,0.0515881616744247,0.0551322040037131,0.0574458487817254,0.0574092081345824,0.0559258882261721,0.0574049240499381,0.0574142533456291,0.0507032566340297,0.0025375761144069277,0.055481157658849936
571,0.0575349900356445,0.0554656055153152,2.2952357686650823e-05,1.1366867456820418e-05,,122;181;197;213;226;227;239;251,0.0572800479267689,0.0544037610111113,0.0516661448459495,0.0552597340251487,0.057355237905212,0.0575349900356445,0.0557587842738729,0.0572709352651767,0.0573656409052227,0.0507607789590447,0.002490911457985907,0.05546560551531519
572,0.0576733095515379,0.0554456008475603,5.625147442230721e-05,1.4430240836527108e-05,,18;35;52;59;92;157;227;251;253,0.057141166475667,0.0543578680945302,0.0517744408071597,0.0553922198538689,0.0572791950705341,0.0576733095515379,0.0555775766079179,0.057093224419822,0.0573234745478788,0.0508435330466863,0.002433576322882229,0.055445600847560284
573,0.0578197430193166,0.0554219439891187,5.293389218721106e-05,1.4675741915552015e-05,,18;157;158;173;211;212;221;227;253,0.0569489486438488,0.0542941379609406,0.0519121618005803,0.0555259450819923,0.0572199622516369,0.0578197430193166,0.0553889022716338,0.0568773193324671,0.0572798077313868,0.0509525117973843,0.0023678888322980515,0.05542194398911875
574,0.0579695223809221,0.0553956166127031,0.0001014666216051,1.2979965221582984e-05,,18;35;53;69;96;137;163;166;194;227,0.0567116480676761,0.0542162804078958,0.0520779485154606,0.0556570221771606,0.0571790926991216,0.0579695223809221,0.0551993811357782,0.0566295914793057,0.0572273019186678,0.0510883773450422,0.0022966736454735097,0.05539561661270307
575,0.0581176857633951,0.0553676923439433,3.833135806046578e-05,1.7113967803621122e-05,,35;39;71;86;124;153;200;240;251,0.0564389012514694,0.0541283353086062,0.0522699557431721,0.0557814686654763,0.0571574312673817,0.0581176857633951,0.055015379352001,0.0563569317232107,0.0571594591222901,0.0512513752424302,0.002222948996258536,0.05536769234394329
576,0.0582592438967755,0.0553392530703091,6.648730786188578e-05,1.2467929028130847e-05,,35;37;103;107;161;175;196;228;237;248,0.0561411564250459,0.0540345316957047,0.0524858421465715,0.0558952937652652,0.0571551158288713,0.0582592438967755,0.0548428128518562,0.0560664428269073,0.0570708426654799,0.0514412486006134,0.0021496326610969145,0.05533925307030909
577,0.0583893562100532,0.0553113180422077,9.118867609193836e-05,6.920458391818096e-06,,19;35;125;128;137;158;197;213;241;251,0.055829126395959,0.0539391522567986,0.0527227676234603,0.0559945961390339,0.0571715944063546,0.0583893562100532,0.0546869921506983,0.0557651680774468,0.0569572682134314,0.0516571589488408,0.002079293873053541,0.055311318042207694
578,0.0585035084902252,0.0552847898789234,9.56874677012845e-05,7.090601272061181e-06,,18;35;55;88;107;130;151;188;212,0.0555133100446291,0.0538464116204194,0.0529774019378037,0.0560756721472209,0.0572056541920412,0.0585035084902252,0.0545525059403515,0.0554598680878542,0.0568159461336634,0.0518976201950252,0.0020139735916792976,0.05528478987892338
579,0.0585976824355058,0.0552604186195583,3.460332264160898e-05,1.249504705632537e-05,,93;115;145;163;169;196;202;227;247;256,0.0552036090204694,0.0537603542740101,0.053245948447095,0.0561351322233645,0.0572554604105192,0.0585976824355058,0.0544431386942145,0.0551568506269908,0.0566455586206782,0.0521604514427359,0.0019550856186482703,0.05526041861955835
580,0.058668506556285,0.0552387825930199,7.475655628508271e-05,9.642873623202236e-06,,89;92;124;149;157;237;243;248;255;256,0.0549090485727198,0.0536847750729445,0.0535241868558086,0.0561700210046203,0.0573186046911641,0.058668506556285,0.0543618166471452,0.0548618521460734,0.0564462606531861,0.0524427537302518,0.0019033975570394983,0.055238782593019876
581,0.0587133779828035,0.055220283444298,0.0001101514289611,1.3524518373542876e-05,,17;55;89;122;183;205;221;223;246;249,0.0546375973337224,0.0536231625069082,0.0538075388431558,0.0561779349787103,0.0573921639961203,0.0587133779828035,0.0543105767548912,0.0545799650917187,0.0562196018629746,0.0527409150919747,0.0018590772899376186,0.05522028344429797
582,0.0587305460697159,0.0552051521666595,9.298334204876912e-05,1.3768289396941248e-05,,17;37;56;87;89;143;221;239;245,0.0543960716029222,0.0535786625444262,0.0540911599236585,0.0561571300037505,0.0574727720254926,0.0587305460697159,0.0542905542136133,0.0543156023024817,0.0559683753009876,0.053050647679547,0.0018217820908796051,0.05520515216665954
583,0.0587191513100299,0.0551934632303574,0.0001043781017347,1.790199182415131e-05,,17;37;56;92;139;196;203;206;221;251,0.0541901051454464,0.0535540592004418,0.0543700597462387,0.0561066104385175,0.0575567052804091,0.0587191513100299,0.0543019854676653,0.0540724886667156,0.0556964071694906,0.0533670598786186,0.0017907668111245424,0.055193463230357356
584,0.0586792167898423,0.0551851545213146,8.546678984237138e-05,1.3976145154966785e-05,,37;56;92;130;149;183;232;243;253;256,0.0540241647187378,0.0535517670324053,0.0546392510270794,0.0560261920073339,0.0576399855576866,0.0586792167898423,0.054344225054779,0.0538536704858514,0.0554083073468671,0.0536847651925629,0.0017649945126691558,0.05518515452131456
585,0.0586115937690919,0.0551800514558729,5.602615547074808e-05,9.142385900981488e-06,,37;52;56;127;147;161;167;205;255;256,0.0539015931623287,0.0535738304957605,0.0548939244060927,0.0559165319836523,0.0577184995914736,0.0586115937690919,0.0544157759193081,0.0536615342745532,0.0551092030578849,0.0539980278985833,0.001743243653946959,0.055180051455872924
586,0.0585178673139627,0.0551778940562605,3.6611267464972674e-05,1.0156905904411262e-05,,55;73;127;188;205;221;223;225;243;251,0.0538246647322774,0.0536219253179008,0.055129642912149,0.0557791226908817,0.0577881349294182,0.0585178673139627,0.0545143338344314,0.053497828664805,0.0548044772081135,0.0543009429586654,0.0017242153254844678,0.055177894056260515
587,0.0584002315453375,0.0551783658320001,6.069182865679757e-05,1.2490059910323648e-05,,18;75;121;137;149;183;202;223;238;253,0.0537946405753292,0.0536973575900493,0.0553425458747936,0.0556162473842123,0.0578449290856324,0.0584002315453375,0.0546368472408446,0.0533636853187791,0.0544995292927326,0.0545876444122902,0.0017066482157751203,0.05517836583200009
588,0.0582613464408132,0.0551811230394541,9.493247111407728e-05,1.0056148075719695e-05,,18;73;103;169;190;203;223;237;253,0.0538118153546419,0.0538010569681185,0.055529548704197,0.0554309008505607,0.0578852267706603,0.0582613464408132,0.0547795940924445,0.0532596369908358,0.0541995714578897,0.0548525327643794,0.001689446907967887,0.055181123039454105
589,0.0581041889233947,0.0551858224314724,8.836968435248921e-05,1.1528560868372811e-05,,91;94;163;167;190;204;236;241;251,0.0538755489341278,0.0539335611244367,0.0556885227459263,0.0552266800503141,0.0579058378399082,0.0581041889233947,0.0549382771693532,0.0531856328566517,0.0539094664238144,0.0550905082467965,0.0016718222000599327,0.05518582243147235
590,0.0579319101816684,0.0551921451797688,4.237109601533395e-05,9.710745467510218e-06,,37;127;190;200;205;207;215;217;241,0.0539842798097082,0.0540949893928888,0.0558184390826759,0.0550076523827125,0.0579041868444538,0.0579319101816684,0.055108138747634,0.0531410527502772,0.0536336086038389,0.0552971940018299,0.0016534328673993171,0.05519214517976876
591,0.0578784440305553,0.0551998144822615,8.642357959147418e-05,1.757556292470916e-05,,18;73;161;190;199;206;207;221;225;240,0.054135519863707,0.0542850044619757,0.0559194620900521,0.0547782103941354,0.0578784440305553,0.0577477090631723,0.0552840944842962,0.0531247228936189,0.053375845565138,0.055469131975964,0.0016345087230077273,0.0551998144822615
592,0.0578276275853209,0.0552086046333309,9.46706582465942e-05,1.4505075724501049e-05,,18;55;92;121;125;139;207,0.054325833234221,0.054502762095955,0.0559929827012864,0.0545429218803222,0.0578276275853209,0.0575547284160699,0.0554608848973089,0.0531349360301868,0.0531394342768793,0.0556039352157584,0.001615926242110129,0.05520860463333088
593,0.0577516680279373,0.05521834011566,7.768540964091936e-05,2.077669559095649e-05,,18;55;94;122;170;201;221;225;232;251,0.0545508057568656,0.0547468503080665,0.0560415871494523,0.0543063834869176,0.0577516680279373,0.0573559779380084,0.0556332409651964,0.0531694786416819,0.0529270253394112,0.0557003835430631,0.001599201760084096,0.055218340115660035
594,0.0576514279050035,0.0552288845249393,0.0001048601457152,1.682935114682288e-05,,35;37;73;107;169;200;233;243;246;251,0.0548050154903307,0.0550152212396504,0.0560689634926769,0.0540730843799688,0.0576514279050035,0.0571542838943079,0.0557960582993817,0.0532256672708682,0.0527406683095692,0.0557584549676356,0.0015863666736924665,0.05522888452493929
595,0.0575286731904175,0.0552401207026766,4.974700287165706e-05,5.285025438190455e-06,,19;107;130;143;158;217;226;236;244;251,0.0550820189659654,0.055305121211871,0.0560797543646524,0.0538472847129709,0.0575286731904175,0.0569522633450358,0.0559445723146536,0.0533003950902511,0.0525818319444967,0.0557792918864515,0.001579700925815957,0.05524012070267659
596,0.05738599667017,0.0552519250792062,5.74713556746112e-05,1.3257135219334889e-05,,18;107;122;141;205;206;248;251;253,0.0553743713957833,0.0556130269112301,0.056079369095843,0.0536329118209214,0.05738599667017,0.0567523184882281,0.0560745251825255,0.0533901889481632,0.0524514342836118,0.055765107995586,0.0015813332931205856,0.055251925079206246
597,0.0572266976441921,0.0552641406268485,0.0001031911990482,8.06187306386097e-06,,89;107;131;143;191;227;230;243;251,0.0556737012312306,0.0559345982220122,0.0560737709142803,0.0534334755921237,0.0572266976441921,0.0565566454751258,0.0561823144734944,0.0534912763627472,0.0523498786452088,0.0557190477080699,0.001592769845903609,0.0552641406268485
598,0.0570546259910881,0.0552765537042898,8.94582067745911e-05,1.959947299470452e-05,,18;56;71;107;143;153;169;228;231,0.055970859075146,0.056264660462157,0.0560692551143236,0.0532520034309503,0.0570546259910881,0.0563672515805397,0.0562651135994734,0.0535996614208482,0.0522770926060418,0.0556450137623301,0.0016144660367004363,0.05527655370428982
599,0.0568740015504865,0.0552888801969338,1.7072538690474093e-05,6.29437277391634e-06,,18;53;71;89;107;113;134;160;211;242,0.0562561568896235,0.0565972301983677,0.0560722320946845,0.053090994606108,0.0568740015504865,0.0561859748553927,0.0563209556303236,0.0537112082877886,0.0522325677512367,0.0555474801053263,0.0016455759463118935,0.0552888801969338
600,0.0569255987690009,0.0553007655684632,9.533768444312808e-05,1.0981762236732253e-05,,71;107;123;125;170;223;230;247;249;253,0.0565197049178217,0.0569255987690009,0.0560890255805742,0.0529523934390699,0.0566892215338238,0.0560145012484868,0.0563487747250057,0.0538217309809813,0.0522153984259781,0.0554313060638897,0.0016839677975447774,0.055300765568463216
601,0.0572424854380685,0.055311801702584,2.623702889176932e-05,9.161368821952731e-06,,71;134;141;177;179;196;204;217;227;246,0.056751840722693,0.0572424854380685,0.05612569190663,0.0528375805300421,0.0565046690961138,0.0558543755250608,0.0563484029814155,0.0539270880881254,0.0522243179691485,0.0553015647685426,0.0017265055689510429,0.05531180170258402
602,0.0575402671577776,0.0553215608570198,9.81475908049742e-05,1.7950308024063805e-05,,37;71;89;134;139;145;158;246;251,0.0569436284161231,0.0575402671577776,0.0561878617080636,0.0527473808644795,0.0563245352891699,0.0557070039532443,0.0563205244532984,0.0540232810865273,0.0522577310917701,0.0551633945497435,0.0017695163415198778,0.05532156085701974
603,0.0578112839948319,0.0553296439876455,5.546804451341675e-05,1.998517035593783e-05,,18;19;35;37;89;172;173;200;231,0.0570873890983437,0.0578112839948319,0.0562806013991432,0.0526820870934985,0.0561526645412913,0.0555736484508563,0.056266591794003,0.0541065547344166,0.0523137413246595,0.055021877445411,0.0018093335527449104,0.055329643987645505
604,0.0580482087652357,0.0553357376244584,0.0001001421327372,9.079582147689808e-06,,18;19;35;89;125;164;195;210;224;240,0.0571772095132351,0.0580482087652357,0.0564082888903461,0.0526414955582435,0.0559924308792247,0.0554554134228183,0.0561887139005121,0.0541734976041734,0.0523901729256345,0.0548819447851605,0.0018428252160386325,0.05533573762445839
605,0.0582444575505045,0.0553396710071416,6.523254076228752e-05,1.600877272068743e-05,,19;53;103;107;166;197;201;227;248;253,0.0572093690580565,0.0582444575505045,0.0565744964031546,0.0526249518725224,0.0558466487307248,0.0553532276150601,0.056089524664968,0.0542211402328288,0.0524845873794719,0.0547483065641245,0.0018678527667150104,0.055339671007141614
606,0.0583946066159922,0.055341463921385,5.937366235984204e-05,1.4916187980204554e-05,,19;35;125;129;137;199;229;238;251,0.0571826287216485,0.0583946066159922,0.0567818731141797,0.0526314023080187,0.055717518767919,0.055267823771292,0.0559720433701098,0.0542470476777271,0.0525942956345235,0.0546253992324398,0.0018836336172475899,0.055341463921385024
607,0.0584947734471652,0.0553413560457607,8.478944449599041e-05,2.1554700121769604e-05,,18;19;35;55;129;163;171;197;228,0.0570983401355471,0.0584947734471652,0.057032021698104,0.0526594470641894,0.0556066062993646,0.0551997186452882,0.0558395365175936,0.0542494026478166,0.0527163683918644,0.0545173456106744,0.001890988535395513,0.05534135604576075
608,0.0585429176865519,0.0553398107232362,8.150316967971138e-05,8.269936612577411e-06,,18;19;145;147;157;158;166;205;246;251,0.0569603565481904,0.0585429176865519,0.057325365552115,0.0527073918956928,0.0555148475299195,0.0551491951102059,0.0556953892605991,0.0542270750224064,0.05284764789791,0.0544279207287709,0.001892444855882635,0.055339810723236196
609,0.0585390232704759,0.0553374896177137,0.0001066093943665,1.0040769869535532e-05,,18;52;92;127;151;203;205;229;246;253,0.0567747553002857,0.0585390232704759,0.0576610074286884,0.0527732955215622,0.0554425777738131,0.0551162869986335,0.055542992502924,0.054179673631119,0.0529847655349913,0.0543605182146439,0.0018921446943274995,0.05533748961771371
610,0.0584851359353344,0.0553351990724879,5.360706257812736e-05,1.7745561013426253e-05,,37;171;207;221;224;227;230;236;253,0.0565494071126939,0.0584851359353344,0.0580365851966409,0.0528550116044585,0.0553895754420247,0.0551007662744933,0.0553856494791652,0.0541075767298107,0.0531241698060751,0.054318113144182,0.001895487385630588,0.05533519907248787
611,0.0584481362529693,0.0553338133487356,4.21154322558237e-05,1.0414354285923771e-05,,37;127;137;154;163;169;170;221;231;253,0.0562934456880302,0.0583852484618285,0.0584481362529693,0.0529502255920719,0.0553551161764213,0.0551021315320633,0.0552265035134684,0.0540119386217982,0.0532621688944868,0.054303218754218,0.001908445634359765,0.05533381334873559
612,0.0588899883518081,0.0553341835195758,6.645894004340264e-05,6.058820009546134e-06,,17;103;125;127;167;206;221;236;245;253,0.0560166986232824,0.0582450460084277,0.0588899883518081,0.053056488025815,0.0553380325961508,0.0551195968612719,0.0550684868362989,0.0538946711659191,0.0533949908027326,0.0543178359240518,0.0019365741711747278,0.05533418351957583
613,0.059354700679722,0.0553370430736431,4.775507402197954e-05,1.3948881727818968e-05,,92;93;94;145;155;219;243;251;253;255,0.0557291373562569,0.0580715415851349,0.059354700679722,0.0531712467412125,0.0553367764357972,0.0551520808440116,0.0549142889015619,0.0537584002177388,0.0535188622418309,0.0543633957331639,0.0019838873893850716,0.055337043073643066
614,0.0598330838664609,0.055342921983004,0.0001044239920682,1.8965651948452816e-05,,56;73;117;121;163;202;205;244;253,0.0554403923715148,0.0578726437412495,0.0598330838664609,0.0532918805118478,0.0553494810992066,0.0551981966943115,0.0547663416093515,0.0536063980970394,0.0536301051841617,0.0544406966548959,0.002051937241863147,0.055342921983003966
615,0.0603143297632404,0.0553520801310614,3.805524677840538e-05,1.0224734084386676e-05,,52;55;131;145;181;199;206;238;242;253,0.055159364091481,0.0576567030832374,0.0603143297632404,0.0534157360864356,0.055374023626225,0.0552562460271471,0.0546268181801531,0.0534424937915363,0.0537252476080713,0.0545498390530872,0.0021394220787104372,0.055352080131061444
616,0.0607862793201986,0.0553644687806598,7.211730765682711e-05,1.1657545957773768e-05,,56;128;181;202;209;223;235;244;253;255,0.0548939436459673,0.0574320813904311,0.0607862793201986,0.0535401693807898,0.0554080856871034,0.0553242200718081,0.0544976420954989,0.053270962807339,0.0538011427581248,0.0546901606493368,0.00224244091951692,0.055364468780659794
617,0.061235847790211,0.0553797254836199,0.0001063420497395,1.0146819691931458e-05,,18;49;113;130;183;205;227;237;239;253,0.0546508438362671,0.0572067784913445,0.061235847790211,0.0536625901224663,0.055449213505816,0.0553998129749142,0.0543805024545535,0.0530963985930498,0.053855089491245,0.0548601775763314,0.0023552263125022474,0.05537972548361988
618,0.0616496095236823,0.0553972038208374,7.510369206860379e-05,1.3410562693622756e-05,,18;93;109;129;146;147;167;189;193,0.0544355304019514,0.0569881401340559,0.0616496095236823,0.0537805079202801,0.0554948766684075,0.0554804518634869,0.0542768722317917,0.0529235676951213,0.0538849451904434,0.0550575365791532,0.002471053882209611,0.05539720382083737
619,0.0620145202496834,0.055416035000631,8.827678474618988e-05,5.392460135093119e-06,,18;129;167;199;203;229;246,0.0542522371889554,0.0567826572787906,0.0620145202496834,0.0538915769615255,0.0555425257201378,0.0555633473670255,0.0541880262076263,0.0527572516705383,0.053889222460062,0.0552789849019652,0.0025830824863942747,0.055416035000631005
620,0.0623187260197953,0.0554352141236899,9.001074278482818e-05,4.2590699805181154e-05,,18;19;37;53;130;240;241,0.0541040452783566,0.0565958554934348,0.0623187260197953,0.0539936366166418,0.0555896483972995,0.0556455662983403,0.0541150557572695,0.0526020805342896,0.0538671614612233,0.0555203653802478,0.0026850115359865236,0.05543521412368985
621,0.0625523808114928,0.0554537004711419,7.82687670478413e-05,3.685116135563119e-05,,16;18;37;124;223;241;248;251,0.0539930046650693,0.0564322636800574,0.0625523808114928,0.0540847461907934,0.0556338243226033,0.055724125349002,0.0540588782272772,0.0524623650246816,0.0538187713128099,0.0557766451276322,0.0027715417741649025,0.05545370047114191
622,0.06270837687327,0.0554705191745302,0.0001041144301777,1.6235927402529632e-05,,37;93;191;204;231;232;233;240;251;255,0.0539202770277934,0.0562954448249136,0.06270837687327,0.0541632136204312,0.0556727780001011,0.0557961013877454,0.0540202393243702,0.0523419376354606,0.0537448363685438,0.0560419866826723,0.002838665329602286,0.055470519174530164
623,0.0627828904738612,0.0554848516353949,7.246251705411016e-05,9.522398088476767e-06,,37;71;89;134;166;167;179;205;223;251,0.0538862792755452,0.0561880680342066,0.0627828904738612,0.0542276195127487,0.0557044299132247,0.055858750877116,0.0539997077979534,0.0522440142327002,0.0536468861457386,0.0563098700908544,0.002883813400032731,0.05548485163539489
624,0.062775664527318,0.0554961042407761,5.575397266106841e-05,1.186066085920659e-05,,53;115;129;161;167;196;223;241;243;251,0.0538908099751498,0.0561120006817105,0.062775664527318,0.0542768389153099,0.0557269453822785,0.0559096287316669,0.053997662686354,0.0521710881401255,0.053527130859567,0.0565732725082811,0.00290588294013104,0.055496104240776126
625,0.062689986546118,0.0555039488640058,5.511149309768426e-05,9.22745547251788e-06,,37;88;107;143;206;211;221;241;251;255,0.0539331445873007,0.0560684016819331,0.062689986546118,0.0543100630993574,0.0557387805280977,0.055946696190698,0.0540142744259906,0.0521248662147443,0.0533883674678743,0.0568249078979443,0.0029051611515393014,0.05550394886400585
626,0.0625323674848709,0.0555083334092884,4.1963485839874304e-05,2.3635345874444685e-05,,16;37;92;96;107;143;169;228;251,0.0540120905682141,0.0560578010818331,0.0625323674848709,0.0543268223615739,0.055738724226836,0.0559684082131358,0.054049482044288,0.0521062517560023,0.0532338634346191,0.0570575229215108,0.0028831702816833845,0.0555083334092884
627,0.0623119726685019,0.0555094650698437,7.130876808703751e-05,2.352197545347698e-05,,37;92;107;125;211;227;240;241;245;251,0.0541259993757623,0.0560801564840897,0.0623119726685019,0.0543270087882487,0.0557259344037906,0.0559737733478008,0.0541029693016429,0.0521153730161015,0.0530672267760307,0.0572642365364682,0.002842461016116687,0.05550946506984372
628,0.0620398890659746,0.055507772022223,7.692590073610922e-05,1.5379932756885012e-05,,129;143;196;208;209;211;221;240;251,0.0542727385247026,0.0561348823449457,0.0620398890659746,0.054310895809615,0.0556999665295427,0.0559623824442158,0.0541741428810049,0.0521516500563471,0.052892271257919,0.057438901307963,0.0027863850755918008,0.05550777202222305
629,0.0617283269546788,0.0555038505180006,0.0001052363385005,7.731491256726675e-06,,18;19;81;129;143;191;202;249,0.0544496322975523,0.0562208531256459,0.0617283269546788,0.0542791499656612,0.055660791894056,0.0559344062085445,0.0542621155013514,0.0522138881864001,0.0527128849655795,0.0575764560805363,0.0027188726518972686,0.055503850518000594
630,0.0613898479871803,0.0554984039613574,9.866982704585804e-05,1.4811712172945609e-05,,18;19;52;71;92;114;153;161;166;183,0.0546533839792271,0.0563363851227888,0.0613898479871803,0.0542328301094758,0.0556088032652207,0.0558905647716571,0.0543656962246017,0.0523003841964754,0.0525329091203225,0.0576732348366249,0.0026442273689894573,0.05549840396135743
631,0.0610366906854785,0.0554921792639055,3.48896113096242e-05,6.994610766256765e-06,,18;52;164;177;191;197;202;213;229;240,0.0548799953268489,0.0564792044411557,0.0610366906854785,0.0541733703637816,0.0555448059530691,0.0558320746350212,0.0544833894032613,0.0524090322493083,0.0523560322775127,0.0577271973036173,0.0025669334532059315,0.05549217926390546
632,0.0606802361098741,0.0554859043648731,9.41598163698848e-05,3.673778180421014e-05,,18;19;37;115;127;225;238;247;251,0.0551247004797291,0.0566464101896466,0.0606802361098741,0.0541025451962103,0.0554699930919865,0.0557605794068313,0.0546134028890811,0.0525374191309985,0.0521857031865315,0.0577380539678425,0.0024914528577434677,0.05548590436487315
633,0.0603306283957838,0.0554802298997039,9.882170879806083e-05,2.9466964722710265e-05,,19;37;52;88;116;173;201;251;253,0.0553819318272599,0.0568344428983861,0.0603306283957838,0.0540224174389479,0.0553859050414483,0.0556780707214808,0.0547536654735432,0.0526829026370089,0.0520250638156344,0.0577072707475456,0.0024219825569249975,0.055480229899703894
634,0.0599965423375166,0.0554756777906785,8.977898517638361e-05,8.263167673907418e-06,,18;50;212;217;228;241;243;246;255,0.0556453345407319,0.0570390686399822,0.0599965423375166,0.0539352723815142,0.0552943740564845,0.0555868049224123,0.054901853156174,0.052842671189756,0.051876902449661,0.0576379542325524,0.0023621525389937057,0.05547567779067851
635,0.0596850756366881,0.0554725998172001,6.633571992839538e-05,1.4874950306605766e-05,,18;58;67;109;130;132;161;163;226;227,0.0559078443532048,0.0572553894669724,0.0596850756366881,0.0538435427804417,0.0551974566274557,0.0554892198356271,0.055055423727359,0.0530137865416482,0.0517436254069486,0.0575346337956552,0.002314677059181136,0.055472599817200076
636,0.0594017367451094,0.0554711495562434,5.188623664723752e-05,1.2955161896179013e-05,,87;89;93;94;101;155;163;209;236;253,0.056161839331816,0.0574778903902837,0.0594017367451094,0.0537497305228081,0.0550973569673152,0.0553878546160938,0.0552116592108647,0.0531932141245155,0.051627244830233,0.0574029688233947,0.0022810176461803794,0.05547114955624342
637,0.0591504987962083,0.0554712709898497,3.1747417543914747e-05,1.0799940357002907e-05,,52;97;186;195;199;200;205;206;227;253,0.0563993703795142,0.0577005318674204,0.0591504987962083,0.0536563307036398,0.0549963458877056,0.0552852744905008,0.0553677157969905,0.0533778470877079,0.0515293792309535,0.057249415657856,0.002261152680298977,0.0554712709898497
638,0.0589338937469728,0.0554727062302167,0.0001103643352081,1.545640072393717e-05,,17;18;35;53;56;136;145;190;255,0.0566124668331291,0.0579168942172947,0.0589338937469728,0.053565763120238,0.0548966796480995,0.0551840014204352,0.0555206808787237,0.0535645303809281,0.051451263061178,0.0570808889951685,0.0022535456235174382,0.05547270623021676
639,0.0587531264947074,0.0554750231375651,0.0001092558318315,1.0728923905040794e-05,,17;73;86;88;93;123;187;214;236;251,0.0567935031760118,0.0581203761968546,0.0587531264947074,0.0534803148296117,0.0548005232336249,0.0550864513233384,0.0556676365984473,0.053750090578595,0.0513937615926884,0.0569044473517715,0.0022553512933905177,0.055475023137565097
640,0.0586081948456322,0.0554776612910495,2.601141066110868e-05,1.0186055903908808e-05,,123;141;200;201;204;206;215;223;253;256,0.0569356017460238,0.0583044441060999,0.0586081948456322,0.0534020956929925,0.0547098819280942,0.054994878453121,0.0558057289075187,0.0539313757594822,0.051357387798825,0.0567270236727057,0.002262821642655589,0.055477661291049515
641,0.0584980068453399,0.0554799922221599,5.1253846444283824e-05,1.4061986548685734e-05,,37;75;143;171;188;228;230;238;253;255,0.0570330363802141,0.0584629206148172,0.0584980068453399,0.0533330070078046,0.0546265440751811,0.0549113277076877,0.0559322405850354,0.0541053079004983,0.0513423187030867,0.0565552124019336,0.0022718138849326585,0.05547999222215986
642,0.0585902949291865,0.0554813875542082,6.126150371857375e-05,1.245408251960428e-05,,35;55;129;154;195;232;237;244;253;256,0.0570815956391385,0.0585902949291865,0.0584204916939577,0.0532747216725637,0.0545520367003628,0.0548375958007295,0.0560446660492839,0.0542689481490243,0.0513484096600424,0.0563951152477925,0.0022782921434001866,0.05548138755420817
