R,R_input_text,phi,phi_over_pi,s0,stability_gain,condition_id,phase,S_mean,S_amp,S_max_abs,S_final,S_drift,Q_max_error,Q_tail_max_error,gray_error,gray_depth
0.686592902556148,0.68659290255614802,0.0,0.0,0.01,0.0,phi0_s0.01_g0,gray_metastable,-1.7258685629736274e-05,0.01999995299410398,0.019999999756438677,-0.0076502004828645775,1.696122822858325e-05,4.440892098500626e-16,4.440892098500626e-16,3.426691975433885e-05,4.465124932448337
0.686592902556148,0.68659290255614802,3.141592653589793,1.0,0.01,0.0,phi1_s0.01_g0,gray_metastable,-1.7258685629737395e-05,0.019999952994097236,0.019999999756432962,-0.007650200482862078,1.696122822858222e-05,6.661338147750939e-16,4.440892098500626e-16,3.426691976108355e-05,4.465124932362855
