step,time,N,condition,initial_seed_enabled,metastable_seed_enabled,initial_seed_amplitude,metastable_seed_amplitude,parent_plane_occupation,f_outside_parent,q1,q2,q3,q4,rank_Q,dominant_plane_occupation,non_dominant_occupation,kernel_occupation,residual_occupation,norm_Z,dagger_norm_error,zero_square_real,zero_square_imag,zero_square_abs,projection_closure_error,crossing_detected,metastable_start_detected
3500,3500,5,A,0,0,0.0000000000e+00,0.0000000000e+00,3.0367299333e-01,6.9632700667e-01,1.3347115754e+00,1.0535164795e+00,9.4345271602e-01,4.6748797894e-01,4,9.9539096807e-01,4.9019770319e-01,2.0612930348e-01,0.0000000000e+00,1.0000000000e+00,1.3322676296e-15,1.7763568394e-15,-1.5915354867e-15,2.3850427305e-15,0.0000000000e+00,1,0
3525,3525,5,A,0,0,0.0000000000e+00,0.0000000000e+00,2.9664464738e-01,7.0335535262e-01,1.3320288539e+00,1.0608284286e+00,9.3522352677e-01,4.7507802761e-01,4,9.9602331916e-01,5.0098515844e-01,2.0237019418e-01,0.0000000000e+00,1.0000000000e+00,1.5543122345e-15,2.2759572005e-15,-1.6624976951e-15,2.8184889151e-15,0.0000000000e+00,1,0
3550,3550,5,A,0,0,0.0000000000e+00,0.0000000000e+00,2.8711127710e-01,7.1288872290e-01,1.3272955364e+00,1.0643756242e+00,9.3118447722e-01,4.8814604283e-01,4,9.9643183649e-01,5.0579367648e-01,2.0709504642e-01,0.0000000000e+00,1.0000000000e+00,1.5543122345e-15,2.2204460493e-15,-1.7061895964e-15,2.8002613443e-15,0.0000000000e+00,1,0
3575,3575,5,A,0,0,0.0000000000e+00,0.0000000000e+00,2.7765352031e-01,7.2234647969e-01,1.3227093411e+00,1.0662039280e+00,9.2909051437e-01,5.0043980566e-01,4,9.9645863972e-01,5.1240386033e-01,2.0994261936e-01,0.0000000000e+00,1.0000000000e+00,1.5543122345e-15,2.2204460493e-15,-1.7295397312e-15,2.8145494026e-15,0.0000000000e+00,1,0
3600,3600,5,A,0,0,0.0000000000e+00,0.0000000000e+00,2.7105799936e-01,7.2894200064e-01,1.3212792003e+00,1.0691864910e+00,9.2565665742e-01,5.0420360464e-01,4,9.9525528460e-01,5.2927419757e-01,1.9966780307e-01,0.0000000000e+00,1.0000000000e+00,1.3322676296e-15,1.8873791419e-15,-1.7621702069e-15,2.5821393965e-15,0.0000000000e+00,1,0
3625,3625,5,A,0,0,0.0000000000e+00,0.0000000000e+00,2.6999682255e-01,7.3000317745e-01,1.3238687334e+00,1.0730453534e+00,9.2118058469e-01,4.9736463152e-01,4,9.9387556843e-01,5.5435451359e-01,1.7564866387e-01,0.0000000000e+00,1.0000000000e+00,1.3322676296e-15,1.9428902931e-15,-1.7065038320e-15,2.5859191827e-15,0.0000000000e+00,1,0
3650,3650,5,A,0,0,0.0000000000e+00,0.0000000000e+00,2.7623938010e-01,7.2376061990e-01,1.3276735857e+00,1.0769780395e+00,9.1657967602e-01,4.8711687485e-01,4,9.9389703915e-01,5.7476069420e-01,1.4899992570e-01,0.0000000000e+00,1.0000000000e+00,1.3322676296e-15,2.0539125956e-15,-1.6638240100e-15,2.6432682963e-15,0.0000000000e+00,1,0
3675,3675,5,A,0,0,0.0000000000e+00,0.0000000000e+00,2.8870887819e-01,7.1129112181e-01,1.3294721798e+00,1.0817309908e+00,9.1096545684e-01,4.8218639871e-01,4,9.9467579172e-01,5.8222857894e-01,1.2906254287e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,2.2204460493e-15,-1.7144218228e-15,2.8052848062e-15,0.0000000000e+00,1,0
3700,3700,5,A,0,0,0.0000000000e+00,0.0000000000e+00,3.0242892945e-01,6.9757107055e-01,1.3289804458e+00,1.0875731442e+00,9.0398266354e-01,4.8354004448e-01,4,9.9553928871e-01,5.8088405539e-01,1.1668701516e-01,0.0000000000e+00,1.0000000000e+00,1.1102230246e-15,2.0539125956e-15,-1.7630126428e-15,2.7068007922e-15,0.0000000000e+00,1,0
3725,3725,5,A,0,0,0.0000000000e+00,0.0000000000e+00,3.1272631075e-01,6.8727368925e-01,1.3282608846e+00,1.0931602515e+00,8.9721829261e-01,4.8551315377e-01,4,9.9650787201e-01,5.7816110811e-01,1.0911258113e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,1.9428902931e-15,-1.8153855465e-15,2.6590312847e-15,0.0000000000e+00,1,0
3750,3750,5,A,0,0,0.0000000000e+00,0.0000000000e+00,3.2067237749e-01,6.7932762251e-01,1.3296810555e+00,1.0972023842e+00,8.9227065851e-01,4.8161010242e-01,4,9.9691307703e-01,5.7298178965e-01,1.0634583286e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,1.7208456882e-15,-1.7988201733e-15,2.4893902664e-15,0.0000000000e+00,1,0
3775,3775,5,A,0,0,0.0000000000e+00,0.0000000000e+00,3.2992953582e-01,6.7007046418e-01,1.3333677047e+00,1.1014045757e+00,8.8707832832e-01,4.7130729266e-01,4,9.9618993256e-01,5.5849834899e-01,1.1157211519e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,1.7763568394e-15,-1.9736177150e-15,2.6552985719e-15,0.0000000000e+00,1,0
3800,3800,5,A,0,0,0.0000000000e+00,0.0000000000e+00,3.3955853621e-01,6.6044146379e-01,1.3365600852e+00,1.1081769965e+00,8.7860329188e-01,4.6217652322e-01,4,9.9548340049e-01,5.3366863647e-01,1.2677282731e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,1.7763568394e-15,-1.9623311917e-15,2.6469203477e-15,0.0000000000e+00,1,0
3825,3825,5,A,0,0,0.0000000000e+00,0.0000000000e+00,3.4300330998e-01,6.5699669002e-01,1.3362340826e+00,1.1156744479e+00,8.6906301636e-01,4.6311821015e-01,4,9.9563585479e-01,5.0653408304e-01,1.5046260698e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,1.7763568394e-15,-2.1596236651e-15,2.7963222267e-15,0.0000000000e+00,1,0
3850,3850,5,A,0,0,0.0000000000e+00,0.0000000000e+00,3.3644552700e-01,6.6355447300e-01,1.3323507188e+00,1.1202626348e+00,8.6314056154e-01,4.7417461149e-01,4,9.9575020953e-01,4.8608900685e-01,1.7746546616e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,1.4432899320e-15,-2.3232578177e-15,2.7350708794e-15,0.0000000000e+00,1,0
3875,3875,5,A,0,0,0.0000000000e+00,0.0000000000e+00,3.2404684168e-01,6.7595315832e-01,1.3277463397e+00,1.1214012538e+00,8.6166073832e-01,4.8691853273e-01,4,9.9517524694e-01,4.7636487933e-01,1.9958827900e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,1.1657341759e-15,-2.4061205034e-15,2.6736402237e-15,0.0000000000e+00,1,0
3900,3900,5,A,0,0,0.0000000000e+00,0.0000000000e+00,3.1149458761e-01,6.8850541239e-01,1.3240016347e+00,1.1207007771e+00,8.6257160177e-01,4.9701073558e-01,4,9.9430984516e-01,4.7584852780e-01,2.1265688459e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,1.4988010832e-15,-2.4102837892e-15,2.8382869185e-15,0.0000000000e+00,1,0
3925,3925,5,A,0,0,0.0000000000e+00,0.0000000000e+00,3.0087123764e-01,6.9912876236e-01,1.3195770172e+00,1.1206332604e+00,8.6265931609e-01,5.0864181481e-01,4,9.9405703686e-01,4.7910483443e-01,2.2002392793e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,1.6098233857e-15,-2.3026703715e-15,2.8095946635e-15,0.0000000000e+00,1,0
3950,3950,5,A,0,0,0.0000000000e+00,0.0000000000e+00,2.9010535483e-01,7.0989464517e-01,1.3122734392e+00,1.1215345294e+00,8.6148726010e-01,5.2719865407e-01,4,9.9435774171e-01,4.8322235615e-01,2.2667228902e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,1.6653345369e-15,-2.3360163048e-15,2.8688519126e-15,0.0000000000e+00,1,0
3975,3975,5,A,0,0,0.0000000000e+00,0.0000000000e+00,2.7456263310e-01,7.2543736690e-01,1.3013207313e+00,1.1209333846e+00,8.6226930092e-01,5.5368253931e-01,4,9.9498511134e-01,4.8920144413e-01,2.3623592278e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,1.8873791419e-15,-2.4157341338e-15,3.0656111023e-15,0.0000000000e+00,1,0
4000,4000,5,A,0,0,0.0000000000e+00,0.0000000000e+00,2.5363832784e-01,7.4636167216e-01,1.2882275806e+00,1.1179190726e+00,8.6617373951e-01,5.8349781531e-01,4,9.9564378062e-01,4.9549487006e-01,2.5086680210e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,1.7208456882e-15,-2.3846081432e-15,2.9406913948e-15,0.0000000000e+00,1,0
4025,4025,5,A,0,0,0.0000000000e+00,0.0000000000e+00,2.3229178754e-01,7.6770821246e-01,1.2761100948e+00,1.1134059107e+00,8.7196747526e-01,6.0954329283e-01,4,9.9581030211e-01,4.9808373220e-01,2.6962448026e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,1.7763568394e-15,-2.0981726362e-15,2.7491402351e-15,0.0000000000e+00,1,0
4050,4050,5,A,0,0,0.0000000000e+00,0.0000000000e+00,2.1541562531e-01,7.8458437469e-01,1.2667527615e+00,1.1090251190e+00,8.7753249817e-01,6.2875865109e-01,4,9.9571304047e-01,4.9369759243e-01,2.9088678225e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,1.7208456882e-15,-2.0895262294e-15,2.7069225600e-15,0.0000000000e+00,1,0
4075,4075,5,A,0,0,0.0000000000e+00,0.0000000000e+00,2.0339954991e-01,7.9660045009e-01,1.2592720971e+00,1.1060908441e+00,8.8122814563e-01,6.4360996373e-01,4,9.9588875951e-01,4.8211180212e-01,3.1448864797e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,1.6653345369e-15,-1.8819701733e-15,2.5129963894e-15,0.0000000000e+00,1,0
4100,4100,5,A,0,0,0.0000000000e+00,0.0000000000e+00,1.9242903025e-01,8.0757096975e-01,1.2519571151e+00,1.1033336227e+00,8.8467786055e-01,6.5772591703e-01,4,9.9614315396e-01,4.6901084854e-01,3.3856012121e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,1.7208456882e-15,-1.9290185019e-15,2.5850381550e-15,0.0000000000e+00,1,0
4125,4125,5,A,0,0,0.0000000000e+00,0.0000000000e+00,1.7923206108e-01,8.2076793892e-01,1.2442479635e+00,1.0985780055e+00,8.9057642334e-01,6.7219565992e-01,4,9.9622497689e-01,4.5978215645e-01,3.6098578246e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,1.4432899320e-15,-1.9739234720e-15,2.4452933773e-15,0.0000000000e+00,1,0
4150,4150,5,A,0,0,0.0000000000e+00,0.0000000000e+00,1.6551287834e-01,8.3448712166e-01,1.2379810914e+00,1.0920744182e+00,8.9853962907e-01,6.8366864580e-01,4,9.9666200859e-01,4.5301860911e-01,3.8146851255e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,1.6098233857e-15,-2.1526191863e-15,2.6879919446e-15,0.0000000000e+00,1,0
4175,4175,5,A,0,0,0.0000000000e+00,0.0000000000e+00,1.5416817716e-01,8.4583182284e-01,1.2336946305e+00,1.0849813782e+00,9.0709173123e-01,6.9137367511e-01,4,9.9718727974e-01,4.4641655445e-01,3.9941526839e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,1.5543122345e-15,-2.1860118956e-15,2.6822629494e-15,0.0000000000e+00,1,1
4200,4200,5,A,0,0,0.0000000000e+00,0.0000000000e+00,1.4424140642e-01,8.5575859358e-01,1.2282503417e+00,1.0782107735e+00,9.1512924111e-01,7.0100006999e-01,4,9.9699646618e-01,4.4091054854e-01,4.1484804504e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,1.4988010832e-15,-2.2987975564e-15,2.7442439564e-15,0.0000000000e+00,1,1
4225,4225,5,A,0,0,0.0000000000e+00,0.0000000000e+00,1.3392855895e-01,8.6607144105e-01,1.2193225645e+00,1.0722878239e+00,9.2206226622e-01,7.1641641785e-01,4,9.9658243550e-01,4.3868739144e-01,4.2738404961e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,1.3322676296e-15,-2.3476698463e-15,2.6993500596e-15,0.0000000000e+00,1,1
4250,4250,5,A,0,0,0.0000000000e+00,0.0000000000e+00,1.2347007916e-01,8.7652992084e-01,1.2077911126e+00,1.0659178356e+00,9.2941872573e-01,7.3569057925e-01,4,9.9641528146e-01,4.4178088473e-01,4.3474903611e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,1.7763568394e-15,-2.0877934675e-15,2.7412269486e-15,0.0000000000e+00,1,1
4275,4275,5,A,0,0,0.0000000000e+00,0.0000000000e+00,1.1278367725e-01,8.8721632275e-01,1.1963118838e+00,1.0578637366e+00,9.3857568408e-01,7.5421341579e-01,4,9.9656659620e-01,4.4833107925e-01,4.3888524350e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,1.9984014443e-15,-2.1191212253e-15,2.9127792742e-15,0.0000000000e+00,1,1
4300,4300,5,A,0,0,0.0000000000e+00,0.0000000000e+00,1.0120191412e-01,8.9879808588e-01,1.1869147485e+00,1.0480740136e+00,9.4949505633e-01,7.6891701757e-01,4,9.9641487794e-01,4.5338099178e-01,4.4541709411e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,2.1649348980e-15,-2.1057677382e-15,3.0201325931e-15,0.0000000000e+00,1,1
4325,4325,5,A,0,0,0.0000000000e+00,0.0000000000e+00,8.8587147672e-02,9.1141285233e-01,1.1785202339e+00,1.0363230144e+00,9.6230692081e-01,7.8172249437e-01,4,9.9603898486e-01,4.5711397470e-01,4.5429887763e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,2.3869795029e-15,-2.1039919338e-15,3.1818945936e-15,0.0000000000e+00,1,1
4350,4350,5,A,0,0,0.0000000000e+00,0.0000000000e+00,7.5964852557e-02,9.2403514744e-01,1.1682489327e+00,1.0225248661e+00,9.7695593466e-01,7.9699086022e-01,4,9.9581218723e-01,4.6422810023e-01,4.5980704721e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,2.0539125956e-15,-2.1177852727e-15,2.9501815895e-15,0.0000000000e+00,1,1
4375,4375,5,A,0,0,0.0000000000e+00,0.0000000000e+00,6.5942635973e-02,9.3405736403e-01,1.1574069778e+00,1.0077921548e+00,9.9214664884e-01,8.1265557752e-01,4,9.9578131840e-01,4.7589269588e-01,4.5816466815e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,2.0539125956e-15,-2.0840792699e-15,2.9260798611e-15,0.0000000000e+00,1,1
4400,4400,5,A,0,0,0.0000000000e+00,0.0000000000e+00,6.0265732898e-02,9.3973426710e-01,1.1505211959e+00,1.0050618292e+00,9.9491241797e-01,8.2237520504e-01,4,9.9587495836e-01,4.8897427091e-01,4.5075999620e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,2.2204460493e-15,-2.2008316148e-15,3.1263461827e-15,0.0000000000e+00,1,1
4425,4425,5,A,0,0,0.0000000000e+00,0.0000000000e+00,5.7335658224e-02,9.4266434178e-01,1.1471793227e+00,1.0153941549e+00,9.8436513048e-01,8.2703059288e-01,4,9.9584880460e-01,4.9826509795e-01,4.4439924382e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,2.1094237468e-15,-2.1801849808e-15,3.0336240858e-15,0.0000000000e+00,1,1
4450,4450,5,A,0,0,0.0000000000e+00,0.0000000000e+00,5.4433992062e-02,9.4556600794e-01,1.1428667784e+00,1.0246099480e+00,9.7476892365e-01,8.3297990779e-01,4,9.9604591187e-01,4.9855258198e-01,4.4701342596e-01,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.9428902931e-15,-2.1938749693e-15,2.9305136191e-15,0.0000000000e+00,1,1
4475,4475,5,A,0,0,0.0000000000e+00,0.0000000000e+00,5.0459996499e-02,9.4954000350e-01,1.1358675979e+00,1.0316658754e+00,9.6729805206e-01,8.4249913944e-01,4,9.9671161533e-01,4.8994153256e-01,4.5959847094e-01,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.6653345369e-15,-2.3922248729e-15,2.9148034175e-15,0.0000000000e+00,1,1
4500,4500,5,A,0,0,0.0000000000e+00,0.0000000000e+00,4.5436685229e-02,9.5456331477e-01,1.1277032731e+00,1.0366490319e+00,9.6195570829e-01,8.5339634859e-01,4,9.9723661288e-01,4.7928399749e-01,4.7527931728e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,1.8318679906e-15,-2.3738928868e-15,2.9985175960e-15,0.0000000000e+00,1,1
4525,4525,5,A,0,0,0.0000000000e+00,0.0000000000e+00,4.0159641201e-02,9.5984035880e-01,1.1216122732e+00,1.0406980948e+00,9.5757374416e-01,8.6138603926e-01,4,9.9750383422e-01,4.7336720505e-01,4.8647315375e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,2.0539125956e-15,-2.2821913291e-15,3.0703345441e-15,0.0000000000e+00,1,1
4550,4550,5,A,0,0,0.0000000000e+00,0.0000000000e+00,3.6077986864e-02,9.6392201314e-01,1.1194149140e+00,1.0451260436e+00,9.5273897422e-01,8.6423969494e-01,4,9.9727871159e-01,4.7264178243e-01,4.9128023071e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,1.9984014443e-15,-2.2911708811e-15,3.0402421514e-15,0.0000000000e+00,1,1
4575,4575,5,A,0,0,0.0000000000e+00,0.0000000000e+00,3.4476367982e-02,9.6552363202e-01,1.1185734175e+00,1.0499483485e+00,9.4742201025e-01,8.6532855592e-01,4,9.9688335575e-01,4.7123475431e-01,4.9428887771e-01,0.0000000000e+00,1.0000000000e+00,3.3306690739e-16,1.8873791419e-15,-2.3814657082e-15,3.0386804611e-15,0.0000000000e+00,1,1
4600,4600,5,A,0,0,0.0000000000e+00,0.0000000000e+00,3.5569186582e-02,9.6443081342e-01,1.1167783256e+00,1.0526330529e+00,9.4443827531e-01,8.6764403494e-01,4,9.9729616736e-01,4.6193461008e-01,5.0249620334e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,1.9984014443e-15,-2.6015199502e-15,3.2804747193e-15,0.0000000000e+00,1,1
4625,4625,5,A,0,0,0.0000000000e+00,0.0000000000e+00,3.7822784765e-02,9.6217721523e-01,1.1147332566e+00,1.0515674488e+00,9.4562460873e-01,8.7026993892e-01,4,9.9785421638e-01,4.4318421883e-01,5.1899299641e-01,0.0000000000e+00,1.0000000000e+00,1.1102230246e-16,1.8873791419e-15,-2.6217499861e-15,3.2304447085e-15,0.0000000000e+00,1,1
4650,4650,5,A,0,0,0.0000000000e+00,0.0000000000e+00,3.9499181614e-02,9.6050081839e-01,1.1140817766e+00,1.0484978322e+00,9.4902702585e-01,8.7110377977e-01,4,9.9760101883e-01,4.2267453398e-01,5.3782628441e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,1.6098233857e-15,-2.8953601452e-15,3.3127996776e-15,0.0000000000e+00,1,1
4675,4675,5,A,0,0,0.0000000000e+00,0.0000000000e+00,4.0344973472e-02,9.5965502653e-01,1.1164681784e+00,1.0466812320e+00,9.5103017752e-01,8.6804309032e-01,4,9.9699823082e-01,4.1101552491e-01,5.4863950161e-01,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.5543122345e-15,-2.6573900130e-15,3.0785724294e-15,0.0000000000e+00,1,1
4700,4700,5,A,0,0,0.0000000000e+00,0.0000000000e+00,4.0923686334e-02,9.5907631367e-01,1.1211166673e+00,1.0481738804e+00,9.4938480947e-01,8.6203098451e-01,4,9.9704737914e-01,4.1201302527e-01,5.4706328840e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,1.7763568394e-15,-2.5155047208e-15,3.0794817131e-15,0.0000000000e+00,1,1
4725,4725,5,A,0,0,0.0000000000e+00,0.0000000000e+00,4.1999791265e-02,9.5800020873e-01,1.1258731924e+00,1.0504973052e+00,9.4681329300e-01,8.5580929811e-01,4,9.9783952519e-01,4.2096597905e-01,5.3703422968e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,2.1649348980e-15,-2.4737936169e-15,3.2873390412e-15,0.0000000000e+00,1,1
4750,4750,5,A,0,0,0.0000000000e+00,0.0000000000e+00,4.4587549639e-02,9.5541245036e-01,1.1304079781e+00,1.0494327727e+00,9.4799306727e-01,8.4981045121e-01,4,9.9832778826e-01,4.2881635890e-01,5.2659609146e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,2.2204460493e-15,-2.3973275788e-15,3.2676536196e-15,0.0000000000e+00,1,1
4775,4775,5,A,0,0,0.0000000000e+00,0.0000000000e+00,4.9217064424e-02,9.5078293558e-01,1.1350585208e+00,1.0439468897e+00,9.5403086507e-01,8.4358885380e-01,4,9.9793610829e-01,4.2837337155e-01,5.2240956402e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,2.3869795029e-15,-2.5449016788e-15,3.4891540095e-15,0.0000000000e+00,1,1
4800,4800,5,A,0,0,0.0000000000e+00,0.0000000000e+00,5.5100213962e-02,9.4489978604e-01,1.1400465633e+00,1.0354469554e+00,9.6324950172e-01,8.3683560720e-01,4,9.9725379543e-01,4.2122333059e-01,5.2367645545e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,2.6645352591e-15,-2.3391867548e-15,3.5456371530e-15,0.0000000000e+00,1,1
4825,4825,5,A,0,0,0.0000000000e+00,0.0000000000e+00,5.9995489233e-02,9.4000451077e-01,1.1452015655e+00,1.0264942218e+00,9.7278446355e-01,8.2976706032e-01,4,9.9728647338e-01,4.1653105163e-01,5.2347345914e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,2.4980018054e-15,-2.2891740711e-15,3.3882637069e-15,0.0000000000e+00,1,1
4850,4850,5,A,0,0,0.0000000000e+00,0.0000000000e+00,6.1140970392e-02,9.3885902961e-01,1.1483689840e+00,1.0194369008e+00,9.8017774168e-01,8.2537789929e-01,4,9.9783138509e-01,4.2135467882e-01,5.1750435078e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,2.6090241079e-15,-2.2176375389e-15,3.4241674973e-15,0.0000000000e+00,1,1
4875,4875,5,A,0,0,0.0000000000e+00,0.0000000000e+00,5.8632500309e-02,9.4136749969e-01,1.1492048736e+00,1.0132957720e+00,9.8652505215e-01,8.2421366065e-01,4,9.9822060927e-01,4.3285072457e-01,5.0851677513e-01,0.0000000000e+00,1.0000000000e+00,1.1102230246e-15,2.6090241079e-15,-2.3272643824e-15,3.4961645128e-15,0.0000000000e+00,1,1
4900,4900,5,A,0,0,0.0000000000e+00,0.0000000000e+00,5.5948232291e-02,9.4405176771e-01,1.1501554916e+00,1.0064404888e+00,9.9351776156e-01,8.2288659306e-01,4,9.9831451170e-01,4.4073250673e-01,5.0331926098e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,2.4424906542e-15,-2.2918714086e-15,3.3493932509e-15,0.0000000000e+00,1,1
4925,4925,5,A,0,0,0.0000000000e+00,0.0000000000e+00,5.5794212261e-02,9.4420578774e-01,1.1526374899e+00,1.0005608504e+00,9.9943883485e-01,8.1940638081e-01,4,9.9810033353e-01,4.3837828221e-01,5.0582750553e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,2.2759572005e-15,-2.4099616063e-15,3.3147995599e-15,0.0000000000e+00,1,1
4950,4950,5,A,0,0,0.0000000000e+00,0.0000000000e+00,5.8074411552e-02,9.4192558845e-01,1.1560917370e+00,1.0077150388e+00,9.9222497482e-01,8.1452556477e-01,4,9.9774498171e-01,4.2829728632e-01,5.1362830213e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,1.9428902931e-15,-2.5425850661e-15,3.1999314851e-15,0.0000000000e+00,1,1
4975,4975,5,A,0,0,0.0000000000e+00,0.0000000000e+00,6.1001228388e-02,9.3899877161e-01,1.1592890516e+00,1.0160081548e+00,9.8373138071e-01,8.0996845295e-01,4,9.9767466463e-01,4.1791371110e-01,5.2108506051e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,2.1649348980e-15,-2.5603233015e-15,3.3529387887e-15,0.0000000000e+00,1,1
5000,5000,5,A,0,0,0.0000000000e+00,0.0000000000e+00,6.3109034278e-02,9.3689096572e-01,1.1613223373e+00,1.0246367041e+00,9.7474079871e-01,8.0705044998e-01,4,9.9785397289e-01,4.1350621302e-01,5.2338475270e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,1.9428902931e-15,-2.5447960348e-15,3.2016885466e-15,0.0000000000e+00,1,1
5025,5025,5,A,0,0,0.0000000000e+00,0.0000000000e+00,6.4639773564e-02,9.3536022644e-01,1.1629631580e+00,1.0321986128e+00,9.6672955045e-01,8.0468421957e-01,4,9.9778416485e-01,4.1506312058e-01,5.2029710585e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,2.0539125956e-15,-2.4490485392e-15,3.1963096999e-15,0.0000000000e+00,1,1
5050,5050,5,A,0,0,0.0000000000e+00,0.0000000000e+00,6.6532200549e-02,9.3346779945e-01,1.1659645574e+00,1.0373052448e+00,9.6124805805e-01,8.0032908911e-01,4,9.9761152046e-01,4.1651068339e-01,5.1695711606e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,2.4980018054e-15,-2.4379634141e-15,3.4905126598e-15,0.0000000000e+00,1,1
5075,5075,5,A,0,0,0.0000000000e+00,0.0000000000e+00,6.9285249428e-02,9.3071475057e-01,1.1711536646e+00,1.0397022807e+00,9.5865487401e-01,7.9271627575e-01,4,9.9755581807e-01,4.1311697877e-01,5.1759777180e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,2.2759572005e-15,-2.2385491853e-15,3.1923476680e-15,0.0000000000e+00,1,1
5100,5100,5,A,0,0,0.0000000000e+00,0.0000000000e+00,7.3337313277e-02,9.2666268672e-01,1.1773398899e+00,1.0400218958e+00,9.5830812180e-01,7.8349906417e-01,4,9.9745158367e-01,4.0516726032e-01,5.2149542641e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,2.4980018054e-15,-1.9993015547e-15,3.1995655528e-15,0.0000000000e+00,1,1
5125,5125,5,A,0,0,0.0000000000e+00,0.0000000000e+00,7.9268201727e-02,9.2073179827e-01,1.1831532163e+00,1.0395842672e+00,9.5878284892e-01,7.7469249814e-01,4,9.9740153697e-01,3.9565879634e-01,5.2507300194e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,2.6645352591e-15,-2.0724602528e-15,3.3756243343e-15,0.0000000000e+00,1,1
5150,5150,5,A,0,0,0.0000000000e+00,0.0000000000e+00,8.6817284615e-02,9.1318271538e-01,1.1880903468e+00,1.0396954745e+00,9.5866225565e-01,7.6709929458e-01,4,9.9749718056e-01,3.8904671438e-01,5.2413600101e-01,0.0000000000e+00,1.0000000000e+00,5.5511151231e-16,2.7755575616e-15,-2.0825063285e-15,3.4699499111e-15,0.0000000000e+00,1,1
5175,5175,5,A,0,0,0.0000000000e+00,0.0000000000e+00,9.5364675437e-02,9.0463532456e-01,1.1930617585e+00,1.0418772993e+00,9.5629059041e-01,7.5934421730e-01,4,9.9743393546e-01,3.8814739305e-01,5.1648793151e-01,0.0000000000e+00,1.0000000000e+00,7.7715611724e-16,2.5535129566e-15,-2.0893337811e-15,3.2993550989e-15,0.0000000000e+00,1,1
