step,time,N,condition,initial_seed_enabled,metastable_seed_enabled,initial_seed_amplitude,metastable_seed_amplitude,parent_plane_occupation,f_outside_parent,q1,q2,q3,q4,rank_Q,dominant_plane_occupation,non_dominant_occupation,kernel_occupation,residual_occupation,norm_Z,dagger_norm_error,zero_square_real,zero_square_imag,zero_square_abs,projection_closure_error,crossing_detected,metastable_start_detected
13200,13200,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9844800992e-01,8.0155199008e-01,1.2381947099e+00,1.1569662061e+00,8.1328297533e-01,6.8328168456e-01,4,9.9999230427e-01,3.3212373575e-01,4.6942825432e-01,0.0000000000e+00,1.0000000000e+00,2.4424906542e-15,8.8817841970e-16,-1.8976145378e-15,2.0951853950e-15,0.0000000000e+00,1,1
13225,13225,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9920164845e-01,8.0079835155e-01,1.2384288993e+00,1.1575627708e+00,8.1243364749e-01,6.8285713095e-01,4,9.9999313412e-01,3.3072086003e-01,4.7007749152e-01,0.0000000000e+00,1.0000000000e+00,2.4424906542e-15,9.4368957093e-16,-1.8116043664e-15,2.0426601251e-15,0.0000000000e+00,1,1
13250,13250,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.0060134062e-01,7.9939865938e-01,1.2388936589e+00,1.1581306471e+00,8.1162393027e-01,6.8201356427e-01,4,9.9999305513e-01,3.2985049325e-01,4.6954816613e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-15,1.0547118734e-15,-1.7940098268e-15,2.0810786613e-15,0.0000000000e+00,1,1
13275,13275,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.0204294396e-01,7.9795705604e-01,1.2394178001e+00,1.1585864670e+00,8.1097311829e-01,6.8106058232e-01,4,9.9999284349e-01,3.3005810355e-01,4.6789895249e-01,0.0000000000e+00,1.0000000000e+00,2.1094237468e-15,1.3322676296e-15,-1.6743354486e-15,2.1397047066e-15,0.0000000000e+00,1,1
13300,13300,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.0287668106e-01,7.9712331894e-01,1.2397667835e+00,1.1589514651e+00,8.1045141842e-01,6.8042510429e-01,4,9.9999271265e-01,3.3088523033e-01,4.6623808861e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-15,1.4432899320e-15,-1.7513992409e-15,2.2694680278e-15,0.0000000000e+00,1,1
13325,13325,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.0302457194e-01,7.9697542806e-01,1.2398659233e+00,1.1593281798e+00,8.0991244689e-01,6.8024443558e-01,4,9.9999247934e-01,3.3131175346e-01,4.6566367459e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-15,1.8318679906e-15,-1.6879462124e-15,2.4909642212e-15,0.0000000000e+00,1,1
13350,13350,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.0305013187e-01,7.9694986813e-01,1.2398718734e+00,1.1598042186e+00,8.0923060654e-01,6.8023359039e-01,4,9.9999295604e-01,3.3072293622e-01,4.6622693192e-01,0.0000000000e+00,1.0000000000e+00,2.3314683517e-15,1.7763568394e-15,-1.6775801370e-15,2.4433007873e-15,0.0000000000e+00,1,1
13375,13375,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.0361059570e-01,7.9638940430e-01,1.2400141987e+00,1.1603648392e+00,8.0842652112e-01,6.7997410767e-01,4,9.9999380589e-01,3.2948088314e-01,4.6690852115e-01,0.0000000000e+00,1.0000000000e+00,2.4424906542e-15,1.8318679906e-15,-1.5874932042e-15,2.4240204224e-15,0.0000000000e+00,1,1
13400,13400,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.0482662498e-01,7.9517337502e-01,1.2403758802e+00,1.1609051936e+00,8.0765037700e-01,6.7931412158e-01,4,9.9999401467e-01,3.2857244962e-01,4.6660092540e-01,0.0000000000e+00,1.0000000000e+00,3.1086244690e-15,1.7763568394e-15,-1.5710216583e-15,2.3714031019e-15,0.0000000000e+00,1,1
13425,13425,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.0617523329e-01,7.9382476671e-01,1.2408234234e+00,1.1613331211e+00,8.0703493219e-01,6.7849630213e-01,4,9.9999401342e-01,3.2867722050e-01,4.6514754621e-01,0.0000000000e+00,1.0000000000e+00,2.8865798640e-15,1.4988010832e-15,-1.3906015593e-15,2.0445482102e-15,0.0000000000e+00,1,1
13450,13450,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.0699243185e-01,7.9300756815e-01,1.2411345542e+00,1.1616540902e+00,8.0657285769e-01,6.7792700085e-01,4,9.9999398350e-01,3.2953195809e-01,4.6347561006e-01,0.0000000000e+00,1.0000000000e+00,3.1086244690e-15,1.5543122345e-15,-1.5619916977e-15,2.2035663334e-15,0.0000000000e+00,1,1
13475,13475,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.0710363475e-01,7.9289636525e-01,1.2412089359e+00,1.1619626676e+00,8.0612825230e-01,6.7779080651e-01,4,9.9999359456e-01,3.3018744326e-01,4.6270892199e-01,0.0000000000e+00,1.0000000000e+00,2.8865798640e-15,1.4988010832e-15,-1.6816577728e-15,2.2526379097e-15,0.0000000000e+00,1,1
13500,13500,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.0698586043e-01,7.9301413957e-01,1.2411649565e+00,1.1623538883e+00,8.0556404977e-01,6.7787133784e-01,4,9.9999367163e-01,3.2990896438e-01,4.6310517519e-01,0.0000000000e+00,1.0000000000e+00,2.9976021665e-15,1.6653345369e-15,-1.7222771651e-15,2.3957415874e-15,0.0000000000e+00,1,1
13525,13525,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.0730524503e-01,7.9269475497e-01,1.2412193002e+00,1.1628307649e+00,8.0487552591e-01,6.7777182650e-01,4,9.9999434724e-01,3.2886208861e-01,4.6383266636e-01,0.0000000000e+00,1.0000000000e+00,3.1086244690e-15,1.5543122345e-15,-1.8376237526e-15,2.4068127427e-15,0.0000000000e+00,1,1
13550,13550,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.0827895159e-01,7.9172104841e-01,1.2414775679e+00,1.1632991517e+00,8.0419841059e-01,6.7729864053e-01,4,9.9999469708e-01,3.2794454278e-01,4.6377650563e-01,0.0000000000e+00,1.0000000000e+00,3.4416913763e-15,1.5543122345e-15,-1.8260540829e-15,2.3979908331e-15,0.0000000000e+00,1,1
13575,13575,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.0947563904e-01,7.9052436096e-01,1.2418425808e+00,1.1636592910e+00,8.0367720789e-01,6.7662914838e-01,4,9.9999487472e-01,3.2793644387e-01,4.6258791710e-01,0.0000000000e+00,1.0000000000e+00,3.5527136788e-15,1.6653345369e-15,-1.9985420037e-15,2.6014436877e-15,0.0000000000e+00,1,1
13600,13600,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1023186404e-01,7.8976813596e-01,1.2421095534e+00,1.1638994493e+00,8.0332936701e-01,6.7613893347e-01,4,9.9999501279e-01,3.2876956859e-01,4.6099856737e-01,0.0000000000e+00,1.0000000000e+00,3.9968028887e-15,1.6653345369e-15,-1.9945694561e-15,2.5983930487e-15,0.0000000000e+00,1,1
13625,13625,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1028218130e-01,7.8971781870e-01,1.2421596445e+00,1.1641043551e+00,8.0303240937e-01,6.7604690493e-01,4,9.9999460635e-01,3.2959951222e-01,4.6011830648e-01,0.0000000000e+00,1.0000000000e+00,3.9968028887e-15,1.8318679906e-15,-1.9443321529e-15,2.6713606750e-15,0.0000000000e+00,1,1
13650,13650,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1000825536e-01,7.8999174464e-01,1.2420748925e+00,1.1643761368e+00,8.0263828217e-01,6.7620260375e-01,4,9.9999432957e-01,3.2960762665e-01,4.6038411799e-01,0.0000000000e+00,1.0000000000e+00,3.9968028887e-15,1.7208456882e-15,-1.9816445660e-15,2.6245428303e-15,0.0000000000e+00,1,1
13675,13675,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1006979933e-01,7.8993020067e-01,1.2420544619e+00,1.1647371451e+00,8.0211432032e-01,6.7624013022e-01,4,9.9999470510e-01,3.2876748916e-01,4.6116271151e-01,0.0000000000e+00,1.0000000000e+00,3.7747582837e-15,1.7208456882e-15,-2.0072975293e-15,2.6439654411e-15,0.0000000000e+00,1,1
13700,13700,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1077387109e-01,7.8922612891e-01,1.2422202977e+00,1.1651067226e+00,8.0157739798e-01,6.7593544952e-01,4,9.9999503783e-01,3.2785695755e-01,4.6136917137e-01,0.0000000000e+00,1.0000000000e+00,3.7747582837e-15,1.8318679906e-15,-2.0578129828e-15,2.7550561895e-15,0.0000000000e+00,1,1
13725,13725,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1178936351e-01,7.8821063649e-01,1.2425086928e+00,1.1653788814e+00,8.0118166653e-01,6.7540517346e-01,4,9.9999530767e-01,3.2771917307e-01,4.6049146343e-01,0.0000000000e+00,1.0000000000e+00,3.4416913763e-15,1.5543122345e-15,-2.1031085482e-15,2.6151390188e-15,0.0000000000e+00,1,1
13750,13750,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1246889838e-01,7.8753110162e-01,1.2427352175e+00,1.1655229795e+00,8.0097202470e-01,6.7498828086e-01,4,9.9999563191e-01,3.2847179116e-01,4.5905931046e-01,0.0000000000e+00,1.0000000000e+00,3.3306690739e-15,1.3877787808e-15,-2.1049047113e-15,2.5212206940e-15,0.0000000000e+00,1,1
13775,13775,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1246425711e-01,7.8753574289e-01,1.2427685041e+00,1.1656112201e+00,8.0084360749e-01,6.7492699260e-01,4,9.9999535864e-01,3.2940359323e-01,4.5813214966e-01,0.0000000000e+00,1.0000000000e+00,3.3306690739e-15,1.5543122345e-15,-2.2586338814e-15,2.7417719695e-15,0.0000000000e+00,1,1
13800,13800,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1205443806e-01,7.8794556194e-01,1.2426570719e+00,1.1657517678e+00,8.0063900469e-01,6.7513213644e-01,4,9.9999487384e-01,3.2965119317e-01,4.5829436876e-01,0.0000000000e+00,1.0000000000e+00,3.3306690739e-15,1.3322676296e-15,-2.3307518330e-15,2.6846491659e-15,0.0000000000e+00,1,1
13825,13825,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1187617138e-01,7.8812382862e-01,1.2425797036e+00,1.1659875794e+00,8.0029554835e-01,6.7527452207e-01,4,9.9999494060e-01,3.2900959749e-01,4.5911423113e-01,0.0000000000e+00,1.0000000000e+00,3.5527136788e-15,1.3322676296e-15,-2.2147663147e-15,2.5845941394e-15,0.0000000000e+00,1,1
13850,13850,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1231630395e-01,7.8768369605e-01,1.2426694597e+00,1.1662543855e+00,7.9990668721e-01,6.7510933476e-01,4,9.9999515630e-01,3.2811269091e-01,4.5957100515e-01,0.0000000000e+00,1.0000000000e+00,3.5527136788e-15,1.3322676296e-15,-2.3549506258e-15,2.7056846614e-15,0.0000000000e+00,1,1
13875,13875,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1314984973e-01,7.8685015027e-01,1.2428927613e+00,1.1664418474e+00,7.9963330142e-01,6.7469814282e-01,4,9.9999542263e-01,3.2782773761e-01,4.5902241266e-01,0.0000000000e+00,1.0000000000e+00,3.7747582837e-15,1.2212453271e-15,-2.1868785316e-15,2.5047710196e-15,0.0000000000e+00,1,1
13900,13900,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1376137781e-01,7.8623862219e-01,1.2430867389e+00,1.1664988894e+00,7.9955008667e-01,6.7434068505e-01,4,9.9999589817e-01,3.2844085228e-01,4.5779776991e-01,0.0000000000e+00,1.0000000000e+00,3.3306690739e-15,1.2212453271e-15,-2.3366301493e-15,2.6365281344e-15,0.0000000000e+00,1,1
13925,13925,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1373067474e-01,7.8626932526e-01,1.2431122531e+00,1.1664816747e+00,7.9957520137e-01,6.7429364980e-01,4,9.9999587158e-01,3.2939483100e-01,4.5687449427e-01,0.0000000000e+00,1.0000000000e+00,3.5527136788e-15,1.3877787808e-15,-2.1958578063e-15,2.5976376672e-15,0.0000000000e+00,1,1
13950,13950,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1322909999e-01,7.8677090001e-01,1.2429874819e+00,1.1665020482e+00,7.9954547814e-01,6.7452362443e-01,4,9.9999537132e-01,3.2982114646e-01,4.5694975354e-01,0.0000000000e+00,1.0000000000e+00,3.6637359813e-15,1.5543122345e-15,-2.0474928254e-15,2.5706250976e-15,0.0000000000e+00,1,1
13975,13975,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1285336963e-01,7.8714663037e-01,1.2428692667e+00,1.1666239552e+00,7.9936759205e-01,6.7474142144e-01,4,9.9999522066e-01,3.2935751827e-01,4.5778911210e-01,0.0000000000e+00,1.0000000000e+00,4.2188474936e-15,1.7208456882e-15,-1.9422545776e-15,2.5949301969e-15,0.0000000000e+00,1,1
14000,14000,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1305677733e-01,7.8694322267e-01,1.2428976961e+00,1.1668024408e+00,7.9910704179e-01,6.7468905212e-01,4,9.9999529656e-01,3.2847780447e-01,4.5846541820e-01,0.0000000000e+00,1.0000000000e+00,4.3298697960e-15,1.6653345369e-15,-1.8195472660e-15,2.4665950971e-15,0.0000000000e+00,1,1
14025,14025,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1372330894e-01,7.8627669106e-01,1.2430661872e+00,1.1669256906e+00,7.9892705084e-01,6.7437856897e-01,4,9.9999548413e-01,3.2803553767e-01,4.5824115338e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-15,1.5543122345e-15,-1.8960474820e-15,2.4517101330e-15,0.0000000000e+00,1,1
14050,14050,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1428535248e-01,7.8571464752e-01,1.2432337348e+00,1.1669216412e+00,7.9893296544e-01,6.7406964087e-01,4,9.9999602910e-01,3.2846081517e-01,4.5725383235e-01,0.0000000000e+00,1.0000000000e+00,4.3298697960e-15,1.6653345369e-15,-1.7808675303e-15,2.4382018539e-15,0.0000000000e+00,1,1
14075,14075,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1426434716e-01,7.8573565284e-01,1.2432571750e+00,1.1668265618e+00,7.9907182070e-01,6.7402640669e-01,4,9.9999628131e-01,3.2936244164e-01,4.5637321120e-01,0.0000000000e+00,1.0000000000e+00,4.2188474936e-15,1.5543122345e-15,-1.7422148797e-15,2.3347803343e-15,0.0000000000e+00,1,1
14100,14100,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1372215408e-01,7.8627784592e-01,1.2431275272e+00,1.1667521692e+00,7.9918044000e-01,6.7426549011e-01,4,9.9999592656e-01,3.2990405355e-01,4.5637379237e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-15,1.3877787808e-15,-1.7884333709e-15,2.2637190344e-15,0.0000000000e+00,1,1
14125,14125,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1319898326e-01,7.8680101674e-01,1.2429789428e+00,1.1667824507e+00,7.9913622922e-01,6.7453935968e-01,4,9.9999568422e-01,3.2959360836e-01,4.5720740838e-01,0.0000000000e+00,1.0000000000e+00,4.7739590059e-15,1.3322676296e-15,-1.7492611747e-15,2.1988296191e-15,0.0000000000e+00,1,1
14150,14150,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1319865785e-01,7.8680134215e-01,1.2429553987e+00,1.1668944770e+00,7.9897264002e-01,6.7458274286e-01,4,9.9999564464e-01,3.2873763904e-01,4.5806370311e-01,0.0000000000e+00,1.0000000000e+00,4.8849813084e-15,1.6098233857e-15,-2.0353618988e-15,2.5950393816e-15,0.0000000000e+00,1,1
14175,14175,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1371388274e-01,7.8628611726e-01,1.2430747560e+00,1.1669790812e+00,7.9884906208e-01,6.7436277409e-01,4,9.9999570173e-01,3.2814140000e-01,4.5814471725e-01,0.0000000000e+00,1.0000000000e+00,4.9960036108e-15,1.5543122345e-15,-2.0617498815e-15,2.5819951774e-15,0.0000000000e+00,1,1
14200,14200,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1424027360e-01,7.8575972640e-01,1.2432178858e+00,1.1669444175e+00,7.9889969732e-01,6.7409887135e-01,4,9.9999620288e-01,3.2834927589e-01,4.5741045051e-01,0.0000000000e+00,1.0000000000e+00,4.8849813084e-15,1.6098233857e-15,-2.1147643444e-15,2.6577734225e-15,0.0000000000e+00,1,1
14225,14225,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1425731801e-01,7.8574268199e-01,1.2432405976e+00,1.1668035396e+00,7.9910543730e-01,6.7405698308e-01,4,9.9999667331e-01,3.2913890551e-01,4.5660377648e-01,0.0000000000e+00,1.0000000000e+00,5.3290705182e-15,1.5543122345e-15,-2.1149013037e-15,2.6246321736e-15,0.0000000000e+00,1,1
14250,14250,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1371918159e-01,7.8628081841e-01,1.2431097244e+00,1.1666631027e+00,7.9931045578e-01,6.7429831160e-01,4,9.9999654280e-01,3.2973881401e-01,4.5654200440e-01,0.0000000000e+00,1.0000000000e+00,5.5511151231e-15,1.4988010832e-15,-2.0741141968e-15,2.5589752614e-15,0.0000000000e+00,1,1
14275,14275,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1309457217e-01,7.8690542783e-01,1.2429363673e+00,1.1666246012e+00,7.9936664917e-01,6.7461780802e-01,4,9.9999631406e-01,3.2955887004e-01,4.5734655779e-01,0.0000000000e+00,1.0000000000e+00,5.5511151231e-15,1.6098233857e-15,-2.2574345530e-15,2.7726417176e-15,0.0000000000e+00,1,1
14300,14300,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1292002487e-01,7.8707997513e-01,1.2428658494e+00,1.1666891464e+00,7.9927244144e-01,6.7474771613e-01,4,9.9999620101e-01,3.2873965630e-01,4.5834031883e-01,0.0000000000e+00,1.0000000000e+00,5.7731597281e-15,1.7208456882e-15,-2.3361628211e-15,2.9015455553e-15,0.0000000000e+00,1,1
14325,14325,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1329343749e-01,7.8670656251e-01,1.2429385384e+00,1.1667553152e+00,7.9917584709e-01,6.7461380784e-01,4,9.9999610398e-01,3.2800880405e-01,4.5869775847e-01,0.0000000000e+00,1.0000000000e+00,5.7731597281e-15,1.4988010832e-15,-2.3640929987e-15,2.7991678038e-15,0.0000000000e+00,1,1
14350,14350,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1378781231e-01,7.8621218769e-01,1.2430572658e+00,1.1667147951e+00,7.9923500106e-01,6.7439501336e-01,4,9.9999645046e-01,3.2799234891e-01,4.5821983878e-01,0.0000000000e+00,1.0000000000e+00,6.1062266354e-15,1.7763568394e-15,-2.6290867031e-15,3.1729387818e-15,0.0000000000e+00,1,1
14375,14375,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1385924339e-01,7.8614075661e-01,1.2430792687e+00,1.1665554935e+00,7.9946749811e-01,6.7435445553e-01,4,9.9999701759e-01,3.2863105606e-01,4.5750970055e-01,0.0000000000e+00,1.0000000000e+00,5.6621374256e-15,1.7763568394e-15,-2.7013055242e-15,3.2330318829e-15,0.0000000000e+00,1,1
14400,14400,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1335983300e-01,7.8664016700e-01,1.2429498036e+00,1.1663735965e+00,7.9973285126e-01,6.7459305201e-01,4,9.9999710710e-01,3.2924482698e-01,4.5739534003e-01,0.0000000000e+00,1.0000000000e+00,5.7731597281e-15,1.8873791419e-15,-2.7304699054e-15,3.3192869610e-15,0.0000000000e+00,1,1
14425,14425,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1267403103e-01,7.8732596897e-01,1.2427566026e+00,1.1662839595e+00,7.9986356702e-01,6.7494890672e-01,4,9.9999696024e-01,3.2917891037e-01,4.5814705860e-01,0.0000000000e+00,1.0000000000e+00,5.5511151231e-15,2.0539125956e-15,-2.7355169563e-15,3.4207616065e-15,0.0000000000e+00,1,1
14450,14450,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1235193050e-01,7.8764806950e-01,1.2426439636e+00,1.1663124662e+00,7.9982199973e-01,6.7515626316e-01,4,9.9999682854e-01,3.2841709358e-01,4.5923097592e-01,0.0000000000e+00,1.0000000000e+00,5.5511151231e-15,1.8318679906e-15,-2.7877632934e-15,3.3357704530e-15,0.0000000000e+00,1,1
14475,14475,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1258950213e-01,7.8741049787e-01,1.2426732027e+00,1.1663707758e+00,7.9973696507e-01,6.7510244499e-01,4,9.9999659872e-01,3.2758650378e-01,4.5982399409e-01,0.0000000000e+00,1.0000000000e+00,5.3290705182e-15,1.8318679906e-15,-2.8809941840e-15,3.4140691005e-15,0.0000000000e+00,1,1
14500,14500,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1304896638e-01,7.8695103362e-01,1.2427694263e+00,1.1663392934e+00,7.9978287841e-01,6.7492529449e-01,4,9.9999672550e-01,3.2736159222e-01,4.5958944140e-01,0.0000000000e+00,1.0000000000e+00,5.3290705182e-15,1.9428902931e-15,-2.9568207488e-15,3.5380236901e-15,0.0000000000e+00,1,1
14525,14525,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1318277935e-01,7.8681722065e-01,1.2427934424e+00,1.1661807905e+00,8.0001397726e-01,6.7488107062e-01,4,9.9999725995e-01,3.2783339171e-01,4.5898382894e-01,0.0000000000e+00,1.0000000000e+00,5.1070259133e-15,1.8318679906e-15,-2.8048404498e-15,3.3500552658e-15,0.0000000000e+00,1,1
14550,14550,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1275030102e-01,7.8724969898e-01,1.2426711630e+00,1.1659758883e+00,8.0031258143e-01,6.7510619945e-01,4,9.9999751028e-01,3.2843252522e-01,4.5881717376e-01,0.0000000000e+00,1.0000000000e+00,5.1070259133e-15,1.8318679906e-15,-2.8856915124e-15,3.4180339144e-15,0.0000000000e+00,1,1
14575,14575,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1204183032e-01,7.8795816968e-01,1.2424664580e+00,1.1658473223e+00,8.0049985704e-01,6.7548286494e-01,4,9.9999747793e-01,3.2847257439e-01,4.5948559528e-01,0.0000000000e+00,1.0000000000e+00,4.9960036108e-15,1.7763568394e-15,-2.8314214199e-15,3.3425126593e-15,0.0000000000e+00,1,1
14600,14600,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1160115967e-01,7.8839884033e-01,1.2423199971e+00,1.1658447581e+00,8.0050359148e-01,6.7575219179e-01,4,9.9999739252e-01,3.2779591892e-01,4.6060292142e-01,0.0000000000e+00,1.0000000000e+00,4.7739590059e-15,1.7763568394e-15,-2.9206989294e-15,3.4184683496e-15,0.0000000000e+00,1,1
14625,14625,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1171143820e-01,7.8828856180e-01,1.2423124758e+00,1.1658976258e+00,8.0042659012e-01,6.7576601908e-01,4,9.9999710281e-01,3.2691325147e-01,4.6137531033e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-15,1.8318679906e-15,-2.8233548746e-15,3.3655717320e-15,0.0000000000e+00,1,1
14650,14650,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1213256295e-01,7.8786743705e-01,1.2423918350e+00,1.1658814127e+00,8.0045020549e-01,6.7562010648e-01,4,9.9999701706e-01,3.2651563395e-01,4.6135180310e-01,0.0000000000e+00,1.0000000000e+00,4.2188474936e-15,1.8318679906e-15,-2.8969009671e-15,3.4275028152e-15,0.0000000000e+00,1,1
14675,14675,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1233321322e-01,7.8766678678e-01,1.2424246092e+00,1.1657358422e+00,8.0066219227e-01,6.7555983487e-01,4,9.9999742479e-01,3.2682615391e-01,4.6084063287e-01,0.0000000000e+00,1.0000000000e+00,3.9968028887e-15,1.5543122345e-15,-2.8836349682e-15,3.2758567051e-15,0.0000000000e+00,1,1
14700,14700,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1199272185e-01,7.8800727815e-01,1.2423194540e+00,1.1655219372e+00,8.0097354137e-01,6.7575319037e-01,4,9.9999775051e-01,3.2739822649e-01,4.6060905165e-01,0.0000000000e+00,1.0000000000e+00,3.9968028887e-15,1.8873791419e-15,-2.8027051519e-15,3.3789578561e-15,0.0000000000e+00,1,1
14725,14725,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1130082753e-01,7.8869917247e-01,1.2421157317e+00,1.1653640634e+00,8.0120322002e-01,6.7612758337e-01,4,9.9999782542e-01,3.2754428224e-01,4.6115489023e-01,0.0000000000e+00,1.0000000000e+00,4.2188474936e-15,1.4988010832e-15,-2.8858929360e-15,3.2518891010e-15,0.0000000000e+00,1,1
14750,14750,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1077534481e-01,7.8922465519e-01,1.2419474140e+00,1.1653328458e+00,8.0124862459e-01,6.7643670862e-01,4,9.9999783749e-01,3.2698506705e-01,4.6223958814e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-15,1.6098233857e-15,-2.8913241057e-15,3.3092727928e-15,0.0000000000e+00,1,1
14775,14775,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1077217690e-01,7.8922782310e-01,1.2419125757e+00,1.1653787701e+00,8.0118182838e-01,6.7650066834e-01,4,9.9999758592e-01,3.2610566415e-01,4.6312215894e-01,0.0000000000e+00,1.0000000000e+00,4.5519144010e-15,1.7763568394e-15,-2.7418218952e-15,3.2669605026e-15,0.0000000000e+00,1,1
14800,14800,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1115327158e-01,7.8884672842e-01,1.2419826687e+00,1.1653790678e+00,8.0118139542e-01,6.7637197655e-01,4,9.9999735657e-01,3.2558486712e-01,4.6326186130e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-15,1.7763568394e-15,-2.8390890849e-15,3.3490103691e-15,0.0000000000e+00,1,1
14825,14825,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1142246619e-01,7.8857753381e-01,1.2420324458e+00,1.1652543202e+00,8.0136281991e-01,6.7628056575e-01,4,9.9999759526e-01,3.2575611670e-01,4.6282141711e-01,0.0000000000e+00,1.0000000000e+00,4.5519144010e-15,1.8873791419e-15,-3.0841296529e-15,3.6158063749e-15,0.0000000000e+00,1,1
14850,14850,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1119476301e-01,7.8880523699e-01,1.2419556843e+00,1.1650435338e+00,8.0166923621e-01,6.7642152399e-01,4,9.9999790610e-01,3.2630093723e-01,4.6250429976e-01,0.0000000000e+00,1.0000000000e+00,4.6629367034e-15,2.1649348980e-15,-3.1682263353e-15,3.8372648103e-15,0.0000000000e+00,1,1
14875,14875,5,B,1,0,1.0000000000e-15,0.0000000000e+00,2.1055699096e-01,7.8944300904e-01,1.2417667391e+00,1.1648664226e+00,8.0192656617e-01,6.7676832494e-01,4,9.9999803761e-01,3.2655740068e-01,4.6288560837e-01,0.0000000000e+00,1.0000000000e+00,4.6629367034e-15,2.1094237468e-15,-3.1004791294e-15,3.7500185833e-15,0.0000000000e+00,1,1
