step,H_total,H_parallel,H_perp,A_perp,abs_ZtZ,sum_a2,sum_b2,sum_ab,r2_min,r2_max,simplex_rank
0,0.19999999999999946,0.19999999999999948,0.0,0.0,2.6884760296560085e-16,0.09999999999999983,0.09999999999999963,-9.291233329106468e-17,0.049999999999999746,0.09999999999999983,2
1,0.1999999999999993,0.19999999999999934,0.0,0.0,1.6281113528573781e-16,0.0999999999999997,0.09999999999999959,-6.535028594656378e-17,0.049999999999999746,0.0999999999999997,2
2,0.19999999999999907,0.19999999999999912,0.0,0.0,7.761536476643154e-17,0.09999999999999955,0.09999999999999953,-3.810970636286548e-17,0.04999999999999974,0.09999999999999955,2
3,0.19999999999999896,0.19999999999999898,0.0,0.0,7.226865208023531e-17,0.09999999999999952,0.09999999999999945,-1.0083080204115191e-17,0.049999999999999704,0.0999999999999995,2
4,0.19999999999999887,0.1999999999999989,0.0,0.0,1.1676921453592734e-16,0.0999999999999995,0.09999999999999938,1.8106176280507924e-17,0.04999999999999968,0.0999999999999995,2
5,0.19999999999999887,0.1999999999999989,0.0,0.0,8.730140893204097e-17,0.09999999999999944,0.09999999999999945,4.336808689942018e-17,0.04999999999999972,0.09999999999999944,2
6,0.19999999999999896,0.19999999999999896,0.0,0.0,1.5711052368037758e-16,0.09999999999999944,0.0999999999999995,7.068998164605489e-17,0.049999999999999746,0.09999999999999944,2
7,0.19999999999999873,0.1999999999999988,0.0,0.0,2.4818304496814384e-16,0.09999999999999928,0.09999999999999944,9.80118763926896e-17,0.04999999999999969,0.09999999999999928,2
8,0.19999999999999876,0.1999999999999988,0.0,0.0,3.020650672096629e-16,0.0999999999999993,0.09999999999999948,1.2598429244281562e-16,0.04999999999999967,0.09999999999999931,2
9,0.19999999999999887,0.1999999999999989,0.0,0.0,3.2981254909042515e-16,0.09999999999999938,0.09999999999999949,1.5525775109992423e-16,0.04999999999999966,0.0999999999999994,2
10,0.19999999999999885,0.1999999999999989,0.0,0.0,3.961335038192926e-16,0.09999999999999935,0.0999999999999995,1.8214596497756474e-16,0.04999999999999967,0.09999999999999937,2
11,0.19999999999999893,0.19999999999999896,0.0,0.0,4.391472257970866e-16,0.09999999999999942,0.0999999999999995,2.1553939189011828e-16,0.049999999999999635,0.09999999999999945,2
12,0.199999999999999,0.19999999999999907,0.0,0.0,4.920521177930488e-16,0.09999999999999949,0.09999999999999953,2.45029690981724e-16,0.04999999999999963,0.09999999999999952,2
13,0.1999999999999989,0.19999999999999898,0.0,0.0,5.47821198261102e-16,0.09999999999999942,0.09999999999999949,2.719179048593645e-16,0.0499999999999996,0.09999999999999946,2
14,0.19999999999999907,0.19999999999999912,0.0,0.0,6.052984165495279e-16,0.09999999999999952,0.09999999999999953,3.0270924655795284e-16,0.049999999999999614,0.09999999999999955,2
15,0.19999999999999907,0.19999999999999907,0.0,0.0,6.597371122076633e-16,0.0999999999999995,0.09999999999999953,3.2959746043559335e-16,0.04999999999999961,0.09999999999999956,2
16,0.19999999999999915,0.19999999999999918,0.0,0.0,7.220869981856446e-16,0.0999999999999996,0.09999999999999956,3.6038880213418167e-16,0.049999999999999614,0.09999999999999964,2
17,0.19999999999999918,0.1999999999999992,0.0,0.0,7.84702506618096e-16,0.09999999999999962,0.09999999999999956,3.916138247017642e-16,0.049999999999999614,0.09999999999999967,2
18,0.19999999999999907,0.19999999999999912,0.0,0.0,8.350752530499453e-16,0.09999999999999956,0.09999999999999952,4.163336342344337e-16,0.049999999999999566,0.09999999999999962,2
19,0.19999999999999898,0.199999999999999,0.0,0.0,8.728850946180375e-16,0.09999999999999946,0.09999999999999952,4.345482307321902e-16,0.04999999999999955,0.09999999999999953,2
20,0.19999999999999907,0.1999999999999991,0.0,0.0,9.314629613757963e-16,0.09999999999999949,0.09999999999999956,4.649058915617843e-16,0.04999999999999956,0.09999999999999959,2
21,0.19999999999999912,0.19999999999999912,0.0,0.0,9.806607661695323e-16,0.09999999999999953,0.09999999999999959,4.90059381963448e-16,0.04999999999999959,0.09999999999999962,2
22,0.19999999999999923,0.1999999999999993,0.0,0.0,1.0439594470937925e-15,0.09999999999999962,0.09999999999999963,5.230191280070073e-16,0.04999999999999964,0.09999999999999971,2
23,0.19999999999999934,0.1999999999999994,0.0,0.0,1.1027246776669648e-15,0.09999999999999967,0.09999999999999967,5.516420653606247e-16,0.049999999999999656,0.09999999999999978,2
24,0.19999999999999934,0.1999999999999994,0.0,0.0,1.1448193836212601e-15,0.09999999999999967,0.0999999999999997,5.724587470723463e-16,0.04999999999999966,0.0999999999999998,2
25,0.19999999999999912,0.19999999999999915,0.0,0.0,1.1950387601480227e-15,0.0999999999999995,0.09999999999999962,5.941427905220564e-16,0.04999999999999963,0.09999999999999963,2
26,0.19999999999999912,0.19999999999999918,0.0,0.0,1.256872044958375e-15,0.09999999999999952,0.09999999999999962,6.271025365656158e-16,0.0499999999999996,0.09999999999999966,2
27,0.199999999999999,0.19999999999999907,0.0,0.0,1.3090771222597965e-15,0.09999999999999948,0.09999999999999956,6.522560269672795e-16,0.04999999999999958,0.09999999999999963,2
