step,max_within_opposite_pair_phase_diff,max_class_gap_error_from_one_third,gap1,gap2,gap3
32,2.1203697876423444e-16,0.3333333333298952,0.4999999999982809,3.4381386626591848e-12,0.49999999999828093
33,2.1203697876423444e-16,0.33333333332963305,0.49999999999814987,3.700262318773184e-12,0.4999999999981499
34,2.1203697876423444e-16,0.33333333332935033,3.982985816164408e-12,0.49999999999800837,0.4999999999980086
35,2.1203697876423444e-16,0.33333333332904574,4.287591115481604e-12,0.4999999999978561,0.4999999999978564
36,2.8271597168564594e-16,0.3333333333287174,4.6158910027571665e-12,0.49999999999769196,0.4999999999976923
37,4.240739575284689e-16,0.3333333333283637,4.969635813978357e-12,0.4999999999975152,0.4999999999975151
38,2.8271597168564594e-16,0.3333333333279824,5.350941911785867e-12,0.4999999999973245,0.4999999999973246
39,2.8271597168564594e-16,0.33333333332757153,5.761807697624022e-12,0.49999999999711897,0.4999999999971192
40,4.240739575284689e-16,0.3333333333271288,6.204509128693303e-12,0.4999999999968976,0.4999999999968979
41,4.240739575284689e-16,0.3333333333266519,6.6814331844966546e-12,0.4999999999966591,0.49999999999665945
42,7.067899292141149e-16,0.3333333333261382,7.1951333779907145e-12,0.4999999999964025,0.4999999999964023
43,4.947529504498804e-16,0.3333333333255847,7.748635066917586e-12,0.4999999999961257,0.49999999999612577
44,4.240739575284689e-16,0.3333333333249885,8.344824831141295e-12,0.49999999999582745,0.49999999999582767
45,4.240739575284689e-16,0.33333333332434595,8.987366406643105e-12,0.4999999999955062,0.4999999999955065
46,6.361109362927033e-16,0.3333333333236541,9.679201884438271e-12,0.49999999999516037,0.4999999999951604
47,5.654319433712919e-16,0.33333333332290865,0.49999999999478767,1.0424661134322832e-11,0.4999999999947877
48,4.947529504498804e-16,0.33333333332210585,0.49999999999438616,1.1227463403429283e-11,0.49999999999438627
49,4.947529504498804e-16,0.3333333333212409,0.4999999999939537,1.2092438161914743e-11,0.49999999999395395
50,5.654319433712919e-16,0.3333333333203094,0.4999999999934879,1.3023915279575249e-11,0.4999999999934882
51,4.947529504498804e-16,0.33333333331930587,0.49999999999298617,1.4027445871533928e-11,0.4999999999929863
52,5.654319433712919e-16,0.33333333331822496,0.4999999999924457,1.510835900830898e-11,0.4999999999924458
53,4.240739575284689e-16,0.3333333333170608,0.4999999999918635,1.627253887193092e-11,0.49999999999186406
54,4.240739575284689e-16,0.33333333331580645,0.4999999999912364,1.752686884515242e-11,0.4999999999912368
55,4.240739575284689e-16,0.33333333331445575,0.499999999990561,1.8877566176911387e-11,0.49999999999056144
56,4.240739575284689e-16,0.3333333333130007,0.4999999999898337,2.0332624472985117e-11,0.4999999999898337
57,4.240739575284689e-16,0.3333333333114333,0.49999999998905,2.1900037339150913e-11,0.49999999998905
58,3.5339496460705744e-16,0.33333333330974496,0.49999999998820577,2.358835349269839e-11,0.49999999998820577
59,3.5339496460705744e-16,0.33333333330792697,0.4999999999872969,2.5406343695522082e-11,0.49999999998729683
60,2.8271597168564594e-16,0.3333333333059683,2.7364988747224928e-11,0.4999999999863174,0.4999999999863175
61,2.8271597168564594e-16,0.3333333333038588,2.9474520046868236e-11,0.4999999999852628,0.4999999999852628
62,2.1203697876423444e-16,0.33333333330158654,3.1746744122429504e-11,0.4999999999841266,0.4999999999841266
63,2.1203697876423444e-16,0.3333333332991393,3.419403649118635e-11,0.49999999998290295,0.499999999982903
64,2.8271597168564594e-16,0.33333333329650305,3.68302888187344e-11,0.49999999998158484,0.49999999998158495
65,2.8271597168564594e-16,0.33333333329366377,3.9669517670759546e-11,0.4999999999801651,0.4999999999801654
66,1.4135798584282297e-16,0.33333333329060555,4.272776576996762e-11,0.499999999978636,0.4999999999786363
67,2.8271597168564594e-16,0.3333333332873114,4.602190850633292e-11,0.4999999999769891,0.49999999997698896
68,1.4135798584282297e-16,0.33333333328376347,4.956984822612753e-11,0.49999999997521505,0.49999999997521505
69,2.1203697876423444e-16,0.3333333332799419,5.3391402410341016e-11,0.4999999999733043,0.49999999997330424
70,2.1203697876423444e-16,0.3333333332758256,5.750772080759248e-11,0.4999999999712461,0.4999999999712461
71,2.8271597168564594e-16,0.33333333327139186,6.194145196758427e-11,0.4999999999690293,0.49999999996902933
72,2.1203697876423444e-16,0.33333333326661646,0.4999999999666415,6.671685426340446e-11,0.4999999999666417
73,2.8271597168564594e-16,0.3333333332614727,0.49999999996406963,7.186062855879527e-11,0.49999999996406974
74,2.8271597168564594e-16,0.33333333325593245,0.4999999999612995,7.740086349627973e-11,0.49999999996129973
75,2.8271597168564594e-16,0.3333333332499651,0.4999999999583158,8.336820123133748e-11,0.499999999958316
76,2.8271597168564594e-16,0.3333333332435375,0.49999999995510197,8.979583743240482e-11,0.49999999995510214
77,2.8271597168564594e-16,0.33333333323661446,0.4999999999516404,9.671885514705991e-11,0.4999999999516408
78,2.8271597168564594e-16,0.33333333322915765,0.499999999947912,1.0417566809195478e-10,0.49999999994791233
79,4.240739575284689e-16,0.33333333322112607,0.4999999999438961,1.1220724349669808e-10,0.49999999994389677
80,4.240739575284689e-16,0.3333333332124752,0.4999999999395707,1.208581013045773e-10,0.4999999999395712
81,4.240739575284689e-16,0.33333333320315733,0.49999999993491184,1.3017598110565132e-10,0.4999999999349122
82,5.654319433712919e-16,0.3333333331931208,0.4999999999298936,1.402125082705652e-10,0.49999999992989386
83,4.240739575284689e-16,0.3333333331823109,0.49999999992448874,1.5102241679443296e-10,0.49999999992448874
84,4.240739575284689e-16,0.3333333331706673,0.4999999999186671,1.6266599178749175e-10,0.49999999991866684
85,5.654319433712919e-16,0.3333333331581259,1.7520740587528838e-10,0.4999999999123962,0.4999999999123964
86,4.240739575284689e-16,0.33333333314461777,1.887155362534365e-10,0.49999999990564203,0.4999999999056425
87,5.654319433712919e-16,0.3333333331300682,2.0326514083013336e-10,0.4999999998983672,0.49999999989836774
88,4.240739575284689e-16,0.3333333331143969,2.1893642454529072e-10,0.4999999998905314,0.4999999998905321
89,7.067899292141149e-16,0.3333333330975172,2.358160611226623e-10,0.4999999998820916,0.4999999998820923
90,2.8271597168564594e-16,0.33333333307933616,2.539971566406507e-10,0.49999999987300114,0.4999999998730016
91,5.654319433712919e-16,0.33333333305975343,2.7357990872722837e-10,0.4999999998632097,0.4999999998632103
92,5.654319433712919e-16,0.3333333330386609,2.9467239759384256e-10,0.4999999998526634,0.4999999998526641
93,5.654319433712919e-16,0.3333333330159421,3.1739122441365453e-10,0.499999999841304,0.49999999984130483
94,6.361109362927033e-16,0.33333333299147183,3.418614835659639e-10,0.49999999982906895,0.4999999998290696
95,4.947529504498804e-16,0.3333333329651149,3.6821840021517005e-10,0.4999999998158905,0.49999999981589105
96,5.654319433712919e-16,0.33333333293672585,3.966074690886501e-10,0.4999999998016961,0.4999999998016964
97,4.947529504498804e-16,0.33333333290614814,4.271851761217249e-10,0.49999999978640736,0.4999999997864074
98,4.947529504498804e-16,0.33333333287321293,0.4999999997699397,4.6012038623644003e-10,0.4999999997699399
99,4.947529504498804e-16,0.3333333328377385,0.49999999975220244,4.955947874307753e-10,0.49999999975220266
100,4.947529504498804e-16,0.33333333279952887,0.4999999997330975,5.338044450908797e-10,0.49999999973309806
101,4.240739575284689e-16,0.33333333275837357,0.49999999971251985,5.749597464799194e-10,0.4999999997125205
102,4.947529504498804e-16,0.33333333271404525,0.4999999996903557,6.192880652733379e-10,0.49999999969035624
103,4.240739575284689e-16,0.3333333326662991,0.4999999996664825,6.670342056480649e-10,0.49999999966648323
104,4.240739575284689e-16,0.3333333326148717,0.4999999996407689,7.18461623527844e-10,0.49999999964076947
105,4.240739575284689e-16,0.33333333255947956,0.49999999961307273,7.73853758850862e-10,0.4999999996130735
106,4.240739575284689e-16,0.3333333324998167,0.49999999958324126,8.335165890827057e-10,0.49999999958324204
107,4.240739575284689e-16,0.333333332435554,0.49999999955111024,8.977792953501762e-10,0.4999999995511105
108,4.240739575284689e-16,0.33333333236633717,0.49999999951650187,9.669961498204316e-10,0.49999999951650187
109,3.5339496460705744e-16,0.33333333229178314,0.4999999994792249,1.0415501794369675e-09,0.4999999994792248
110,2.8271597168564594e-16,0.3333333322114815,0.4999999994390741,1.1218518336519878e-09,0.49999999943907414
111,2.8271597168564594e-16,0.33333333212498845,1.2083448547306475e-09,0.4999999993958274,0.49999999939582784
112,2.8271597168564594e-16,0.33333333203182713,1.3015061806065376e-09,0.49999999934924666,0.4999999993492471
113,2.8271597168564594e-16,0.33333333193148323,1.4018500804624523e-09,0.4999999992990747,0.4999999992990751
114,2.1203697876423444e-16,0.33333333182340297,1.5099303751764381e-09,0.49999999924503447,0.49999999924503524
115,2.1203697876423444e-16,0.33333333170698987,1.626343448801748e-09,0.4999999991868278,0.4999999991868287
116,2.8271597168564594e-16,0.33333333158160144,1.7517318706694596e-09,0.49999999912413384,0.4999999991241344
117,2.8271597168564594e-16,0.33333333144654603,1.8867872819683384e-09,0.499999999056606,0.49999999905660664
118,2.8271597168564594e-16,0.3333333313010779,2.0322554195040254e-09,0.499999998983872,0.4999999989838727
119,2.8271597168564594e-16,0.33333333114439434,2.1889389745233245e-09,0.4999999989055303,0.4999999989055308
120,2.8271597168564594e-16,0.33333333097563106,2.3577022556509064e-09,0.4999999988211486,0.4999999988211492
121,2.8271597168564594e-16,0.33333333079385624,2.539477073071339e-09,0.49999999873026135,0.49999999873026146
122,2.8271597168564594e-16,0.33333333059806675,2.7352665687985223e-09,0.4999999986323667,0.49999999863236677
123,2.8271597168564594e-16,0.3333333303871823,0.4999999985269244,2.9461509898354166e-09,0.49999999852692467
124,2.1203697876423444e-16,0.333333330160039,0.4999999984133527,3.173294294001039e-09,0.49999999841335296
125,2.8271597168564594e-16,0.3333333299153834,0.49999999829102476,3.417949923090191e-09,0.49999999829102537
126,2.1203697876423444e-16,0.3333333296518653,0.49999999815926577,3.6814680193231197e-09,0.4999999981592662
127,1.4135798584282297e-16,0.33333332936803034,0.4999999980173482,3.965302974862084e-09,0.49999999801734873
128,2.8271597168564594e-16,0.3333333290623122,0.4999999978644891,4.2710210923502245e-09,0.4999999978644898
129,2.8271597168564594e-16,0.3333333287330235,0.4999999976998448,4.60030979976267e-09,0.49999999769984527
130,2.8271597168564594e-16,0.33333332837834745,0.49999999752250673,4.954985866056916e-09,0.49999999752250746
131,2.8271597168564594e-16,0.3333333279963266,0.49999999733149647,5.337006725447679e-09,0.4999999973314969
132,2.8271597168564594e-16,0.3333333275848523,0.49999999712575943,5.748481024525631e-09,0.4999999971257596
133,2.8271597168564594e-16,0.33333332714165426,0.49999999690416047,6.191679058353827e-09,0.4999999969041605
134,2.8271597168564594e-16,0.33333332666428633,0.49999999666547656,6.669046981322424e-09,0.49999999666547645
135,2.8271597168564594e-16,0.3333333261501141,0.49999999640839055,7.1832192416465546e-09,0.4999999964083902
136,2.8271597168564594e-16,0.33333332559629997,7.737033356006173e-09,0.499999996131483,0.4999999961314836
137,3.5339496460705744e-16,0.33333332499978785,8.333545478689253e-09,0.49999999583322685,0.49999999583322774
138,3.5339496460705744e-16,0.3333333243572856,8.976047766173778e-09,0.49999999551197566,0.4999999955119766
139,4.240739575284689e-16,0.3333333236652476,9.66808572089306e-09,0.49999999516595683,0.4999999951659575
140,4.240739575284689e-16,0.3333333229198544,1.0413478884752081e-08,0.49999999479325996,0.4999999947932613
141,2.8271597168564594e-16,0.3333333221169929,1.1216340412012471e-08,0.4999999943918293,0.4999999943918302
142,2.8271597168564594e-16,0.33333332125223203,1.2081101286032236e-08,0.49999999395944905,0.4999999939594496
143,2.8271597168564594e-16,0.33333332032079965,1.301253366170485e-08,0.4999999934937328,0.4999999934937335
144,2.8271597168564594e-16,0.3333333193175553,1.4015778038167781e-08,0.4999999929921107,0.4999999929921113
145,4.240739575284689e-16,0.33333331823696255,1.5096370764577927e-08,0.4999999924518143,0.4999999924518149
146,2.8271597168564594e-16,0.33333331707305797,1.626027534840091e-08,0.4999999918698619,0.49999999186986266
147,2.8271597168564594e-16,0.33333331581941833,1.75139149849457e-08,0.4999999912430423,0.49999999124304273
148,2.1203697876423444e-16,0.3333333144691251,1.8864208195523702e-08,0.49999999056789557,0.49999999056789635
149,2.8271597168564594e-16,0.3333333130147265,0.49999998984069677,2.03186067970762e-08,0.4999999898406964
150,2.8271597168564594e-16,0.3333333114481964,0.49999998905743187,2.1885136924915116e-08,0.49999998905743115
151,1.4135798584282297e-16,0.33333330976088943,0.4999999882137784,2.3572443885733207e-08,0.4999999882137778
152,4.240739575284689e-16,0.33333330794349386,0.49999998730508066,2.5389839453104912e-08,0.4999999873050799
153,2.8271597168564594e-16,0.3333333059859805,0.49999998632632403,2.734735282672318e-08,0.49999998632632314
154,2.8271597168564594e-16,0.3333333038775456,0.49999998527210665,2.9455787697862945e-08,0.49999998527210565
155,1.4135798584282297e-16,0.33333330160655444,0.4999999841366113,3.172677887075537e-08,0.49999998413660973
156,0.0,0.33333329916047355,0.499999982913571,3.4172859764147745e-08,0.4999999829135692
157,1.4135798584282297e-16,0.33333329652580396,0.4999999815962366,3.680752935775189e-08,0.49999998159623404
158,7.067899292141149e-17,0.33333329368800574,0.49999998017733766,3.96453275763875e-08,0.4999999801773347
159,7.067899292141149e-17,0.3333332906314182,0.49999997864904394,4.270191511501764e-08,0.499999978649041
160,1.4135798584282297e-16,0.33333328733917283,0.4999999770029217,4.599416048023386e-08,0.4999999770029179
161,1.4135798584282297e-16,0.33333328379310107,0.4999999752298862,4.954023224978954e-08,0.4999999752298816
162,2.1203697876423444e-16,0.333333279973633,5.3359700311061964e-08,0.49999997332014706,0.49999997332015267
163,2.1203697876423444e-16,0.3333332758596905,5.747364280328515e-08,0.4999999712631753,0.49999997126318185
164,2.8271597168564594e-16,0.33333327142856994,6.190476334322348e-08,0.49999996904761446,0.4999999690476221
165,2.8271597168564594e-16,0.33333326665581764,6.667751567546176e-08,0.4999999666612376,0.4999999666612467
166,4.240739575284689e-16,0.3333332615150941,7.181823916124763e-08,0.4999999640908753,0.49999996409088543
167,4.240739575284689e-16,0.33333325597802965,7.735530363484067e-08,0.4999999613223421,0.49999996132235425
168,4.240739575284689e-16,0.3333332500140667,8.331926659721489e-08,0.4999999583403598,0.4999999583403736
169,4.240739575284689e-16,0.3333332435902925,8.974304083197993e-08,0.4999999551284717,0.4999999551284875
170,4.947529504498804e-16,0.3333332366712561,9.666207723135756e-08,0.4999999516689523,0.4999999516689704
171,4.947529504498804e-16,0.33333322921877373,1.0411455958481142e-07,0.49999994794270985,0.4999999479427306
172,4.240739575284689e-16,0.3333332211917175,1.1214161582673299e-07,0.4999999439291801,0.4999999439292041
173,4.947529504498804e-16,0.333333212545789,1.2078754429989402e-07,0.49999993960621403,0.49999993960624156
174,4.947529504498804e-16,0.3333332032332739,0.4999999349499863,1.3010005939229075e-07,0.4999999349499542
175,5.654319433712919e-16,0.3333331932027797,0.49999992993474157,1.401305536052888e-07,0.4999999299347049
176,6.361109362927033e-16,0.33333318239895154,0.4999999245328305,1.509343817707176e-07,0.49999992453278774
177,6.361109362927033e-16,0.33333317076216645,0.4999999187144414,1.625711668618024e-07,0.49999991871439187
178,8.481479150569378e-16,0.3333331582282047,0.4999999124474645,1.751051286191796e-07,0.4999999124474068
179,7.067899292141149e-16,0.33333314472789627,0.4999999056973148,1.8860543704590782e-07,0.4999999056972483
180,7.067899292141149e-16,0.33333313018673655,0.4999998984267403,2.03146596766679e-07,0.4999998984266628
181,9.895059008997609e-16,0.33333311452447806,0.4999998905956173,2.1880885525682459e-07,0.4999998905955275
182,7.067899292141149e-16,0.33333309765468605,0.4999998821607286,2.356786472645922e-07,0.4999998821606242
183,7.067899292141149e-16,0.33333307948426166,0.49999987307552485,2.538490716519348e-07,0.4999998730754035
184,7.067899292141149e-16,0.33333305991292833,0.49999986328986795,2.734204049836819e-07,0.4999998632897271
185,9.895059008997609e-16,0.33333303883267845,0.4999998527497544,2.9450065486269494e-07,0.4999998527495908
186,7.067899292141149e-16,0.33333301612717686,0.4999998413970168,3.1720615645269845e-07,0.49999984139682674
187,7.067899292141149e-16,0.3333329916711197,3.4166221361993376e-07,0.49999982916878283,0.49999982916900354
188,9.895059008997609e-16,0.3333329653295419,3.6800379142609696e-07,0.49999981599797627,0.4999998159982323
189,8.481479150569378e-16,0.333332936957073,3.963762603281795e-07,0.49999980181172116,0.4999998018120184
190,8.481479150569378e-16,0.333332906397135,4.2693619831113416e-07,0.49999978653172844,0.4999997865320732
191,8.481479150569378e-16,0.33333287348107743,4.5985225588518475e-07,0.499999770073672,0.49999977007407204
192,8.481479150569378e-16,0.33333283802724767,4.953060856460745e-07,0.4999997523467252,0.4999997523471891
193,8.481479150569378e-16,0.3333327998399876,5.334933457223912e-07,0.49999973325305813,0.49999973325359615
194,8.481479150569378e-16,0.3333327587085546,5.746247787041803e-07,0.4999997126872986,0.49999971268792265
195,8.481479150569378e-16,0.33333271440595774,6.189273755730085e-07,0.49999969053595006,0.4999996905366745
196,9.188269079783492e-16,0.3333326666877056,6.666456277004684e-07,0.49999966667676615,0.4999996666776061
197,7.774689221355263e-16,0.3333326152904572,7.180428761022206e-07,0.49999964097807487,0.49999964097904903
198,7.774689221355263e-16,0.333332559930568,7.734027653305553e-07,0.4999996132980523,0.4999996132991824
199,7.067899292141149e-16,0.3333325003025251,8.330308082227234e-07,0.49999958348394025,0.49999958348525164
200,7.774689221355263e-16,0.3333324360772613,0.49999955137272445,8.972560719966438e-07,0.49999955137120344
201,7.067899292141149e-16,0.33333236690033846,0.4999995167843849,9.66432994853328e-07,0.4999995167826202
202,7.067899292141149e-16,0.3333322923899919,0.49999947952935286,1.0409433414126923e-06,0.4999994795273056
203,6.361109362927033e-16,0.3333322121350241,0.49999943940203273,1.121198309195215e-06,0.4999994393996582
204,6.361109362927033e-16,0.33333212569253395,0.49999939618097783,1.2076407993610871e-06,0.49999939617822275
205,5.654319433712919e-16,0.33333203258547434,0.4999993496276688,1.3007478589788235e-06,0.49999934962447223
206,5.654319433712919e-16,0.3333319323000183,0.4999992994851968,1.4010333150293874e-06,0.49999929948148825
207,4.240739575284689e-16,0.3333318242827234,0.4999992454768461,1.5090506099157963e-06,0.49999924547254393
208,4.240739575284689e-16,0.3333317079374782,0.4999991873045681,1.6253958551315506e-06,0.4999991872995768
209,3.5339496460705744e-16,0.3333315826222117,0.4999991246473346,1.750711121628612e-06,0.4999991246415437
210,2.8271597168564594e-16,0.33333144764535044,0.4999990571593677,1.8856879828721418e-06,0.4999990571526495
211,2.8271597168564594e-16,0.33333130226200197,0.49999898446823154,2.0310713313431705e-06,0.4999989844604371
212,2.1203697876423444e-16,0.33333114566984373,0.49999890617277665,2.1876634895834357e-06,0.49999890616373377
213,2.1203697876423444e-16,0.333330977004695,2.3563286383268545e-06,0.4999988218304352,0.49999882184092637
214,2.8271597168564594e-16,0.3333307953357492,2.5379975841094415e-06,0.4999987309951223,0.49999873100729353
215,2.1203697876423444e-16,0.33333059966043566,2.7336728976867786e-06,0.4999986331564911,0.4999986331706111
216,2.8271597168564594e-16,0.3333303888988869,2.944434446400246e-06,0.4999985277745861,0.49999852779096754
217,2.8271597168564594e-16,0.33333016188797987,3.171445353444824e-06,0.4999984142678209,0.49999841428682557
218,2.8271597168564594e-16,0.33332991737491635,3.415958416963516e-06,0.49999829200976753,0.49999829203181545
219,2.8271597168564594e-16,0.3333296540103102,3.6793230231424445e-06,0.4999981603256992,0.49999816035127753
220,2.8271597168564594e-16,0.33332937034073895,3.9629925943640565e-06,0.49999801848886544,0.4999980185185402
221,2.8271597168564594e-16,0.3333290648007242,4.268532609097431e-06,0.4999978657164822,0.49999786575090865
222,2.8271597168564594e-16,0.3333287357040925,4.597629240821188e-06,0.49999770116540976,0.4999977012053495
223,2.8271597168564594e-16,0.33332838123466774,4.9520986655782195e-06,0.49999752392749935,0.4999975239738351
224,4.240739575284689e-16,0.333327999436251,5.333897082293593e-06,0.49999733302458105,0.4999973330783367
225,4.240739575284689e-16,0.33332758820182323,0.499997127465427,5.745131510082047e-06,0.499997127403063
226,4.240739575284689e-16,0.3333271452619177,0.4999969060004678,6.188071415613727e-06,0.49999690592811663
227,5.654319433712919e-16,0.33332666817209594,0.4999966674613501,6.665161237373596e-06,0.49999666737741255
228,4.240739575284689e-16,0.3333261542994575,0.4999964105317518,7.179033875814866e-06,0.4999964104343724
229,4.240739575284689e-16,0.3333256008081091,0.49999613379387486,7.732525224235509e-06,0.4999961336809008
230,5.654319433712919e-16,0.3333250046435155,0.49999583572062395,8.32868981781587e-06,0.4999958355895582
231,7.067899292141149e-16,0.33332436251564185,0.4999955146671817,8.970817691467126e-06,0.4999955145151268
232,7.067899292141149e-16,0.33332367088079756,0.4999951688619346,9.662452535752486e-06,0.49999516868552973
233,7.067899292141149e-16,0.3333229259220783,0.49999479639669986,1.0407411255020094e-05,0.499994796192045
234,5.654319433712919e-16,0.333322123528304,0.4999943952161996,1.1209805029332998e-05,0.4999943949787711
235,7.067899292141149e-16,0.33332125927132933,0.4999939631067232,1.2074062003986086e-05,0.49999396283127284
236,5.654319433712919e-16,0.33332032838160625,0.4999934976839172,1.300495172706917e-05,0.4999934973643557
237,7.067899292141149e-16,0.333319325721863,0.49999299637963285,1.4007611470301384e-05,0.4999929960088968
238,7.067899292141149e-16,0.3333182457587524,1.5087574580902388e-05,0.4999924559976565,0.4999924564277626
239,5.654319433712919e-16,0.3333170825323159,1.6250801017421435e-05,0.4999918743499996,0.499991874848983
240,4.240739575284689e-16,0.33331582962309236,1.7503710240923676e-05,0.49999124785543403,0.49999124843432496
241,5.654319433712919e-16,0.33331448011669074,1.8853216642605863e-05,0.49999057305588124,0.49999057372747613
242,5.654319433712919e-16,0.33331302656563233,2.0306767701011585e-05,0.4999898462265773,0.4999898470057218
243,5.654319433712919e-16,0.33331146094825065,2.1872385082666312e-05,0.4999890633555002,0.49998906425941714
244,5.654319433712919e-16,0.3333097746244221,2.355870891124212e-05,0.49998822012120897,0.49998822116987973
245,5.654319433712919e-16,0.33330795828788407,2.5375045449249622e-05,0.49998731186897244,0.4999873130855782
246,5.654319433712919e-16,0.3333060019148774,2.733141845590037e-05,0.4999863335850549,0.49998633499648915
247,4.240739575284689e-16,0.3333038947088279,2.9438624505440103e-05,0.4999852798690159,0.4999852815064787
248,4.240739575284689e-16,0.33330162504076366,3.170829256965435e-05,0.4999841449038716,0.49998414680355874
249,4.240739575284689e-16,0.33329918038513906,3.415294819425485e-05,0.4999829224239507,0.4999829246278551
250,4.240739575284689e-16,0.3332965472507101,3.6786082623196936e-05,0.49998160568026867,0.49998160823710813
251,2.1203697876423444e-16,0.3332937111060808,0.49998019036952046,3.962222725251152e-05,0.499980187403227
252,3.5339496460705744e-16,0.33329065629950966,0.49997866320374706,4.267703382365706e-05,0.4999786597624294
253,2.8271597168564594e-16,0.3332873659725321,0.499977018315806,4.596736080120234e-05,0.4999770143233928
254,2.1203697876423444e-16,0.33328382196692535,0.4999752466326768,4.951136640796161e-05,0.49997524200091525
255,7.067899292141149e-17,0.333280004724498,0.49997333838233005,5.3328608835334634e-05,0.4999733330088346
256,0.0,0.3332758931791557,0.49997128303991667,5.744015417763482e-05,0.4999712768059058
257,0.0,0.333271464640645,0.499969069269821,6.186869268831607e-05,0.4999690620374907
258,1.4135798584282297e-16,0.3332666946693322,0.49996668486326007,6.66386640011396e-05,0.49996667647273885
259,1.4135798584282297e-16,0.3332615569413309,0.49996411667109164,7.177639200239838e-05,0.49996410693690607
260,2.8271597168564594e-16,0.33325602310322716,0.49996135053145974,7.731023010615345e-05,0.4999613392384341
261,2.8271597168564594e-16,0.333250062615609,0.4999583711918874,8.327071772429306e-05,0.49995835809038824
262,2.8271597168564594e-16,0.3332436425845285,0.49995516222538916,8.969074880482708e-05,0.4999551470258061
263,3.5339496460705744e-16,0.3332367275799714,0.4999517059401467,9.660575336190025e-05,0.4999516883064914
264,4.240739575284689e-16,0.3332292794403326,0.00010405389300071483,0.4999479628247386,0.49994798328226076
265,4.240739575284689e-16,0.3332212570618138,0.00011207627151947619,0.4999439499974377,0.4999439737310427
266,5.654319433712919e-16,0.3332126161715868,0.00012071716174652525,0.4999396276519656,0.4999396551862879
267,5.654319433712919e-16,0.33320330908346735,0.0001300242498659676,0.4999349719032226,0.4999350038469115
268,6.361109362927033e-16,0.3331932844347534,0.00014004889857990865,0.49992995702112253,0.4999299940802975
