step,takagi_r1,takagi_r2,takagi_r3
56,0.22360679774997902,0.2236067977499788,3.3676340027503147e-09
57,0.2236067977499791,0.22360679774997877,1.895339242648863e-09
58,0.22360679774997907,0.22360679774997883,1.7924065090496398e-09
59,0.22360679774997902,0.2236067977499787,1.9377111423963555e-09
60,0.22360679774997896,0.22360679774997871,2.4148876526829245e-09
61,0.22360679774997905,0.22360679774997883,1.1927395912417633e-09
62,0.22360679774997902,0.22360679774997883,2.3243365301630645e-09
63,0.22360679774997896,0.2236067977499788,1.209301469835657e-09
64,0.22360679774997894,0.22360679774997877,9.797851706116004e-10
65,0.2236067977499789,0.22360679774997871,1.3830901090549872e-09
66,0.22360679774997885,0.22360679774997877,1.597486595633337e-09
67,0.22360679774997883,0.22360679774997871,1.7609277449188792e-09
68,0.22360679774997883,0.22360679774997866,7.345768866899157e-10
69,0.2236067977499789,0.2236067977499788,1.3504792672433238e-09
70,0.22360679774997894,0.2236067977499788,3.2945952899157695e-09
71,0.22360679774997888,0.22360679774997877,1.8331338199834658e-09
72,0.22360679774997896,0.22360679774997885,1.4337299255929118e-09
73,0.22360679774997896,0.2236067977499788,1.56868129881858e-09
74,0.22360679774997894,0.22360679774997885,2.626171983843849e-09
75,0.22360679774997888,0.22360679774997877,1.2565305622182503e-09
76,0.22360679774997888,0.22360679774997874,1.4938859402510131e-09
77,0.2236067977499789,0.22360679774997877,1.6437647620165415e-09
78,0.22360679774997888,0.2236067977499788,1.7463041862566325e-09
79,0.2236067977499789,0.2236067977499788,1.617099879173068e-09
80,0.22360679774997888,0.22360679774997877,1.1776753811498548e-09
81,0.22360679774997885,0.2236067977499787,1.885186749609409e-09
82,0.22360679774997894,0.2236067977499788,1.0987338565933632e-09
83,0.2236067977499789,0.22360679774997877,2.1724198930569427e-09
84,0.223606797749979,0.22360679774997888,1.5518780178768853e-09
85,0.2236067977499789,0.22360679774997871,1.708966906125358e-09
86,0.2236067977499789,0.22360679774997871,1.0697459461114995e-09
87,0.2236067977499789,0.22360679774997866,1.4917468064251717e-09
88,0.22360679774997894,0.22360679774997874,8.642369476643718e-10
89,0.22360679774997902,0.22360679774997877,2.017994266616823e-09
90,0.22360679774997902,0.2236067977499788,1.8677309404362883e-09
91,0.22360679774997905,0.22360679774997877,1.727951634337139e-09
92,0.22360679774997905,0.2236067977499788,2.4091634912731278e-09
93,0.22360679774997902,0.22360679774997877,1.7769988474925558e-09
94,0.22360679774997905,0.22360679774997877,1.5275805128293942e-09
95,0.22360679774997907,0.22360679774997885,1.4346329482200828e-09
96,0.2236067977499791,0.22360679774997883,1.5012123401475983e-09
97,0.22360679774997916,0.22360679774997883,1.8327370011810358e-09
98,0.2236067977499791,0.2236067977499788,1.7402148407232296e-09
99,0.2236067977499791,0.22360679774997877,1.5858140531441635e-09
100,0.22360679774997916,0.2236067977499788,1.329411855559062e-09
101,0.22360679774997924,0.22360679774997888,8.677264650667094e-10
102,0.2236067977499792,0.22360679774997883,8.615403048612392e-10
103,0.2236067977499792,0.2236067977499788,2.19831091969652e-09
104,0.2236067977499793,0.22360679774997888,1.974430990787195e-09
105,0.22360679774997932,0.22360679774997888,1.561882334646255e-09
106,0.2236067977499793,0.2236067977499789,1.7797011063127878e-09
107,0.22360679774997932,0.22360679774997885,4.5535323308993375e-10
108,0.22360679774997932,0.22360679774997888,1.4650076684823848e-09
109,0.22360679774997935,0.22360679774997885,1.7468447823691993e-09
110,0.22360679774997935,0.22360679774997888,1.770755923029204e-09
111,0.22360679774997935,0.22360679774997888,1.5082860676327e-09
112,0.22360679774997938,0.22360679774997883,1.6207039753586744e-09
113,0.2236067977499793,0.2236067977499788,1.645091028764995e-09
114,0.2236067977499793,0.2236067977499788,1.666138030718961e-09
115,0.2236067977499792,0.22360679774997871,2.4507970559240042e-09
116,0.22360679774997932,0.22360679774997888,1.1142526151958258e-09
117,0.22360679774997938,0.22360679774997888,7.806403057122994e-10
118,0.22360679774997932,0.22360679774997883,1.4769462419999339e-09
119,0.22360679774997932,0.22360679774997883,1.3015457921844053e-09
120,0.22360679774997932,0.22360679774997883,1.964333394111746e-09
121,0.2236067977499793,0.22360679774997871,1.5713111743245415e-09
122,0.2236067977499793,0.22360679774997874,1.6021530316859061e-09
123,0.22360679774997935,0.22360679774997888,2.1172754329517213e-09
124,0.22360679774997938,0.2236067977499788,2.0476830577366313e-09
125,0.22360679774997938,0.22360679774997883,1.801034516125338e-09
126,0.22360679774997935,0.22360679774997883,2.3321038637622297e-09
127,0.2236067977499794,0.22360679774997883,1.3068429932889684e-09
128,0.2236067977499792,0.22360679774997871,7.68368199595592e-10
129,0.2236067977499793,0.22360679774997871,2.817651058827136e-09
130,0.2236067977499793,0.22360679774997877,1.963681294856312e-09
131,0.2236067977499793,0.22360679774997877,1.7374673014095647e-09
132,0.22360679774997935,0.22360679774997877,1.8654412779267066e-09
133,0.22360679774997924,0.2236067977499787,9.58893904930592e-10
134,0.22360679774997932,0.2236067977499788,8.803403245220321e-10
135,0.2236067977499794,0.22360679774997885,1.5949208457846725e-09
136,0.22360679774997946,0.2236067977499789,1.0157232012889065e-09
137,0.22360679774997946,0.22360679774997888,8.654483090196743e-10
138,0.2236067977499795,0.22360679774997888,1.1479348046408528e-09
139,0.22360679774997944,0.22360679774997883,1.684221379424218e-09
140,0.22360679774997952,0.22360679774997888,1.0156979976458151e-09
141,0.2236067977499795,0.22360679774997888,2.230754860760038e-09
142,0.22360679774997955,0.22360679774997885,1.4884398017023294e-09
143,0.22360679774997946,0.2236067977499788,2.047270427299405e-09
144,0.2236067977499795,0.22360679774997883,1.3650358455360776e-09
145,0.22360679774997944,0.2236067977499788,1.2458756995028888e-09
146,0.2236067977499795,0.2236067977499788,1.9360435774459286e-09
147,0.22360679774997946,0.22360679774997883,8.461395570120846e-10
148,0.22360679774997946,0.22360679774997885,1.8568879824343262e-09
149,0.22360679774997946,0.2236067977499788,2.573179764256828e-09
150,0.22360679774997946,0.22360679774997885,2.3765827149554277e-09
151,0.2236067977499795,0.22360679774997883,1.9264272735477425e-09
152,0.22360679774997946,0.22360679774997877,1.6500424380950727e-09
153,0.2236067977499794,0.22360679774997871,2.7700645956113367e-09
154,0.22360679774997944,0.2236067977499788,1.2611133786086913e-09
155,0.2236067977499794,0.22360679774997877,1.7650481601675674e-09
156,0.22360679774997946,0.2236067977499788,7.857862288541162e-10
157,0.2236067977499794,0.22360679774997877,1.968166661163058e-09
158,0.22360679774997946,0.22360679774997883,2.3632790804156435e-09
159,0.22360679774997946,0.2236067977499788,1.8239858692676034e-09
160,0.2236067977499794,0.2236067977499788,1.5881025120735957e-09
161,0.22360679774997932,0.2236067977499787,2.0282578105813617e-09
162,0.22360679774997938,0.22360679774997877,1.1229804351621782e-09
163,0.22360679774997935,0.22360679774997877,2.9156036565466528e-09
164,0.22360679774997927,0.22360679774997871,1.955462309775332e-09
165,0.2236067977499793,0.22360679774997874,2.861495127298079e-09
166,0.22360679774997927,0.2236067977499787,1.2463948944763176e-09
167,0.22360679774997938,0.22360679774997877,2.3290178667250026e-09
168,0.22360679774997946,0.2236067977499789,1.8401881957132716e-09
169,0.2236067977499795,0.22360679774997883,2.5984714231477102e-09
170,0.22360679774997955,0.22360679774997888,2.2688462334292878e-09
171,0.2236067977499795,0.22360679774997888,9.560744395508688e-10
172,0.22360679774997955,0.22360679774997883,2.4417901042922478e-09
173,0.2236067977499796,0.2236067977499789,1.5465557360009082e-09
174,0.22360679774997963,0.22360679774997888,2.0406728083374853e-09
175,0.22360679774997963,0.22360679774997888,1.594474495167813e-09
176,0.22360679774997966,0.22360679774997883,1.3848879025545061e-09
177,0.22360679774997969,0.2236067977499789,2.022684159266818e-09
178,0.22360679774997966,0.2236067977499789,2.150461682449545e-09
179,0.22360679774997966,0.22360679774997883,1.8411462298032435e-09
180,0.22360679774997966,0.22360679774997888,2.3592997481667856e-09
181,0.22360679774997969,0.2236067977499789,1.6150755945230145e-09
182,0.22360679774997966,0.22360679774997888,2.386562182523018e-09
183,0.22360679774997966,0.22360679774997888,6.267695174572464e-10
184,0.22360679774997969,0.22360679774997888,2.6392835839150465e-09
185,0.22360679774997969,0.22360679774997888,2.57577824251695e-09
186,0.22360679774997974,0.22360679774997883,1.3681048498956892e-09
187,0.2236067977499798,0.2236067977499789,1.5327282744068507e-09
188,0.22360679774997977,0.22360679774997888,1.8556444217345476e-09
189,0.2236067977499798,0.22360679774997888,1.4234754401225862e-09
190,0.22360679774997982,0.2236067977499789,1.6686263200112904e-09
191,0.2236067977499798,0.2236067977499789,2.2850363579753804e-09
192,0.2236067977499798,0.22360679774997885,1.5594129605196308e-09
193,0.2236067977499798,0.22360679774997894,1.1692239703825406e-09
194,0.22360679774997974,0.22360679774997888,5.575856514592576e-10
195,0.2236067977499797,0.2236067977499788,2.761791018973883e-09
196,0.22360679774997969,0.22360679774997877,1.183487637405732e-09
197,0.22360679774997969,0.2236067977499788,1.842873867602933e-09
198,0.22360679774997963,0.22360679774997877,9.990136650109148e-10
199,0.22360679774997963,0.2236067977499788,1.8699865374957715e-09
200,0.22360679774997963,0.2236067977499788,2.1584738197635715e-09
201,0.22360679774997963,0.22360679774997883,2.158831617523959e-09
202,0.22360679774997963,0.22360679774997877,2.272659570675384e-09
203,0.22360679774997963,0.22360679774997874,1.9783148958547964e-09
204,0.22360679774997963,0.22360679774997877,1.978390918066558e-09
205,0.22360679774997963,0.22360679774997883,1.4026292899878538e-09
206,0.22360679774997963,0.22360679774997883,1.0022200429345132e-09
207,0.22360679774997969,0.22360679774997888,1.3382235422188895e-09
208,0.22360679774997963,0.2236067977499788,1.701568155145919e-09
209,0.2236067977499796,0.22360679774997888,1.1566678266360762e-09
210,0.22360679774997963,0.2236067977499788,1.9836886474408423e-09
211,0.22360679774997957,0.2236067977499788,2.315139215176159e-09
212,0.2236067977499795,0.2236067977499787,1.5906792082548995e-09
213,0.22360679774997938,0.2236067977499787,2.341153774954651e-09
214,0.22360679774997932,0.22360679774997858,2.3384956013160576e-09
215,0.22360679774997932,0.22360679774997858,1.7418781598385117e-09
216,0.22360679774997927,0.2236067977499786,2.1400482988784293e-09
217,0.2236067977499793,0.22360679774997866,2.4378536141113705e-09
218,0.2236067977499794,0.22360679774997871,1.5559518768424575e-09
219,0.22360679774997944,0.2236067977499788,1.735711581224795e-09
220,0.22360679774997944,0.2236067977499788,2.5550919234706546e-09
221,0.2236067977499794,0.22360679774997871,1.488264990001075e-09
222,0.22360679774997932,0.2236067977499787,1.4485675834234798e-09
223,0.2236067977499794,0.22360679774997877,1.1675888705161676e-09
224,0.22360679774997946,0.2236067977499788,1.2931897270916183e-09
225,0.2236067977499794,0.2236067977499788,1.7332994791302748e-09
226,0.2236067977499793,0.22360679774997871,1.3223761051787375e-09
227,0.22360679774997932,0.22360679774997877,2.3270014466143146e-09
228,0.2236067977499794,0.22360679774997883,1.0610716816850351e-09
229,0.22360679774997935,0.22360679774997883,2.425157470884284e-09
230,0.22360679774997932,0.2236067977499788,2.046264639196197e-09
231,0.22360679774997935,0.2236067977499788,1.1821588444293845e-09
232,0.2236067977499793,0.22360679774997877,2.209639885334787e-09
233,0.22360679774997927,0.22360679774997877,2.531573628042449e-09
234,0.22360679774997935,0.22360679774997883,1.6053769608430302e-09
235,0.22360679774997935,0.2236067977499789,1.7533416626607423e-09
236,0.2236067977499793,0.22360679774997888,1.2752046699384843e-09
237,0.2236067977499793,0.22360679774997888,2.4026436289861943e-09
238,0.22360679774997932,0.22360679774997883,1.5065363091357645e-09
239,0.2236067977499793,0.22360679774997885,1.4053174677628286e-09
240,0.22360679774997916,0.22360679774997874,2.2368766320900545e-09
241,0.22360679774997927,0.2236067977499788,1.0872070087047358e-09
242,0.22360679774997924,0.22360679774997874,2.006230464888008e-09
243,0.2236067977499792,0.2236067977499788,2.174775671008225e-09
244,0.22360679774997919,0.2236067977499788,1.8414307793582428e-09
245,0.22360679774997924,0.22360679774997885,1.8685026852522204e-09
246,0.2236067977499792,0.2236067977499788,7.418317282385133e-10
247,0.22360679774997919,0.22360679774997883,2.240189754764153e-09
248,0.22360679774997919,0.22360679774997883,1.5118131953885985e-09
249,0.22360679774997919,0.2236067977499788,2.3896161225733568e-09
250,0.22360679774997916,0.22360679774997874,2.1226650255966583e-09
251,0.2236067977499791,0.22360679774997874,2.6234315991002103e-09
252,0.2236067977499791,0.2236067977499787,1.9675491358964444e-09
253,0.22360679774997924,0.22360679774997888,1.5621310471398503e-09
254,0.2236067977499792,0.22360679774997885,1.4194401119330873e-09
255,0.2236067977499791,0.2236067977499788,1.4776238339139842e-09
256,0.22360679774997919,0.2236067977499788,2.623301448895496e-09
257,0.22360679774997919,0.2236067977499788,6.931072177452077e-10
258,0.2236067977499791,0.22360679774997874,2.2975462027248142e-09
259,0.22360679774997905,0.2236067977499787,1.5973129471885066e-09
260,0.22360679774997916,0.22360679774997883,2.021852608685812e-09
261,0.22360679774997907,0.2236067977499787,2.04663526690424e-09
262,0.22360679774997905,0.22360679774997874,1.1300577448413522e-09
263,0.22360679774997896,0.22360679774997871,2.6548322811246615e-09
264,0.223606797749979,0.22360679774997874,2.6615929296758876e-09
265,0.2236067977499791,0.22360679774997883,1.9923702319342777e-09
266,0.22360679774997902,0.22360679774997877,2.722958705272838e-09
267,0.22360679774997902,0.22360679774997871,1.574766206021069e-09
268,0.22360679774997905,0.22360679774997877,1.410875409617266e-09
269,0.22360679774997902,0.22360679774997874,2.1746328785637257e-09
270,0.22360679774997902,0.22360679774997877,9.941497993753447e-10
271,0.22360679774997902,0.22360679774997883,9.698569848031897e-10
272,0.22360679774997905,0.2236067977499788,1.8666670498375513e-09
273,0.22360679774997902,0.22360679774997888,1.8384526176093941e-09
274,0.22360679774997907,0.2236067977499788,2.1610545437079666e-09
275,0.22360679774997907,0.22360679774997888,1.8603313758616572e-09
276,0.22360679774997907,0.22360679774997885,2.2647650687464615e-09
277,0.22360679774997907,0.2236067977499788,1.868909963884359e-09
278,0.22360679774997907,0.22360679774997877,1.5317296496118223e-09
279,0.22360679774997913,0.22360679774997883,1.3425192995090092e-09
280,0.2236067977499792,0.22360679774997888,2.657683673924277e-09
281,0.22360679774997924,0.22360679774997888,1.7270426563681857e-09
282,0.22360679774997927,0.22360679774997883,5.952944266525371e-10
283,0.2236067977499792,0.22360679774997885,2.2041071350722384e-09
284,0.2236067977499792,0.22360679774997888,2.4777813151608815e-09
285,0.22360679774997913,0.22360679774997883,1.4780376939962132e-09
286,0.2236067977499792,0.22360679774997888,1.3428308183516877e-09
287,0.22360679774997916,0.22360679774997883,2.3887260717148016e-09
288,0.2236067977499792,0.2236067977499789,1.888825737033411e-09
289,0.2236067977499792,0.22360679774997894,1.3473243157922109e-09
290,0.22360679774997919,0.22360679774997883,1.2279998456236283e-09
291,0.2236067977499793,0.2236067977499789,2.2258110045202514e-09
292,0.2236067977499793,0.2236067977499789,1.0763466955204107e-09
293,0.2236067977499793,0.22360679774997894,1.4857711984212618e-09
294,0.2236067977499793,0.22360679774997896,1.0051022206479717e-09
295,0.2236067977499792,0.22360679774997894,1.3640103151960468e-09
296,0.22360679774997916,0.22360679774997894,1.5885154500458806e-09
297,0.22360679774997905,0.2236067977499788,1.624094718034285e-09
298,0.22360679774997902,0.22360679774997877,1.51821614913522e-09
299,0.22360679774997888,0.22360679774997866,2.0163157860239545e-09
300,0.22360679774997883,0.22360679774997863,2.3727129486874723e-09
301,0.22360679774997888,0.22360679774997871,2.0532153992637694e-09
302,0.22360679774997896,0.22360679774997874,1.8164605014554848e-09
303,0.22360679774997894,0.22360679774997874,1.996006131306118e-09
304,0.22360679774997888,0.22360679774997871,2.319714517162665e-09
305,0.22360679774997874,0.22360679774997855,2.329802656239475e-09
306,0.22360679774997874,0.22360679774997855,1.5918242769986771e-09
307,0.2236067977499788,0.22360679774997866,2.3142808329345144e-09
308,0.22360679774997871,0.22360679774997858,9.68522852407995e-10
309,0.22360679774997871,0.22360679774997858,1.3247983136272872e-09
310,0.22360679774997871,0.22360679774997855,2.0261210021980025e-09
311,0.22360679774997871,0.22360679774997866,1.4220319532461532e-09
312,0.22360679774997877,0.2236067977499787,1.1155018944525915e-09
313,0.2236067977499788,0.22360679774997871,2.6719292821540515e-09
314,0.22360679774997885,0.2236067977499787,1.935159919727268e-09
315,0.22360679774997888,0.22360679774997877,2.128999206707364e-09
316,0.2236067977499789,0.2236067977499788,1.0031125090491268e-09
317,0.2236067977499789,0.2236067977499788,1.438816079606678e-09
318,0.22360679774997894,0.22360679774997888,1.162427295097089e-09
319,0.223606797749979,0.22360679774997888,9.248500119353702e-10
320,0.22360679774997894,0.22360679774997885,1.797801932660043e-09
321,0.223606797749979,0.22360679774997885,8.268957578578776e-10
322,0.22360679774997905,0.22360679774997894,2.2563213948925695e-09
323,0.22360679774997902,0.22360679774997888,1.4019951492886437e-09
324,0.22360679774997896,0.22360679774997888,1.0951472705179994e-09
325,0.22360679774997896,0.22360679774997885,1.9069833182066475e-09
326,0.22360679774997907,0.2236067977499789,1.2508634731042454e-09
327,0.22360679774997905,0.22360679774997883,1.7808144779223794e-09
328,0.22360679774997896,0.2236067977499788,2.0710588532889133e-09
329,0.22360679774997894,0.22360679774997877,2.902925945368446e-09
330,0.22360679774997894,0.22360679774997877,1.6506228161703674e-09
331,0.22360679774997905,0.22360679774997888,1.1624149229957888e-09
332,0.22360679774997902,0.22360679774997883,2.135340482888897e-09
333,0.223606797749979,0.22360679774997883,1.2913878873184256e-09
334,0.22360679774997894,0.22360679774997877,1.2802398201984553e-09
335,0.22360679774997896,0.22360679774997883,2.3890140321093773e-09
336,0.22360679774997894,0.22360679774997883,5.39627081973964e-10
337,0.223606797749979,0.22360679774997874,2.3894331261931227e-09
338,0.22360679774997894,0.22360679774997874,2.3127905452495613e-09
339,0.22360679774997894,0.22360679774997877,8.350050364099387e-10
340,0.22360679774997902,0.22360679774997883,7.66014310265171e-10
341,0.223606797749979,0.2236067977499788,2.4527640305800973e-09
342,0.22360679774997894,0.2236067977499788,1.2246071427892382e-09
343,0.22360679774997894,0.22360679774997877,2.6657605396332364e-09
344,0.22360679774997888,0.22360679774997877,2.0616156343792264e-09
345,0.22360679774997902,0.22360679774997877,6.9112197865266e-10
346,0.22360679774997896,0.22360679774997874,1.874629424450173e-09
347,0.22360679774997902,0.22360679774997883,1.6289607273834855e-09
348,0.22360679774997894,0.22360679774997877,9.793990038764651e-10
349,0.22360679774997885,0.2236067977499787,2.161782827079363e-09
350,0.22360679774997894,0.22360679774997877,4.234258653520088e-10
351,0.22360679774997896,0.22360679774997883,7.095938103685912e-10
352,0.22360679774997896,0.2236067977499788,2.485160616401412e-09
353,0.22360679774997888,0.22360679774997874,1.7501324530982924e-09
354,0.22360679774997888,0.22360679774997871,1.2455007569431137e-09
355,0.22360679774997896,0.2236067977499788,1.3878549501376574e-09
356,0.22360679774997896,0.22360679774997883,1.6675545077853082e-09
357,0.2236067977499789,0.22360679774997877,3.1588197389552483e-10
358,0.22360679774997894,0.22360679774997883,2.9064367945860756e-09
359,0.2236067977499789,0.22360679774997877,2.0811237587543224e-09
360,0.22360679774997885,0.22360679774997877,2.32383933715628e-09
361,0.2236067977499789,0.2236067977499788,1.4138552449150187e-09
362,0.22360679774997894,0.2236067977499788,1.0223414958837674e-09
363,0.22360679774997888,0.22360679774997877,2.456570742484572e-09
364,0.22360679774997888,0.22360679774997883,2.7207346192732415e-09
365,0.22360679774997896,0.22360679774997883,1.7626393038182798e-09
366,0.22360679774997905,0.22360679774997883,1.3672116780067149e-09
367,0.22360679774997905,0.22360679774997883,1.716092210802295e-09
368,0.22360679774997905,0.22360679774997888,2.6009052800677373e-09
369,0.22360679774997907,0.2236067977499789,5.801611193619293e-10
370,0.22360679774997896,0.22360679774997877,1.778584091123127e-09
371,0.22360679774997883,0.22360679774997871,6.498801765861619e-10
372,0.22360679774997877,0.22360679774997863,2.558658105830626e-09
373,0.22360679774997877,0.22360679774997858,1.1449561479138624e-09
374,0.22360679774997871,0.22360679774997852,9.53618955871478e-10
375,0.2236067977499787,0.22360679774997852,1.1169894585351388e-09
376,0.22360679774997866,0.2236067977499785,1.599060922058944e-09
377,0.22360679774997866,0.22360679774997846,1.262860604218587e-09
378,0.22360679774997866,0.2236067977499785,1.3622922635170336e-09
379,0.22360679774997866,0.2236067977499785,1.771024447164389e-09
380,0.2236067977499787,0.22360679774997852,1.3465786889334115e-09
381,0.22360679774997877,0.22360679774997855,1.5658133490195503e-09
382,0.2236067977499788,0.2236067977499787,2.6686388950706393e-09
383,0.22360679774997883,0.2236067977499787,2.3272442548225933e-09
384,0.2236067977499788,0.22360679774997866,1.5400566446608082e-09
385,0.22360679774997888,0.22360679774997866,1.1231572198720382e-09
386,0.2236067977499788,0.2236067977499787,1.2258691161337171e-09
387,0.22360679774997871,0.22360679774997863,1.6263438848513255e-09
388,0.22360679774997877,0.22360679774997871,4.920318515503045e-10
389,0.22360679774997871,0.22360679774997863,8.395478733106821e-10
390,0.2236067977499788,0.22360679774997871,1.8809563606274454e-09
391,0.22360679774997877,0.2236067977499787,8.541347158566606e-10
392,0.22360679774997871,0.22360679774997863,1.5799977343504153e-09
393,0.22360679774997877,0.2236067977499787,1.991529149313507e-09
394,0.22360679774997866,0.2236067977499786,1.4586824889387925e-09
395,0.22360679774997877,0.2236067977499787,1.8259385344262683e-09
396,0.22360679774997888,0.2236067977499788,2.858903110888508e-09
397,0.22360679774997885,0.22360679774997883,2.4910743712108232e-09
398,0.22360679774997877,0.22360679774997874,2.5893727691680067e-09
399,0.2236067977499787,0.2236067977499787,9.292418528663217e-10
400,0.22360679774997871,0.2236067977499787,2.053179963451879e-09
401,0.22360679774997877,0.22360679774997871,1.4297618596559667e-09
402,0.22360679774997877,0.22360679774997877,7.630146211305911e-10
403,0.22360679774997877,0.22360679774997871,1.1287102404071964e-09
404,0.22360679774997877,0.22360679774997877,1.2606055095905097e-09
405,0.2236067977499788,0.2236067977499788,1.3661232169799397e-09
406,0.22360679774997877,0.22360679774997877,1.4140585394050105e-09
407,0.22360679774997877,0.22360679774997871,1.2074560296347069e-09
408,0.22360679774997874,0.2236067977499787,1.3179900641065114e-09
409,0.22360679774997877,0.22360679774997871,1.6499757892142084e-09
410,0.22360679774997883,0.22360679774997883,2.6359809049611622e-09
411,0.22360679774997877,0.22360679774997877,1.1863748958817602e-09
412,0.22360679774997888,0.22360679774997883,1.351967329245737e-09
413,0.22360679774997883,0.22360679774997877,1.5259100847944649e-09
414,0.22360679774997883,0.22360679774997877,4.867756891216072e-10
415,0.22360679774997885,0.2236067977499788,2.1430194270157318e-09
416,0.22360679774997883,0.2236067977499788,1.8208570312863898e-09
417,0.22360679774997883,0.22360679774997874,9.301870001480161e-10
418,0.22360679774997877,0.22360679774997871,1.19323719374675e-09
419,0.2236067977499788,0.22360679774997874,9.934037114043158e-10
420,0.22360679774997877,0.2236067977499787,1.7597603211537196e-09
421,0.2236067977499788,0.22360679774997871,1.090296906558165e-09
422,0.2236067977499788,0.2236067977499787,2.494607921443071e-09
423,0.22360679774997871,0.22360679774997863,2.5471447068586257e-09
424,0.2236067977499788,0.2236067977499787,1.8286392151674178e-09
425,0.22360679774997877,0.22360679774997855,1.0326642094860065e-09
426,0.2236067977499787,0.22360679774997855,3.5497773176345225e-10
427,0.22360679774997883,0.2236067977499786,1.926765194017323e-09
428,0.2236067977499787,0.22360679774997852,1.0205295063580355e-09
429,0.22360679774997888,0.22360679774997863,1.4330784844234793e-09
430,0.22360679774997894,0.2236067977499787,1.0914234438376937e-09
431,0.22360679774997883,0.22360679774997866,1.2957969285859982e-09
432,0.22360679774997883,0.22360679774997858,1.8612916107110687e-09
433,0.22360679774997877,0.22360679774997855,1.3139126431080328e-09
434,0.22360679774997874,0.22360679774997852,2.3231777122631394e-09
435,0.22360679774997871,0.22360679774997846,2.0258351069193e-09
436,0.22360679774997863,0.22360679774997838,1.3442665585702397e-09
437,0.2236067977499787,0.22360679774997838,2.144232682460236e-09
438,0.2236067977499787,0.22360679774997838,1.0975110629848732e-09
439,0.22360679774997858,0.2236067977499783,1.820757126416792e-09
440,0.22360679774997874,0.22360679774997835,1.4442061691331828e-09
