edge_index,i,j,theta_deg,a_Re,b_Im,abs_z
0,0,1,230.21720428423703,-0.13469843917175572,-0.16176883512241114,0.21050611756471357
1,0,2,145.2595571009199,-0.17298171881636348,0.11995895333638656,0.21050611756009566
2,0,3,317.9748914090105,0.15637478995650977,-0.140924627362882,0.2105061175626725
3,0,4,154.67037257736615,-0.19026836333516423,0.09005984369204462,0.2105061175644964
4,0,5,304.5229470688744,0.11930144884809742,-0.17343583780195165,0.2105061175626972
5,0,6,228.57664944869526,-0.13927453411349908,-0.15784622161854275,0.21050611756379511
6,0,7,45.79561507323276,0.1467690683407649,0.1509028366563834,0.21050611756564047
7,0,8,251.69402702202933,-0.06611816750864935,-0.19985297960402473,0.21050611756266976
8,0,9,145.60218656554932,-0.17369597760661978,0.11892238181046652,0.2105061175647723
9,0,10,223.74158692264479,-0.15208340605140142,-0.14554539888377002,0.21050611756533624
10,1,2,217.4254835340744,-0.16717225410711875,-0.12793069604200472,0.2105061175667987
11,1,3,128.2824566340151,-0.13041668904158113,0.1652401668831673,0.21050611756465762
12,1,4,116.22281146606839,-0.09301487471043267,0.18884135831955703,0.210506117558072
13,1,5,209.48228717746417,-0.18324723531507636,-0.10360152643859166,0.2105061175619967
14,1,6,314.0819469146834,0.1464462621911349,-0.15121612950185118,0.2105061175625907
15,1,7,126.9162193322586,-0.12643977886847213,0.16830272681078431,0.21050611756491455
16,1,8,323.148602982749,0.1684456683319451,-0.12624928653901374,0.2105061175629004
17,1,9,49.932970888418986,0.13549928267188888,0.16109863415484277,0.2105061175622987
18,1,10,31.71533387967071,0.17907133348519702,0.11066292538675808,0.21050611756270132
19,2,3,34.758957502227204,0.1729429461615741,0.12001484452501207,0.2105061175676563
20,2,4,167.29401268235176,-0.20535115219981273,0.046300430061331596,0.21050611756824292
21,2,5,311.5121140219672,0.13951890458444388,-0.15763026610893366,0.2105061175596006
22,2,6,61.910363500001985,0.09911729317156502,0.18571103285851553,0.2105061175620191
23,2,7,137.78160927970802,-0.155898504610561,0.14145134071652657,0.21050611756030274
24,2,8,65.02976230544287,0.08886461504747602,0.19082952005469658,0.21050611756393672
25,2,9,240.9442396810939,-0.10223452134559284,-0.18401339129509958,0.21050611756119086
26,2,10,131.78301652630407,-0.14026264038554528,0.15696884162875008,0.2105061175600282
27,3,4,119.2759923578613,-0.10294107029228085,0.1836190664851303,0.21050611755906526
28,3,5,27.683554023324636,0.1864088541107571,0.09779859222064764,0.2105061175624738
29,3,6,223.86157301287216,-0.15177827855833023,-0.145863565326935,0.21050611756434803
30,3,7,27.48815295186909,0.18674130096833153,0.0971622974413319,0.21050611756294121
31,3,8,50.772777121178606,0.13312352770785135,0.16306732322389264,0.2105061175661851
32,3,9,314.840344218667,0.14843495165347542,-0.14926449899215616,0.21050611756371587
33,3,10,113.74408477724546,-0.08476074942600083,0.19268741756994479,0.21050611756676232
34,4,5,43.47018709428226,0.15277111973696594,0.14482337693674846,0.2105061175668059
35,4,6,48.54985431067824,0.13934833777894454,0.1577810707607706,0.2105061175647162
36,4,7,225.1474059249147,-0.14846686106191775,-0.14923276014212286,0.21050611756719842
37,4,8,153.88686478819668,-0.18901906240692984,0.09265322217515368,0.21050611756581616
38,4,9,100.30576122731124,-0.03765978571184095,0.20711003371693337,0.21050611755027704
39,4,10,45.20417722641234,0.14831892150226744,0.1493797946763357,0.21050611756701984
40,5,6,302.715038797041,0.11377038441878133,-0.17711331163972344,0.21050611756143114
41,5,7,112.74599412324001,-0.08139145028709813,0.19413463718071075,0.21050611756698037
42,5,8,310.35238887278655,0.13629994531760714,-0.1604217891600267,0.21050611756166793
43,5,9,221.6172740053869,-0.15737392943906656,-0.13980798212124412,0.21050611756408985
44,5,10,29.922563375204895,0.18244573095987832,0.10500657496372812,0.2105061175621681
45,6,7,133.28032055608304,-0.14431633032998534,0.15325019520855204,0.21050611756282228
46,6,8,343.82557089313025,0.20217388604795355,-0.05863911095850494,0.2105061175684326
47,6,9,16.251055457722096,0.20209528237333224,0.058909442177786736,0.21050611757204324
48,6,10,302.7292456667301,0.1138142973449757,-0.1770850960720068,0.21050611756184762
49,7,8,48.4864834855483,0.13952276303834468,0.15762685090742853,0.21050611756632345
50,7,9,315.1677562245199,0.14928548314534984,-0.14841384724405318,0.21050611756365106
51,7,10,29.43275567066885,0.18333672909416998,0.10344307273244246,0.2105061175625983
52,8,9,213.14647509062962,-0.17625160938941553,-0.11510080678097138,0.21050611756903792
53,8,10,128.91874777424098,-0.13224366338402618,0.16378168098364915,0.21050611756207335
54,9,10,312.4292443889247,0.14202410222778153,-0.1553768963450568,0.21050611756295792
