edge_index,i,j,theta_deg,a_Re,b_Im,abs_z
0,0,1,100.0788294696738,-0.06405733043171426,0.3603870326803832,0.3660357290022511
1,0,2,157.46347709818218,-0.2126398045490176,0.08823713510747999,0.23022049971846573
2,0,3,285.9625997945477,0.020463154768703723,-0.07153971437728453,0.07440881289384593
3,0,4,209.27859009949762,-0.08457292039159423,-0.04741856336038423,0.0969592647183636
4,0,5,264.0895288321735,-0.01389049869248592,-0.13417574941165292,0.1348928377791224
5,0,6,22.900428055636663,0.3293347158156395,0.13911933008786434,0.35751299703012784
6,0,7,30.035267212645838,0.12455235525386112,0.07201259296533886,0.14387182748848223
7,0,8,292.8180049385991,0.07373844162071463,-0.1752626294210176,0.19014296475079084
8,0,9,184.61343376306044,-0.15028098098311937,-0.01212678479063106,0.1507694669175658
9,0,10,153.41742581643442,-0.1117338749836066,0.05590965907047187,0.12494138144037237
10,1,2,54.28070107464823,0.0774511897141625,0.10770815993555415,0.13266399098791692
11,1,3,196.3849800597834,-0.18868857986982995,-0.055480324315847915,0.1966759938566089
12,1,4,240.42819808875097,-0.06596401104368156,-0.11625083569103083,0.13366191511359543
13,1,5,352.9610051550122,0.071984903653661,-0.008888369650746358,0.07253157566932601
14,1,6,112.59040124159611,-0.08316519436906919,0.19988592705583283,0.21649672835730055
15,1,7,15.976189450672965,0.13897396415367788,0.039787647967735935,0.1445573230361998
16,1,8,162.32909733200074,-0.1975903765082104,0.06294858546509616,0.20737521862728164
17,1,9,336.55351295890637,0.15839117411506431,-0.06869461155523962,0.17264620961455796
18,1,10,202.62413242498488,-0.2756187744239455,-0.11486524924070828,0.2985962730813762
19,2,3,243.20238184177006,-0.11803491106352419,-0.23369354630032413,0.2618108359334957
20,2,4,143.54710365231998,-0.1964665225431006,0.14512777542496813,0.2442563523840857
21,2,5,309.0288317877827,0.05935086187988692,-0.07321684680481441,0.0942508963454729
22,2,6,148.44950535688756,-0.22892042123725168,0.1405602726626873,0.2686293906303809
23,2,7,78.95013430519299,0.04623566684459638,0.23676156654575087,0.24123386222038257
24,2,8,215.54639494244677,-0.20922236406367778,-0.1494926233683348,0.257142065920652
25,2,9,34.00250619385894,0.12172151009741256,0.08210994206866387,0.14682700230854626
26,2,10,284.9852593240505,0.03410975055974337,-0.12743045091127317,0.13191662102516996
27,3,4,330.4729217859955,0.13520878933907912,-0.0765818295446238,0.15539045443958677
28,3,5,331.6521076177461,0.2424401629152831,-0.13080209961818226,0.2754749024120235
29,3,6,155.66357158068772,-0.0847700359711203,0.03834004170305638,0.09303718501941648
30,3,7,84.84311202367451,0.010082183215137586,0.11171579533898965,0.11216982368982588
31,3,8,27.66951009809886,0.19840540913817625,0.10403052274762054,0.22402467729790462
32,3,9,87.67848215668704,0.01312081932043554,0.3236486555318454,0.3239145074355433
33,3,10,340.0909197518316,0.21846428896211983,-0.07912213002195105,0.23235093503348578
34,4,5,60.70973307537765,0.1371219501811821,0.24444573160117147,0.2802786915188569
35,4,6,266.0645904339959,-0.0035072218183213933,-0.050981453486397814,0.05110194912592526
36,4,7,186.44673234136278,-0.3488017651777733,-0.03941248679524404,0.35102138895872964
37,4,8,90.04625292327702,-2.1826134567856648e-05,0.027037104545417443,0.02703711335516391
38,4,9,300.2294676475613,0.11257609807965663,-0.19319648233472805,0.22360290392871324
39,4,10,88.88744026529008,0.005385842059221295,0.27733093709631484,0.2773832294234946
40,5,6,98.25721975104446,-0.042219863442493996,0.29092717476056795,0.2939747232046811
41,5,7,188.5979931798476,-0.09737078268164193,-0.014722457900588255,0.09847751056292058
42,5,8,296.58534615272947,0.07858982534037913,-0.15704056107033318,0.17560779728792325
43,5,9,23.92024649206344,0.2436869688641133,0.10809023771807567,0.26658364219158204
44,5,10,178.19640706250198,-0.2413791273051518,0.007600796195414081,0.24149876852978133
45,6,7,43.81239921076287,0.1063972230836472,0.10207547708747251,0.14744413214009744
46,6,8,231.17162005565876,-0.09153027213325143,-0.11372530071098877,0.14598367969945095
47,6,9,151.48332103929835,-0.14763227859395447,0.08021344149027242,0.16801632622622226
48,6,10,69.63481817266997,0.05751119761696435,0.1549310618207063,0.16526092026921863
49,7,8,113.83618802214717,-0.1431951034967548,0.3241121808927706,0.35433535452804366
50,7,9,192.5147582307919,-0.13362868475009737,-0.029660879981312983,0.13688094531126951
51,7,10,109.8614901558432,-0.06059798342584515,0.16775227972178955,0.17836183153112253
52,8,9,194.21834209637638,-0.208723382343686,-0.05288623795381385,0.2153193082421917
53,8,10,35.054205741548145,0.12378073014423928,0.08684683665559073,0.15120860488782986
54,9,10,105.6757611420935,-0.06024638076216632,0.21468191782294996,0.22297522785071835
