step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,6.971492887255506e-32,2.223345288220495e-32,1.0,3.3296847746890464e-14
25,1.1428712441487077e-26,3.644839687588195e-27,0.9999999999999996,3.518858427034131e-14
50,4.486578038162982e-26,1.4308573934887308e-26,1.0000000000000002,3.858671460108413e-14
75,9.925753238073442e-26,3.165516633353158e-26,1.0,4.197628438823006e-14
100,1.7617646997399892e-25,5.618611834605644e-26,1.0,4.4568699917010804e-14
125,2.7624365137462514e-25,8.809949757066011e-26,1.0000000000000002,4.569775094980899e-14
150,4.0060074622473785e-25,1.2775940476173972e-25,1.0000000000000002,4.6407963813799015e-14
200,7.175315474117445e-25,2.2883482933821524e-25,0.9999999999999999,4.6713799403532874e-14
300,1.578490301093168e-24,5.034113969840927e-25,1.0000000000000002,3.7425059788984735e-14
500,4.524002334266996e-24,1.4427927326988577e-24,1.0000000000000002,5.134786649266046e-14
750,1.1368213249162841e-23,3.625545313146203e-24,1.0,6.611349057869798e-14
1000,2.3369773691588322e-23,7.453077420330214e-24,0.9999999999999999,8.050710407817812e-14
1500,7.497371613321757e-23,2.3910582883906686e-23,1.0,1.3218264171695195e-13
2000,1.8740301275883522e-22,5.976648218028594e-23,1.0000000000000002,1.993760215120454e-13
3000,7.38486847177677e-22,2.355178838509126e-22,0.9999999999999999,4.034920242608731e-13
4000,1.9894518188716155e-21,6.34475054220542e-22,1.0000000000000002,6.638122285114068e-13
5000,4.382706373602121e-21,1.397730690257456e-21,0.9999999999999997,9.641684971630087e-13
7500,2.2569544990011847e-20,7.197868852846453e-21,1.0,2.1662092637980434e-12
10000,8.139051662759186e-20,2.595702593077299e-20,1.0000000000000002,4.384284124732976e-12
15000,6.355357928249853e-19,2.026847811988517e-19,0.9999999999999999,1.347297682131372e-11
20000,3.5454647302176295e-18,1.1307179724680518e-18,1.0000000000000002,3.4955335556883046e-11
25000,1.6431898173003332e-17,5.240453367837726e-18,0.9999999999999997,7.839451898276318e-11
30000,6.878641152394266e-17,2.1937330558992528e-17,1.0000000000000002,1.5612731506255563e-10
35000,2.712018659340186e-16,8.649157369044256e-17,0.9999999999999999,2.883403072504128e-10
40000,1.0386564205172599e-15,3.3124782539738267e-16,1.0000000000000002,5.094202325672671e-10
