R,R_input_text,phi,phi_over_pi,s0,stability_gain,condition_id,phase,S_mean,S_amp,S_max_abs,S_final,S_drift,Q_max_error,Q_tail_max_error,gray_error,gray_depth
0.697177979231003,0.697177979231003,0.0,0.0,0.01,0.0,phi0_s0.01_g0,gray_metastable,1.085096304673511e-06,0.019999999421188547,0.01999999943796177,-0.0010221844075730122,1.803114882765828e-06,4.440892098500626e-16,4.440892098500626e-16,2.8887899988929664e-06,5.539284028123571
0.697177979231003,0.697177979231003,3.141592653589793,1.0,0.01,0.0,phi1_s0.01_g0,gray_metastable,1.085096304672461e-06,0.019999999421195347,0.019999999437968652,-0.001022184407582005,1.8031148827634047e-06,6.661338147750939e-16,6.661338147750939e-16,2.8887899920893775e-06,5.539284029146408
