t,H,Q2_re,Q2_im,generator_norm,antisym_residual
33,np.float64(115.02943725152181),np.float64(45.0589741051766),np.float64(-5.495703658392166),np.float64(52.39603172202975),np.float64(4.440892098500626e-16)
34,np.float64(115.02943725152201),np.float64(45.058974105176716),np.float64(-5.495703658391509),np.float64(52.39985997611189),np.float64(3.552713678800501e-15)
35,np.float64(115.02943725152208),np.float64(45.05897410517672),np.float64(-5.4957036583921255),np.float64(52.40405209361703),np.float64(3.552713678800501e-15)
36,np.float64(115.02943725152167),np.float64(45.05897410517651),np.float64(-5.495703658393317),np.float64(52.40642031913312),np.float64(1.1102230246251565e-16)
37,np.float64(115.02943725152149),np.float64(45.05897410517636),np.float64(-5.495703658393925),np.float64(52.40772562524173),np.float64(4.440892098500626e-16)
38,np.float64(115.02943725152137),np.float64(45.058974105176425),np.float64(-5.495703658393582),np.float64(52.410332753445),np.float64(3.552713678800501e-15)
39,np.float64(115.02943725152147),np.float64(45.05897410517637),np.float64(-5.495703658394508),np.float64(52.413653949123095),np.float64(4.440892098500626e-16)
40,np.float64(115.02943725152139),np.float64(45.05897410517636),np.float64(-5.495703658394714),np.float64(52.41568564469794),np.float64(3.552713678800501e-15)
41,np.float64(115.02943725152153),np.float64(45.058974105176546),np.float64(-5.495703658393403),np.float64(52.416612340074565),np.float64(7.105427357601002e-15)
42,np.float64(115.0294372515215),np.float64(45.05897410517648),np.float64(-5.495703658393406),np.float64(52.418389026944304),np.float64(3.552713678800501e-15)
43,np.float64(115.02943725152164),np.float64(45.05897410517658),np.float64(-5.49570365839277),np.float64(52.421085791615006),np.float64(4.440892098500626e-16)
44,np.float64(115.02943725152164),np.float64(45.05897410517653),np.float64(-5.495703658392777),np.float64(52.42293616652897),np.float64(4.440892098500626e-16)
45,np.float64(115.02943725152144),np.float64(45.058974105176354),np.float64(-5.49570365839375),np.float64(52.42368803545095),np.float64(3.552713678800501e-15)
46,np.float64(115.0294372515217),np.float64(45.058974105176375),np.float64(-5.495703658394014),np.float64(52.4248794000078),np.float64(3.552713678800501e-15)
47,np.float64(115.02943725152166),np.float64(45.05897410517627),np.float64(-5.495703658394007),np.float64(52.427073323985),np.float64(7.105427357601002e-15)
48,np.float64(115.02943725152141),np.float64(45.05897410517597),np.float64(-5.495703658395922),np.float64(52.42880877757777),np.float64(3.552713678800501e-15)
49,np.float64(115.02943725152174),np.float64(45.05897410517622),np.float64(-5.4957036583945245),np.float64(52.42950894107623),np.float64(4.440892098500626e-16)
50,np.float64(115.02943725152173),np.float64(45.05897410517613),np.float64(-5.4957036583946355),np.float64(52.43029226651649),np.float64(7.105427357601002e-15)
51,np.float64(115.02943725152178),np.float64(45.058974105176176),np.float64(-5.495703658394428),np.float64(52.432049290601036),np.float64(1.1102230246251565e-16)
52,np.float64(115.02943725152187),np.float64(45.05897410517621),np.float64(-5.4957036583950085),np.float64(52.43368874019907),np.float64(3.552713678800501e-15)
53,np.float64(115.02943725152176),np.float64(45.05897410517628),np.float64(-5.495703658394331),np.float64(52.43440964050908),np.float64(3.552713678800501e-15)
54,np.float64(115.02943725152173),np.float64(45.05897410517622),np.float64(-5.495703658395371),np.float64(52.434925180171),np.float64(4.440892098500626e-16)
55,np.float64(115.0294372515217),np.float64(45.05897410517615),np.float64(-5.495703658395696),np.float64(52.43629008053946),np.float64(4.440892098500626e-16)
56,np.float64(115.0294372515219),np.float64(45.058974105176276),np.float64(-5.49570365839582),np.float64(52.437825104369765),np.float64(4.440892098500626e-16)
57,np.float64(115.02943725152153),np.float64(45.058974105176134),np.float64(-5.4957036583966214),np.float64(52.43860335365524),np.float64(7.105427357601002e-15)
58,np.float64(115.02943725152144),np.float64(45.0589741051761),np.float64(-5.495703658396653),np.float64(52.43896573121327),np.float64(4.440892098500626e-16)
59,np.float64(115.02943725152119),np.float64(45.058974105176084),np.float64(-5.495703658396611),np.float64(52.439981409469866),np.float64(4.440892098500626e-16)
60,np.float64(115.02943725152113),np.float64(45.05897410517602),np.float64(-5.495703658396499),np.float64(52.44138829672573),np.float64(4.440892098500626e-16)
61,np.float64(115.02943725152126),np.float64(45.05897410517602),np.float64(-5.495703658397154),np.float64(52.44223366653068),np.float64(1.1102230246251565e-16)
62,np.float64(115.02943725152143),np.float64(45.05897410517612),np.float64(-5.495703658396405),np.float64(52.44253475956411),np.float64(4.440892098500626e-16)
63,np.float64(115.02943725152133),np.float64(45.058974105175785),np.float64(-5.495703658398238),np.float64(52.44325213369771),np.float64(7.105427357601002e-15)
64,np.float64(115.02943725152164),np.float64(45.058974105175984),np.float64(-5.495703658397778),np.float64(52.444501029528304),np.float64(7.105427357601002e-15)
65,np.float64(115.02943725152141),np.float64(45.05897410517588),np.float64(-5.495703658398501),np.float64(52.44540308960673),np.float64(4.440892098500626e-16)
66,np.float64(115.02943725152123),np.float64(45.05897410517581),np.float64(-5.495703658398524),np.float64(52.44571184530607),np.float64(4.440892098500626e-16)
67,np.float64(115.02943725152137),np.float64(45.05897410517581),np.float64(-5.49570365839832),np.float64(52.44619239360396),np.float64(4.440892098500626e-16)
68,np.float64(115.02943725152141),np.float64(45.05897410517579),np.float64(-5.495703658398482),np.float64(52.447255637682765),np.float64(3.552713678800501e-15)
69,np.float64(115.0294372515214),np.float64(45.05897410517586),np.float64(-5.495703658398483),np.float64(52.44818936984014),np.float64(4.440892098500626e-16)
70,np.float64(115.0294372515217),np.float64(45.05897410517601),np.float64(-5.49570365839906),np.float64(52.44855147605064),np.float64(4.440892098500626e-16)
71,np.float64(115.02943725152178),np.float64(45.05897410517606),np.float64(-5.495703658398707),np.float64(52.44886416519202),np.float64(7.105427357601002e-15)
72,np.float64(115.02943725152195),np.float64(45.05897410517612),np.float64(-5.495703658399002),np.float64(52.449724019999834),np.float64(4.440892098500626e-16)
73,np.float64(115.0294372515222),np.float64(45.05897410517619),np.float64(-5.49570365839849),np.float64(52.45065492683078),np.float64(4.440892098500626e-16)
74,np.float64(115.0294372515222),np.float64(45.05897410517623),np.float64(-5.49570365839792),np.float64(52.45109367970495),np.float64(4.440892098500626e-16)
75,np.float64(115.02943725152208),np.float64(45.05897410517608),np.float64(-5.49570365839905),np.float64(52.451308518371775),np.float64(4.440892098500626e-16)
76,np.float64(115.02943725152218),np.float64(45.05897410517612),np.float64(-5.495703658398195),np.float64(52.451963156672164),np.float64(4.440892098500626e-16)
77,np.float64(115.02943725152235),np.float64(45.058974105176084),np.float64(-5.495703658398501),np.float64(52.45285219508918),np.float64(3.552713678800501e-15)
78,np.float64(115.02943725152211),np.float64(45.05897410517596),np.float64(-5.495703658398497),np.float64(52.45337091689939),np.float64(7.105427357601002e-15)
79,np.float64(115.0294372515217),np.float64(45.05897410517592),np.float64(-5.4957036583989956),np.float64(52.4535515960331),np.float64(3.552713678800501e-15)
80,np.float64(115.02943725152143),np.float64(45.05897410517574),np.float64(-5.49570365840011),np.float64(52.45401786939766),np.float64(8.881784197001252e-16)
81,np.float64(115.02943725152105),np.float64(45.05897410517548),np.float64(-5.4957036584016565),np.float64(52.454826569167004),np.float64(7.105427357601002e-15)
82,np.float64(115.02943725152122),np.float64(45.05897410517557),np.float64(-5.495703658401371),np.float64(52.45541234851441),np.float64(4.440892098500626e-16)
83,np.float64(115.02943725152149),np.float64(45.05897410517571),np.float64(-5.4957036584007195),np.float64(52.45561000772066),np.float64(2.220446049250313e-16)
84,np.float64(115.0294372515216),np.float64(45.058974105175594),np.float64(-5.4957036584013395),np.float64(52.45592209725688),np.float64(4.440892098500626e-16)
85,np.float64(115.02943725152153),np.float64(45.05897410517567),np.float64(-5.495703658401345),np.float64(52.45661810678822),np.float64(7.105427357601002e-15)
86,np.float64(115.02943725152156),np.float64(45.05897410517572),np.float64(-5.495703658401073),np.float64(52.457246284635715),np.float64(4.440892098500626e-16)
87,np.float64(115.02943725152147),np.float64(45.058974105175636),np.float64(-5.495703658401389),np.float64(52.4574956255538),np.float64(4.440892098500626e-16)
88,np.float64(115.02943725152156),np.float64(45.058974105175665),np.float64(-5.495703658401702),np.float64(52.457699793753875),np.float64(7.105427357601002e-15)
89,np.float64(115.02943725152144),np.float64(45.058974105175515),np.float64(-5.495703658402299),np.float64(52.45826244071754),np.float64(7.105427357601002e-15)
90,np.float64(115.02943725152133),np.float64(45.05897410517546),np.float64(-5.495703658402993),np.float64(52.45890121071558),np.float64(2.220446049250313e-16)
91,np.float64(115.02943725152122),np.float64(45.05897410517521),np.float64(-5.495703658404889),np.float64(52.45921931860704),np.float64(4.440892098500626e-16)
92,np.float64(115.02943725152113),np.float64(45.05897410517516),np.float64(-5.495703658405034),np.float64(52.45936627266112),np.float64(7.105427357601002e-15)
93,np.float64(115.02943725152124),np.float64(45.058974105175196),np.float64(-5.495703658404338),np.float64(52.459790758113876),np.float64(4.440892098500626e-16)
94,np.float64(115.02943725152112),np.float64(45.05897410517535),np.float64(-5.495703658403088),np.float64(52.46040566388666),np.float64(7.105427357601002e-15)
95,np.float64(115.02943725152105),np.float64(45.05897410517524),np.float64(-5.495703658403681),np.float64(52.46079320097638),np.float64(7.105427357601002e-15)
96,np.float64(115.02943725152082),np.float64(45.058974105175125),np.float64(-5.49570365840449),np.float64(52.460930253975604),np.float64(3.552713678800501e-15)
97,np.float64(115.02943725152082),np.float64(45.058974105175),np.float64(-5.495703658405404),np.float64(52.46122888052563),np.float64(3.552713678800501e-15)
98,np.float64(115.02943725152082),np.float64(45.05897410517481),np.float64(-5.4957036584067165),np.float64(52.461787422673744),np.float64(7.105427357601002e-15)
99,np.float64(115.02943725152085),np.float64(45.058974105174876),np.float64(-5.4957036584062315),np.float64(52.462231475331585),np.float64(4.440892098500626e-16)
100,np.float64(115.02943725152063),np.float64(45.05897410517483),np.float64(-5.495703658406327),np.float64(52.46239624823201),np.float64(4.440892098500626e-16)
101,np.float64(115.02943725152085),np.float64(45.05897410517515),np.float64(-5.4957036584054855),np.float64(52.462596044279614),np.float64(6.661338147750939e-16)
102,np.float64(115.02943725152093),np.float64(45.058974105175125),np.float64(-5.495703658405763),np.float64(52.46307239725007),np.float64(2.220446049250313e-16)
103,np.float64(115.02943725152105),np.float64(45.058974105175075),np.float64(-5.495703658405876),np.float64(52.46355023016825),np.float64(3.552713678800501e-15)
104,np.float64(115.02943725152126),np.float64(45.058974105175245),np.float64(-5.495703658405114),np.float64(52.463766664718946),np.float64(4.440892098500626e-16)
105,np.float64(115.02943725152122),np.float64(45.05897410517509),np.float64(-5.495703658406345),np.float64(52.46390405971195),np.float64(3.552713678800501e-15)
106,np.float64(115.02943725152106),np.float64(45.05897410517495),np.float64(-5.495703658406647),np.float64(52.46428329533027),np.float64(3.552713678800501e-15)
107,np.float64(115.0294372515208),np.float64(45.05897410517491),np.float64(-5.495703658406813),np.float64(52.464766455072514),np.float64(7.105427357601002e-15)
108,np.float64(115.02943725152073),np.float64(45.058974105174784),np.float64(-5.495703658407532),np.float64(52.465043267799444),np.float64(3.552713678800501e-15)
109,np.float64(115.02943725152073),np.float64(45.0589741051748),np.float64(-5.495703658407651),np.float64(52.46515721032085),np.float64(4.440892098500626e-16)
110,np.float64(115.0294372515207),np.float64(45.058974105174656),np.float64(-5.495703658409013),np.float64(52.46543813714461),np.float64(6.661338147750939e-16)
111,np.float64(115.02943725152096),np.float64(45.058974105174784),np.float64(-5.495703658409219),np.float64(52.46589662496423),np.float64(4.440892098500626e-16)
112,np.float64(115.02943725152113),np.float64(45.058974105174784),np.float64(-5.495703658409038),np.float64(52.46622822662442),np.float64(8.881784197001252e-16)
113,np.float64(115.02943725152129),np.float64(45.05897410517484),np.float64(-5.495703658408282),np.float64(52.466353271314894),np.float64(7.105427357601002e-15)
114,np.float64(115.02943725152119),np.float64(45.05897410517479),np.float64(-5.495703658408008),np.float64(52.466549013111326),np.float64(4.440892098500626e-16)
115,np.float64(115.02943725152122),np.float64(45.05897410517467),np.float64(-5.4957036584087575),np.float64(52.46695566150022),np.float64(7.105427357601002e-15)
116,np.float64(115.0294372515216),np.float64(45.058974105175025),np.float64(-5.495703658407441),np.float64(52.46732538571667),np.float64(6.661338147750939e-16)
117,np.float64(115.02943725152136),np.float64(45.05897410517494),np.float64(-5.495703658407493),np.float64(52.467486289098105),np.float64(4.440892098500626e-16)
118,np.float64(115.02943725152122),np.float64(45.058974105174826),np.float64(-5.495703658407644),np.float64(52.46762181692004),np.float64(3.552713678800501e-15)
119,np.float64(115.02943725152086),np.float64(45.05897410517454),np.float64(-5.495703658408853),np.float64(52.467957139321676),np.float64(4.440892098500626e-16)
120,np.float64(115.02943725152085),np.float64(45.05897410517466),np.float64(-5.4957036584079315),np.float64(52.468341847172105),np.float64(4.440892098500626e-16)
121,np.float64(115.02943725152042),np.float64(45.05897410517444),np.float64(-5.495703658408829),np.float64(52.468551030149285),np.float64(7.105427357601002e-15)
122,np.float64(115.02943725152065),np.float64(45.0589741051747),np.float64(-5.495703658407165),np.float64(52.46865780481537),np.float64(7.105427357601002e-15)
123,np.float64(115.02943725152062),np.float64(45.0589741051747),np.float64(-5.495703658407436),np.float64(52.468914435411584),np.float64(6.661338147750939e-16)
124,np.float64(115.02943725152042),np.float64(45.058974105174485),np.float64(-5.495703658409179),np.float64(52.46928912830146),np.float64(4.440892098500626e-16)
125,np.float64(115.02943725152053),np.float64(45.058974105174535),np.float64(-5.4957036584092265),np.float64(52.4695473210549),np.float64(6.661338147750939e-16)
126,np.float64(115.02943725152065),np.float64(45.05897410517443),np.float64(-5.495703658409401),np.float64(52.469656845845236),np.float64(7.105427357601002e-15)
127,np.float64(115.02943725152076),np.float64(45.0589741051745),np.float64(-5.495703658409255),np.float64(52.469841447398494),np.float64(3.552713678800501e-15)
128,np.float64(115.02943725152099),np.float64(45.05897410517467),np.float64(-5.495703658409193),np.float64(52.47018322737678),np.float64(2.220446049250313e-16)
129,np.float64(115.02943725152087),np.float64(45.05897410517458),np.float64(-5.495703658409834),np.float64(52.47048211757538),np.float64(7.105427357601002e-15)
130,np.float64(115.02943725152109),np.float64(45.05897410517461),np.float64(-5.495703658410299),np.float64(52.47062053571439),np.float64(4.440892098500626e-16)
131,np.float64(115.02943725152119),np.float64(45.058974105174705),np.float64(-5.495703658410482),np.float64(52.470752179879234),np.float64(4.440892098500626e-16)
132,np.float64(115.02943725152122),np.float64(45.05897410517471),np.float64(-5.495703658410342),np.float64(52.47104353597855),np.float64(7.105427357601002e-15)
133,np.float64(115.02943725152116),np.float64(45.058974105174585),np.float64(-5.495703658411195),np.float64(52.47136877480117),np.float64(4.440892098500626e-16)
134,np.float64(115.02943725152096),np.float64(45.058974105174705),np.float64(-5.49570365841042),np.float64(52.471553332080305),np.float64(4.440892098500626e-16)
135,np.float64(115.02943725152092),np.float64(45.058974105174556),np.float64(-5.49570365841107),np.float64(52.47165936872076),np.float64(7.105427357601002e-15)
136,np.float64(115.02943725152096),np.float64(45.05897410517442),np.float64(-5.495703658411546),np.float64(52.47189086131856),np.float64(3.552713678800501e-15)
137,np.float64(115.02943725152068),np.float64(45.058974105174286),np.float64(-5.4957036584120535),np.float64(52.472224359504594),np.float64(7.105427357601002e-15)
138,np.float64(115.02943725152079),np.float64(45.058974105174464),np.float64(-5.49570365841063),np.float64(52.47246155032087),np.float64(6.661338147750939e-16)
139,np.float64(115.02943725152107),np.float64(45.0589741051747),np.float64(-5.495703658409964),np.float64(52.47257213756657),np.float64(4.440892098500626e-16)
140,np.float64(115.0294372515211),np.float64(45.0589741051747),np.float64(-5.495703658410285),np.float64(52.47274467778499),np.float64(4.440892098500626e-16)
141,np.float64(115.02943725152109),np.float64(45.05897410517459),np.float64(-5.495703658411047),np.float64(52.47306589322301),np.float64(2.220446049250313e-16)
142,np.float64(115.02943725152114),np.float64(45.05897410517468),np.float64(-5.495703658411362),np.float64(52.4733513409171),np.float64(2.220446049250313e-16)
143,np.float64(115.02943725152116),np.float64(45.05897410517467),np.float64(-5.495703658411713),np.float64(52.47349307264337),np.float64(3.552713678800501e-15)
144,np.float64(115.02943725152113),np.float64(45.05897410517463),np.float64(-5.495703658411834),np.float64(52.47361938580618),np.float64(6.661338147750939e-16)
145,np.float64(115.02943725152119),np.float64(45.05897410517464),np.float64(-5.495703658410971),np.float64(52.47390686962975),np.float64(4.440892098500626e-16)
146,np.float64(115.0294372515212),np.float64(45.05897410517467),np.float64(-5.495703658411015),np.float64(52.47422704520442),np.float64(3.552713678800501e-15)
147,np.float64(115.02943725152116),np.float64(45.058974105174485),np.float64(-5.4957036584113865),np.float64(52.47441682965),np.float64(4.440892098500626e-16)
148,np.float64(115.02943725152119),np.float64(45.05897410517444),np.float64(-5.495703658411038),np.float64(52.474520242746514),np.float64(7.105427357601002e-15)
149,np.float64(115.02943725152151),np.float64(45.0589741051748),np.float64(-5.495703658409514),np.float64(52.47475622015984),np.float64(7.105427357601002e-15)
150,np.float64(115.02943725152161),np.float64(45.058974105175075),np.float64(-5.495703658408035),np.float64(52.4750909757715),np.float64(3.552713678800501e-15)
151,np.float64(115.02943725152139),np.float64(45.058974105174926),np.float64(-5.495703658407976),np.float64(52.475333052366814),np.float64(8.881784197001252e-16)
152,np.float64(115.02943725152119),np.float64(45.05897410517474),np.float64(-5.495703658408417),np.float64(52.47544225676822),np.float64(1.1102230246251565e-16)
153,np.float64(115.0294372515215),np.float64(45.058974105174826),np.float64(-5.495703658406896),np.float64(52.4756202608179),np.float64(8.881784197001252e-16)
154,np.float64(115.02943725152157),np.float64(45.05897410517488),np.float64(-5.495703658406899),np.float64(52.47594535371294),np.float64(3.552713678800501e-15)
155,np.float64(115.02943725152159),np.float64(45.05897410517463),np.float64(-5.495703658408033),np.float64(52.476233515794476),np.float64(6.661338147750939e-16)
156,np.float64(115.02943725152144),np.float64(45.05897410517458),np.float64(-5.495703658408065),np.float64(52.47637532307377),np.float64(7.105427357601002e-15)
157,np.float64(115.02943725152178),np.float64(45.05897410517454),np.float64(-5.495703658408118),np.float64(52.47650557636523),np.float64(7.105427357601002e-15)
158,np.float64(115.02943725152184),np.float64(45.05897410517459),np.float64(-5.495703658408617),np.float64(52.47679662982212),np.float64(4.440892098500626e-16)
159,np.float64(115.0294372515221),np.float64(45.05897410517479),np.float64(-5.495703658407514),np.float64(52.47711922514869),np.float64(4.440892098500626e-16)
160,np.float64(115.02943725152218),np.float64(45.05897410517483),np.float64(-5.4957036584068675),np.float64(52.477313220010565),np.float64(4.440892098500626e-16)
161,np.float64(115.02943725152217),np.float64(45.0589741051747),np.float64(-5.495703658407866),np.float64(52.47742140257161),np.float64(2.220446049250313e-16)
162,np.float64(115.02943725152214),np.float64(45.05897410517465),np.float64(-5.495703658407539),np.float64(52.4776602009628),np.float64(6.661338147750939e-16)
163,np.float64(115.02943725152171),np.float64(45.058974105174464),np.float64(-5.495703658408005),np.float64(52.47800303447604),np.float64(7.105427357601002e-15)
164,np.float64(115.02943725152147),np.float64(45.058974105174244),np.float64(-5.495703658408814),np.float64(52.47825991703931),np.float64(4.440892098500626e-16)
165,np.float64(115.0294372515215),np.float64(45.05897410517419),np.float64(-5.495703658409664),np.float64(52.47838091783404),np.float64(2.220446049250313e-16)
166,np.float64(115.02943725152143),np.float64(45.058974105174165),np.float64(-5.495703658409347),np.float64(52.47856203938955),np.float64(2.220446049250313e-16)
167,np.float64(115.02943725152156),np.float64(45.0589741051741),np.float64(-5.495703658408683),np.float64(52.47890742302799),np.float64(7.105427357601002e-15)
168,np.float64(115.02943725152164),np.float64(45.05897410517404),np.float64(-5.495703658409344),np.float64(52.47922987600054),np.float64(4.440892098500626e-16)
169,np.float64(115.02943725152193),np.float64(45.05897410517413),np.float64(-5.495703658409505),np.float64(52.479399831065564),np.float64(3.552713678800501e-15)
170,np.float64(115.02943725152187),np.float64(45.05897410517403),np.float64(-5.495703658410285),np.float64(52.47953540952842),np.float64(3.552713678800501e-15)
171,np.float64(115.0294372515219),np.float64(45.058974105174066),np.float64(-5.495703658409777),np.float64(52.47986020991591),np.float64(4.440892098500626e-16)
172,np.float64(115.02943725152214),np.float64(45.0589741051741),np.float64(-5.495703658409575),np.float64(52.48024396154519),np.float64(4.440892098500626e-16)
173,np.float64(115.02943725152193),np.float64(45.058974105174016),np.float64(-5.495703658410214),np.float64(52.48049180815777),np.float64(4.440892098500626e-16)
174,np.float64(115.02943725152183),np.float64(45.05897410517394),np.float64(-5.495703658410154),np.float64(52.48061263468722),np.float64(3.552713678800501e-15)
175,np.float64(115.02943725152173),np.float64(45.05897410517396),np.float64(-5.49570365841042),np.float64(52.480891106449775),np.float64(7.105427357601002e-15)
176,np.float64(115.0294372515217),np.float64(45.058974105174016),np.float64(-5.495703658409446),np.float64(52.48132339349058),np.float64(7.105427357601002e-15)
177,np.float64(115.0294372515217),np.float64(45.05897410517405),np.float64(-5.4957036584095),np.float64(52.48166377676356),np.float64(6.661338147750939e-16)
178,np.float64(115.02943725152164),np.float64(45.0589741051741),np.float64(-5.495703658409051),np.float64(52.4818140229143),np.float64(4.440892098500626e-16)
179,np.float64(115.02943725152191),np.float64(45.05897410517423),np.float64(-5.495703658408239),np.float64(52.48202958709561),np.float64(3.552713678800501e-15)
180,np.float64(115.02943725152198),np.float64(45.058974105174414),np.float64(-5.4957036584072405),np.float64(52.482483909313245),np.float64(7.105427357601002e-15)
181,np.float64(115.02943725152181),np.float64(45.05897410517438),np.float64(-5.495703658406089),np.float64(52.48291553263428),np.float64(7.105427357601002e-15)
182,np.float64(115.02943725152198),np.float64(45.058974105174315),np.float64(-5.4957036584071055),np.float64(52.48314034536758),np.float64(4.440892098500626e-16)
183,np.float64(115.02943725152204),np.float64(45.05897410517428),np.float64(-5.495703658407049),np.float64(52.48330125239181),np.float64(3.552713678800501e-15)
184,np.float64(115.02943725152193),np.float64(45.05897410517427),np.float64(-5.495703658407146),np.float64(52.48373500565756),np.float64(4.440892098500626e-16)
185,np.float64(115.02943725152184),np.float64(45.05897410517428),np.float64(-5.495703658406599),np.float64(52.48424473460171),np.float64(2.220446049250313e-16)
186,np.float64(115.02943725152204),np.float64(45.05897410517448),np.float64(-5.495703658405834),np.float64(52.48457612936972),np.float64(4.440892098500626e-16)
187,np.float64(115.02943725152217),np.float64(45.058974105174485),np.float64(-5.495703658405846),np.float64(52.48472201038609),np.float64(4.440892098500626e-16)
188,np.float64(115.02943725152215),np.float64(45.05897410517449),np.float64(-5.49570365840588),np.float64(52.48508857659105),np.float64(8.881784197001252e-16)
189,np.float64(115.02943725152227),np.float64(45.05897410517464),np.float64(-5.495703658405386),np.float64(52.485653438069285),np.float64(7.105427357601002e-15)
190,np.float64(115.02943725152215),np.float64(45.05897410517467),np.float64(-5.495703658404491),np.float64(52.486103964869265),np.float64(1.1102230246251565e-16)
191,np.float64(115.02943725152221),np.float64(45.05897410517474),np.float64(-5.495703658403822),np.float64(52.4862965060458),np.float64(7.105427357601002e-15)
192,np.float64(115.02943725152252),np.float64(45.05897410517484),np.float64(-5.495703658403041),np.float64(52.48657127673699),np.float64(4.440892098500626e-16)
