E_A,E_B,E_tau_R_total,K_R_phase_total,P_R_total,R_A,R_B,R_total,case,p_A,p_B,relative_p,stage
0.999999999999998,0.999999999999998,1.9999999999999958,1.9999999999999911,3.3306690738754696e-16,0.9999999999999999,0.9999999999999999,1.9999999999999998,c01_A1.00_B1.00_u1.00_v-1.00,0.999999999999998,-0.9999999999999977,1.9999999999999956,initial
0.999999999999998,0.999999999999998,1.9999999999999958,1.9999999999999911,3.3306690738754696e-16,0.9999999999999999,0.9999999999999999,1.9999999999999998,c01_A1.00_B1.00_u1.00_v-1.00,0.999999999999998,-0.9999999999999977,1.9999999999999956,collision_cell
0.999999999999998,0.999999999999998,1.9999999999999958,1.9999999999999911,3.3306690738754696e-16,0.9999999999999999,0.9999999999999999,1.9999999999999998,c01_A1.00_B1.00_u1.00_v-1.00,-0.9999999999999977,0.999999999999998,-1.9999999999999956,collision_map
0.999999999999998,0.999999999999998,1.9999999999999958,1.9999999999999911,3.3306690738754696e-16,0.9999999999999999,0.9999999999999999,1.9999999999999998,c01_A1.00_B1.00_u1.00_v-1.00,-0.9999999999999977,0.999999999999998,-1.9999999999999956,final
0.999999999999998,0.999999999999998,1.999999999999996,2.3199999999999825,0.7999999999999982,1.0,0.9999999999999999,2.0,c02_A1.00_B1.00_u1.40_v-0.60,1.399999999999995,-0.599999999999997,1.999999999999992,initial
0.999999999999998,0.999999999999998,1.999999999999996,2.3199999999999825,0.7999999999999982,1.0,0.9999999999999999,2.0,c02_A1.00_B1.00_u1.40_v-0.60,1.399999999999995,-0.599999999999997,1.999999999999992,collision_cell
0.999999999999998,0.999999999999998,1.999999999999996,2.3199999999999825,0.7999999999999982,0.9999999999999999,1.0,2.0,c02_A1.00_B1.00_u1.40_v-0.60,-0.599999999999997,1.399999999999995,-1.999999999999992,collision_map
0.999999999999998,0.999999999999998,1.999999999999996,2.3199999999999825,0.7999999999999982,0.9999999999999999,1.0,2.0,c02_A1.00_B1.00_u1.40_v-0.60,-0.599999999999997,1.399999999999995,-1.999999999999992,final
0.999999999999998,0.999999999999998,1.9999999999999958,3.140000000000018,-1.2000000000000155,0.9999999999999999,0.9999999999999999,1.9999999999999998,c03_A1.00_B1.00_u0.50_v-1.70,0.499999999999992,-1.7000000000000077,2.1999999999999997,initial
0.999999999999998,0.999999999999998,1.9999999999999958,3.140000000000018,-1.2000000000000155,0.9999999999999999,0.9999999999999999,1.9999999999999998,c03_A1.00_B1.00_u0.50_v-1.70,0.499999999999992,-1.7000000000000077,2.1999999999999997,collision_cell
0.999999999999998,0.999999999999998,1.9999999999999958,3.140000000000018,-1.2000000000000155,0.9999999999999999,0.9999999999999999,1.9999999999999998,c03_A1.00_B1.00_u0.50_v-1.70,-1.7000000000000077,0.499999999999992,-2.1999999999999997,collision_map
0.999999999999998,0.999999999999998,2.0000000000000004,3.139999999999391,-1.199999999999835,1.0000000000000044,0.9999999999999999,2.0000000000000044,c03_A1.00_B1.00_u0.50_v-1.70,-1.6999999999998194,0.499999999999992,-2.1999999999998114,final
0.999999999999998,0.999999999999998,4.999999999999989,4.999999999999977,-2.9999999999999925,0.9999999999999999,3.9999999999999996,4.999999999999999,c04_A1.00_B2.00_u1.00_v-1.00,0.999999999999998,-0.9999999999999977,1.9999999999999956,initial
0.999999999999998,0.999999999999998,4.999999999999989,4.999999999999977,-2.9999999999999925,0.9999999999999999,3.9999999999999996,4.999999999999999,c04_A1.00_B2.00_u1.00_v-1.00,0.999999999999998,-0.9999999999999977,1.9999999999999956,collision_cell
0.999999999999998,0.999999999999998,4.999999999999989,5.000000000000001,-2.9999999999999796,0.9999999999999999,3.9999999999999996,4.999999999999999,c04_A1.00_B2.00_u1.00_v-1.00,-2.2000000000000024,-0.1999999999999944,-2.000000000000008,collision_map
0.999999999999998,0.999999999999998,4.999999999999989,5.000000000000001,-2.9999999999999796,0.9999999999999999,3.9999999999999996,4.999999999999999,c04_A1.00_B2.00_u1.00_v-1.00,-2.2000000000000024,-0.1999999999999944,-2.000000000000008,final
0.999999999999998,0.999999999999998,4.999999999999989,3.399999999999971,-0.9999999999999925,1.0,3.9999999999999996,5.0,c05_A1.00_B2.00_u1.40_v-0.60,1.399999999999995,-0.599999999999997,1.999999999999992,initial
0.999999999999998,0.999999999999998,4.999999999999989,3.399999999999971,-0.9999999999999925,1.0,3.9999999999999996,5.0,c05_A1.00_B2.00_u1.40_v-0.60,1.399999999999995,-0.599999999999997,1.999999999999992,collision_cell
0.999999999999998,0.999999999999998,4.999999999999989,3.3999999999999853,-1.000000000000011,0.9999999999999999,3.9999999999999996,4.999999999999999,c05_A1.00_B2.00_u1.40_v-0.60,-1.7999999999999976,0.19999999999999662,-1.9999999999999942,collision_map
0.999999999999998,0.999999999999998,4.999999999999989,3.3999999999999853,-1.000000000000011,0.9999999999999999,3.9999999999999996,4.999999999999999,c05_A1.00_B2.00_u1.40_v-0.60,-1.7999999999999976,0.19999999999999662,-1.9999999999999942,final
0.999999999999998,0.999999999999998,4.999999999999989,1.599999999999983,1.9999999999999818,0.9999999999999999,3.9999999999999996,4.999999999999999,c06_A1.00_B2.00_u1.20_v0.20,1.1999999999999953,0.19999999999999668,0.9999999999999987,initial
0.999999999999998,0.999999999999998,4.999999999999989,1.599999999999983,1.9999999999999818,0.9999999999999999,3.9999999999999996,4.999999999999999,c06_A1.00_B2.00_u1.20_v0.20,1.1999999999999953,0.19999999999999668,0.9999999999999987,collision_cell
0.999999999999998,0.999999999999998,4.999999999999989,1.5999999999999845,2.000000000000006,1.0,3.9999999999999996,5.0,c06_A1.00_B2.00_u1.20_v0.20,-0.3999999999999886,0.5999999999999988,-0.9999999999999873,collision_map
0.999999999999998,0.999999999999998,4.999999999999989,1.5999999999999845,2.000000000000006,1.0,3.9999999999999996,5.0,c06_A1.00_B2.00_u1.20_v0.20,-0.3999999999999886,0.5999999999999988,-0.9999999999999873,final
0.999999999999998,0.999999999999998,4.999999999999989,4.810000000000017,1.7000000000000022,3.9999999999999996,0.9999999999999999,4.999999999999999,c07_A2.00_B1.00_u0.80_v-1.50,0.8000000000000014,-1.500000000000003,2.3000000000000043,initial
0.999999999999998,0.999999999999998,4.999999999999989,4.810000000000017,1.7000000000000022,3.9999999999999996,0.9999999999999999,4.999999999999999,c07_A2.00_B1.00_u0.80_v-1.50,0.8000000000000014,-1.500000000000003,2.3000000000000043,collision_cell
0.999999999999998,0.999999999999998,4.999999999999989,4.810000000000018,1.6999999999999493,3.9999999999999996,0.9999999999999999,4.999999999999999,c07_A2.00_B1.00_u0.80_v-1.50,-0.12000000000001294,2.1800000000000015,-2.3000000000000145,collision_map
0.999999999999998,0.999999999999998,4.999999999999989,4.810000000000018,1.6999999999999493,3.9999999999999996,0.9999999999999999,4.999999999999999,c07_A2.00_B1.00_u0.80_v-1.50,-0.12000000000001294,2.1800000000000015,-2.3000000000000145,final
1.000000000000004,0.999999999999998,3.250000000000006,7.330000000000037,3.850000000000016,2.2499999999999996,0.9999999999999999,3.2499999999999996,c08_A1.50_B1.00_u1.80_v-0.20,1.8000000000000052,-0.19999999999999446,1.9999999999999996,initial
1.000000000000004,0.999999999999998,3.250000000000006,7.330000000000037,3.850000000000016,2.2499999999999996,0.9999999999999999,3.2499999999999996,c08_A1.50_B1.00_u1.80_v-0.20,1.8000000000000052,-0.19999999999999446,1.9999999999999996,collision_cell
1.000000000000004,0.999999999999998,3.250000000000006,7.330000000000016,3.850000000000013,2.2499999999999996,0.9999999999999999,3.2499999999999996,c08_A1.50_B1.00_u1.80_v-0.20,0.5692307692307753,2.5692307692307694,-1.9999999999999942,collision_map
1.000000000000004,0.999999999999998,3.250000000000011,7.3299999999985115,3.849999999999727,2.2499999999999996,1.0000000000000047,3.2500000000000044,c08_A1.50_B1.00_u1.80_v-0.20,0.5692307692307753,2.5692307692304706,-1.9999999999996954,final
0.999999999999998,1.000000000000004,10.000000000000032,2.0799999999999974,-2.7999999999999923,0.9999999999999999,8.999999999999998,9.999999999999998,c09_A1.00_B3.00_u0.80_v-0.40,0.8000000000000014,-0.39999999999999936,1.2000000000000006,initial
0.999999999999998,1.000000000000004,10.000000000000032,2.0799999999999974,-2.7999999999999923,0.9999999999999999,8.999999999999998,9.999999999999998,c09_A1.00_B3.00_u0.80_v-0.40,0.8000000000000014,-0.39999999999999936,1.2000000000000006,collision_cell
0.999999999999998,1.000000000000004,10.000000000000032,2.080000000000026,-2.8000000000000425,0.9999999999999999,8.999999999999998,9.999999999999998,c09_A1.00_B3.00_u0.80_v-0.40,-1.3600000000000052,-0.1600000000000042,-1.200000000000001,collision_map
0.999999999999998,1.000000000000004,10.000000000000034,2.0800000000000356,-2.800000000000072,0.9999999999999999,9.0,10.0,c09_A1.00_B3.00_u0.80_v-0.40,-1.3600000000000052,-0.16000000000000747,-1.1999999999999977,final
