R,R_input_text,phi,phi_over_pi,s0,stability_gain,condition_id,phase,S_mean,S_amp,S_max_abs,S_final,S_drift,Q_max_error,Q_tail_max_error,gray_error,gray_depth
0.686603901556148,0.68660390155614803,0.0,0.0,0.01,0.0,phi0_s0.01_g0,gray_metastable,-1.7375673549121942e-05,0.019999982762498782,0.01999999868788976,-0.009406022232137712,1.8866473291070576e-05,4.440892098500626e-16,4.440892098500626e-16,3.625938434141059e-05,4.440579574189711
0.686603901556148,0.68660390155614803,3.141592653589793,1.0,0.01,0.0,phi1_s0.01_g0,gray_metastable,-1.7375673549124273e-05,0.019999982762505503,0.019999998687896814,-0.009406022232142375,1.8866473291078094e-05,6.661338147750939e-16,6.661338147750939e-16,3.625938433470012e-05,4.440579574270085
