R,R_input_text,phi,phi_over_pi,s0,stability_gain,condition_id,phase,S_mean,S_amp,S_max_abs,S_final,S_drift,Q_max_error,Q_tail_max_error,gray_error,gray_depth
0.6971877792310031,0.69718777923100306,0.0,0.0,0.01,0.0,phi0_s0.01_g0,gray_metastable,7.81875360072206e-07,0.01999999499911126,0.019999998208833192,-0.0027610234243031218,3.5750440821404085e-07,4.440892098500626e-16,4.440892098500626e-16,1.1443806570275547e-06,5.941429491496967
0.6971877792310031,0.69718777923100306,3.141592653589793,1.0,0.01,0.0,phi1_s0.01_g0,gray_metastable,7.818753600714914e-07,0.019999994999106565,0.01999999820882836,-0.0027610234242982923,3.5750440821807146e-07,4.440892098500626e-16,4.440892098500626e-16,1.1443806617250323e-06,5.941429489714266
