case_id,protocol,tau_mode,readout_mode,initial_deviation_deg,initial_deviation_rad,rank_chi_tau,area_valid,max_abs_A_chi_tau,inv_A_chi_tau_constructed_control,native_max_f_AB,native_max_Q_raw,native_max_closure_relaxation,native_max_envelope_V_AB,native_max_V_AB,native_max_epsilon_c,derived_f_AB_over_A,derived_Q_raw_over_A,derived_closure_relaxation_over_A,derived_envelope_over_A,tau_is_step_used,external_c_used,f_A_or_f_B_used
near_pi_05deg,Protocol_B,tau_independent_c1,readout_normal,5.0,0.08726646259971647,2,True,0.023793126354673996,42.02894504460768,0.0003736883902430582,4.7596471841673216e-07,4.7596471841673216e-07,0.007615435494667714,0.007615435494667714,0.0007648005411389214,0.0157057288173334,2.0004294993509004e-05,2.0004294993509004e-05,0.32006871989614405,False,False,False
near_pi_05deg,Protocol_B,tau_independent_c1,readout_strong,5.0,0.08726646259971647,2,True,0.023454269233312564,42.63616103543657,0.0003736883902430582,1.9038588736669286e-06,1.9038588736669286e-06,0.007615435494667714,0.007615435494667714,0.003062925647902448,0.015932638383476094,8.117323352640807e-05,8.117323352640807e-05,0.32469293410563227,False,False,False
near_pi_05deg,Protocol_B,tau_independent_fast,readout_off,5.0,0.08726646259971647,2,True,0.015810026729758356,63.25099995673975,0.0003736883902430582,0.0,0.0,0.007615435494667717,0.007615435494667714,0.33318456050212075,0.02363616435509782,0.0,0.0,0.4816839101437821,False,False,False
near_pi_05deg,Protocol_B,tau_independent_fast,readout_weak,5.0,0.08726646259971647,2,True,0.015780497297436503,63.369359098869914,0.0003736883902430582,9.519294368334643e-08,9.519294368334643e-08,0.007615435494667714,0.007615435494667714,0.33326521948110943,0.02368039379239099,6.0323158319484806e-06,6.0323158319484806e-06,0.4825852665558784,False,False,False
near_pi_05deg,Protocol_B,tau_independent_fast,readout_normal,5.0,0.08726646259971647,2,True,0.015662928354652134,63.84502165605478,0.0003736883902430582,4.7596471841673216e-07,4.7596471841673216e-07,0.007615435494667714,0.007615435494667714,0.33358770859725906,0.0238581433676843,3.0387977754834283e-05,3.0387977754834283e-05,0.4862076440773485,False,False,False
near_pi_05deg,Protocol_B,tau_independent_fast,readout_strong,5.0,0.08726646259971647,2,True,0.015229771001644625,65.66086908936533,0.0003736883902430582,1.9038588736669286e-06,1.9038588736669286e-06,0.007615435494667714,0.007615435494667714,0.33479494530801013,0.02453670447196511,0.00012500902826847072,0.00012500902826847072,0.5000361130738828,False,False,False
near_pi_10deg,Protocol_F,tau_disabled_control,readout_off,10.0,0.17453292519943295,1,False,0.0,0.0,0.0007473767804861164,0.0,0.0,0.030461741978670867,0.030461741978670857,0.0,0.0,0.0,0.0,0.0,False,False,False
near_pi_10deg,Protocol_F,tau_disabled_control,readout_weak,10.0,0.17453292519943295,1,False,0.0,0.0,0.0007473767804861164,3.046174197867086e-07,3.046174197867086e-07,0.030461741978670857,0.030461741978670857,0.0,0.0,0.0,0.0,0.0,False,False,False
near_pi_10deg,Protocol_F,tau_disabled_control,readout_normal,10.0,0.17453292519943295,1,False,0.0,0.0,0.0007473767804861164,1.5230870989335428e-06,1.5230870989335428e-06,0.030461741978670857,0.030461741978670857,0.0,0.0,0.0,0.0,0.0,False,False,False
near_pi_10deg,Protocol_F,tau_disabled_control,readout_strong,10.0,0.17453292519943295,1,False,0.0,0.0,0.0007473767804861164,6.092348395734171e-06,6.092348395734171e-06,0.030461741978670857,0.030461741978670857,0.0,0.0,0.0,0.0,0.0,False,False,False
near_pi_10deg,Protocol_F,tau_locked_0deg,readout_off,10.0,0.17453292519943295,1,False,0.0,0.0,0.0007473767804861164,0.0,0.0,0.030461741978670867,0.030461741978670857,0.0,0.0,0.0,0.0,0.0,False,False,False
near_pi_10deg,Protocol_F,tau_locked_0deg,readout_weak,10.0,0.17453292519943295,1,False,0.0,0.0,0.0007473767804861164,3.807717747333857e-07,3.807717747333857e-07,0.030461741978670857,0.030461741978670857,0.0,0.0,0.0,0.0,0.0,False,False,False
near_pi_10deg,Protocol_F,tau_locked_0deg,readout_normal,10.0,0.17453292519943295,1,False,0.0,0.0,0.0007473767804861164,1.9038588736669286e-06,1.9038588736669286e-06,0.030461741978670857,0.030461741978670857,0.0,0.0,0.0,0.0,0.0,False,False,False
near_pi_10deg,Protocol_F,tau_locked_0deg,readout_strong,10.0,0.17453292519943295,1,False,0.0,0.0,0.0007473767804861164,7.6154354946677146e-06,7.6154354946677146e-06,0.030461741978670857,0.030461741978670857,0.0,0.0,0.0,0.0,0.0,False,False,False
near_pi_10deg,Protocol_F,tau_locked_90deg,readout_off,10.0,0.17453292519943295,1,False,2.220446049250313e-16,0.0,0.0007473767804861164,0.0,0.0,0.030461741978670867,0.030461741978670857,2.220446049250313e-16,0.0,0.0,0.0,0.0,False,False,False
near_pi_10deg,Protocol_F,tau_locked_90deg,readout_weak,10.0,0.17453292519943295,1,False,2.220446049250313e-16,0.0,0.0007473767804861164,3.807717747333857e-07,3.807717747333857e-07,0.030461741978670857,0.030461741978670857,2.220446049250313e-16,0.0,0.0,0.0,0.0,False,False,False
near_pi_10deg,Protocol_F,tau_locked_90deg,readout_normal,10.0,0.17453292519943295,1,False,2.220446049250313e-16,0.0,0.0007473767804861164,1.9038588736669286e-06,1.9038588736669286e-06,0.030461741978670857,0.030461741978670857,2.220446049250313e-16,0.0,0.0,0.0,0.0,False,False,False
near_pi_10deg,Protocol_F,tau_locked_90deg,readout_strong,10.0,0.17453292519943295,1,False,2.220446049250313e-16,0.0,0.0007473767804861164,7.6154354946677146e-06,7.6154354946677146e-06,0.030461741978670857,0.030461741978670857,2.220446049250313e-16,0.0,0.0,0.0,0.0,False,False,False
near_pi_10deg,Protocol_F,tau_independent_slow,readout_off,10.0,0.17453292519943295,2,True,0.08121681516961979,12.31272117616923,0.0007473767804861164,0.0,0.0,0.030461741978670867,0.030461741978670857,0.999732275819128,0.009202241911668588,0.0,0.0,0.375066935523784,False,False,False
near_pi_10deg,Protocol_F,tau_independent_slow,readout_weak,10.0,0.17453292519943295,2,True,0.08106103381513696,12.33638349938321,0.0007473767804861164,3.807717747333857e-07,3.807717747333857e-07,0.030461741978670857,0.030461741978670857,1.0001293538666047,0.009219926582611074,4.6973466388518e-06,4.6973466388518e-06,0.375787731108144,False,False,False
near_pi_10deg,Protocol_F,tau_independent_slow,readout_normal,10.0,0.17453292519943295,2,True,0.08044099644352497,12.43147206290598,0.0007473767804861164,1.9038588736669286e-06,1.9038588736669286e-06,0.030461741978670857,0.030461741978670857,1.0017183183396607,0.009290993567077771,2.3667768399706072e-05,2.3667768399706072e-05,0.3786842943952971,False,False,False
near_pi_10deg,Protocol_F,tau_independent_slow,readout_strong,10.0,0.17453292519943295,2,True,0.07815926496793693,12.794388488814825,0.0007473767804861164,7.6154354946677146e-06,7.6154354946677146e-06,0.030461741978670857,0.030461741978670857,1.0076861969796984,0.009562228877059051,9.743484023028844e-05,9.743484023028844e-05,0.3897393609211537,False,False,False
near_pi_10deg,Protocol_F,tau_independent_c1,readout_off,10.0,0.17453292519943295,2,True,0.09563007586590165,10.45696127442439,0.0007473767804861164,0.0,0.0,0.030461741978670867,0.030461741978670857,2.220446049250313e-15,0.007815290050947298,0.0,0.0,0.31853725622246903,False,False,False
near_pi_10deg,Protocol_F,tau_independent_c1,readout_weak,10.0,0.17453292519943295,2,True,0.09553832925996515,10.467003220026424,0.0007473767804861164,3.807717747333857e-07,3.807717747333857e-07,0.030461741978670857,0.030461741978670857,0.00015291033469400084,0.007822795167921162,3.985539392229525e-06,3.985539392229525e-06,0.31884315137836194,False,False,False
near_pi_10deg,Protocol_F,tau_independent_c1,readout_normal,10.0,0.17453292519943295,2,True,0.09517250541869599,10.50723626115192,0.0007473767804861164,1.9038588736669286e-06,1.9038588736669286e-06,0.030461741978670857,0.030461741978670857,0.0007648005411389214,0.0078528644086667,2.0004294993509004e-05,2.0004294993509004e-05,0.32006871989614405,False,False,False
near_pi_10deg,Protocol_F,tau_independent_c1,readout_strong,10.0,0.17453292519943295,2,True,0.09381707693325025,10.659040258859143,0.0007473767804861164,7.6154354946677146e-06,7.6154354946677146e-06,0.030461741978670857,0.030461741978670857,0.003062925647902448,0.007966319191738047,8.117323352640807e-05,8.117323352640807e-05,0.32469293410563227,False,False,False
near_pi_10deg,Protocol_F,tau_independent_fast,readout_off,10.0,0.17453292519943295,2,True,0.06324010691903342,15.812749989184937,0.0007473767804861164,0.0,0.0,0.030461741978670867,0.030461741978670857,0.33318456050212075,0.01181808217754891,0.0,0.0,0.4816839101437821,False,False,False
near_pi_10deg,Protocol_F,tau_independent_fast,readout_weak,10.0,0.17453292519943295,2,True,0.06312198918974601,15.842339774717479,0.0007473767804861164,3.807717747333857e-07,3.807717747333857e-07,0.030461741978670857,0.030461741978670857,0.33326521948110943,0.011840196896195495,6.0323158319484806e-06,6.0323158319484806e-06,0.4825852665558784,False,False,False
near_pi_10deg,Protocol_F,tau_independent_fast,readout_normal,10.0,0.17453292519943295,2,True,0.06265171341860853,15.961255414013696,0.0007473767804861164,1.9038588736669286e-06,1.9038588736669286e-06,0.030461741978670857,0.030461741978670857,0.33358770859725906,0.01192907168384215,3.0387977754834283e-05,3.0387977754834283e-05,0.4862076440773485,False,False,False
near_pi_10deg,Protocol_F,tau_independent_fast,readout_strong,10.0,0.17453292519943295,2,True,0.0609190840065785,16.415217272341334,0.0007473767804861164,7.6154354946677146e-06,7.6154354946677146e-06,0.030461741978670857,0.030461741978670857,0.33479494530801013,0.012268352235982554,0.00012500902826847072,0.00012500902826847072,0.5000361130738828,False,False,False
near_pi_10deg,Protocol_B,tau_disabled_control,readout_off,10.0,0.17453292519943295,1,False,0.0,0.0,0.0007473767804861164,0.0,0.0,0.030461741978670867,0.030461741978670857,0.0,0.0,0.0,0.0,0.0,False,False,False
near_pi_10deg,Protocol_B,tau_disabled_control,readout_weak,10.0,0.17453292519943295,1,False,0.0,0.0,0.0007473767804861164,3.046174197867086e-07,3.046174197867086e-07,0.030461741978670857,0.030461741978670857,0.0,0.0,0.0,0.0,0.0,False,False,False
near_pi_10deg,Protocol_B,tau_disabled_control,readout_normal,10.0,0.17453292519943295,1,False,0.0,0.0,0.0007473767804861164,1.5230870989335428e-06,1.5230870989335428e-06,0.030461741978670857,0.030461741978670857,0.0,0.0,0.0,0.0,0.0,False,False,False
near_pi_10deg,Protocol_B,tau_disabled_control,readout_strong,10.0,0.17453292519943295,1,False,0.0,0.0,0.0007473767804861164,6.092348395734171e-06,6.092348395734171e-06,0.030461741978670857,0.030461741978670857,0.0,0.0,0.0,0.0,0.0,False,False,False
near_pi_10deg,Protocol_B,tau_locked_0deg,readout_off,10.0,0.17453292519943295,1,False,0.0,0.0,0.0007473767804861164,0.0,0.0,0.030461741978670867,0.030461741978670857,0.0,0.0,0.0,0.0,0.0,False,False,False
near_pi_10deg,Protocol_B,tau_locked_0deg,readout_weak,10.0,0.17453292519943295,1,False,0.0,0.0,0.0007473767804861164,3.807717747333857e-07,3.807717747333857e-07,0.030461741978670857,0.030461741978670857,0.0,0.0,0.0,0.0,0.0,False,False,False
near_pi_10deg,Protocol_B,tau_locked_0deg,readout_normal,10.0,0.17453292519943295,1,False,0.0,0.0,0.0007473767804861164,1.9038588736669286e-06,1.9038588736669286e-06,0.030461741978670857,0.030461741978670857,0.0,0.0,0.0,0.0,0.0,False,False,False
near_pi_10deg,Protocol_B,tau_locked_0deg,readout_strong,10.0,0.17453292519943295,1,False,0.0,0.0,0.0007473767804861164,7.6154354946677146e-06,7.6154354946677146e-06,0.030461741978670857,0.030461741978670857,0.0,0.0,0.0,0.0,0.0,False,False,False
near_pi_10deg,Protocol_B,tau_locked_90deg,readout_off,10.0,0.17453292519943295,1,False,2.220446049250313e-16,0.0,0.0007473767804861164,0.0,0.0,0.030461741978670867,0.030461741978670857,2.220446049250313e-16,0.0,0.0,0.0,0.0,False,False,False
near_pi_10deg,Protocol_B,tau_locked_90deg,readout_weak,10.0,0.17453292519943295,1,False,2.220446049250313e-16,0.0,0.0007473767804861164,3.807717747333857e-07,3.807717747333857e-07,0.030461741978670857,0.030461741978670857,2.220446049250313e-16,0.0,0.0,0.0,0.0,False,False,False
near_pi_10deg,Protocol_B,tau_locked_90deg,readout_normal,10.0,0.17453292519943295,1,False,2.220446049250313e-16,0.0,0.0007473767804861164,1.9038588736669286e-06,1.9038588736669286e-06,0.030461741978670857,0.030461741978670857,2.220446049250313e-16,0.0,0.0,0.0,0.0,False,False,False
near_pi_10deg,Protocol_B,tau_locked_90deg,readout_strong,10.0,0.17453292519943295,1,False,2.220446049250313e-16,0.0,0.0007473767804861164,7.6154354946677146e-06,7.6154354946677146e-06,0.030461741978670857,0.030461741978670857,2.220446049250313e-16,0.0,0.0,0.0,0.0,False,False,False
near_pi_10deg,Protocol_B,tau_independent_slow,readout_off,10.0,0.17453292519943295,2,True,0.08121681516961979,12.31272117616923,0.0007473767804861164,0.0,0.0,0.030461741978670867,0.030461741978670857,0.999732275819128,0.009202241911668588,0.0,0.0,0.375066935523784,False,False,False
near_pi_10deg,Protocol_B,tau_independent_slow,readout_weak,10.0,0.17453292519943295,2,True,0.08106103381513696,12.33638349938321,0.0007473767804861164,3.807717747333857e-07,3.807717747333857e-07,0.030461741978670857,0.030461741978670857,1.0001293538666047,0.009219926582611074,4.6973466388518e-06,4.6973466388518e-06,0.375787731108144,False,False,False
near_pi_10deg,Protocol_B,tau_independent_slow,readout_normal,10.0,0.17453292519943295,2,True,0.08044099644352497,12.43147206290598,0.0007473767804861164,1.9038588736669286e-06,1.9038588736669286e-06,0.030461741978670857,0.030461741978670857,1.0017183183396607,0.009290993567077771,2.3667768399706072e-05,2.3667768399706072e-05,0.3786842943952971,False,False,False
near_pi_10deg,Protocol_B,tau_independent_slow,readout_strong,10.0,0.17453292519943295,2,True,0.07815926496793693,12.794388488814825,0.0007473767804861164,7.6154354946677146e-06,7.6154354946677146e-06,0.030461741978670857,0.030461741978670857,1.0076861969796984,0.009562228877059051,9.743484023028844e-05,9.743484023028844e-05,0.3897393609211537,False,False,False
near_pi_10deg,Protocol_B,tau_independent_c1,readout_off,10.0,0.17453292519943295,2,True,0.09563007586590165,10.45696127442439,0.0007473767804861164,0.0,0.0,0.030461741978670867,0.030461741978670857,2.220446049250313e-15,0.007815290050947298,0.0,0.0,0.31853725622246903,False,False,False
near_pi_10deg,Protocol_B,tau_independent_c1,readout_weak,10.0,0.17453292519943295,2,True,0.09553832925996515,10.467003220026424,0.0007473767804861164,3.807717747333857e-07,3.807717747333857e-07,0.030461741978670857,0.030461741978670857,0.00015291033469400084,0.007822795167921162,3.985539392229525e-06,3.985539392229525e-06,0.31884315137836194,False,False,False
near_pi_10deg,Protocol_B,tau_independent_c1,readout_normal,10.0,0.17453292519943295,2,True,0.09517250541869599,10.50723626115192,0.0007473767804861164,1.9038588736669286e-06,1.9038588736669286e-06,0.030461741978670857,0.030461741978670857,0.0007648005411389214,0.0078528644086667,2.0004294993509004e-05,2.0004294993509004e-05,0.32006871989614405,False,False,False
near_pi_10deg,Protocol_B,tau_independent_c1,readout_strong,10.0,0.17453292519943295,2,True,0.09381707693325025,10.659040258859143,0.0007473767804861164,7.6154354946677146e-06,7.6154354946677146e-06,0.030461741978670857,0.030461741978670857,0.003062925647902448,0.007966319191738047,8.117323352640807e-05,8.117323352640807e-05,0.32469293410563227,False,False,False
near_pi_10deg,Protocol_B,tau_independent_fast,readout_off,10.0,0.17453292519943295,2,True,0.06324010691903342,15.812749989184937,0.0007473767804861164,0.0,0.0,0.030461741978670867,0.030461741978670857,0.33318456050212075,0.01181808217754891,0.0,0.0,0.4816839101437821,False,False,False
near_pi_10deg,Protocol_B,tau_independent_fast,readout_weak,10.0,0.17453292519943295,2,True,0.06312198918974601,15.842339774717479,0.0007473767804861164,3.807717747333857e-07,3.807717747333857e-07,0.030461741978670857,0.030461741978670857,0.33326521948110943,0.011840196896195495,6.0323158319484806e-06,6.0323158319484806e-06,0.4825852665558784,False,False,False
near_pi_10deg,Protocol_B,tau_independent_fast,readout_normal,10.0,0.17453292519943295,2,True,0.06265171341860853,15.961255414013696,0.0007473767804861164,1.9038588736669286e-06,1.9038588736669286e-06,0.030461741978670857,0.030461741978670857,0.33358770859725906,0.01192907168384215,3.0387977754834283e-05,3.0387977754834283e-05,0.4862076440773485,False,False,False
near_pi_10deg,Protocol_B,tau_independent_fast,readout_strong,10.0,0.17453292519943295,2,True,0.0609190840065785,16.415217272341334,0.0007473767804861164,7.6154354946677146e-06,7.6154354946677146e-06,0.030461741978670857,0.030461741978670857,0.33479494530801013,0.012268352235982554,0.00012500902826847072,0.00012500902826847072,0.5000361130738828,False,False,False
near_pi_20deg,Protocol_F,tau_disabled_control,readout_off,20.0,0.3490658503988659,1,False,0.0,0.0,0.0014947535609722328,0.0,0.0,0.12184696791468347,0.12184696791468343,0.0,0.0,0.0,0.0,0.0,False,False,False
near_pi_20deg,Protocol_F,tau_disabled_control,readout_weak,20.0,0.3490658503988659,1,False,0.0,0.0,0.0014947535609722328,1.2184696791468343e-06,1.2184696791468343e-06,0.12184696791468343,0.12184696791468343,0.0,0.0,0.0,0.0,0.0,False,False,False
near_pi_20deg,Protocol_F,tau_disabled_control,readout_normal,20.0,0.3490658503988659,1,False,0.0,0.0,0.0014947535609722328,6.092348395734171e-06,6.092348395734171e-06,0.12184696791468343,0.12184696791468343,0.0,0.0,0.0,0.0,0.0,False,False,False
near_pi_20deg,Protocol_F,tau_disabled_control,readout_strong,20.0,0.3490658503988659,1,False,0.0,0.0,0.0014947535609722328,2.4369393582936685e-05,2.4369393582936685e-05,0.12184696791468343,0.12184696791468343,0.0,0.0,0.0,0.0,0.0,False,False,False
near_pi_20deg,Protocol_F,tau_locked_0deg,readout_off,20.0,0.3490658503988659,1,False,0.0,0.0,0.0014947535609722328,0.0,0.0,0.12184696791468347,0.12184696791468343,0.0,0.0,0.0,0.0,0.0,False,False,False
near_pi_20deg,Protocol_F,tau_locked_0deg,readout_weak,20.0,0.3490658503988659,1,False,0.0,0.0,0.0014947535609722328,1.5230870989335428e-06,1.5230870989335428e-06,0.12184696791468343,0.12184696791468343,0.0,0.0,0.0,0.0,0.0,False,False,False
near_pi_20deg,Protocol_F,tau_locked_0deg,readout_normal,20.0,0.3490658503988659,1,False,0.0,0.0,0.0014947535609722328,7.6154354946677146e-06,7.6154354946677146e-06,0.12184696791468343,0.12184696791468343,0.0,0.0,0.0,0.0,0.0,False,False,False
near_pi_20deg,Protocol_F,tau_locked_0deg,readout_strong,20.0,0.3490658503988659,1,False,0.0,0.0,0.0014947535609722328,3.0461741978670858e-05,3.0461741978670858e-05,0.12184696791468343,0.12184696791468343,0.0,0.0,0.0,0.0,0.0,False,False,False
near_pi_20deg,Protocol_F,tau_locked_90deg,readout_off,20.0,0.3490658503988659,1,False,8.881784197001252e-16,0.0,0.0014947535609722328,0.0,0.0,0.12184696791468347,0.12184696791468343,2.220446049250313e-16,0.0,0.0,0.0,0.0,False,False,False
near_pi_20deg,Protocol_F,tau_locked_90deg,readout_weak,20.0,0.3490658503988659,1,False,8.881784197001252e-16,0.0,0.0014947535609722328,1.5230870989335428e-06,1.5230870989335428e-06,0.12184696791468343,0.12184696791468343,2.220446049250313e-16,0.0,0.0,0.0,0.0,False,False,False
near_pi_20deg,Protocol_F,tau_locked_90deg,readout_normal,20.0,0.3490658503988659,1,False,8.881784197001252e-16,0.0,0.0014947535609722328,7.6154354946677146e-06,7.6154354946677146e-06,0.12184696791468343,0.12184696791468343,2.220446049250313e-16,0.0,0.0,0.0,0.0,False,False,False
near_pi_20deg,Protocol_F,tau_locked_90deg,readout_strong,20.0,0.3490658503988659,1,False,8.881784197001252e-16,0.0,0.0014947535609722328,3.0461741978670858e-05,3.0461741978670858e-05,0.12184696791468343,0.12184696791468343,2.220446049250313e-16,0.0,0.0,0.0,0.0,False,False,False
near_pi_20deg,Protocol_F,tau_independent_slow,readout_off,20.0,0.3490658503988659,2,True,0.32486726067847915,3.0781802940423075,0.0014947535609722328,0.0,0.0,0.12184696791468347,0.12184696791468343,0.999732275819128,0.004601120955834294,0.0,0.0,0.375066935523784,False,False,False
near_pi_20deg,Protocol_F,tau_independent_slow,readout_weak,20.0,0.3490658503988659,2,True,0.32424413526054785,3.0840958748458025,0.0014947535609722328,1.5230870989335428e-06,1.5230870989335428e-06,0.12184696791468343,0.12184696791468343,1.0001293538666047,0.004609963291305537,4.6973466388518e-06,4.6973466388518e-06,0.375787731108144,False,False,False
near_pi_20deg,Protocol_F,tau_independent_slow,readout_normal,20.0,0.3490658503988659,2,True,0.32176398577409987,3.107868015726495,0.0014947535609722328,7.6154354946677146e-06,7.6154354946677146e-06,0.12184696791468343,0.12184696791468343,1.0017183183396607,0.0046454967835388855,2.3667768399706072e-05,2.3667768399706072e-05,0.3786842943952971,False,False,False
near_pi_20deg,Protocol_F,tau_independent_slow,readout_strong,20.0,0.3490658503988659,2,True,0.3126370598717477,3.198597122203706,0.0014947535609722328,3.0461741978670858e-05,3.0461741978670858e-05,0.12184696791468343,0.12184696791468343,1.0076861969796984,0.0047811144385295256,9.743484023028844e-05,9.743484023028844e-05,0.3897393609211537,False,False,False
near_pi_20deg,Protocol_F,tau_independent_c1,readout_off,20.0,0.3490658503988659,2,True,0.3825203034636066,2.6142403186060976,0.0014947535609722328,0.0,0.0,0.12184696791468347,0.12184696791468343,2.220446049250313e-15,0.003907645025473649,0.0,0.0,0.31853725622246903,False,False,False
near_pi_20deg,Protocol_F,tau_independent_c1,readout_weak,20.0,0.3490658503988659,2,True,0.3821533170398606,2.616750805006606,0.0014947535609722328,1.5230870989335428e-06,1.5230870989335428e-06,0.12184696791468343,0.12184696791468343,0.00015291033469400084,0.003911397583960581,3.985539392229525e-06,3.985539392229525e-06,0.31884315137836194,False,False,False
near_pi_20deg,Protocol_F,tau_independent_c1,readout_normal,20.0,0.3490658503988659,2,True,0.38069002167478394,2.62680906528798,0.0014947535609722328,7.6154354946677146e-06,7.6154354946677146e-06,0.12184696791468343,0.12184696791468343,0.0007648005411389214,0.00392643220433335,2.0004294993509004e-05,2.0004294993509004e-05,0.32006871989614405,False,False,False
near_pi_20deg,Protocol_F,tau_independent_c1,readout_strong,20.0,0.3490658503988659,2,True,0.375268307733001,2.6647600647147858,0.0014947535609722328,3.0461741978670858e-05,3.0461741978670858e-05,0.12184696791468343,0.12184696791468343,0.003062925647902448,0.003983159595869023,8.117323352640807e-05,8.117323352640807e-05,0.32469293410563227,False,False,False
near_pi_20deg,Protocol_F,tau_independent_fast,readout_off,20.0,0.3490658503988659,2,True,0.2529604276761337,3.953187497296234,0.0014947535609722328,0.0,0.0,0.12184696791468347,0.12184696791468343,0.33318456050212075,0.005909041088774455,0.0,0.0,0.4816839101437821,False,False,False
near_pi_20deg,Protocol_F,tau_independent_fast,readout_weak,20.0,0.3490658503988659,2,True,0.25248795675898406,3.9605849436793696,0.0014947535609722328,1.5230870989335428e-06,1.5230870989335428e-06,0.12184696791468343,0.12184696791468343,0.33326521948110943,0.005920098448097748,6.0323158319484806e-06,6.0323158319484806e-06,0.4825852665558784,False,False,False
near_pi_20deg,Protocol_F,tau_independent_fast,readout_normal,20.0,0.3490658503988659,2,True,0.25060685367443414,3.990313853503424,0.0014947535609722328,7.6154354946677146e-06,7.6154354946677146e-06,0.12184696791468343,0.12184696791468343,0.33358770859725906,0.005964535841921075,3.0387977754834283e-05,3.0387977754834283e-05,0.4862076440773485,False,False,False
near_pi_20deg,Protocol_F,tau_independent_fast,readout_strong,20.0,0.3490658503988659,2,True,0.243676336026314,4.103804318085333,0.0014947535609722328,3.0461741978670858e-05,3.0461741978670858e-05,0.12184696791468343,0.12184696791468343,0.33479494530801013,0.006134176117991277,0.00012500902826847072,0.00012500902826847072,0.5000361130738828,False,False,False
near_pi_20deg,Protocol_B,tau_disabled_control,readout_off,20.0,0.3490658503988659,1,False,0.0,0.0,0.0014947535609722328,0.0,0.0,0.12184696791468347,0.12184696791468343,0.0,0.0,0.0,0.0,0.0,False,False,False
near_pi_20deg,Protocol_B,tau_disabled_control,readout_weak,20.0,0.3490658503988659,1,False,0.0,0.0,0.0014947535609722328,1.2184696791468343e-06,1.2184696791468343e-06,0.12184696791468343,0.12184696791468343,0.0,0.0,0.0,0.0,0.0,False,False,False
near_pi_20deg,Protocol_B,tau_disabled_control,readout_normal,20.0,0.3490658503988659,1,False,0.0,0.0,0.0014947535609722328,6.092348395734171e-06,6.092348395734171e-06,0.12184696791468343,0.12184696791468343,0.0,0.0,0.0,0.0,0.0,False,False,False
near_pi_20deg,Protocol_B,tau_disabled_control,readout_strong,20.0,0.3490658503988659,1,False,0.0,0.0,0.0014947535609722328,2.4369393582936685e-05,2.4369393582936685e-05,0.12184696791468343,0.12184696791468343,0.0,0.0,0.0,0.0,0.0,False,False,False
near_pi_20deg,Protocol_B,tau_locked_0deg,readout_off,20.0,0.3490658503988659,1,False,0.0,0.0,0.0014947535609722328,0.0,0.0,0.12184696791468347,0.12184696791468343,0.0,0.0,0.0,0.0,0.0,False,False,False
near_pi_20deg,Protocol_B,tau_locked_0deg,readout_weak,20.0,0.3490658503988659,1,False,0.0,0.0,0.0014947535609722328,1.5230870989335428e-06,1.5230870989335428e-06,0.12184696791468343,0.12184696791468343,0.0,0.0,0.0,0.0,0.0,False,False,False
near_pi_20deg,Protocol_B,tau_locked_0deg,readout_normal,20.0,0.3490658503988659,1,False,0.0,0.0,0.0014947535609722328,7.6154354946677146e-06,7.6154354946677146e-06,0.12184696791468343,0.12184696791468343,0.0,0.0,0.0,0.0,0.0,False,False,False
near_pi_20deg,Protocol_B,tau_locked_0deg,readout_strong,20.0,0.3490658503988659,1,False,0.0,0.0,0.0014947535609722328,3.0461741978670858e-05,3.0461741978670858e-05,0.12184696791468343,0.12184696791468343,0.0,0.0,0.0,0.0,0.0,False,False,False
near_pi_20deg,Protocol_B,tau_locked_90deg,readout_off,20.0,0.3490658503988659,1,False,8.881784197001252e-16,0.0,0.0014947535609722328,0.0,0.0,0.12184696791468347,0.12184696791468343,2.220446049250313e-16,0.0,0.0,0.0,0.0,False,False,False
near_pi_20deg,Protocol_B,tau_locked_90deg,readout_weak,20.0,0.3490658503988659,1,False,8.881784197001252e-16,0.0,0.0014947535609722328,1.5230870989335428e-06,1.5230870989335428e-06,0.12184696791468343,0.12184696791468343,2.220446049250313e-16,0.0,0.0,0.0,0.0,False,False,False
near_pi_20deg,Protocol_B,tau_locked_90deg,readout_normal,20.0,0.3490658503988659,1,False,8.881784197001252e-16,0.0,0.0014947535609722328,7.6154354946677146e-06,7.6154354946677146e-06,0.12184696791468343,0.12184696791468343,2.220446049250313e-16,0.0,0.0,0.0,0.0,False,False,False
near_pi_20deg,Protocol_B,tau_locked_90deg,readout_strong,20.0,0.3490658503988659,1,False,8.881784197001252e-16,0.0,0.0014947535609722328,3.0461741978670858e-05,3.0461741978670858e-05,0.12184696791468343,0.12184696791468343,2.220446049250313e-16,0.0,0.0,0.0,0.0,False,False,False
near_pi_20deg,Protocol_B,tau_independent_slow,readout_off,20.0,0.3490658503988659,2,True,0.32486726067847915,3.0781802940423075,0.0014947535609722328,0.0,0.0,0.12184696791468347,0.12184696791468343,0.999732275819128,0.004601120955834294,0.0,0.0,0.375066935523784,False,False,False
near_pi_20deg,Protocol_B,tau_independent_slow,readout_weak,20.0,0.3490658503988659,2,True,0.32424413526054785,3.0840958748458025,0.0014947535609722328,1.5230870989335428e-06,1.5230870989335428e-06,0.12184696791468343,0.12184696791468343,1.0001293538666047,0.004609963291305537,4.6973466388518e-06,4.6973466388518e-06,0.375787731108144,False,False,False
