edge_index,i,j,theta_deg,a_Re,b_Im,abs_z
0,0,1,270.71680987305365,0.0027708193429183854,-0.22146454355194067,0.2214818762122547
1,0,2,91.3027808752426,-0.0050355801510679555,0.22142462469983776,0.2214818762132058
2,0,3,1.1875889312434256,0.2214343011161012,0.004590400783552938,0.22148187621141785
3,0,4,303.5226415864652,0.12231701373660996,-0.1846422747931533,0.22148187621164933
4,0,5,178.1748541768977,-0.22136951372303548,0.007054068608075208,0.22148187621090046
5,0,6,61.134584675576704,0.10692122854507334,0.19396410074162868,0.2214818762113426
6,0,7,174.074209799003,-0.22029837605652325,0.022865847789911662,0.2214818762072706
7,0,8,9.492382540379921,0.21844924356915887,0.036526010961538555,0.22148187621722037
8,0,9,268.6235970634188,-0.005320094905294138,-0.22141797144647035,0.22148187620947973
9,1,2,358.9299641196314,0.2214432531244599,-0.004136077390382888,0.22148187621230514
10,1,3,267.05357867009525,-0.011384631522491029,-0.22118908574986437,0.22148187621059146
11,1,4,276.7094349101827,0.025876675800235276,-0.21996504072309953,0.22148187621289764
12,1,5,178.48351619591259,-0.22140430275606482,0.005861417143605892,0.22148187621074228
13,1,6,358.6925284428761,0.22142421170347093,-0.005053707690530875,0.2214818762109551
14,1,7,223.0472567019632,-0.16185695091639574,-0.151183824957695,0.22148187620839657
15,1,8,276.52133584909984,0.025154403875236025,-0.22004880698926998,0.22148187621500656
16,1,9,345.60157016308085,0.2145251251592915,-0.055074423866930546,0.2214818762086054
17,2,3,89.50741327945971,0.0019041138461496398,0.22147369108072334,0.22148187621216048
18,2,4,1.3149757319813242,0.22142354790762456,0.005082708142720832,0.2214818762112697
19,2,5,358.04338245284504,0.22135274458733495,-0.007562007278380102,0.22148187621208246
20,2,6,92.58518526979262,-0.0099898706964899,0.2212564665160776,0.22148187621499135
21,2,7,164.16512858770946,-0.21307710408973887,0.060434834346212184,0.2214818762105006
22,2,8,98.47188274245607,-0.03262960589205693,0.21906512801370182,0.221481876216386
23,2,9,222.0055884014389,-0.1645786545935536,-0.14821635517479403,0.22148187620914925
24,3,4,182.89148313196628,-0.2211999002490978,-0.011172538627084226,0.2214818762101868
25,3,5,249.55478879764814,-0.0773661737691281,-0.20752998974981537,0.22148187620939416
26,3,6,178.19734146504956,-0.22137226523472187,0.006967185576097425,0.2214818762111334
27,3,7,83.64560285251996,0.02451315720719867,0.22012116348327168,0.22148187620998258
28,3,8,307.46001528471254,0.13470696643083976,-0.17580743637892804,0.22148187621367627
29,3,9,176.89338572203363,-0.22115639104223586,0.012003007541974123,0.2214818762085942
30,4,5,252.73719512062175,-0.06572585470634326,-0.21150492550296662,0.22148187620862977
31,4,6,359.60662342956414,0.2214766561179557,-0.0015206197931047155,0.22148187621055224
32,4,7,177.73101694805828,-0.2213082286502281,0.00876866125876203,0.22148187620790227
33,4,8,71.8458734553622,0.06900804507753201,0.21045691056741772,0.22148187621339302
34,4,9,91.71466035958565,-0.006627181150865106,0.22138270474085395,0.22148187620747323
35,5,6,300.9068526430511,0.11376280890973267,-0.19003222042312518,0.22148187621106966
36,5,7,277.0705860878396,0.02726265317723684,-0.21979756420229982,0.2214818762055406
37,5,8,260.052707236415,-0.038259258822863816,-0.21815235640640848,0.22148187621415788
38,5,9,172.72784891232826,-0.2197002950051353,0.02803572475463099,0.22148187620629572
39,6,7,87.97524045294273,0.007825257187060213,0.22134359453119506,0.2214818762112009
40,6,8,182.0982131015704,-0.2213333806143968,-0.00810901457783273,0.2214818762147841
41,6,9,87.00289845281817,0.01158027689777247,0.2211789290973894,0.22148187621044096
42,7,8,182.34337738642037,-0.22129665664733833,-0.009056006162775174,0.22148187621317952
43,7,9,279.2157117933672,0.03547073812383741,-0.2186230734012425,0.2214818762031217
44,8,9,2.0085012784982066,0.22134580611991414,0.007762448344392254,0.22148187621377505
