t,H,Q2_re,Q2_im,generator_norm
38,np.float64(525.072694713748),np.float64(-44.66204805969027),np.float64(8.890665981198254e-13),np.float64(22.87869179460986)
39,np.float64(525.0726947137478),np.float64(-44.662048059690214),np.float64(1.1013412404281553e-12),np.float64(22.910968843564397)
40,np.float64(525.0726947137473),np.float64(-44.66204805969022),np.float64(9.743317264110374e-13),np.float64(22.937277782877207)
41,np.float64(525.0726947137484),np.float64(-44.66204805969009),np.float64(9.103828801926284e-13),np.float64(22.95137682325359)
42,np.float64(525.0726947137473),np.float64(-44.66204805969012),np.float64(1.1119993814645568e-12),np.float64(22.951842467826346)
43,np.float64(525.0726947137462),np.float64(-44.66204805969019),np.float64(1.06314956838105e-12),np.float64(22.93988270075801)
44,np.float64(525.0726947137455),np.float64(-44.66204805969019),np.float64(8.064660050877137e-13),np.float64(22.922093625161338)
45,np.float64(525.0726947137447),np.float64(-44.66204805969012),np.float64(7.949196856316121e-13),np.float64(22.908620733020612)
46,np.float64(525.0726947137438),np.float64(-44.66204805969009),np.float64(5.88862292261183e-13),np.float64(22.90536457722483)
47,np.float64(525.0726947137449),np.float64(-44.662048059690164),np.float64(5.74651437545981e-13),np.float64(22.912406691211324)
48,np.float64(525.0726947137448),np.float64(-44.66204805969016),np.float64(4.0589753780295723e-13),np.float64(22.927849302117412)
49,np.float64(525.0726947137443),np.float64(-44.66204805969018),np.float64(4.289901767151605e-13),np.float64(22.946328523560254)
50,np.float64(525.0726947137443),np.float64(-44.66204805969022),np.float64(2.6201263381153694e-13),np.float64(22.958750386013122)
51,np.float64(525.0726947137438),np.float64(-44.66204805969036),np.float64(3.455014052633487e-13),np.float64(22.95945616827297)
52,np.float64(525.0726947137422),np.float64(-44.662048059690456),np.float64(4.574118861455645e-13),np.float64(22.950430618612742)
53,np.float64(525.0726947137418),np.float64(-44.66204805969038),np.float64(5.124789481669723e-13),np.float64(22.937542341384948)
54,np.float64(525.0726947137408),np.float64(-44.662048059690406),np.float64(1.4033219031261979e-13),np.float64(22.926358552232088)
55,np.float64(525.0726947137421),np.float64(-44.66204805969059),np.float64(6.483702463810914e-14),np.float64(22.922035814068796)
56,np.float64(525.0726947137425),np.float64(-44.66204805969061),np.float64(7.194245199571014e-14),np.float64(22.928089963346284)
57,np.float64(525.0726947137416),np.float64(-44.66204805969052),np.float64(2.0516921495072893e-13),np.float64(22.94207903724958)
58,np.float64(525.0726947137409),np.float64(-44.66204805969039),np.float64(2.6645352591003757e-14),np.float64(22.956381000543566)
59,np.float64(525.0726947137421),np.float64(-44.662048059690434),np.float64(2.3803181647963356e-13),np.float64(22.965171899372834)
60,np.float64(525.0726947137425),np.float64(-44.662048059690534),np.float64(1.3233858453531866e-13),np.float64(22.966621281108864)
61,np.float64(525.0726947137438),np.float64(-44.66204805969063),np.float64(1.5187850976872141e-13),np.float64(22.960361066298454)
62,np.float64(525.0726947137439),np.float64(-44.66204805969065),np.float64(2.815525590449397e-13),np.float64(22.948286213246053)
63,np.float64(525.0726947137437),np.float64(-44.66204805969046),np.float64(1.5898393712632242e-13),np.float64(22.935968117612987)
64,np.float64(525.0726947137427),np.float64(-44.66204805969034),np.float64(3.4638958368304884e-13),np.float64(22.93010333311486)
65,np.float64(525.0726947137434),np.float64(-44.662048059690505),np.float64(1.7141843500212417e-13),np.float64(22.93378628764455)
66,np.float64(525.0726947137441),np.float64(-44.662048059690534),np.float64(3.2507330161024584e-13),np.float64(22.9450773922608)
67,np.float64(525.072694713743),np.float64(-44.662048059690434),np.float64(2.7400304247748863e-13),np.float64(22.95912076804569)
68,np.float64(525.0726947137423),np.float64(-44.6620480596908),np.float64(3.375077994860476e-13),np.float64(22.970147016522567)
69,np.float64(525.0726947137459),np.float64(-44.662048059691),np.float64(3.623767952376511e-13),np.float64(22.973291196648894)
70,np.float64(525.0726947137463),np.float64(-44.66204805969112),np.float64(2.7355895326763857e-13),np.float64(22.96737789946489)
71,np.float64(525.0726947137464),np.float64(-44.66204805969136),np.float64(1.2079226507921703e-13),np.float64(22.956031501601178)
72,np.float64(525.0726947137443),np.float64(-44.66204805969143),np.float64(8.615330671091215e-14),np.float64(22.94482389275578)
73,np.float64(525.0726947137445),np.float64(-44.66204805969142),np.float64(8.393286066166183e-14),np.float64(22.937823995707543)
74,np.float64(525.0726947137451),np.float64(-44.66204805969144),np.float64(7.505107646466058e-14),np.float64(22.937322363094232)
75,np.float64(525.0726947137448),np.float64(-44.66204805969131),np.float64(1.8474111129762605e-13),np.float64(22.94381552760791)
76,np.float64(525.0726947137452),np.float64(-44.66204805969143),np.float64(4.192202140984591e-13),np.float64(22.954860616805874)
77,np.float64(525.072694713745),np.float64(-44.662048059691394),np.float64(4.0678571622265736e-13),np.float64(22.96551401726531)
78,np.float64(525.072694713745),np.float64(-44.66204805969143),np.float64(2.984279490192421e-13),np.float64(22.971067772011576)
79,np.float64(525.0726947137458),np.float64(-44.662048059691664),np.float64(2.1582735598713043e-13),np.float64(22.96952132457995)
80,np.float64(525.072694713746),np.float64(-44.66204805969129),np.float64(2.544631172440859e-13),np.float64(22.961776203417124)
81,np.float64(525.0726947137459),np.float64(-44.66204805969072),np.float64(6.217248937900877e-14),np.float64(22.950788483672458)
82,np.float64(525.0726947137456),np.float64(-44.66204805969056),np.float64(1.7674750552032492e-13),np.float64(22.941672164510717)
83,np.float64(525.0726947137467),np.float64(-44.66204805969063),np.float64(3.348432642269472e-13),np.float64(22.93977844245463)
84,np.float64(525.0726947137468),np.float64(-44.66204805969068),np.float64(3.410605131648481e-13),np.float64(22.94612175222368)
85,np.float64(525.0726947137466),np.float64(-44.66204805969069),np.float64(5.275779813018744e-13),np.float64(22.956582361397658)
86,np.float64(525.072694713745),np.float64(-44.66204805969079),np.float64(4.600764214046649e-13),np.float64(22.96614208306744)
87,np.float64(525.072694713745),np.float64(-44.66204805969087),np.float64(4.2366110619695974e-13),np.float64(22.971599440881494)
88,np.float64(525.0726947137448),np.float64(-44.66204805969133),np.float64(1.8118839761882555e-13),np.float64(22.97139648286641)
89,np.float64(525.0726947137457),np.float64(-44.66204805969149),np.float64(-7.105427357601002e-14),np.float64(22.965651488863664)
90,np.float64(525.0726947137466),np.float64(-44.66204805969159),np.float64(-1.2434497875801753e-14),np.float64(22.956678251812544)
91,np.float64(525.0726947137467),np.float64(-44.66204805969158),np.float64(-2.5757174171303632e-14),np.float64(22.94832816886118)
92,np.float64(525.0726947137463),np.float64(-44.66204805969153),np.float64(2.5757174171303632e-14),np.float64(22.943944595471482)
93,np.float64(525.0726947137471),np.float64(-44.6620480596915),np.float64(8.348877145181177e-14),np.float64(22.94522564785393)
94,np.float64(525.0726947137482),np.float64(-44.66204805969144),np.float64(1.8829382497642655e-13),np.float64(22.952533632015143)
95,np.float64(525.0726947137483),np.float64(-44.662048059691415),np.float64(1.6076029396572267e-13),np.float64(22.96338476449558)
96,np.float64(525.072694713748),np.float64(-44.66204805969136),np.float64(1.5543122344752192e-13),np.float64(22.97217420354211)
97,np.float64(525.0726947137497),np.float64(-44.66204805969147),np.float64(2.0694557179012918e-13),np.float64(22.974458197760626)
98,np.float64(525.0726947137499),np.float64(-44.66204805969146),np.float64(9.681144774731365e-14),np.float64(22.97007413297221)
99,np.float64(525.0726947137496),np.float64(-44.66204805969142),np.float64(-1.2168044349891716e-13),np.float64(22.961821801938143)
100,np.float64(525.0726947137498),np.float64(-44.66204805969147),np.float64(-1.0746958878371515e-13),np.float64(22.953255087666907)
101,np.float64(525.0726947137509),np.float64(-44.662048059691685),np.float64(1.8562928971732617e-13),np.float64(22.94771222763356)
102,np.float64(525.0726947137517),np.float64(-44.66204805969166),np.float64(2.1671553440683056e-13),np.float64(22.947426867089877)
103,np.float64(525.0726947137518),np.float64(-44.66204805969173),np.float64(3.539391002504999e-13),np.float64(22.952212841053758)
104,np.float64(525.0726947137524),np.float64(-44.66204805969179),np.float64(3.4372504842394846e-13),np.float64(22.95940856947542)
105,np.float64(525.0726947137518),np.float64(-44.66204805969178),np.float64(5.622169396701793e-13),np.float64(22.96622471529841)
106,np.float64(525.0726947137532),np.float64(-44.66204805969181),np.float64(3.8458125573015423e-13),np.float64(22.97079536278372)
107,np.float64(525.0726947137526),np.float64(-44.66204805969192),np.float64(5.027089855502709e-13),np.float64(22.970986988276902)
108,np.float64(525.0726947137525),np.float64(-44.66204805969191),np.float64(5.773159728050814e-13),np.float64(22.965604439639435)
109,np.float64(525.0726947137529),np.float64(-44.66204805969193),np.float64(5.346834086594754e-13),np.float64(22.956891603303017)
110,np.float64(525.0726947137509),np.float64(-44.66204805969181),np.float64(6.554756737386924e-13),np.float64(22.94966155220361)
111,np.float64(525.0726947137517),np.float64(-44.66204805969193),np.float64(6.448175327022909e-13),np.float64(22.94764279608169)
112,np.float64(525.0726947137529),np.float64(-44.66204805969197),np.float64(9.157119507108291e-13),np.float64(22.951462587013175)
113,np.float64(525.0726947137555),np.float64(-44.662048059692246),np.float64(9.183764859699295e-13),np.float64(22.95906518170234)
114,np.float64(525.0726947137566),np.float64(-44.66204805969232),np.float64(9.07718344933528e-13),np.float64(22.966937289221068)
115,np.float64(525.072694713757),np.float64(-44.66204805969231),np.float64(1.1644019082268642e-12),np.float64(22.97155408946094)
116,np.float64(525.0726947137564),np.float64(-44.66204805969233),np.float64(1.3002932064409833e-12),np.float64(22.971270079273246)
117,np.float64(525.0726947137571),np.float64(-44.66204805969207),np.float64(1.1937117960769683e-12),np.float64(22.967377830146134)
118,np.float64(525.0726947137578),np.float64(-44.662048059692054),np.float64(1.148414696672262e-12),np.float64(22.962012077721027)
119,np.float64(525.0726947137573),np.float64(-44.662048059692076),np.float64(1.1715073355844652e-12),np.float64(22.95619811180498)
120,np.float64(525.072694713757),np.float64(-44.6620480596921),np.float64(1.035171948160496e-12),np.float64(22.951415026449904)
121,np.float64(525.0726947137568),np.float64(-44.662048059692026),np.float64(7.922551503725117e-13),np.float64(22.950441100396603)
122,np.float64(525.0726947137584),np.float64(-44.66204805969218),np.float64(6.128431095930864e-13),np.float64(22.954782267516777)
123,np.float64(525.0726947137586),np.float64(-44.66204805969221),np.float64(6.838973831690964e-13),np.float64(22.96255934132146)
124,np.float64(525.072694713757),np.float64(-44.66204805969203),np.float64(5.710987238671805e-13),np.float64(22.969866508563953)
125,np.float64(525.0726947137563),np.float64(-44.66204805969198),np.float64(4.4853010194856324e-13),np.float64(22.973339364035038)
126,np.float64(525.0726947137553),np.float64(-44.66204805969197),np.float64(2.957634137601417e-13),np.float64(22.971498928049165)
127,np.float64(525.0726947137548),np.float64(-44.66204805969189),np.float64(5.861977570020827e-13),np.float64(22.965083312354373)
128,np.float64(525.0726947137562),np.float64(-44.6620480596921),np.float64(7.149836278586008e-13),np.float64(22.95740373111562)
129,np.float64(525.0726947137553),np.float64(-44.6620480596921),np.float64(5.586642259913788e-13),np.float64(22.952849129268245)
130,np.float64(525.0726947137545),np.float64(-44.66204805969208),np.float64(6.563638521583925e-13),np.float64(22.95313149861715)
131,np.float64(525.0726947137565),np.float64(-44.66204805969217),np.float64(6.235012506294879e-13),np.float64(22.95655674686699)
132,np.float64(525.072694713755),np.float64(-44.6620480596921),np.float64(6.608047442568932e-13),np.float64(22.961138830152883)
133,np.float64(525.0726947137535),np.float64(-44.66204805969201),np.float64(6.634692795159935e-13),np.float64(22.965783964858048)
134,np.float64(525.0726947137532),np.float64(-44.66204805969165),np.float64(5.684341886080801e-13),np.float64(22.969200215294297)
135,np.float64(525.0726947137564),np.float64(-44.66204805969224),np.float64(6.03073146976385e-13),np.float64(22.96993553674954)
136,np.float64(525.0726947137568),np.float64(-44.66204805969248),np.float64(7.371880883511039e-13),np.float64(22.96742904505095)
137,np.float64(525.072694713756),np.float64(-44.662048059692395),np.float64(9.547918011776346e-13),np.float64(22.962472755644978)
138,np.float64(525.0726947137559),np.float64(-44.66204805969229),np.float64(8.220091274324659e-13),np.float64(22.956800803951754)
139,np.float64(525.0726947137557),np.float64(-44.662048059692296),np.float64(7.158718062783009e-13),np.float64(22.9527279509969)
140,np.float64(525.0726947137566),np.float64(-44.662048059692225),np.float64(8.57980353430321e-13),np.float64(22.952958984570216)
141,np.float64(525.0726947137568),np.float64(-44.66204805969223),np.float64(7.620570841027074e-13),np.float64(22.95823107743454)
142,np.float64(525.0726947137565),np.float64(-44.662048059692225),np.float64(6.217248937900877e-13),np.float64(22.96541037643765)
143,np.float64(525.072694713756),np.float64(-44.66204805969213),np.float64(6.45705711121991e-13),np.float64(22.97029972811649)
144,np.float64(525.0726947137547),np.float64(-44.662048059692026),np.float64(5.426770144367765e-13),np.float64(22.97108942606275)
145,np.float64(525.0726947137549),np.float64(-44.66204805969206),np.float64(9.379164112033322e-13),np.float64(22.968334894427763)
146,np.float64(525.0726947137541),np.float64(-44.662048059692175),np.float64(9.00612917575927e-13),np.float64(22.963623951002905)
147,np.float64(525.0726947137539),np.float64(-44.66204805969197),np.float64(9.041656312547275e-13),np.float64(22.95892845804953)
148,np.float64(525.072694713753),np.float64(-44.66204805969191),np.float64(8.01136934569513e-13),np.float64(22.955996118511305)
149,np.float64(525.0726947137537),np.float64(-44.66204805969193),np.float64(1.020961093445294e-12),np.float64(22.955600366464257)
150,np.float64(525.0726947137539),np.float64(-44.662048059691934),np.float64(1.0347278589506459e-12),np.float64(22.957393511514184)
151,np.float64(525.0726947137535),np.float64(-44.66204805969191),np.float64(1.1475265182525618e-12),np.float64(22.960789561851175)
152,np.float64(525.0726947137531),np.float64(-44.6620480596918),np.float64(9.636735853746359e-13),np.float64(22.96536876341181)
153,np.float64(525.0726947137534),np.float64(-44.662048059691855),np.float64(9.610090501155355e-13),np.float64(22.969382473182257)
154,np.float64(525.0726947137547),np.float64(-44.66204805969197),np.float64(9.250378241176804e-13),np.float64(22.970186249504028)
155,np.float64(525.0726947137548),np.float64(-44.66204805969197),np.float64(1.0635936575909e-12),np.float64(22.96702900529361)
156,np.float64(525.0726947137529),np.float64(-44.662048059691735),np.float64(9.618972285352356e-13),np.float64(22.96179340786884)
157,np.float64(525.0726947137528),np.float64(-44.66204805969175),np.float64(8.633094239485217e-13),np.float64(22.95725876939238)
158,np.float64(525.0726947137518),np.float64(-44.66204805969168),np.float64(7.558398351648066e-13),np.float64(22.955505387920766)
159,np.float64(525.0726947137509),np.float64(-44.66204805969166),np.float64(6.910028105266974e-13),np.float64(22.957163023102638)
160,np.float64(525.0726947137503),np.float64(-44.662048059691635),np.float64(6.163958232718869e-13),np.float64(22.961141389123004)
161,np.float64(525.0726947137515),np.float64(-44.66204805969173),np.float64(6.261657858885883e-13),np.float64(22.96518258949489)
162,np.float64(525.072694713753),np.float64(-44.66204805969183),np.float64(6.368239269249898e-13),np.float64(22.967365282767457)
163,np.float64(525.0726947137514),np.float64(-44.66204805969168),np.float64(4.796163466380676e-13),np.float64(22.967545106464172)
164,np.float64(525.0726947137522),np.float64(-44.66204805969177),np.float64(5.568878691519785e-13),np.float64(22.966535451347486)
165,np.float64(525.0726947137489),np.float64(-44.6620480596916),np.float64(5.258016244624741e-13),np.float64(22.964231756684992)
166,np.float64(525.0726947137495),np.float64(-44.66204805969171),np.float64(7.851497230149107e-13),np.float64(22.96055778953371)
167,np.float64(525.0726947137473),np.float64(-44.66204805969159),np.float64(8.828493491819245e-13),np.float64(22.957123358257114)
168,np.float64(525.0726947137457),np.float64(-44.6620480596914),np.float64(7.7982065249671e-13),np.float64(22.95616728961301)
169,np.float64(525.0726947137462),np.float64(-44.66204805969146),np.float64(7.904787935331115e-13),np.float64(22.95846396598071)
170,np.float64(525.072694713745),np.float64(-44.66204805969125),np.float64(1.000088900582341e-12),np.float64(22.962903029173024)
171,np.float64(525.072694713745),np.float64(-44.6620480596912),np.float64(8.348877145181177e-13),np.float64(22.96730247720218)
172,np.float64(525.0726947137445),np.float64(-44.66204805969124),np.float64(6.394884621840902e-13),np.float64(22.969476705746477)
173,np.float64(525.0726947137443),np.float64(-44.66204805969131),np.float64(5.853095785823825e-13),np.float64(22.968240253237152)
174,np.float64(525.0726947137445),np.float64(-44.6620480596913),np.float64(7.833733661755105e-13),np.float64(22.964414713974143)
175,np.float64(525.0726947137438),np.float64(-44.662048059691195),np.float64(8.668621376273222e-13),np.float64(22.960663571528684)
176,np.float64(525.0726947137443),np.float64(-44.66204805969172),np.float64(1.056044141023449e-12),np.float64(22.95887872699478)
177,np.float64(525.0726947137425),np.float64(-44.662048059691614),np.float64(1.0684786388992507e-12),np.float64(22.958662718954052)
178,np.float64(525.0726947137426),np.float64(-44.662048059691585),np.float64(1.0622613899613498e-12),np.float64(22.95931467692336)
179,np.float64(525.0726947137427),np.float64(-44.6620480596915),np.float64(1.3358203432289883e-12),np.float64(22.96107085173131)
180,np.float64(525.0726947137414),np.float64(-44.66204805969134),np.float64(1.2452261444195756e-12),np.float64(22.96384926530231)
181,np.float64(525.0726947137418),np.float64(-44.6620480596914),np.float64(1.3073986337985843e-12),np.float64(22.96657192402582)
182,np.float64(525.0726947137431),np.float64(-44.66204805969147),np.float64(1.3526957332032907e-12),np.float64(22.96795699965038)
183,np.float64(525.0726947137441),np.float64(-44.66204805969152),np.float64(1.595168441781425e-12),np.float64(22.967219426473328)
184,np.float64(525.0726947137441),np.float64(-44.662048059691564),np.float64(1.638689184346731e-12),np.float64(22.964333030259166)
185,np.float64(525.072694713744),np.float64(-44.66204805969155),np.float64(1.539213201340317e-12),np.float64(22.960244927775797)
186,np.float64(525.0726947137442),np.float64(-44.66204805969144),np.float64(1.3935519405094965e-12),np.float64(22.95725869105273)
187,np.float64(525.0726947137439),np.float64(-44.66204805969141),np.float64(1.3571366253017914e-12),np.float64(22.957646461397964)
188,np.float64(525.0726947137439),np.float64(-44.6620480596914),np.float64(1.3109513474773848e-12),np.float64(22.960911477022215)
189,np.float64(525.0726947137429),np.float64(-44.66204805969129),np.float64(1.170175067954915e-12),np.float64(22.96445922623336)
190,np.float64(525.0726947137425),np.float64(-44.66204805969117),np.float64(1.2141398997300712e-12),np.float64(22.966587174541505)
191,np.float64(525.0726947137429),np.float64(-44.6620480596911),np.float64(1.1572964808692632e-12),np.float64(22.967007539719223)
192,np.float64(525.0726947137425),np.float64(-44.662048059691),np.float64(1.0587086762825493e-12),np.float64(22.965896974970413)
193,np.float64(525.0726947137432),np.float64(-44.6620480596911),np.float64(1.163513729807164e-12),np.float64(22.963845748831496)
194,np.float64(525.0726947137438),np.float64(-44.662048059691216),np.float64(1.1093348462054564e-12),np.float64(22.961772538082062)
195,np.float64(525.0726947137429),np.float64(-44.662048059691216),np.float64(1.2780887459484802e-12),np.float64(22.960278315696474)
196,np.float64(525.0726947137429),np.float64(-44.66204805969132),np.float64(1.368682944757893e-12),np.float64(22.959421153601337)
197,np.float64(525.072694713743),np.float64(-44.6620480596914),np.float64(1.3491430195244902e-12),np.float64(22.959377002475357)
198,np.float64(525.0726947137439),np.float64(-44.66204805969136),np.float64(1.3162804179955856e-12),np.float64(22.96103071597375)
199,np.float64(525.0726947137427),np.float64(-44.662048059691344),np.float64(1.610267474916327e-12),np.float64(22.96431716773676)
200,np.float64(525.0726947137437),np.float64(-44.662048059691415),np.float64(1.7283952047364437e-12),np.float64(22.967126158135546)
201,np.float64(525.0726947137429),np.float64(-44.662048059691344),np.float64(1.850075648235361e-12),np.float64(22.96759590095572)
202,np.float64(525.0726947137407),np.float64(-44.66204805969112),np.float64(1.7825740883381513e-12),np.float64(22.965782464540727)
203,np.float64(525.0726947137412),np.float64(-44.66204805969112),np.float64(2.0179413695586845e-12),np.float64(22.962794758347005)
204,np.float64(525.0726947137414),np.float64(-44.66204805969113),np.float64(1.7976731214730535e-12),np.float64(22.960020446014937)
205,np.float64(525.0726947137424),np.float64(-44.66204805969129),np.float64(1.9522161665008753e-12),np.float64(22.958880512149936)
206,np.float64(525.072694713741),np.float64(-44.6620480596911),np.float64(1.9610979506978765e-12),np.float64(22.959885390507058)
207,np.float64(525.072694713741),np.float64(-44.66204805969103),np.float64(1.9539925233402755e-12),np.float64(22.96204434585355)
208,np.float64(525.0726947137398),np.float64(-44.66204805969091),np.float64(1.9380053117856733e-12),np.float64(22.963807799311052)
209,np.float64(525.0726947137387),np.float64(-44.66204805969079),np.float64(2.0463630789890885e-12),np.float64(22.964701700535546)
210,np.float64(525.072694713738),np.float64(-44.662048059690754),np.float64(2.064126647383091e-12),np.float64(22.96539636882309)
211,np.float64(525.0726947137387),np.float64(-44.66204805969075),np.float64(1.723954312637943e-12),np.float64(22.96566910175694)
212,np.float64(525.0726947137387),np.float64(-44.66204805969073),np.float64(1.837197061149709e-12),np.float64(22.964521933925365)
213,np.float64(525.0726947137391),np.float64(-44.662048059690754),np.float64(1.98641103565933e-12),np.float64(22.96221058066569)
214,np.float64(525.0726947137393),np.float64(-44.66204805969072),np.float64(2.112088282046898e-12),np.float64(22.960089250650032)
215,np.float64(525.0726947137385),np.float64(-44.66204805969068),np.float64(2.184918912462308e-12),np.float64(22.959215603325525)
216,np.float64(525.0726947137388),np.float64(-44.662048059690676),np.float64(2.163602630389505e-12),np.float64(22.96009347634587)
217,np.float64(525.0726947137368),np.float64(-44.662048059690534),np.float64(2.1458390619955026e-12),np.float64(22.962564528016724)
218,np.float64(525.0726947137373),np.float64(-44.662048059690505),np.float64(2.3856472353145364e-12),np.float64(22.965332551616495)
219,np.float64(525.0726947137367),np.float64(-44.66204805969052),np.float64(2.261746345766369e-12),np.float64(22.966546717616982)
220,np.float64(525.0726947137364),np.float64(-44.66204805969054),np.float64(2.474465077284549e-12),np.float64(22.965476376017694)
221,np.float64(525.0726947137379),np.float64(-44.66204805969059),np.float64(2.389199948993337e-12),np.float64(22.963426919414825)
222,np.float64(525.0726947137382),np.float64(-44.662048059690605),np.float64(2.3803181647963356e-12),np.float64(22.962069153927736)
223,np.float64(525.0726947137402),np.float64(-44.66204805969078),np.float64(2.3856472353145364e-12),np.float64(22.9613298255202)
224,np.float64(525.0726947137391),np.float64(-44.662048059690626),np.float64(2.1964652319184097e-12),np.float64(22.960649842808717)
225,np.float64(525.0726947137387),np.float64(-44.66204805969063),np.float64(2.0827783941967937e-12),np.float64(22.9605045380835)
226,np.float64(525.072694713739),np.float64(-44.66204805969059),np.float64(2.206235194535111e-12),np.float64(22.96135880326537)
227,np.float64(525.0726947137368),np.float64(-44.66204805969049),np.float64(1.8811618929248652e-12),np.float64(22.962918139388353)
228,np.float64(525.0726947137385),np.float64(-44.662048059690676),np.float64(1.9477752744023746e-12),np.float64(22.964721825916254)
229,np.float64(525.0726947137379),np.float64(-44.66204805969063),np.float64(2.078337502098293e-12),np.float64(22.966123436955126)
230,np.float64(525.072694713738),np.float64(-44.66204805969056),np.float64(2.0747847884194925e-12),np.float64(22.966075126151544)
231,np.float64(525.072694713738),np.float64(-44.66204805969057),np.float64(2.106759211528697e-12),np.float64(22.963967827304664)
232,np.float64(525.072694713739),np.float64(-44.662048059690605),np.float64(2.121858244663599e-12),np.float64(22.96091697052475)
233,np.float64(525.0726947137397),np.float64(-44.662048059690605),np.float64(2.2311041902867146e-12),np.float64(22.959312973509448)
234,np.float64(525.0726947137407),np.float64(-44.662048059690754),np.float64(2.2168933355715126e-12),np.float64(22.960049660139653)
