R,R_input_text,condition_id,window,step_start,step_end,n,phi,phi_over_pi,s0,stability_gain,S_mean,S_amp,S_min,S_max,S_drift,Q_max_error,gray_error_no_phase,gray_depth_no_phase
0.6866030025561479,0.68660300255614792,phi0_s0.01_g0,all,0,4096,4097,0.0,0.0,0.01,0.0,-1.8916425304965012e-06,0.01999998620280702,-0.019999972405613964,0.020000000000000073,3.096414832273617e-05,4.440892098500626e-16,3.286958804621453e-05,4.483205738886947
0.6866030025561479,0.68660300255614792,phi0_s0.01_g0,first16,0,15,16,0.0,0.0,0.01,0.0,0.00015920747781302718,0.019966485474550738,-0.019932970949101403,0.020000000000000073,0.004370506153971235,2.220446049250313e-16,0.004563228157233524,2.3407278163576604
0.6866030025561479,0.68660300255614792,phi0_s0.01_g0,first64,0,63,64,0.0,0.0,0.01,0.0,0.000173261207192138,0.01997691910951896,-0.01995383821903784,0.020000000000000073,1.5639734049846884e-05,4.440892098500626e-16,0.0002119818317230262,3.6737013594512264
0.6866030025561479,0.68660300255614792,phi0_s0.01_g0,first256,0,255,256,0.0,0.0,0.01,0.0,0.00010172057378399468,0.019999984904561813,-0.01999996980912355,0.020000000000000073,0.0001360370815490435,4.440892098500626e-16,0.00023777275077122581,3.6238379178745084
0.6866030025561479,0.68660300255614792,phi0_s0.01_g0,first_half,0,2047,2048,0.0,0.0,0.01,0.0,1.3594210511555345e-05,0.019999985560979483,-0.019999971121958893,0.020000000000000073,2.3255399789411615e-05,4.440892098500626e-16,3.686404932148439e-05,4.433396961537286
0.6866030025561479,0.68660300255614792,phi0_s0.01_g0,tail,2048,4096,2049,0.0,0.0,0.01,0.0,-1.7369937811180827e-05,0.019999986173627388,-0.019999972405613964,0.01999999994164081,1.870976109278291e-05,4.440892098500626e-16,3.609352527657653e-05,4.442570698062558
0.6866030025561479,0.68660300255614792,phi0_s0.01_g0,block256_0000_0255,0,255,256,0.0,0.0,0.01,0.0,0.00010172057378399468,0.019999984904561813,-0.01999996980912355,0.020000000000000073,0.0001360370815490435,4.440892098500626e-16,0.00023777275077122581,3.6238379178745084
0.6866030025561479,0.68660300255614792,phi0_s0.01_g0,block256_0256_0511,256,511,256,0.0,0.0,0.01,0.0,-0.0001322862740179741,0.01999871093188335,-0.019997542627184783,0.01999987923658192,4.0185319033103316e-05,4.440892098500626e-16,0.0001737606611677267,3.7600485395765775
0.6866030025561479,0.68660300255614792,phi0_s0.01_g0,block256_0512_0767,512,767,256,0.0,0.0,0.01,0.0,0.00012775165359274693,0.019994949697626822,-0.019999728282648177,0.01999017111260547,6.63290582879763e-05,4.440892098500626e-16,0.0001991310142539013,3.700861094214853
0.6866030025561479,0.68660300255614792,phi0_s0.01_g0,block256_0768_1023,768,1023,256,0.0,0.0,0.01,0.0,-8.931991089136936e-05,0.01998870210774725,-0.019977887267715874,0.019999516947778625,0.0001552439436571728,4.440892098500626e-16,0.0002558617468012934,3.5919946394545317
0.6866030025561479,0.68660300255614792,phi0_s0.01_g0,block256_1024_1279,1024,1279,256,0.0,0.0,0.01,0.0,2.7188373658661993e-05,0.019994935717859954,-0.0199997242857981,0.019990147149921807,0.00020296701042518824,4.440892098500626e-16,0.00023521966622389674,3.6285263706253907
0.6866030025561479,0.68660300255614792,phi0_s0.01_g0,block256_1280_1535,1280,1535,256,0.0,0.0,0.01,0.0,4.215721991286381e-05,0.019995542107762526,-0.019991207648380693,0.019999876567144356,0.00019683560739249843,4.440892098500626e-16,0.00024345071954283648,3.613588937515616
0.6866030025561479,0.68660300255614792,phi0_s0.01_g0,block256_1536_1791,1536,1791,256,0.0,0.0,0.01,0.0,-0.00010031698224057287,0.019999007492537163,-0.01999996846710861,0.019998046517965717,0.00013847661697087473,4.440892098500626e-16,0.000239786106674285,3.6201759837454706
0.6866030025561479,0.68660300255614792,phi0_s0.01_g0,block256_1792_2047,1792,2047,256,0.0,0.0,0.01,0.0,0.00013185903029409168,0.019999985553686844,-0.019999971121958893,0.019999999985414796,4.337478459111501e-05,4.440892098500626e-16,0.00017524826119836282,3.7563462823810037
0.6866030025561479,0.68660300255614792,phi0_s0.01_g0,block256_2048_2303,2048,2303,256,0.0,0.0,0.01,0.0,-0.00012841412086100066,0.019998718232479534,-0.019997554588119467,0.019999881876839598,6.323594286469463e-05,4.440892098500626e-16,0.00019293183124616142,3.714596113496105
0.6866030025561479,0.68660300255614792,phi0_s0.01_g0,block256_2304_2559,2304,2559,256,0.0,0.0,0.01,0.0,9.089631268728262e-05,0.019994963648223285,-0.019999732250320645,0.01999019504612592,0.00015306789347297465,4.440892098500626e-16,0.0002490005579369726,3.603799679777047
0.6866030025561479,0.68660300255614792,phi0_s0.01_g0,block256_2560_2815,2560,2815,256,0.0,0.0,0.01,0.0,-2.9260433717890278e-05,0.019994299545991995,-0.019989076849129983,0.019999522242854003,0.00020228541009403882,4.440892098500626e-16,0.00023724629781993474,3.624800555924561
0.6866030025561479,0.68660300255614792,phi0_s0.01_g0,block256_2816_3071,2816,3071,256,0.0,0.0,0.01,0.0,-4.013929387259275e-05,0.019989570910520088,-0.01999972025977353,0.01997942156126664,0.00019782931007048102,4.440892098500626e-16,0.0002483976934229861,3.604852441258421
0.6866030025561479,0.68660300255614792,phi0_s0.01_g0,block256_3072_3327,3072,3327,256,0.0,0.0,0.01,0.0,9.88886187934058e-05,0.019995529425934605,-0.01999118498334007,0.01999987386852914,0.00014088195749026333,4.440892098500626e-16,0.00024424115034906455,3.6121811632251393
0.6866030025561479,0.68660300255614792,phi0_s0.01_g0,block256_3328_3583,3328,3583,256,0.0,0.0,0.01,0.0,-0.00013139922579009458,0.019999001460935358,-0.019999967095913614,0.019998035825957102,4.6553539340661866e-05,4.440892098500626e-16,0.00017895130419539864,3.7472651321284003
0.6866030025561479,0.68660300255614792,phi0_s0.01_g0,block256_3584_3839,3584,3839,256,0.0,0.0,0.01,0.0,0.00012904487802229656,0.019999986173627388,-0.019999972405613964,0.01999999994164081,6.0127212192011956e-05,4.440892098500626e-16,0.0001891859165869213,3.7231111965612764
0.6866030025561479,0.68660300255614792,phi0_s0.01_g0,block256_3840_4095,3840,4095,256,0.0,0.0,0.01,0.0,-9.245026888472796e-05,0.019998725503894532,-0.01999756651987572,0.019999884487913344,0.00015085404527064825,4.440892098500626e-16,0.00024457881026084444,3.611581171933511
0.6866030025561479,0.68660300255614792,phi0_s0.01_g0,block256_4096_4096,4096,4096,1,0.0,0.0,0.01,0.0,-0.009265617967539275,0.0,-0.009265617967539275,-0.009265617967539275,0.0,0.0,0.029265617967539275,1.5336423009686029
0.6866030025561479,0.68660300255614792,phi1_s0.01_g0,all,0,4096,4097,3.141592653589793,1.0,0.01,0.0,-1.8916425304908494e-06,0.019999986202805436,-0.019999972405610796,0.020000000000000073,3.096414832272834e-05,4.440892098500626e-16,3.2869588047783116e-05,4.483205738866222
0.6866030025561479,0.68660300255614792,phi1_s0.01_g0,first16,0,15,16,3.141592653589793,1.0,0.01,0.0,0.0001592074778130263,0.019966485474550738,-0.019932970949101403,0.020000000000000073,0.004370506153971249,2.220446049250313e-16,0.004563228157233538,2.340727816357659
0.6866030025561479,0.68660300255614792,phi1_s0.01_g0,first64,0,63,64,3.141592653589793,1.0,0.01,0.0,0.00017326120719218254,0.019976919109519153,-0.01995383821903823,0.020000000000000073,1.5639734049856995e-05,4.440892098500626e-16,0.00021198183172288656,3.6737013594515124
0.6866030025561479,0.68660300255614792,phi1_s0.01_g0,first256,0,255,256,3.141592653589793,1.0,0.01,0.0,0.00010172057378401213,0.019999984904561036,-0.019999969809121994,0.020000000000000073,0.00013603708154904344,4.440892098500626e-16,0.00023777275077202037,3.623837917873057
0.6866030025561479,0.68660300255614792,phi1_s0.01_g0,first_half,0,2047,2048,3.141592653589793,1.0,0.01,0.0,1.359421051155708e-05,0.01999998556097618,-0.019999971121952287,0.020000000000000073,2.3255399789395718e-05,4.440892098500626e-16,3.686404932477314e-05,4.433396961498541
0.6866030025561479,0.68660300255614792,phi1_s0.01_g0,tail,2048,4096,2049,3.141592653589793,1.0,0.01,0.0,-1.736993781117126e-05,0.019999986173624973,-0.019999972405610796,0.019999999941639146,1.870976109277329e-05,4.440892098500626e-16,3.609352527897208e-05,4.442570698033733
0.6866030025561479,0.68660300255614792,phi1_s0.01_g0,block256_0000_0255,0,255,256,3.141592653589793,1.0,0.01,0.0,0.00010172057378401213,0.019999984904561036,-0.019999969809121994,0.020000000000000073,0.00013603708154904344,4.440892098500626e-16,0.00023777275077202037,3.623837917873057
0.6866030025561479,0.68660300255614792,phi1_s0.01_g0,block256_0256_0511,256,511,256,3.141592653589793,1.0,0.01,0.0,-0.0001322862740179638,0.01999871093188102,-0.019997542627183118,0.01999987923657892,4.018531903307049e-05,4.440892098500626e-16,0.00017376066117001502,3.760048539570858
0.6866030025561479,0.68660300255614792,phi1_s0.01_g0,block256_0512_0767,512,767,256,3.141592653589793,1.0,0.01,0.0,0.00012775165359273736,0.01999494969762411,-0.019999728282645346,0.01999017111260287,6.632905828799586e-05,4.440892098500626e-16,0.0001991310142566244,3.7008610942089137
0.6866030025561479,0.68660300255614792,phi1_s0.01_g0,block256_0768_1023,768,1023,256,3.141592653589793,1.0,0.01,0.0,-8.931991089134882e-05,0.019988702107745143,-0.019977887267714378,0.01999951694777591,0.0001552439436571174,4.440892098500626e-16,0.0002558617468033234,3.5919946394510855
0.6866030025561479,0.68660300255614792,phi1_s0.01_g0,block256_1024_1279,1024,1279,256,3.141592653589793,1.0,0.01,0.0,2.7188373658654668e-05,0.01999493571785707,-0.01999972428579605,0.019990147149918095,0.00020296701042519296,4.440892098500626e-16,0.00023521966622677725,3.6285263706200723
0.6866030025561479,0.68660300255614792,phi1_s0.01_g0,block256_1280_1535,1280,1535,256,3.141592653589793,1.0,0.01,0.0,4.215721991284728e-05,0.019995542107759806,-0.019991207648377474,0.019999876567142135,0.00019683560739242273,4.440892098500626e-16,0.00024345071954546432,3.613588937510928
0.6866030025561479,0.68660300255614792,phi1_s0.01_g0,block256_1536_1791,1536,1791,256,3.141592653589793,1.0,0.01,0.0,-0.00010031698224053528,0.019999007492532136,-0.019999968467103887,0.019998046517960385,0.00013847661697082464,4.440892098500626e-16,0.00023978610667922453,3.6201759837365244
0.6866030025561479,0.68660300255614792,phi1_s0.01_g0,block256_1792_2047,1792,2047,256,3.141592653589793,1.0,0.01,0.0,0.00013185903029405309,0.019999985553679794,-0.019999971121952287,0.019999999985407302,4.337478459114555e-05,4.440892098500626e-16,0.0001752482612054047,3.7563462823635527
