R,condition_id,window,step_start,step_end,n,phi,phi_over_pi,s0,stability_gain,S_mean,S_amp,S_min,S_max,S_drift,Q_max_error,gray_error_no_phase,gray_depth_no_phase
0.697177879231003,phi1_s0.01_g0,block256_0256_0511,256,511,256,3.141592653589793,1.0,0.01,0.0,-9.504812506302415e-05,0.019999999987031114,-0.019999999989369684,0.01999999998469254,0.00022136353094456775,4.440892098500626e-16,0.0003164116689764783,3.499747508490905
0.697177879231003,phi1_s0.01_g0,block256_0512_0767,512,767,256,3.141592653589793,1.0,0.01,0.0,0.00010520205444207017,0.019999999961518522,-0.01999999996555779,0.019999999957479253,0.00020000226210722694,4.440892098500626e-16,0.0003052043550307755,3.51540927362561
0.697177879231003,phi1_s0.01_g0,block256_0768_1023,768,1023,256,3.141592653589793,1.0,0.01,0.0,-0.00011427704143261044,0.019999999922399057,-0.019999999928139556,0.019999999916658562,0.0001765897888562871,4.440892098500626e-16,0.00029086690788984054,3.536305685897477
0.697177879231003,phi1_s0.01_g0,block256_1024_1279,1024,1279,256,3.141592653589793,1.0,0.01,0.0,0.00012218001382047455,0.01999999986967213,-0.019999999877113817,0.01999999986223044,0.00015136622731825233,4.440892098500626e-16,0.0002735463714665969,3.5629690416705952
0.697177879231003,phi1_s0.01_g0,block256_1280_1535,1280,1535,256,3.141592653589793,1.0,0.01,0.0,-0.00012882991946317575,0.01999999980333894,-0.01999999981248135,0.019999999794196532,0.00012459026797091672,4.440892098500626e-16,0.00025342038409515143,3.596158455182665
0.697177879231003,phi1_s0.01_g0,block256_1536_1791,1536,1791,256,3.141592653589793,1.0,0.01,0.0,0.00013415855755310918,0.019999999723397274,-0.01999999973424021,0.019999999712554336,9.653652253827013e-05,4.440892098500626e-16,0.00023069535669410614,3.636961146625077
0.697177879231003,phi1_s0.01_g0,block256_1792_2047,1792,2047,256,3.141592653589793,1.0,0.01,0.0,-0.00013811127807853896,0.019999999629849937,-0.01999999964239357,0.019999999617306304,6.749270759831685e-05,4.440892098500626e-16,0.0002056043558269192,3.686967688842343
0.697177879231003,phi1_s0.01_g0,block256_2048_2303,2048,2303,256,3.141592653589793,1.0,0.01,0.0,0.00014064754230905748,0.019999999493782977,-0.01999999947911324,0.01999999950845272,3.7756693789014095e-05,4.440892098500626e-16,0.00017840474231509474,3.748593605487343
0.697177879231003,phi1_s0.01_g0,block256_2304_2559,2304,2559,256,3.141592653589793,1.0,0.01,0.0,-0.00014174133855692075,0.019999999369620686,-0.019999999353249587,0.019999999385991785,7.633450874669929e-06,4.440892098500626e-16,0.0001493754198109054,3.8257208611467597
0.697177879231003,phi1_s0.01_g0,block256_2560_2815,2560,2815,256,3.141592653589793,1.0,0.01,0.0,0.00014138144895057547,0.019999999231850724,-0.019999999213779318,0.01999999924992213,2.256807999475636e-05,4.440892098500626e-16,0.00016395029709460865,3.785287792008143
0.697177879231003,phi1_s0.01_g0,block256_2816_3071,2816,3071,256,3.141592653589793,1.0,0.01,0.0,-0.00013957156448401211,0.019999999080473813,-0.019999999060701212,0.019999999100246413,5.253815475564464e-05,4.440892098500626e-16,0.00019211063876584458,3.71644858397035
0.697177879231003,phi1_s0.01_g0,block256_3072_3327,3072,3327,256,3.141592653589793,1.0,0.01,0.0,0.00013633024716232627,0.01999999891549006,-0.01999999889401671,0.01999999893696341,8.196940313634217e-05,6.661338147750939e-16,0.00021830073480860862,3.660944802436592
0.697177879231003,phi1_s0.01_g0,block256_3328_3583,3328,3583,256,3.141592653589793,1.0,0.01,0.0,-0.00013169073963148633,0.019999998736900837,-0.01999999871372676,0.01999999876007491,0.00011055998101803304,4.440892098500626e-16,0.00024225198374868282,3.6157326579198017
0.697177879231003,phi1_s0.01_g0,block256_3584_3839,3584,3839,256,3.141592653589793,1.0,0.01,0.0,0.0001257006242449507,0.019999998544703856,-0.019999998519828532,0.019999998569579177,0.0001380166661195479,4.440892098500626e-16,0.00026371874566064263,3.5788589985811368
0.697177879231003,phi1_s0.01_g0,block256_3840_4095,3840,4095,256,3.141592653589793,1.0,0.01,0.0,-0.00011842133506343465,0.0199999983388989,-0.01999999831232302,0.019999998365474777,0.00016405786525741512,4.440892098500626e-16,0.0002824808614219502,3.549010971067201
0.697177879231003,phi1_s0.01_g0,block256_4096_4096,4096,4096,1,3.141592653589793,1.0,0.01,0.0,-0.001004378412450546,0.0,-0.001004378412450546,-0.001004378412450546,0.0,2.220446049250313e-16,0.021004378412450547,1.6776901661153767
