t,H,Q2_re,Q2_im,generator_norm
0,np.float64(78.24429495415067),np.float64(-22.139220723547258),np.float64(-25.776835371752494),np.float64(7.164970670283662)
1,np.float64(78.2442949541506),np.float64(-22.139220723547222),np.float64(-25.776835371752533),np.float64(7.5049629371158)
2,np.float64(78.24429495415028),np.float64(-22.139220723547137),np.float64(-25.776835371752483),np.float64(8.462689484850348)
3,np.float64(78.24429495415012),np.float64(-22.13922072354705),np.float64(-25.776835371752448),np.float64(8.167657774935606)
4,np.float64(78.24429495415035),np.float64(-22.139220723547044),np.float64(-25.77683537175257),np.float64(8.52018228316019)
5,np.float64(78.24429495415048),np.float64(-22.139220723547062),np.float64(-25.77683537175257),np.float64(8.592098223060276)
6,np.float64(78.24429495415038),np.float64(-22.13922072354712),np.float64(-25.776835371752497),np.float64(8.489819307762556)
7,np.float64(78.24429495415066),np.float64(-22.139220723547172),np.float64(-25.776835371752597),np.float64(8.398654265338378)
8,np.float64(78.2442949541508),np.float64(-22.13922072354739),np.float64(-25.776835371752494),np.float64(8.499734975578292)
9,np.float64(78.24429495415075),np.float64(-22.139220723547396),np.float64(-25.77683537175253),np.float64(8.516573772928751)
10,np.float64(78.24429495415075),np.float64(-22.139220723547496),np.float64(-25.776835371752465),np.float64(8.312964977574175)
11,np.float64(78.24429495415082),np.float64(-22.139220723547503),np.float64(-25.776835371752515),np.float64(8.65781285036537)
12,np.float64(78.24429495415063),np.float64(-22.13922072354733),np.float64(-25.776835371752576),np.float64(8.4805267555593)
13,np.float64(78.24429495415072),np.float64(-22.13922072354743),np.float64(-25.776835371752504),np.float64(8.411359790384939)
14,np.float64(78.24429495415069),np.float64(-22.13922072354746),np.float64(-25.77683537175235),np.float64(8.518738398216133)
15,np.float64(78.24429495415077),np.float64(-22.139220723547584),np.float64(-25.776835371752284),np.float64(8.522146681730728)
16,np.float64(78.24429495415099),np.float64(-22.139220723547528),np.float64(-25.776835371752416),np.float64(8.332275565764917)
17,np.float64(78.24429495415099),np.float64(-22.13922072354756),np.float64(-25.77683537175239),np.float64(8.5737345529171)
18,np.float64(78.24429495415089),np.float64(-22.13922072354773),np.float64(-25.77683537175218),np.float64(8.481327561199807)
19,np.float64(78.24429495415075),np.float64(-22.139220723547645),np.float64(-25.776835371752103),np.float64(8.320129221319048)
20,np.float64(78.24429495415072),np.float64(-22.139220723547506),np.float64(-25.77683537175218),np.float64(8.445261432886474)
21,np.float64(78.24429495415066),np.float64(-22.13922072354752),np.float64(-25.776835371752213),np.float64(8.600559029705334)
22,np.float64(78.24429495415063),np.float64(-22.139220723547506),np.float64(-25.77683537175224),np.float64(8.361217091484658)
23,np.float64(78.24429495415075),np.float64(-22.139220723547446),np.float64(-25.77683537175237),np.float64(8.491097631046866)
24,np.float64(78.24429495415072),np.float64(-22.13922072354744),np.float64(-25.776835371752348),np.float64(8.26949049345221)
25,np.float64(78.24429495415072),np.float64(-22.13922072354753),np.float64(-25.776835371752284),np.float64(8.358162482814627)
26,np.float64(78.24429495415067),np.float64(-22.13922072354748),np.float64(-25.77683537175242),np.float64(8.371264529619515)
27,np.float64(78.24429495415066),np.float64(-22.13922072354744),np.float64(-25.776835371752487),np.float64(8.283396584183652)
28,np.float64(78.24429495415058),np.float64(-22.13922072354743),np.float64(-25.776835371752487),np.float64(8.244821964492408)
29,np.float64(78.24429495415059),np.float64(-22.139220723547428),np.float64(-25.776835371752444),np.float64(7.942510137483943)
30,np.float64(78.24429495415049),np.float64(-22.13922072354745),np.float64(-25.776835371752455),np.float64(8.571904844899244)
31,np.float64(78.2442949541506),np.float64(-22.139220723547588),np.float64(-25.77683537175234),np.float64(8.431760775751814)
32,np.float64(78.24429495415077),np.float64(-22.13922072354763),np.float64(-25.776835371752387),np.float64(8.351890109290853)
33,np.float64(78.24429495415067),np.float64(-22.139220723547457),np.float64(-25.776835371752483),np.float64(8.674736014005356)
34,np.float64(78.24429495415063),np.float64(-22.139220723547428),np.float64(-25.776835371752448),np.float64(8.422922946901883)
35,np.float64(78.2442949541506),np.float64(-22.139220723547464),np.float64(-25.776835371752355),np.float64(8.35875175724331)
36,np.float64(78.24429495415058),np.float64(-22.13922072354758),np.float64(-25.77683537175219),np.float64(8.56640071467537)
37,np.float64(78.24429495415046),np.float64(-22.13922072354747),np.float64(-25.77683537175223),np.float64(8.591940301387552)
38,np.float64(78.24429495415039),np.float64(-22.13922072354741),np.float64(-25.77683537175221),np.float64(8.36801369054011)
