requested_tol,parent_residual,parent_iterations,onset_f_ge_1e-8,log_f_growth_rate,f_step5000
1e-06,0.4868999851906609,2000,1,,0.07362931317486043
1e-08,0.4868999851906609,2000,1,,0.07362931317486043
1e-10,0.4868999851906609,2000,1,,0.07362931317486043
1e-12,0.4868999851906609,2000,1,,0.07362931317486043
