step,H_total,H_parallel,H_perp,abs_ztz
72,0.8596491228070164,0.8326953761889626,0.0269537466180538,2.291971066488998e-15
73,0.8596491228070137,0.831788681470464,0.0278604413365496,1.927874505393672e-15
74,0.8596491228070122,0.8308616889188923,0.0287874338881199,2.750294217221605e-15
75,0.8596491228070101,0.829914142937406,0.0297349798696041,2.592438317817487e-15
76,0.8596491228070101,0.8289457894525136,0.0307033333544964,3.4317894793813688e-15
77,0.8596491228070107,0.8279563761600097,0.0316927466470009,3.3738246537937236e-15
78,0.8596491228070111,0.82694565277569,0.032703470031321,3.4931454684634524e-15
79,0.8596491228070109,0.8259133712907482,0.0337357515162627,4.343668600257537e-15
80,0.8596491228070124,0.824859286231778,0.0347898365752344,4.0652845066875656e-15
81,0.8596491228070118,0.8237831549252665,0.0358659678817452,4.039131001303926e-15
82,0.8596491228070111,0.8226847377665029,0.0369643850405082,3.095179636823843e-15
83,0.8596491228070107,0.8215637984927399,0.0380853243142707,4.3906698761140065e-15
84,0.8596491228070111,0.8204201044605094,0.0392290183465017,4.771240251132551e-15
85,0.8596491228070113,0.8192534269269294,0.0403956958800819,4.537142641582906e-15
86,0.8596491228070111,0.8180635413348589,0.0415855814721522,4.743072866828384e-15
87,0.859649122807012,0.8168502276017227,0.0427988952052893,4.124587636223572e-15
88,0.8596491228070122,0.8156132704118219,0.0440358523951903,5.065100123932628e-15
89,0.8596491228070116,0.8143524595119526,0.045296663295059,5.9892759558841475e-15
90,0.8596491228070123,0.8130675900101076,0.0465815327969046,6.65249036107647e-15
91,0.8596491228070122,0.8117584626770427,0.0478906601299695,6.9108260592727076e-15
92,0.8596491228070121,0.8104248842504874,0.0492242385565246,6.816452687538741e-15
93,0.8596491228070123,0.8090666677417347,0.0505824550652775,6.5222581802723526e-15
94,0.8596491228070108,0.8076836327443557,0.0519654900626551,6.823786866172339e-15
95,0.8596491228070107,0.8062756057447734,0.0533735170622372,7.566530833719731e-15
96,0.8596491228070103,0.8048424204343803,0.05480670237263,7.835060362254849e-15
97,0.85964912280701,0.8033839180229293,0.0562652047840806,7.475172954998314e-15
98,0.859649122807008,0.801899947552856,0.057749175254152,6.7498012170014166e-15
99,0.859649122807008,0.8003903662142209,0.0592587565927871,6.1215887369251886e-15
100,0.8596491228070088,0.7988550396599028,0.0607940831471059,6.165971401092981e-15
101,0.8596491228070089,0.7972938423207143,0.0623552804862946,5.8391417217482145e-15
102,0.8596491228070089,0.7957066577200529,0.0639424650869559,6.381229970948635e-15
103,0.859649122807009,0.7940933787877024,0.0655557440193066,7.283044837688741e-15
104,0.8596491228070076,0.7924539081723913,0.0671952146346163,6.872355102596081e-15
105,0.8596491228070082,0.7907881585527082,0.0688609642543,8.156257509108283e-15
106,0.8596491228070089,0.7890960529459252,0.0705530698610836,8.375855267566214e-15
107,0.8596491228070093,0.7873775250143318,0.0722715977926775,8.60972270171002e-15
108,0.8596491228070093,0.7856325193686069,0.0740166034384024,9.388812329533451e-15
109,0.859649122807008,0.7838609918677855,0.0757881309392224,8.709076435091456e-15
110,0.8596491228070082,0.7820629099153537,0.0775862128916545,9.843868245465515e-15
111,0.8596491228070093,0.7802382527509835,0.0794108700560258,1.0472045339365232e-14
112,0.8596491228070084,0.7783870117374403,0.0812621110695681,1.0843176491928667e-14
113,0.8596491228070071,0.7765091906421657,0.0831399321648413,1.0768708930951212e-14
114,0.8596491228070097,0.7746048059130213,0.0850443168939884,9.333198314468767e-15
115,0.8596491228070076,0.7726738869476811,0.0869752358593264,9.61445757816643e-15
116,0.859649122807008,0.7707164763562102,0.0889326464507977,9.79905713836576e-15
117,0.8596491228070091,0.7687326302162196,0.0909164925907894,9.033474264876758e-15
118,0.8596491228070086,0.7667224183201543,0.0929267044868542,8.847802896161101e-15
119,0.8596491228070082,0.7646859244141498,0.0949631983928584,8.63168867955877e-15
120,0.8596491228070082,0.762623246427924,0.0970258763790841,9.174759589391818e-15
121,0.8596491228070073,0.7605344966951838,0.0991146261118235,9.541598460821116e-15
122,0.8596491228070071,0.7584198021640167,0.1012293206429904,9.9911976939328e-15
123,0.859649122807008,0.7562793045967224,0.1033698182102855,9.99310774710897e-15
124,0.8596491228070064,0.7541131607585658,0.1055359620484406,9.834565124743803e-15
125,0.8596491228070063,0.751921542594935,0.1077275802120713,9.724946202447322e-15
126,0.8596491228070083,0.7497046373963534,0.1099444854106548,9.811532459008452e-15
127,0.8596491228070079,0.7474626479508559,0.1121864748561519,9.859822598689243e-15
128,0.8596491228070077,0.7451957926832276,0.11445333012378,1.0409010757150331e-14
129,0.8596491228070087,0.7429043057805715,0.116744817026437,1.0673053481483784e-14
130,0.8596491228070093,0.7405884373037449,0.1190606855032644,1.0354266695844503e-14
131,0.8596491228070087,0.7382484532841778,0.1214006695228309,1.0444246388370472e-14
132,0.859649122807011,0.7358846358056087,0.1237644870014023,1.0288227139834751e-14
133,0.8596491228070118,0.733497283070268,0.1261518397367438,1.0119948379532972e-14
134,0.8596491228070088,0.7310867094491084,0.1285624133579004,1.0368485747061375e-14
135,0.8596491228070078,0.728653245515638,0.1309958772913697,1.0435977816988387e-14
136,0.8596491228070082,0.7261972380629448,0.1334518847440634,1.0369410336464562e-14
137,0.859649122807009,0.7237190501035599,0.1359300727034491,1.0504598150511157e-14
138,0.8596491228070053,0.7212190608517814,0.1384300619552239,1.0348133235381036e-14
139,0.8596491228070055,0.7186976656881408,0.1409514571188646,1.024544342664544e-14
140,0.859649122807004,0.7161552761056467,0.1434938467013573,1.0021018845716524e-14
141,0.8596491228070051,0.7135923196375971,0.146056803169408,9.91566185462748e-15
142,0.8596491228070071,0.7110092397666232,0.1486398830403839,1.0055765384219726e-14
143,0.8596491228070061,0.7084064958147795,0.1512426269922265,1.0109413848544763e-14
144,0.8596491228070053,0.7057845628144652,0.1538645599925401,1.0071347985436232e-14
145,0.8596491228070029,0.7031439313599782,0.1565051914470247,9.739874364091606e-15
146,0.8596491228070029,0.7004851074395995,0.1591640153674035,9.840003698710736e-15
147,0.8596491228070033,0.6978086122480566,0.1618405105589467,9.438254436890811e-15
148,0.8596491228070025,0.6951149819793232,0.1645341408276792,9.685492613576212e-15
149,0.859649122807002,0.6924047675996998,0.1672443552073022,1.0083416316520931e-14
150,0.8596491228070022,0.6896785346011578,0.1699705882058444,1.0756223349388708e-14
151,0.8596491228070016,0.6869368627349935,0.172712260072008,1.1203800255787328e-14
152,0.8596491228070016,0.684180345725854,0.1754687770811476,1.1340926232084722e-14
153,0.8596491228070026,0.6814095909662293,0.1782395318407732,1.1973042580093287e-14
154,0.8596491228070022,0.6786252191915648,0.1810239036154373,1.1713828835681244e-14
155,0.8596491228070036,0.6758278641361724,0.1838212586708312,1.2391619285820112e-14
156,0.8596491228070025,0.6730181721701447,0.1866309506368578,1.1644311750830023e-14
157,0.8596491228070029,0.6701968019175624,0.1894523208894404,1.1843269938325906e-14
158,0.8596491228070021,0.6673644238562494,0.1922846989507527,1.177992559308692e-14
159,0.8596491228070042,0.6645217198994565,0.1951274029075476,1.2287801155246018e-14
160,0.8596491228070042,0.6616693829598059,0.1979797398471982,1.3978794870331528e-14
161,0.8596491228070033,0.6588081164959574,0.2008410063110459,1.3864235146849064e-14
162,0.8596491228070019,0.6559386340424052,0.2037104887645967,1.593743106082395e-14
163,0.8596491228070029,0.6530616587229283,0.2065874640840745,1.6057354379519902e-14
164,0.8596491228070036,0.650177922748197,0.2094712000588066,1.6519443570253972e-14
165,0.8596491228070049,0.647288166898131,0.2123609559088739,1.7195045065282195e-14
166,0.8596491228070049,0.6443931399895803,0.2152559828174246,1.6498742881001716e-14
167,0.859649122807006,0.6414935983299892,0.2181555244770168,1.507827518803538e-14
168,0.8596491228070063,0.6385903051576911,0.2210588176493151,1.5482108648524633e-14
169,0.8596491228070067,0.6356840300695634,0.2239650927374432,1.5564269308969008e-14
170,0.8596491228070064,0.6327755484367511,0.2268735743702553,1.569735465367552e-14
171,0.8596491228070068,0.6298656408092467,0.2297834819977601,1.534539846284356e-14
172,0.8596491228070082,0.6269550923101019,0.2326940304969063,1.6027902128580293e-14
173,0.8596491228070093,0.6240446920201053,0.2356044307869041,1.5835337188061826e-14
174,0.8596491228070104,0.6211352323537679,0.2385138904532425,1.7493573305586435e-14
175,0.8596491228070114,0.6182275084274873,0.2414216143795241,1.8576361080991904e-14
176,0.8596491228070127,0.6153223174207793,0.2443268053862334,1.8612709813109215e-14
177,0.8596491228070118,0.6124204579314927,0.247228664875519,1.8616928243591313e-14
178,0.8596491228070104,0.6095227293259435,0.2501263934810668,1.999289570740447e-14
179,0.8596491228070127,0.6066299310849032,0.2530191917221095,1.9660416059380762e-14
180,0.8596491228070124,0.6037428621463924,0.25590626066062,2.0086105914694065e-14
181,0.859649122807013,0.6008623202462957,0.2587868025607172,1.9124329142219695e-14
182,0.8596491228070133,0.5979891012577139,0.2616600215492995,1.7831566972949023e-14
183,0.8596491228070129,0.5951239985300922,0.2645251242769206,1.7495535800230733e-14
184,0.8596491228070124,0.592267802229094,0.2673813205779184,1.7638630991874933e-14
185,0.8596491228070141,0.589421298678215,0.2702278241287991,1.7938215364154044e-14
186,0.8596491228070134,0.58658526970313,0.2730638531038834,1.8323714204683232e-14
187,0.8596491228070134,0.5837604919797841,0.2758886308272293,1.9040518611213047e-14
188,0.8596491228070143,0.5809477363871806,0.2787013864198338,2.066869458160801e-14
189,0.8596491228070127,0.5781477673658715,0.2815013554411412,1.9864436487843782e-14
190,0.8596491228070153,0.5753613422831179,0.2842877805238974,1.9994479812402036e-14
191,0.8596491228070132,0.5725892108056488,0.2870599120013644,1.8840714340586508e-14
192,0.8596491228070113,0.5698321142810179,0.2898170085259935,1.9422342898064014e-14
193,0.8596491228070122,0.5670907851284241,0.2925583376785881,1.8562634178212982e-14
194,0.8596491228070122,0.564365946239934,0.2952831765670782,1.9391603852180465e-14
195,0.8596491228070118,0.5616583103930057,0.297990812414006,1.9710730738011515e-14
196,0.8596491228070122,0.5589685796751469,0.3006805431318654,2.0557509390091112e-14
197,0.8596491228070104,0.5562974449215639,0.3033516778854466,2.0027667627089087e-14
198,0.8596491228070119,0.553645585166619,0.3060035376403929,1.9717451103952835e-14
199,0.8596491228070116,0.5510136671098527,0.3086354556971589,1.9506177763640707e-14
200,0.8596491228070114,0.548402344597363,0.3112467782096484,1.9462833893271633e-14
201,0.8596491228070102,0.5458122581192217,0.3138368646877885,1.9406855036275473e-14
202,0.8596491228070098,0.5432440343236411,0.3164050884833687,1.9869556418070212e-14
203,0.8596491228070094,0.540698285548526,0.3189508372584835,1.9977479314618902e-14
204,0.8596491228070086,0.5381756093710344,0.3214735134359741,2.0020724781049423e-14
205,0.8596491228070077,0.5356765881757193,0.3239725346312884,2.0073713791710675e-14
206,0.8596491228070062,0.5332017887417861,0.3264473340652201,2.004800023119597e-14
207,0.8596491228070076,0.5307517618499694,0.3288973609570381,2.0395362063719582e-14
208,0.8596491228070077,0.5283270419094698,0.3313220808975379,2.060603516644103e-14
209,0.8596491228070071,0.5259281466053918,0.3337209762016154,2.0566717974588886e-14
210,0.8596491228070053,0.5235555765670249,0.3360935462399804,2.0507896903682017e-14
211,0.8596491228070078,0.5212098150573208,0.338439307749687,2.0671680441737762e-14
212,0.8596491228070093,0.5188913276838278,0.3407577951231814,2.0591922084269853e-14
213,0.8596491228070107,0.5166005621313605,0.3430485606756501,2.06848809426964e-14
214,0.8596491228070104,0.5143379479165668,0.3453111748904436,2.1183715723215903e-14
215,0.8596491228070111,0.5121038961645781,0.347545226642433,2.0971921322536376e-14
216,0.859649122807012,0.5098987994078266,0.3497503233991854,2.0969135544854425e-14
217,0.8596491228070124,0.5077230314071286,0.3519260913998838,2.0979927685616945e-14
218,0.8596491228070118,0.5055769469950415,0.3540721758119702,2.0852730760731733e-14
219,0.8596491228070109,0.5034608819414848,0.3561882408655262,2.08551114551294e-14
220,0.8596491228070106,0.5013751528415684,0.3582739699654421,2.0808357925066255e-14
221,0.8596491228070108,0.4993200570255334,0.3603290657814774,2.0865131249054772e-14
222,0.8596491228070098,0.4972958724906584,0.3623532503163513,2.102327931641187e-14
223,0.8596491228070096,0.4953028578549771,0.3643462649520324,2.0994639708406832e-14
224,0.8596491228070094,0.4933412523325632,0.3663078704744462,2.0760924163171e-14
225,0.8596491228070089,0.4914112757301569,0.368237847076852,2.086341965934628e-14
226,0.8596491228070107,0.4895131284648346,0.370135994342176,2.0843117724996913e-14
227,0.8596491228070117,0.4876469916023979,0.3720021312046138,2.0609259376480372e-14
228,0.859649122807011,0.4858130269161447,0.3738360958908663,2.0756583667286542e-14
229,0.8596491228070104,0.4840113769656168,0.3756377458413936,2.0817773563434363e-14
230,0.8596491228070104,0.4822421651949213,0.3774069576120891,2.035909304051275e-14
231,0.8596491228070102,0.4805054960501791,0.3791436267568311,2.04901199575999e-14
232,0.8596491228070084,0.4788014551156267,0.3808476676913817,2.0904879291230492e-14
233,0.8596491228070093,0.4771301092678844,0.3825190135391249,2.0240024930880777e-14
234,0.8596491228070091,0.4754915068478567,0.3841576159591524,2.0637388038480478e-14
235,0.8596491228070108,0.4738856778497384,0.3857634449572724,2.0411578202551054e-14
236,0.8596491228070112,0.4723126341265526,0.3873364886804585,2.043508211328012e-14
237,0.8596491228070117,0.4707723696116513,0.3888767531953603,2.0508955130287893e-14
238,0.8596491228070111,0.4692648605555695,0.3903842622514415,2.0752643775950102e-14
239,0.8596491228070127,0.4677900657776329,0.3918590570293797,2.0260117083130883e-14
240,0.8596491228070096,0.4663479269316788,0.3933011958753307,2.1277562158625532e-14
241,0.859649122807008,0.4649383687852761,0.3947107540217318,2.17037622775624e-14
242,0.8596491228070093,0.4635612995117694,0.3960878232952399,2.163993926168088e-14
243,0.8596491228070077,0.462216610994509,0.3974325118124986,2.1307216860952817e-14
244,0.8596491228070056,0.4609041791426147,0.3987449436643908,2.0760155705279624e-14
245,0.8596491228070064,0.4596238642175805,0.4000252585894259,1.9896333513016347e-14
246,0.8596491228070055,0.4583755111700657,0.4012736116369397,1.98250866955875e-14
247,0.8596491228070047,0.4571589499862111,0.4024901728207936,1.9835283064111137e-14
248,0.8596491228070036,0.4559739960427869,0.4036751267642167,2.0376238677183362e-14
249,0.859649122807004,0.4548204504705183,0.4048286723364857,2.0037366289108305e-14
250,0.8596491228070033,0.4536981005249129,0.4059510222820904,2.0137279410402362e-14
251,0.8596491228070033,0.4526067199639348,0.4070424028430685,2.0691903116510555e-14
252,0.8596491228070031,0.4515460694318572,0.4081030533751458,2.0938276816084143e-14
253,0.8596491228070025,0.4505158968486519,0.4091332259583505,2.121147541726106e-14
254,0.8596491228070023,0.449515937804268,0.4101331850027343,2.0158693149261963e-14
255,0.8596491228070022,0.4485459159571678,0.4111032068498343,1.996202546771391e-14
256,0.8596491228070022,0.4476055434364933,0.4120435793705089,2.0697628401482513e-14
257,0.8596491228070029,0.4466945212472544,0.4129546015597485,2.048117701382115e-14
258,0.8596491228070036,0.4458125396779407,0.4138365831290628,2.0728280811310092e-14
259,0.8596491228070049,0.4449592787099629,0.414689844097042,2.0752417596322132e-14
260,0.8596491228070049,0.4441344084283567,0.4155147143786482,2.0580538410125213e-14
261,0.8596491228070062,0.4433375894331935,0.4163115333738126,1.9930900006358256e-14
262,0.8596491228070078,0.4425684732511454,0.4170806495558623,2.024661009634468e-14
263,0.8596491228070082,0.4418267027466864,0.4178224200603218,2.06430075205543e-14
264,0.8596491228070089,0.4411119125324237,0.4185372102745852,2.225843496341935e-14
265,0.8596491228070084,0.4404237293780502,0.4192253934289582,2.1962495059998417e-14
266,0.8596491228070093,0.4397617726174683,0.419887350189541,2.1563164427495573e-14
267,0.8596491228070093,0.4391256545536006,0.4205234682534087,2.1483359262945292e-14
268,0.8596491228070082,0.4385149808604718,0.4211341419465363,2.0273092702133916e-14
269,0.85964912280701,0.4379293509821368,0.4217197718248731,2.0582819097576572e-14
270,0.8596491228070098,0.4373683585280344,0.4222807642789754,2.055566508993551e-14
271,0.85964912280701,0.436831591664426,0.422817531142584,1.9960898987976173e-14
272,0.8596491228070109,0.4363186335015168,0.423330489305494,1.9258724659546112e-14
273,0.8596491228070106,0.4358290624759369,0.4238200603310736,1.968173301523127e-14
274,0.8596491228070098,0.435362452728257,0.4242866700787527,1.9813632113274095e-14
275,0.85964912280701,0.4349183744752312,0.4247307483317788,1.9639157512702414e-14
276,0.8596491228070106,0.4344963943764796,0.425152728430531,1.925132951711362e-14
277,0.8596491228070104,0.4340960758953513,0.4255530469116591,1.988663616263743e-14
278,0.8596491228070106,0.4337169796537121,0.4259321431532984,2.0323459363712185e-14
279,0.8596491228070116,0.4333586637804354,0.4262904590265761,1.9119770518235127e-14
280,0.859649122807012,0.4330206842533817,0.4266284385536302,1.877406753536903e-14
281,0.8596491228070116,0.4327025952346732,0.4269465275723383,1.8269890583910527e-14
282,0.8596491228070117,0.4324039493990962,0.4272451734079154,1.805179258336798e-14
283,0.8596491228070116,0.4321242982554623,0.4275248245515493,1.7965952826031512e-14
284,0.859649122807011,0.4318631924608014,0.4277859303462096,1.7543303002116904e-14
285,0.8596491228070116,0.4316201821272575,0.428028940679754,1.7399688185889042e-14
286,0.8596491228070133,0.431394817121575,0.4282543056854382,1.729752872369331e-14
287,0.8596491228070149,0.4311866473570949,0.4284624754499199,1.7039267159883758e-14
288,0.8596491228070156,0.4309952230781808,0.4286538997288347,1.7114328691430275e-14
289,0.8596491228070162,0.4308200951370122,0.428829027670004,1.8117814044080524e-14
290,0.8596491228070166,0.4306608152626993,0.4289883075443172,1.7856016034485525e-14
291,0.8596491228070153,0.4305169363226939,0.4291321864843214,1.7487828929227662e-14
292,0.8596491228070156,0.4303880125764713,0.4292611102305442,1.7415287698864772e-14
293,0.8596491228070148,0.4302735999214706,0.4293755228855441,1.7154038805012757e-14
294,0.8596491228070152,0.4301732561313257,0.4294758666756895,1.7501971926312584e-14
295,0.8596491228070172,0.4300865410863713,0.4295625817206459,1.723697417799688e-14
296,0.859649122807018,0.4300130169964847,0.4296361058105332,1.7355058317335194e-14
297,0.8596491228070178,0.4299522486162878,0.4296968741907299,1.7145001896837774e-14
298,0.8596491228070182,0.4299038034527661,0.4297453193542521,1.6888316210718832e-14
299,0.8596491228070186,0.4298672519653624,0.4297818708416561,1.7061882733267436e-14
300,0.8596491228070173,0.4298421677586204,0.4298069550483969,1.7217144528756597e-14
301,0.8596491228070169,0.4298281277674596,0.4298209950395573,1.722173650173568e-14
302,0.8596491228070169,0.4298247124351622,0.4298244103718547,1.7237825664712602e-14
303,0.8596491228070164,0.4298315058841706,0.4298176169228458,1.7206697920009796e-14
304,0.8596491228070174,0.4298480960798062,0.4298010267272112,1.7246026556320435e-14
305,0.8596491228070167,0.4298740749870022,0.4297750478200144,1.7298882460253747e-14
306,0.8596491228070162,0.4299090387201907,0.4297400840868255,1.742877725122947e-14
307,0.8596491228070154,0.4299525876864396,0.4296965351205758,1.7379904114156405e-14
308,0.8596491228070171,0.4300043267219888,0.4296447960850282,1.732931968643039e-14
309,0.8596491228070176,0.4300638652223017,0.4295852575847158,1.737068951984641e-14
310,0.8596491228070183,0.4301308172657828,0.4295183055412355,1.7342649402731183e-14
311,0.8596491228070191,0.4302048017312928,0.4294443210757263,1.7204576999453403e-14
312,0.8596491228070207,0.4302854424096049,0.4293636803974157,1.7225155438881213e-14
313,0.8596491228070179,0.430372368108959,0.4292767546980588,1.7148988956805417e-14
314,0.8596491228070171,0.4304652127548616,0.4291839100521554,1.7132958250721992e-14
315,0.8596491228070188,0.4305636154842707,0.429085507322748,1.7114514080888523e-14
316,0.8596491228070191,0.4306672207343414,0.4289819020726777,1.7057364963865677e-14
317,0.859649122807017,0.4307756783258794,0.4288734444811375,1.6947774368639046e-14
318,0.8596491228070156,0.4308886435416615,0.428760479265354,1.7355113821870617e-14
319,0.8596491228070147,0.4310057771997802,0.4286433456072344,1.739323859612684e-14
320,0.8596491228070154,0.431126745722174,0.4285223770848414,1.739242668279708e-14
321,0.859649122807014,0.4312512211985076,0.4283979016085064,1.7392746476729824e-14
322,0.8596491228070149,0.4313788814455661,0.4282702413614487,1.6975850589783942e-14
323,0.8596491228070153,0.4315094100623028,0.4281397127447125,1.7033577512198425e-14
324,0.8596491228070151,0.4316424964807357,0.4280066263262794,1.6933302965337788e-14
325,0.8596491228070138,0.431777836012819,0.4278712867941947,1.6888534267996437e-14
326,0.8596491228070136,0.4319151298934735,0.42773399291354,1.6853932068604246e-14
327,0.8596491228070144,0.4320540853199154,0.427595037487099,1.6731081721559486e-14
328,0.859649122807014,0.4321944154874533,0.4274547073195606,1.6575047975415528e-14
329,0.8596491228070146,0.4323358396219064,0.4273132831851081,1.6600947405224862e-14
330,0.8596491228070147,0.4324780830087899,0.4271710397982247,1.7165971952306196e-14
331,0.8596491228070143,0.4326208770194307,0.4270282457875836,1.6692079856572763e-14
332,0.8596491228070144,0.4327639591341518,0.4268851636728626,1.7193860190121505e-14
333,0.8596491228070138,0.4329070729626845,0.4267420498443292,1.7248048846657396e-14
334,0.8596491228070131,0.4330499682619461,0.426599154545067,1.7333851449988113e-14
335,0.8596491228070121,0.4331924009513272,0.4264567218556848,1.7314299871179667e-14
336,0.8596491228070121,0.4333341331256347,0.4263149896813774,1.7317486716399813e-14
337,0.8596491228070124,0.4334749330658192,0.4261741897411932,1.7545275228900204e-14
338,0.859649122807012,0.4336145752476311,0.4260345475593809,1.880136798593093e-14
339,0.8596491228070124,0.433752840348336,0.4258962824586764,1.8650795308177285e-14
340,0.8596491228070136,0.4338895152516077,0.4257596075554059,1.8481766426101935e-14
341,0.8596491228070141,0.4340243930507417,0.4256247297562724,1.931999106033077e-14
342,0.8596491228070127,0.4341572730503065,0.4254918497567062,1.9580691233359683e-14
343,0.8596491228070111,0.4342879607663458,0.4253611620406653,1.8767051596181512e-14
344,0.8596491228070127,0.4344162679252564,0.4252328548817563,1.8435162263132925e-14
