t,H,Q2_re,Q2_im,generator_norm
24,np.float64(952.5817908415662),np.float64(-57.00955155485549),np.float64(138.58086686138407),np.float64(30.4954145459221)
25,np.float64(952.5817908415631),np.float64(-57.009551554854035),np.float64(138.5808668613837),np.float64(30.540925464208442)
26,np.float64(952.5817908415651),np.float64(-57.00955155485441),np.float64(138.58086686138364),np.float64(30.566557287706)
27,np.float64(952.581790841569),np.float64(-57.009551554854454),np.float64(138.5808668613846),np.float64(30.583329181615404)
28,np.float64(952.5817908415685),np.float64(-57.009551554854106),np.float64(138.58086686138466),np.float64(30.594732336221423)
29,np.float64(952.5817908415688),np.float64(-57.00955155485446),np.float64(138.58086686138404),np.float64(30.613019284743284)
30,np.float64(952.5817908415693),np.float64(-57.00955155485449),np.float64(138.58086686138398),np.float64(30.628098478815016)
31,np.float64(952.581790841569),np.float64(-57.00955155485444),np.float64(138.58086686138438),np.float64(30.63533095980206)
32,np.float64(952.5817908415693),np.float64(-57.00955155485423),np.float64(138.58086686138458),np.float64(30.63722071784232)
33,np.float64(952.5817908415628),np.float64(-57.00955155485392),np.float64(138.5808668613836),np.float64(30.64240470682315)
34,np.float64(952.5817908415598),np.float64(-57.0095515548531),np.float64(138.58086686138356),np.float64(30.66238279461378)
35,np.float64(952.5817908415572),np.float64(-57.00955155485286),np.float64(138.5808668613829),np.float64(30.68488509903714)
36,np.float64(952.5817908415574),np.float64(-57.00955155485276),np.float64(138.58086686138276),np.float64(30.700510856343595)
37,np.float64(952.581790841557),np.float64(-57.00955155485249),np.float64(138.58086686138267),np.float64(30.696266502121187)
38,np.float64(952.5817908415543),np.float64(-57.009551554852024),np.float64(138.58086686138267),np.float64(30.67584443760623)
39,np.float64(952.5817908415519),np.float64(-57.00955155485269),np.float64(138.58086686138256),np.float64(30.656577163234576)
40,np.float64(952.5817908415524),np.float64(-57.009551554852536),np.float64(138.58086686138307),np.float64(30.64924888955011)
41,np.float64(952.5817908415532),np.float64(-57.00955155485259),np.float64(138.58086686138324),np.float64(30.675164026160864)
42,np.float64(952.5817908415561),np.float64(-57.00955155485243),np.float64(138.58086686138347),np.float64(30.714928892616502)
43,np.float64(952.5817908415568),np.float64(-57.00955155485325),np.float64(138.5808668613833),np.float64(30.749396304132837)
44,np.float64(952.581790841557),np.float64(-57.009551554852905),np.float64(138.58086686138336),np.float64(30.76284660404953)
45,np.float64(952.5817908415542),np.float64(-57.009551554852514),np.float64(138.58086686138336),np.float64(30.755548647063335)
46,np.float64(952.581790841557),np.float64(-57.00955155485305),np.float64(138.58086686138387),np.float64(30.750358912612022)
47,np.float64(952.5817908415574),np.float64(-57.00955155485244),np.float64(138.58086686138392),np.float64(30.756005815277355)
48,np.float64(952.5817908415573),np.float64(-57.009551554852024),np.float64(138.58086686138418),np.float64(30.77022756941924)
49,np.float64(952.5817908415588),np.float64(-57.009551554852166),np.float64(138.5808668613841),np.float64(30.78015980216237)
50,np.float64(952.5817908415622),np.float64(-57.00955155485201),np.float64(138.58086686138495),np.float64(30.777115065237876)
51,np.float64(952.5817908415615),np.float64(-57.00955155485191),np.float64(138.58086686138464),np.float64(30.76219204827216)
52,np.float64(952.5817908415597),np.float64(-57.00955155485218),np.float64(138.58086686138427),np.float64(30.73995017968287)
53,np.float64(952.5817908415594),np.float64(-57.00955155485248),np.float64(138.5808668613843),np.float64(30.727254367883752)
54,np.float64(952.58179084156),np.float64(-57.00955155485176),np.float64(138.58086686138452),np.float64(30.734927614750568)
55,np.float64(952.5817908415613),np.float64(-57.00955155485233),np.float64(138.58086686138452),np.float64(30.769829400204866)
56,np.float64(952.5817908415606),np.float64(-57.00955155485222),np.float64(138.58086686138458),np.float64(30.8104374281417)
57,np.float64(952.5817908415619),np.float64(-57.00955155485238),np.float64(138.58086686138475),np.float64(30.833774452760007)
58,np.float64(952.5817908415627),np.float64(-57.00955155485254),np.float64(138.58086686138512),np.float64(30.83082279793874)
59,np.float64(952.5817908415615),np.float64(-57.00955155485306),np.float64(138.58086686138472),np.float64(30.80582234317771)
60,np.float64(952.5817908415603),np.float64(-57.00955155485275),np.float64(138.58086686138486),np.float64(30.779680099755904)
61,np.float64(952.5817908415615),np.float64(-57.009551554851875),np.float64(138.58086686138518),np.float64(30.7673721154407)
62,np.float64(952.5817908415602),np.float64(-57.0095515548517),np.float64(138.58086686138483),np.float64(30.775653915647588)
63,np.float64(952.5817908415586),np.float64(-57.00955155485228),np.float64(138.58086686138427),np.float64(30.792967931155523)
64,np.float64(952.5817908415578),np.float64(-57.00955155485288),np.float64(138.58086686138364),np.float64(30.802549633333957)
65,np.float64(952.581790841559),np.float64(-57.00955155485288),np.float64(138.58086686138358),np.float64(30.800465634116247)
66,np.float64(952.5817908415567),np.float64(-57.009551554852834),np.float64(138.58086686138338),np.float64(30.79318983874763)
67,np.float64(952.5817908415577),np.float64(-57.00955155485228),np.float64(138.58086686138392),np.float64(30.795162361284966)
68,np.float64(952.5817908415586),np.float64(-57.00955155485238),np.float64(138.58086686138424),np.float64(30.80892082171781)
69,np.float64(952.5817908415604),np.float64(-57.00955155485254),np.float64(138.5808668613844),np.float64(30.830298827931585)
70,np.float64(952.5817908415622),np.float64(-57.00955155485197),np.float64(138.58086686138492),np.float64(30.84424820947061)
71,np.float64(952.5817908415612),np.float64(-57.00955155485153),np.float64(138.58086686138518),np.float64(30.84189190871575)
72,np.float64(952.5817908415594),np.float64(-57.00955155485097),np.float64(138.5808668613855),np.float64(30.82528496345381)
73,np.float64(952.581790841559),np.float64(-57.009551554851605),np.float64(138.58086686138492),np.float64(30.799387005582012)
74,np.float64(952.5817908415578),np.float64(-57.009551554851605),np.float64(138.58086686138455),np.float64(30.780734332075173)
75,np.float64(952.581790841559),np.float64(-57.00955155485203),np.float64(138.58086686138432),np.float64(30.77979611163455)
76,np.float64(952.5817908415554),np.float64(-57.00955155485194),np.float64(138.5808668613841),np.float64(30.79817078597181)
77,np.float64(952.5817908415531),np.float64(-57.00955155485155),np.float64(138.58086686138387),np.float64(30.822942888136957)
78,np.float64(952.5817908415529),np.float64(-57.00955155485205),np.float64(138.58086686138358),np.float64(30.837777927192487)
79,np.float64(952.5817908415484),np.float64(-57.009551554851726),np.float64(138.58086686138313),np.float64(30.839643614155776)
80,np.float64(952.5817908415506),np.float64(-57.009551554852806),np.float64(138.58086686138347),np.float64(30.832717416561582)
81,np.float64(952.5817908415513),np.float64(-57.009551554853424),np.float64(138.5808668613835),np.float64(30.827132761026398)
82,np.float64(952.5817908415511),np.float64(-57.00955155485322),np.float64(138.58086686138375),np.float64(30.824899471268104)
83,np.float64(952.5817908415502),np.float64(-57.00955155485332),np.float64(138.5808668613836),np.float64(30.82481114904971)
84,np.float64(952.5817908415511),np.float64(-57.00955155485302),np.float64(138.58086686138378),np.float64(30.822068040221595)
85,np.float64(952.5817908415526),np.float64(-57.00955155485337),np.float64(138.58086686138387),np.float64(30.815437142022216)
86,np.float64(952.5817908415534),np.float64(-57.00955155485364),np.float64(138.58086686138367),np.float64(30.809762930195195)
87,np.float64(952.5817908415504),np.float64(-57.0095515548533),np.float64(138.58086686138324),np.float64(30.806418587056918)
88,np.float64(952.5817908415497),np.float64(-57.00955155485285),np.float64(138.58086686138316),np.float64(30.81050440094803)
89,np.float64(952.5817908415497),np.float64(-57.009551554852784),np.float64(138.58086686138364),np.float64(30.82151138359909)
90,np.float64(952.5817908415511),np.float64(-57.00955155485242),np.float64(138.58086686138387),np.float64(30.836688824277857)
91,np.float64(952.5817908415529),np.float64(-57.00955155485314),np.float64(138.58086686138373),np.float64(30.85032041923091)
92,np.float64(952.5817908415535),np.float64(-57.00955155485283),np.float64(138.58086686138378),np.float64(30.854274898882096)
93,np.float64(952.5817908415527),np.float64(-57.00955155485279),np.float64(138.5808668613839),np.float64(30.845844038346264)
94,np.float64(952.5817908415506),np.float64(-57.009551554852926),np.float64(138.58086686138358),np.float64(30.829021491292906)
95,np.float64(952.5817908415495),np.float64(-57.00955155485309),np.float64(138.58086686138319),np.float64(30.815125817612795)
96,np.float64(952.5817908415502),np.float64(-57.00955155485336),np.float64(138.58086686138347),np.float64(30.809837149048576)
97,np.float64(952.5817908415461),np.float64(-57.00955155485319),np.float64(138.58086686138296),np.float64(30.81260132864593)
98,np.float64(952.5817908415488),np.float64(-57.009551554854106),np.float64(138.58086686138304),np.float64(30.81806152205047)
99,np.float64(952.5817908415518),np.float64(-57.00955155485348),np.float64(138.58086686138367),np.float64(30.8239458726569)
100,np.float64(952.5817908415511),np.float64(-57.009551554853516),np.float64(138.5808668613833),np.float64(30.831629578404822)
101,np.float64(952.581790841552),np.float64(-57.00955155485377),np.float64(138.58086686138347),np.float64(30.838789541321194)
102,np.float64(952.5817908415522),np.float64(-57.00955155485283),np.float64(138.58086686138364),np.float64(30.843552711532013)
103,np.float64(952.5817908415502),np.float64(-57.00955155485201),np.float64(138.58086686138367),np.float64(30.84370884488971)
104,np.float64(952.581790841547),np.float64(-57.0095515548516),np.float64(138.58086686138336),np.float64(30.84121134270232)
105,np.float64(952.5817908415459),np.float64(-57.00955155485135),np.float64(138.58086686138344),np.float64(30.839062766534656)
106,np.float64(952.581790841547),np.float64(-57.00955155485137),np.float64(138.58086686138364),np.float64(30.83514917402166)
107,np.float64(952.5817908415459),np.float64(-57.0095515548515),np.float64(138.58086686138333),np.float64(30.826344652207773)
108,np.float64(952.581790841546),np.float64(-57.009551554851306),np.float64(138.58086686138307),np.float64(30.81560370266427)
109,np.float64(952.5817908415459),np.float64(-57.00955155485099),np.float64(138.58086686138276),np.float64(30.8126954763508)
110,np.float64(952.5817908415466),np.float64(-57.00955155485048),np.float64(138.58086686138336),np.float64(30.820318481956164)
111,np.float64(952.5817908415488),np.float64(-57.00955155485016),np.float64(138.58086686138404),np.float64(30.833180420176262)
112,np.float64(952.5817908415511),np.float64(-57.009551554849494),np.float64(138.58086686138444),np.float64(30.843407559604184)
113,np.float64(952.5817908415534),np.float64(-57.00955155485015),np.float64(138.58086686138455),np.float64(30.848924355840303)
114,np.float64(952.5817908415545),np.float64(-57.009551554850255),np.float64(138.58086686138466),np.float64(30.851158369233694)
115,np.float64(952.5817908415528),np.float64(-57.00955155485018),np.float64(138.58086686138438),np.float64(30.848763679626504)
116,np.float64(952.581790841554),np.float64(-57.009551554849935),np.float64(138.5808668613845),np.float64(30.8406269239)
117,np.float64(952.5817908415539),np.float64(-57.00955155485035),np.float64(138.58086686138432),np.float64(30.82780276590728)
118,np.float64(952.5817908415524),np.float64(-57.009551554851384),np.float64(138.58086686138384),np.float64(30.817686703805848)
119,np.float64(952.5817908415552),np.float64(-57.009551554851654),np.float64(138.58086686138427),np.float64(30.8173199858716)
120,np.float64(952.5817908415586),np.float64(-57.009551554851384),np.float64(138.58086686138466),np.float64(30.824386881034798)
121,np.float64(952.5817908415559),np.float64(-57.009551554850745),np.float64(138.58086686138455),np.float64(30.8303391410087)
122,np.float64(952.581790841557),np.float64(-57.00955155485101),np.float64(138.58086686138486),np.float64(30.833210160991122)
123,np.float64(952.5817908415559),np.float64(-57.00955155485159),np.float64(138.58086686138398),np.float64(30.838312396788176)
124,np.float64(952.581790841556),np.float64(-57.00955155485174),np.float64(138.5808668613842),np.float64(30.84544540761653)
125,np.float64(952.581790841554),np.float64(-57.0095515548518),np.float64(138.58086686138375),np.float64(30.850308509711233)
126,np.float64(952.5817908415574),np.float64(-57.00955155485191),np.float64(138.58086686138427),np.float64(30.848918762919606)
127,np.float64(952.5817908415561),np.float64(-57.00955155485187),np.float64(138.5808668613842),np.float64(30.843470653705456)
128,np.float64(952.5817908415574),np.float64(-57.009551554852486),np.float64(138.5808668613842),np.float64(30.83811534380416)
129,np.float64(952.5817908415613),np.float64(-57.00955155485257),np.float64(138.5808668613844),np.float64(30.832583591196276)
130,np.float64(952.5817908415647),np.float64(-57.00955155485374),np.float64(138.5808668613842),np.float64(30.825519502155917)
131,np.float64(952.5817908415618),np.float64(-57.00955155485316),np.float64(138.58086686138373),np.float64(30.817867229385296)
132,np.float64(952.5817908415626),np.float64(-57.00955155485364),np.float64(138.58086686138387),np.float64(30.8170303299298)
133,np.float64(952.5817908415614),np.float64(-57.00955155485357),np.float64(138.58086686138367),np.float64(30.827519336620274)
134,np.float64(952.5817908415625),np.float64(-57.00955155485364),np.float64(138.58086686138387),np.float64(30.84307633011819)
135,np.float64(952.5817908415629),np.float64(-57.00955155485387),np.float64(138.58086686138375),np.float64(30.852019819612067)
136,np.float64(952.5817908415627),np.float64(-57.00955155485292),np.float64(138.58086686138395),np.float64(30.851701155743278)
137,np.float64(952.5817908415615),np.float64(-57.00955155485286),np.float64(138.58086686138398),np.float64(30.847834047548805)
138,np.float64(952.581790841559),np.float64(-57.009551554852294),np.float64(138.58086686138407),np.float64(30.84273792730846)
139,np.float64(952.5817908415594),np.float64(-57.009551554852266),np.float64(138.58086686138404),np.float64(30.83631744663497)
140,np.float64(952.5817908415629),np.float64(-57.009551554851974),np.float64(138.58086686138466),np.float64(30.828322802331968)
141,np.float64(952.5817908415634),np.float64(-57.00955155485267),np.float64(138.5808668613846),np.float64(30.823250800549772)
142,np.float64(952.5817908415622),np.float64(-57.00955155485251),np.float64(138.5808668613846),np.float64(30.825168950000723)
143,np.float64(952.5817908415638),np.float64(-57.00955155485235),np.float64(138.58086686138492),np.float64(30.830994011382955)
144,np.float64(952.5817908415645),np.float64(-57.00955155485256),np.float64(138.58086686138518),np.float64(30.835372347525976)
145,np.float64(952.5817908415636),np.float64(-57.00955155485298),np.float64(138.58086686138503),np.float64(30.836467265012956)
146,np.float64(952.5817908415631),np.float64(-57.00955155485338),np.float64(138.58086686138492),np.float64(30.839371561142634)
147,np.float64(952.5817908415634),np.float64(-57.00955155485338),np.float64(138.5808668613848),np.float64(30.847051365462136)
148,np.float64(952.581790841562),np.float64(-57.009551554852905),np.float64(138.58086686138472),np.float64(30.854208746949354)
149,np.float64(952.5817908415606),np.float64(-57.009551554852194),np.float64(138.58086686138444),np.float64(30.8523136925257)
150,np.float64(952.5817908415604),np.float64(-57.00955155485214),np.float64(138.58086686138432),np.float64(30.841624237235287)
151,np.float64(952.5817908415596),np.float64(-57.009551554851946),np.float64(138.58086686138427),np.float64(30.830280226256043)
152,np.float64(952.5817908415603),np.float64(-57.009551554851726),np.float64(138.58086686138432),np.float64(30.823192555798798)
153,np.float64(952.5817908415588),np.float64(-57.009551554851896),np.float64(138.5808668613839),np.float64(30.821022592396655)
154,np.float64(952.5817908415588),np.float64(-57.009551554852095),np.float64(138.58086686138353),np.float64(30.82223650057174)
155,np.float64(952.5817908415577),np.float64(-57.00955155485257),np.float64(138.5808668613832),np.float64(30.82836711617919)
156,np.float64(952.5817908415595),np.float64(-57.0095515548515),np.float64(138.58086686138387),np.float64(30.839733202819776)
157,np.float64(952.5817908415593),np.float64(-57.009551554851534),np.float64(138.5808668613836),np.float64(30.850158251788706)
158,np.float64(952.5817908415607),np.float64(-57.009551554851654),np.float64(138.58086686138387),np.float64(30.853234193578615)
159,np.float64(952.5817908415609),np.float64(-57.009551554852436),np.float64(138.58086686138375),np.float64(30.848460777866674)
160,np.float64(952.58179084156),np.float64(-57.00955155485214),np.float64(138.58086686138375),np.float64(30.84247275465536)
161,np.float64(952.5817908415604),np.float64(-57.00955155485245),np.float64(138.5808668613838),np.float64(30.840724173377257)
162,np.float64(952.5817908415652),np.float64(-57.009551554852905),np.float64(138.58086686138432),np.float64(30.840589940554832)
163,np.float64(952.5817908415659),np.float64(-57.00955155485344),np.float64(138.58086686138407),np.float64(30.835562174178047)
164,np.float64(952.5817908415632),np.float64(-57.009551554853644),np.float64(138.58086686138356),np.float64(30.826663806063845)
165,np.float64(952.5817908415653),np.float64(-57.009551554852976),np.float64(138.5808668613842),np.float64(30.821781622676166)
166,np.float64(952.5817908415662),np.float64(-57.009551554852415),np.float64(138.58086686138424),np.float64(30.82459578734911)
167,np.float64(952.5817908415665),np.float64(-57.009551554852386),np.float64(138.58086686138438),np.float64(30.832312340916825)
168,np.float64(952.5817908415688),np.float64(-57.0095515548525),np.float64(138.58086686138466),np.float64(30.84006686070858)
169,np.float64(952.581790841568),np.float64(-57.0095515548519),np.float64(138.58086686138478),np.float64(30.84699749988111)
170,np.float64(952.5817908415689),np.float64(-57.00955155485185),np.float64(138.58086686138495),np.float64(30.85316120945447)
171,np.float64(952.5817908415706),np.float64(-57.00955155485164),np.float64(138.5808668613854),np.float64(30.854376970708532)
172,np.float64(952.5817908415733),np.float64(-57.00955155485181),np.float64(138.58086686138566),np.float64(30.847027170683372)
173,np.float64(952.5817908415738),np.float64(-57.00955155485154),np.float64(138.5808668613858),np.float64(30.83382666810169)
174,np.float64(952.5817908415745),np.float64(-57.00955155485138),np.float64(138.580866861386),np.float64(30.823865394765576)
175,np.float64(952.5817908415729),np.float64(-57.009551554851335),np.float64(138.58086686138577),np.float64(30.824105905977113)
176,np.float64(952.5817908415697),np.float64(-57.00955155485117),np.float64(138.58086686138495),np.float64(30.830899378791248)
177,np.float64(952.5817908415661),np.float64(-57.00955155485114),np.float64(138.58086686138438),np.float64(30.83538406887963)
178,np.float64(952.5817908415651),np.float64(-57.00955155485144),np.float64(138.5808668613839),np.float64(30.836174848547728)
179,np.float64(952.5817908415654),np.float64(-57.00955155485133),np.float64(138.58086686138367),np.float64(30.838314718323375)
180,np.float64(952.5817908415645),np.float64(-57.00955155485083),np.float64(138.58086686138356),np.float64(30.84332103833029)
181,np.float64(952.5817908415636),np.float64(-57.00955155485084),np.float64(138.5808668613836),np.float64(30.847582607516816)
182,np.float64(952.5817908415665),np.float64(-57.009551554850624),np.float64(138.58086686138424),np.float64(30.847624040279438)
183,np.float64(952.5817908415659),np.float64(-57.00955155485065),np.float64(138.5808668613841),np.float64(30.844945373043394)
184,np.float64(952.5817908415669),np.float64(-57.00955155485102),np.float64(138.58086686138398),np.float64(30.842388078938704)
185,np.float64(952.5817908415659),np.float64(-57.009551554851015),np.float64(138.58086686138353),np.float64(30.838345498335055)
186,np.float64(952.5817908415679),np.float64(-57.00955155485109),np.float64(138.58086686138384),np.float64(30.830339436091595)
187,np.float64(952.58179084157),np.float64(-57.009551554851434),np.float64(138.5808668613839),np.float64(30.82150123066939)
188,np.float64(952.5817908415677),np.float64(-57.009551554851),np.float64(138.5808668613834),np.float64(30.820022700378367)
189,np.float64(952.5817908415672),np.float64(-57.00955155485035),np.float64(138.58086686138364),np.float64(30.829981758497908)
190,np.float64(952.5817908415647),np.float64(-57.009551554850376),np.float64(138.58086686138336),np.float64(30.844042806253594)
191,np.float64(952.5817908415654),np.float64(-57.00955155485011),np.float64(138.5808668613839),np.float64(30.85151148868718)
192,np.float64(952.5817908415668),np.float64(-57.00955155485015),np.float64(138.58086686138392),np.float64(30.850929953226814)
193,np.float64(952.5817908415661),np.float64(-57.00955155485003),np.float64(138.5808668613837),np.float64(30.847593284509333)
194,np.float64(952.581790841566),np.float64(-57.009551554850304),np.float64(138.58086686138358),np.float64(30.844310208002906)
195,np.float64(952.5817908415654),np.float64(-57.00955155484962),np.float64(138.580866861384),np.float64(30.83985685457025)
196,np.float64(952.5817908415673),np.float64(-57.00955155485012),np.float64(138.58086686138412),np.float64(30.833398975505734)
197,np.float64(952.5817908415662),np.float64(-57.00955155484951),np.float64(138.58086686138435),np.float64(30.828622510034574)
198,np.float64(952.581790841564),np.float64(-57.00955155484948),np.float64(138.5808668613842),np.float64(30.829063299708427)
199,np.float64(952.5817908415636),np.float64(-57.009551554849736),np.float64(138.58086686138384),np.float64(30.832208707799136)
200,np.float64(952.5817908415629),np.float64(-57.00955155485048),np.float64(138.58086686138336),np.float64(30.833415426995188)
201,np.float64(952.5817908415656),np.float64(-57.0095515548506),np.float64(138.58086686138347),np.float64(30.833234847861792)
202,np.float64(952.581790841565),np.float64(-57.00955155485059),np.float64(138.58086686138338),np.float64(30.836904434362012)
203,np.float64(952.5817908415625),np.float64(-57.00955155485104),np.float64(138.5808668613834),np.float64(30.846079729563172)
204,np.float64(952.581790841565),np.float64(-57.00955155485154),np.float64(138.58086686138358),np.float64(30.853852611700518)
205,np.float64(952.5817908415631),np.float64(-57.009551554852095),np.float64(138.5808668613831),np.float64(30.852343388964314)
206,np.float64(952.5817908415636),np.float64(-57.00955155485189),np.float64(138.58086686138302),np.float64(30.84304240549943)
207,np.float64(952.5817908415634),np.float64(-57.009551554852095),np.float64(138.5808668613828),np.float64(30.833534362647132)
208,np.float64(952.5817908415628),np.float64(-57.0095515548512),np.float64(138.58086686138287),np.float64(30.828140481340593)
209,np.float64(952.581790841565),np.float64(-57.00955155485125),np.float64(138.58086686138324),np.float64(30.826079282811783)
210,np.float64(952.5817908415663),np.float64(-57.00955155485183),np.float64(138.5808668613833),np.float64(30.825831814578216)
211,np.float64(952.581790841567),np.float64(-57.00955155485228),np.float64(138.58086686138296),np.float64(30.829523768365352)
212,np.float64(952.5817908415662),np.float64(-57.00955155485216),np.float64(138.58086686138284),np.float64(30.8379704893011)
213,np.float64(952.5817908415662),np.float64(-57.00955155485162),np.float64(138.58086686138302),np.float64(30.84617481339562)
214,np.float64(952.5817908415664),np.float64(-57.00955155485127),np.float64(138.5808668613828),np.float64(30.848496380999613)
215,np.float64(952.5817908415619),np.float64(-57.00955155485064),np.float64(138.58086686138245),np.float64(30.845481271478583)
216,np.float64(952.5817908415638),np.float64(-57.00955155485025),np.float64(138.58086686138282),np.float64(30.84280747177321)
217,np.float64(952.581790841562),np.float64(-57.00955155485069),np.float64(138.5808668613824),np.float64(30.84360953377253)
218,np.float64(952.5817908415647),np.float64(-57.00955155485064),np.float64(138.58086686138273),np.float64(30.843611120842716)
219,np.float64(952.5817908415653),np.float64(-57.00955155485096),np.float64(138.58086686138344),np.float64(30.8373754061475)
220,np.float64(952.5817908415661),np.float64(-57.00955155485188),np.float64(138.58086686138296),np.float64(30.827783699955255)
221,np.float64(952.5817908415629),np.float64(-57.00955155485245),np.float64(138.58086686138205),np.float64(30.822771018429453)
222,np.float64(952.5817908415598),np.float64(-57.00955155485225),np.float64(138.5808668613819),np.float64(30.825411783569976)
223,np.float64(952.5817908415603),np.float64(-57.009551554852564),np.float64(138.58086686138193),np.float64(30.832152745559114)
224,np.float64(952.5817908415581),np.float64(-57.009551554852585),np.float64(138.58086686138154),np.float64(30.83864607707396)
225,np.float64(952.5817908415568),np.float64(-57.00955155485297),np.float64(138.58086686138108),np.float64(30.844910162335022)
226,np.float64(952.5817908415561),np.float64(-57.00955155485269),np.float64(138.58086686138108),np.float64(30.850914089059486)
227,np.float64(952.5817908415518),np.float64(-57.00955155485261),np.float64(138.58086686138074),np.float64(30.852647120153627)
228,np.float64(952.5817908415482),np.float64(-57.00955155485295),np.float64(138.58086686137977),np.float64(30.84680856345173)
229,np.float64(952.5817908415509),np.float64(-57.00955155485353),np.float64(138.58086686138023),np.float64(30.836526647771194)
230,np.float64(952.58179084155),np.float64(-57.00955155485329),np.float64(138.5808668613802),np.float64(30.82954484041926)
231,np.float64(952.581790841553),np.float64(-57.00955155485369),np.float64(138.58086686138117),np.float64(30.830189778015775)
232,np.float64(952.5817908415513),np.float64(-57.00955155485357),np.float64(138.58086686138085),np.float64(30.833885222301035)
233,np.float64(952.5817908415509),np.float64(-57.009551554854085),np.float64(138.58086686138054),np.float64(30.83399189926583)
234,np.float64(952.5817908415512),np.float64(-57.0095515548536),np.float64(138.5808668613808),np.float64(30.831731082337356)
235,np.float64(952.5817908415515),np.float64(-57.009551554853616),np.float64(138.58086686138103),np.float64(30.833004042884756)
236,np.float64(952.5817908415515),np.float64(-57.00955155485289),np.float64(138.5808668613812),np.float64(30.838972278029445)
237,np.float64(952.5817908415559),np.float64(-57.00955155485359),np.float64(138.58086686138165),np.float64(30.844905524458404)
238,np.float64(952.5817908415507),np.float64(-57.009551554853324),np.float64(138.5808668613809),np.float64(30.846770555473583)
239,np.float64(952.5817908415535),np.float64(-57.009551554853076),np.float64(138.5808668613812),np.float64(30.845908545714455)
240,np.float64(952.5817908415544),np.float64(-57.00955155485357),np.float64(138.58086686138105),np.float64(30.844395675654496)
241,np.float64(952.5817908415543),np.float64(-57.00955155485348),np.float64(138.58086686138108),np.float64(30.840425325483785)
242,np.float64(952.581790841556),np.float64(-57.009551554854085),np.float64(138.58086686138108),np.float64(30.83231691469988)
243,np.float64(952.5817908415547),np.float64(-57.0095515548546),np.float64(138.58086686138085),np.float64(30.824220662196137)
244,np.float64(952.581790841555),np.float64(-57.00955155485473),np.float64(138.58086686138054),np.float64(30.82347838480209)
245,np.float64(952.58179084155),np.float64(-57.00955155485434),np.float64(138.58086686137943),np.float64(30.832114787733676)
246,np.float64(952.5817908415481),np.float64(-57.00955155485417),np.float64(138.58086686137935),np.float64(30.84252060145677)
247,np.float64(952.5817908415495),np.float64(-57.00955155485357),np.float64(138.5808668613797),np.float64(30.84644162299184)
248,np.float64(952.5817908415472),np.float64(-57.009551554854184),np.float64(138.58086686137895),np.float64(30.844585300890714)
