step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,3.228941922386725e-33,1.965918019459601e-33,1.0000000000000002,2.5696669785706156e-17
25,2.907435050458445e-29,1.7701708774866402e-29,0.9999999999999998,9.783313118727298e-16
50,1.0703393400364875e-28,6.516683935767081e-29,1.0,1.8062538135812745e-15
75,2.2118498582852716e-28,1.3466688460993034e-28,1.0000000000000002,2.3025659608464775e-15
100,2.842032145727095e-28,1.7303507902794487e-28,1.0000000000000002,2.5045466314024234e-15
125,3.744410451188977e-28,2.2797573183986144e-28,1.0000000000000002,2.8268526736525267e-15
150,5.026899363428161e-28,3.0605914501145586e-28,0.9999999999999997,3.106725428763667e-15
200,9.135857778639952e-28,5.562301169223951e-28,1.0000000000000002,4.3998371987907755e-15
300,3.0401367532383656e-27,1.850965352884045e-27,0.9999999999999998,7.072561978572031e-15
500,3.845158258884622e-26,2.3410968950558688e-26,0.9999999999999998,2.3166230718420786e-14
750,2.0008727564027306e-24,1.2182169580647917e-24,0.9999999999999998,1.8884068766713557e-13
1000,1.6285103679846733e-22,9.915068013770047e-23,1.0000000000000002,1.7213341152660369e-12
1500,1.130921092124412e-18,6.885531567414021e-19,0.9999999999999999,1.4347420075278742e-10
2000,7.857536251618895e-15,4.7840043199644386e-15,0.9999999999999903,1.195917573769032e-08
3000,3.7930843009051997e-07,2.3093920410206633e-07,0.9999995292052928,8.309105368381759e-05
4000,1.4511375059240657,0.8835146125827004,0.490644555832768,0.10542526189159089
5000,1.5862153337904816,0.965755774614966,0.4494066670142912,0.11870368816203287
7500,1.4769479423350227,0.899229110783411,0.29687524309935825,0.14447079190807516
10000,1.504914448655339,0.91625631661041,0.20702945167910336,0.15966691247397138
15000,1.4634286522742839,0.8909979884590852,0.12408460512011918,0.1959797205870296
20000,1.5089438411277638,0.9187095831785412,0.11934336765265681,0.20774226485917505
25000,1.5852411055696316,0.9651626227833318,0.12074571650970221,0.21195432036768386
30000,1.606379917287967,0.9780328359571849,0.12195881511617986,0.21382999193113214
35000,1.5907373266350777,0.9685089573689226,0.12201791855101736,0.2151278706129548
40000,1.5887864128785427,0.96732115758679,0.1219478299760766,0.21603034346681083
