edge_index,i,j,theta_deg,a_Re,b_Im,abs_z
0,0,1,102.85714285714286,-0.053893857970947305,0.23612441983258373,0.24219679925272938
1,0,2,25.714285714285715,0.21821177603232103,0.10508525286207882,0.24219679925272933
2,0,3,128.57142857142858,-0.15100723437690378,0.18935708260877315,0.24219679925272936
3,0,4,51.42857142857143,0.1510072343769037,0.1893570826087732,0.24219679925272936
4,0,5,154.28571428571428,-0.21821177603232103,0.10508525286207884,0.24219679925272936
5,0,6,77.14285714285714,0.05389385797094733,0.23612441983258373,0.24219679925272938
6,0,7,0.0,0.24219679925272936,0.0,0.24219679925272936
7,1,2,128.57142857142858,-0.15100723437690378,0.18935708260877315,0.24219679925272936
8,1,3,51.42857142857143,0.1510072343769037,0.1893570826087732,0.24219679925272936
9,1,4,154.28571428571428,-0.21821177603232103,0.10508525286207884,0.24219679925272936
10,1,5,77.14285714285714,0.05389385797094733,0.23612441983258373,0.24219679925272938
11,1,6,0.0,0.24219679925272936,0.0,0.24219679925272936
12,1,7,25.714285714285715,0.21821177603232103,0.10508525286207882,0.24219679925272933
13,2,3,154.28571428571428,-0.21821177603232103,0.10508525286207884,0.24219679925272936
14,2,4,77.14285714285714,0.05389385797094733,0.23612441983258373,0.24219679925272938
15,2,5,0.0,0.24219679925272936,0.0,0.24219679925272936
16,2,6,102.85714285714286,-0.053893857970947305,0.23612441983258373,0.24219679925272938
17,2,7,51.42857142857143,0.1510072343769037,0.1893570826087732,0.24219679925272936
18,3,4,0.0,0.24219679925272936,0.0,0.24219679925272936
19,3,5,102.85714285714286,-0.053893857970947305,0.23612441983258373,0.24219679925272938
20,3,6,25.714285714285715,0.21821177603232103,0.10508525286207882,0.24219679925272933
21,3,7,77.14285714285714,0.05389385797094733,0.23612441983258373,0.24219679925272938
22,4,5,25.714285714285715,0.21821177603232103,0.10508525286207882,0.24219679925272933
23,4,6,128.57142857142858,-0.15100723437690378,0.18935708260877315,0.24219679925272936
24,4,7,102.85714285714286,-0.053893857970947305,0.23612441983258373,0.24219679925272938
25,5,6,51.42857142857143,0.1510072343769037,0.1893570826087732,0.24219679925272936
26,5,7,128.57142857142858,-0.15100723437690378,0.18935708260877315,0.24219679925272936
27,6,7,154.28571428571428,-0.21821177603232103,0.10508525286207884,0.24219679925272936
