step,H_parallel,H_perp,H_total,PR,PR_over_M,abs_ZT_Z,sigma1_of_step_generator,amp_min,amp_max,amp_std,K_spectral_norm,K_antisym_error,measured_phase_advance,angle_times_sigma1_next
0.0,1.0000000000000004,-2.220446049250313e-16,1.0000000000000002,4.857548435946897,0.4857548435946897,2.28878342543168e-16,nan,3.697845878679209e-19,0.5650427477623798,0.2079642945400184,nan,nan,0.02533542462572405,0.025335424625724155
1.0,0.9999999999999997,-2.220446049250313e-16,0.9999999999999994,4.857548435946896,0.48575484359468957,2.4980019101055133e-16,0.5000000000000003,9.967677051601334e-19,0.56504274776238,0.20796429454002208,0.5000000000000001,2.4532694666933986e-17,0.025335424625724075,0.025335424625724128
2.0,1.0,0.0,1.0,4.8575484359468994,0.48575484359468996,6.031651197732718e-16,0.4999999999999998,7.578284325288321e-19,0.5650427477623798,0.20796429454002655,0.4999999999999998,4.046035655711836e-17,0.025335424625724186,0.025335424625724138
3.0,1.0000000000000002,0.0,1.0000000000000002,4.857548435946899,0.48575484359468984,6.90132213211705e-16,0.5,7.709913382503804e-19,0.5650427477623797,0.20796429454003168,0.5,4.0756773388407365e-17,0.02533542462572413,0.025335424625724138
4.0,1.0,-2.220446049250313e-16,0.9999999999999998,4.857548435946898,0.4857548435946898,6.731800012475339e-16,0.5,6.696058654072023e-19,0.5650427477623797,0.20796429454003754,0.5000000000000001,7.144028522217822e-17,0.025335424625724166,0.025335424625724145
5.0,0.9999999999999992,0.0,0.9999999999999992,4.857548435946897,0.4857548435946897,3.9276836981359534e-16,0.5000000000000001,6.700833428156006e-19,0.5650427477623796,0.20796429454004406,0.5,2.4532694666933986e-17,0.02533542462572408,0.02533542462572412
6.0,0.9999999999999984,0.0,0.9999999999999984,4.857548435946898,0.4857548435946898,8.89911451867602e-16,0.49999999999999967,6.916243942681715e-19,0.5650427477623794,0.20796429454005125,0.4999999999999996,8.151354677681473e-17,0.025335424625724124,0.0253354246257241
7.0,0.9999999999999971,2.220446049250313e-16,0.9999999999999973,4.857548435946896,0.48575484359468957,6.451305793789529e-16,0.4999999999999993,6.926198580547971e-19,0.5650427477623793,0.20796429454005913,0.4999999999999993,4.305470440582207e-17,0.025335424625724023,0.025335424625724082
8.0,0.9999999999999958,-2.220446049250313e-16,0.9999999999999956,4.857548435946895,0.4857548435946895,7.438546066859108e-16,0.4999999999999989,9.169411401164202e-19,0.5650427477623788,0.20796429454006765,0.4999999999999987,2.2484586062492888e-17,0.025335424625724006,0.025335424625724027
9.0,0.9999999999999953,1.1102230246251565e-16,0.9999999999999954,4.857548435946898,0.4857548435946898,9.391889688113235e-16,0.4999999999999978,1.2576019746771094e-18,0.5650427477623785,0.207964294540077,0.49999999999999784,4.192148702340308e-17,0.025335424625724075,0.025335424625724023
10.0,0.9999999999999964,-1.1102230246251565e-16,0.9999999999999963,4.857548435946897,0.4857548435946897,6.816028583313037e-16,0.4999999999999977,4.39984542861438e-18,0.5650427477623788,0.20796429454008722,0.4999999999999977,3.925231146709438e-17,0.02533542462572407,0.025335424625724048
11.0,0.9999999999999964,1.1102230246251565e-16,0.9999999999999966,4.857548435946898,0.4857548435946898,5.11787533226454e-16,0.4999999999999982,4.39614103805383e-18,0.5650427477623788,0.20796429454009804,0.4999999999999983,9.813077866773595e-18,0.025335424625724003,0.025335424625724044
12.0,0.9999999999999958,1.1102230246251565e-16,0.9999999999999959,4.857548435946895,0.4857548435946895,1.0341512984656157e-15,0.49999999999999817,4.292823790621374e-18,0.565042747762379,0.2079642945401095,0.4999999999999982,4.0756773388407365e-17,0.02533542462572405,0.025335424625724034
13.0,0.9999999999999959,-2.220446049250313e-16,0.9999999999999957,4.857548435946897,0.4857548435946897,1.7593756752734947e-15,0.49999999999999795,4.289989418018372e-18,0.5650427477623787,0.20796429454012166,0.49999999999999795,6.88665556569629e-17,0.025335424625724037,0.025335424625724034
14.0,0.9999999999999964,-2.220446049250313e-16,0.9999999999999962,4.857548435946897,0.4857548435946897,2.1517397026268743e-15,0.49999999999999795,4.30132286315574e-18,0.5650427477623788,0.2079642945401346,0.4999999999999979,4.163336342344337e-17,0.02533542462572404,0.02533542462572404
15.0,0.9999999999999953,2.220446049250313e-16,0.9999999999999956,4.857548435946894,0.4857548435946894,2.4211967550746094e-15,0.4999999999999981,4.298215736402155e-18,0.565042747762379,0.20796429454014811,0.49999999999999817,3.925231146709438e-17,0.02533542462572402,0.025335424625724027
16.0,0.9999999999999962,-3.3306690738754696e-16,0.9999999999999959,4.8575484359468994,0.48575484359468996,1.6919522100627647e-15,0.4999999999999978,4.295274943597335e-18,0.5650427477623786,0.20796429454016233,0.4999999999999977,9.614813431917819e-17,0.025335424625724,0.025335424625724034
17.0,0.9999999999999966,0.0,0.9999999999999966,4.8575484359468994,0.48575484359468996,1.3922125939398931e-15,0.49999999999999795,4.085011744254606e-18,0.5650427477623787,0.20796429454017734,0.49999999999999806,7.09330105078845e-17,0.025335424625724034,0.025335424625724058
18.0,0.9999999999999959,-3.3306690738754696e-16,0.9999999999999956,4.857548435946898,0.4857548435946898,1.2325475850041679e-15,0.49999999999999845,4.5075447684521956e-18,0.5650427477623786,0.20796429454019283,0.49999999999999833,8.790787167173247e-17,0.02533542462572404,0.02533542462572403
19.0,0.9999999999999953,2.220446049250313e-16,0.9999999999999956,4.857548435946899,0.48575484359468984,1.2325475845721206e-15,0.4999999999999979,4.5143746042888305e-18,0.5650427477623786,0.20796429454020907,0.49999999999999795,7.850462293418876e-17,0.025335424625724006,0.025335424625724023
20.0,0.9999999999999951,0.0,0.9999999999999951,4.8575484359468994,0.48575484359468996,1.3581101262470578e-15,0.4999999999999977,4.510354943921436e-18,0.5650427477623785,0.20796429454022586,0.4999999999999977,5.551115123125783e-17,0.025335424625724016,0.025335424625724013
21.0,0.9999999999999949,1.1102230246251565e-16,0.999999999999995,4.857548435946899,0.48575484359468984,1.459280900150963e-15,0.4999999999999975,4.67922242721185e-18,0.5650427477623785,0.20796429454024348,0.49999999999999745,4.0756773388407365e-17,0.025335424625723992,0.025335424625724013
22.0,0.9999999999999944,0.0,0.9999999999999944,4.857548435946901,0.4857548435946901,1.4213050071301646e-15,0.4999999999999975,4.355556686325436e-18,0.5650427477623781,0.20796429454026155,0.49999999999999756,7.277573322931826e-17,0.025335424625724013,0.025335424625724
23.0,0.9999999999999952,-1.1102230246251565e-16,0.9999999999999951,4.857548435946905,0.48575484359469046,1.3322676311238135e-15,0.4999999999999973,4.351551228326422e-18,0.5650427477623778,0.20796429454028045,0.4999999999999974,9.047210765559601e-17,0.025335424625724016,0.025335424625724016
24.0,0.9999999999999922,0.0,0.9999999999999922,4.857548435946908,0.48575484359469084,1.579936012706173e-15,0.4999999999999976,4.301636728341683e-18,0.5650427477623768,0.2079642945402996,0.4999999999999975,5.551115123125783e-17,0.02533542462572394,0.02533542462572394
25.0,0.9999999999999929,-4.440892098500626e-16,0.9999999999999925,4.857548435946908,0.48575484359469084,1.898773514146519e-15,0.4999999999999961,4.298770835128219e-18,0.565042747762377,0.20796429454031976,0.49999999999999617,7.09330105078845e-17,0.025335424625723947,0.025335424625723954
26.0,0.9999999999999926,-3.3306690738754696e-16,0.9999999999999922,4.857548435946909,0.4857548435946909,1.8540745288800827e-15,0.4999999999999964,1.2286638127848743e-17,0.5650427477623766,0.20796429454034043,0.49999999999999634,9.813077866773595e-18,0.025335424625723985,0.025335424625723947
27.0,0.9999999999999911,-2.220446049250313e-16,0.9999999999999909,4.857548435946908,0.48575484359469084,1.814331684258414e-15,0.4999999999999962,1.2077698007434698e-17,0.5650427477623763,0.20796429454036158,0.4999999999999962,4.046035655711836e-17,0.025335424625723864,0.02533542462572391
28.0,0.99999999999999,-2.220446049250313e-16,0.9999999999999898,4.857548435946912,0.4857548435946912,2.1065457941519586e-15,0.49999999999999545,1.2075366716796993e-17,0.5650427477623756,0.20796429454038337,0.49999999999999534,5.96906223549092e-17,0.025335424625723805,0.025335424625723878
29.0,0.9999999999999925,-4.440892098500626e-16,0.999999999999992,4.85754843594691,0.485754843594691,1.936535768933056e-15,0.4999999999999949,1.2074340457051445e-17,0.5650427477623764,0.20796429454040616,0.4999999999999949,4.046035655711836e-17,0.025335424625723982,0.025335424625723947
30.0,0.9999999999999913,0.0,0.9999999999999913,4.857548435946912,0.4857548435946912,2.212277823662259e-15,0.4999999999999962,1.206953190143944e-17,0.5650427477623761,0.20796429454042922,0.4999999999999961,9.664760850780579e-17,0.025335424625723982,0.025335424625723916
31.0,0.9999999999999899,-1.1102230246251565e-16,0.9999999999999898,4.857548435946912,0.4857548435946912,2.8066088904064786e-15,0.4999999999999956,1.192641132032507e-17,0.5650427477623756,0.20796429454045276,0.4999999999999956,5.96906223549092e-17,0.0253354246257239,0.025335424625723878
32.0,0.9999999999999895,-1.1102230246251565e-16,0.9999999999999893,4.857548435946907,0.48575484359469073,2.1868857375647248e-15,0.4999999999999949,1.1924655895337125e-17,0.565042747762376,0.20796429454047702,0.49999999999999495,4.192148702340308e-17,0.02533542462572378,0.025335424625723867
33.0,0.9999999999999896,-1.1102230246251565e-16,0.9999999999999895,4.857548435946909,0.4857548435946909,1.967320209449841e-15,0.49999999999999467,1.2038535149135295e-17,0.5650427477623758,0.2079642945405018,0.4999999999999947,4.415885040048117e-17,0.025335424625723895,0.02533542462572387
34.0,0.9999999999999891,0.0,0.9999999999999891,4.85754843594691,0.485754843594691,1.1443916967567626e-15,0.4999999999999947,1.202436701541556e-17,0.5650427477623758,0.20796429454052714,0.4999999999999948,6.88665556569629e-17,0.025335424625723933,0.025335424625723864
35.0,0.9999999999999876,0.0,0.9999999999999876,4.857548435946908,0.48575484359469084,1.3334236070211131e-15,0.4999999999999946,1.202521461433945e-17,0.5650427477623754,0.2079642945405529,0.4999999999999946,5.742956581555481e-17,0.02533542462572378,0.025335424625723826
36.0,0.9999999999999869,0.0,0.9999999999999869,4.857548435946905,0.48575484359469046,1.0429598389157311e-15,0.49999999999999384,1.2026404617806481e-17,0.5650427477623755,0.20796429454057935,0.49999999999999384,4.046035655711836e-17,0.02533542462572379,0.025335424625723812
37.0,0.9999999999999857,0.0,0.9999999999999857,4.857548435946906,0.48575484359469057,1.106051848735424e-15,0.49999999999999356,1.2016852759341077e-17,0.5650427477623753,0.2079642945406062,0.4999999999999935,5.658496737247252e-17,0.025335424625723788,0.025335424625723774
38.0,0.9999999999999853,-2.220446049250313e-16,0.9999999999999851,4.857548435946905,0.48575484359469046,1.110223021972201e-15,0.49999999999999284,1.2125492533579919e-17,0.5650427477623752,0.20796429454063362,0.4999999999999928,4.046035655711836e-17,0.025335424625723708,0.025335424625723763
39.0,0.9999999999999851,0.0,0.9999999999999851,4.857548435946906,0.48575484359469057,1.247457971569611e-15,0.4999999999999926,1.2018648135593095e-17,0.5650427477623751,0.20796429454066165,0.49999999999999273,6.869154506741516e-17,0.025335424625723843,0.02533542462572376
40.0,0.9999999999999847,-1.1102230246251565e-16,0.9999999999999846,4.857548435946905,0.48575484359469046,1.3668035860874767e-15,0.49999999999999256,1.2041509423150643e-17,0.565042747762375,0.20796429454069007,0.49999999999999256,1.0971354589302191e-17,0.025335424625723836,0.025335424625723746
41.0,0.9999999999999847,0.0,0.9999999999999847,4.857548435946905,0.48575484359469046,1.216505060301378e-15,0.4999999999999923,1.2040378039837138e-17,0.565042747762375,0.20796429454071902,0.49999999999999234,9.726834455156671e-17,0.025335424625723815,0.02533542462572375
42.0,0.999999999999984,0.0,0.999999999999984,4.8575484359469066,0.4857548435946907,1.2187194780183383e-15,0.49999999999999234,1.2029756424872189e-17,0.5650427477623747,0.20796429454074836,0.49999999999999245,4.163336342344337e-17,0.025335424625723704,0.02533542462572373
43.0,0.9999999999999849,-1.1102230246251565e-16,0.9999999999999848,4.8575484359469066,0.4857548435946907,1.0824674466843146e-15,0.49999999999999195,1.1815739376910433e-17,0.5650427477623748,0.20796429454077833,0.49999999999999206,6.95621950866484e-17,0.0253354246257238,0.02533542462572375
44.0,0.9999999999999851,-2.220446049250313e-16,0.9999999999999849,4.857548435946909,0.4857548435946909,8.068235956608991e-16,0.49999999999999234,1.1826741887705191e-17,0.5650427477623747,0.2079642945408087,0.4999999999999924,7.865780283191233e-17,0.02533542462572374,0.02533542462572376
45.0,0.9999999999999871,0.0,0.9999999999999871,4.857548435946913,0.4857548435946913,1.0980128102976029e-15,0.49999999999999256,1.1633413410449386e-17,0.565042747762375,0.20796429454083964,0.49999999999999256,1.0218867993297443e-26,0.025335424625723784,0.025335424625723812
46.0,0.9999999999999882,-2.220446049250313e-16,0.999999999999988,4.85754843594691,0.485754843594691,8.950904122713099e-16,0.49999999999999356,1.1637996946004962e-17,0.5650427477623754,0.20796429454087095,0.49999999999999356,3.9557781533026204e-17,0.025335424625723902,0.02533542462572384
47.0,0.9999999999999876,1.1102230246251565e-16,0.9999999999999877,4.857548435946911,0.4857548435946911,7.850462242760958e-16,0.4999999999999941,1.1645751334751744e-17,0.5650427477623752,0.2079642945409025,0.49999999999999406,5.637184056103667e-17,0.02533542462572391,0.025335424625723833
48.0,0.9999999999999887,-1.1102230246251565e-16,0.9999999999999886,4.85754843594691,0.485754843594691,5.900916269366334e-16,0.49999999999999395,9.581328016561933e-18,0.5650427477623755,0.20796429454093457,0.4999999999999938,2.4532694666933986e-17,0.025335424625723878,0.025335424625723846
49.0,0.9999999999999901,-2.220446049250313e-16,0.9999999999999899,4.857548435946908,0.48575484359469084,3.5571561033044865e-16,0.4999999999999943,9.606088102427766e-18,0.5650427477623761,0.20796429454096707,0.4999999999999943,5.658496737247252e-17,0.025335424625723878,0.02533542462572388
50.0,0.9999999999999889,-1.1102230246251565e-16,0.9999999999999888,4.857548435946907,0.48575484359469073,5.836925646345645e-16,0.49999999999999495,9.612488255808899e-18,0.5650427477623758,0.20796429454099968,0.49999999999999495,1.0971354589302191e-17,0.025335424625723912,0.025335424625723857
51.0,0.9999999999999885,0.0,0.9999999999999885,4.857548435946911,0.4857548435946911,6.597425039245382e-16,0.49999999999999445,9.620482458465628e-18,0.5650427477623753,0.20796429454103268,0.49999999999999434,9.614813431917819e-17,0.02533542462572386,0.025335424625723846
