step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,2.6780943304806963e-31,7.972291792930031e-32,0.9999999999999998,7.238610641588891e-12
25,9.634454061036842e-22,2.868034862176767e-22,0.9999999999999999,7.693834325485887e-12
50,3.916305129057799e-21,1.1658262699579256e-21,0.9999999999999999,8.86361541413377e-12
75,8.999085567647691e-21,2.6788950336173354e-21,1.0000000000000002,1.0558950849011082e-11
100,1.635790731287252e-20,4.869507721803099e-21,1.0,1.2425079024672026e-11
125,2.6063799777013e-20,7.758808742840849e-21,0.9999999999999998,1.4034721940017865e-11
150,3.804509377462519e-20,1.132546323737128e-20,1.0,1.503076777112373e-11
200,6.77302029329211e-20,2.0162282367355036e-20,0.9999999999999999,1.469067059822144e-11
300,1.3956507420079784e-19,4.1546463952638133e-20,1.0,1.1216710099421743e-11
500,3.671737027887642e-19,1.0930219537105705e-19,1.0,1.6144335071322534e-11
750,8.156174457884889e-19,2.4279728294950385e-19,0.9999999999999999,1.9578964586923714e-11
1000,1.3887783660899369e-18,4.1341883458581153e-19,0.9999999999999999,2.0822830464025338e-11
1500,2.8772045904808957e-18,8.565013667449397e-19,0.9999999999999998,2.8349143906614583e-11
2000,4.627341486174717e-18,1.3774913054210348e-18,1.0,3.546885271100752e-11
3000,9.951297317568518e-18,2.9623544260939545e-18,1.0000000000000004,4.896868783778717e-11
4000,1.8660493324065322e-17,5.554953613341348e-18,1.0000000000000002,5.5972886018367546e-11
5000,2.984759731494343e-17,8.885189457475149e-18,1.0,6.597844411164609e-11
7500,7.296178310880618e-17,2.1719646618023125e-17,1.0000000000000002,9.46546023472598e-11
10000,1.269940261381944e-16,3.780424837221169e-17,0.9999999999999999,1.5030761110365534e-10
15000,3.2618675970739056e-16,9.710098698914149e-17,1.0,2.6994718066091734e-10
20000,1.2502836831599423e-15,3.7219101032906963e-16,0.9999999999999999,4.73027921059138e-10
25000,5.393416483010099e-15,1.6055405320986263e-15,0.9999999999999998,9.26086110744142e-10
30000,2.0508623824612786e-14,6.105114802782269e-15,0.999999999999999,2.150722685129288e-09
35000,7.95476439344506e-14,2.3680160242054613e-14,0.9999999999999987,3.118693943151482e-09
40000,3.14757181025665e-13,9.369857000626319e-14,0.9999999999999901,8.980854658043746e-09
