step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,4.087772066012764e-69,4.755163423728637e-69,0.9999999999999998,0.0
25,5.3105085389404995e-30,6.1775303412158935e-30,1.0,5.464395470477929e-16
50,1.9857497540704543e-29,2.3099537955511252e-29,1.0,1.2066495091602823e-15
75,2.863281525353342e-29,3.330756060104586e-29,1.0,1.4445703905806938e-15
100,5.532678848049103e-29,6.435973353852425e-29,1.0,2.0919677653420007e-15
125,7.052416104114687e-29,8.203830978255138e-29,1.0000000000000002,1.5486516849009454e-15
150,1.2445436201350912e-28,1.4477344152590723e-28,0.9999999999999998,2.335825870062078e-15
200,1.6640772919355734e-28,1.9357633804146687e-28,0.9999999999999998,1.876736710968104e-15
300,6.327652460529883e-28,7.360738576534133e-28,1.0,4.19371960237605e-15
500,5.6949189781182874e-27,6.624701668422964e-27,1.0,6.190401886198372e-15
750,2.23216830376815e-26,2.596603945199653e-26,1.0,6.517184102167005e-15
1000,4.1941439430308894e-26,4.8789021378114274e-26,1.0,3.1417546174992583e-15
1500,5.496848599289965e-26,6.394293268561925e-26,0.9999999999999998,6.525925503271246e-15
2000,6.017164090684839e-26,6.999558227939701e-26,0.9999999999999998,1.3129965659647704e-14
3000,6.530661796325782e-26,7.596892293685282e-26,1.0,2.888533302324759e-14
4000,1.9377796104862986e-25,2.2541517917902267e-25,1.0,4.3405255005806954e-14
5000,2.5597369939670496e-25,2.977653237880127e-25,1.0000000000000002,1.7574895353751944e-14
7500,5.509382690322138e-25,6.408873741803376e-25,0.9999999999999998,6.558831271964631e-14
10000,2.6443764062392493e-24,3.0761113297069448e-24,1.0,1.9286248866852663e-13
15000,3.862864585098476e-24,4.493536354094244e-24,1.0000000000000004,1.3623300201073032e-11
20000,9.853716015353176e-24,1.1462485977043754e-23,1.0,1.5773293949563806e-09
25000,8.631212136403154e-23,1.0040389628058704e-22,0.9999999999994106,1.1254593873522638e-07
30000,4.244980715337951e-22,4.938038791309671e-22,0.9999999978222256,6.841274975954993e-06
35000,1.3328291793803192e-21,1.5504339433601875e-21,0.9999931964345462,0.0003823849112627731
40000,1.7022009975722516e-23,1.980111364522194e-23,0.942292607406307,0.03656428735468286
