t,H,Q2_re,Q2_im,generator_norm
23,np.float64(524.122802234519),np.float64(-44.66204805969032),np.float64(-27.36003777124308),np.float64(22.783386950951495)
24,np.float64(524.122802234519),np.float64(-44.66204805969021),np.float64(-27.360037771243075),np.float64(22.801296449257734)
25,np.float64(524.1228022345185),np.float64(-44.66204805969008),np.float64(-27.36003777124292),np.float64(22.832391648306054)
26,np.float64(524.1228022345206),np.float64(-44.662048059690235),np.float64(-27.360037771243118),np.float64(22.856315893325814)
27,np.float64(524.1228022345194),np.float64(-44.66204805969028),np.float64(-27.360037771243054),np.float64(22.872448380857712)
28,np.float64(524.1228022345203),np.float64(-44.66204805969052),np.float64(-27.360037771242823),np.float64(22.878476291266814)
29,np.float64(524.1228022345192),np.float64(-44.66204805969056),np.float64(-27.360037771242826),np.float64(22.876763455741994)
30,np.float64(524.1228022345201),np.float64(-44.662048059690704),np.float64(-27.36003777124288),np.float64(22.871002769298034)
31,np.float64(524.1228022345194),np.float64(-44.66204805969085),np.float64(-27.36003777124285),np.float64(22.863705590127697)
32,np.float64(524.1228022345188),np.float64(-44.662048059691045),np.float64(-27.360037771242727),np.float64(22.863707614550677)
33,np.float64(524.1228022345185),np.float64(-44.662048059690974),np.float64(-27.360037771242524),np.float64(22.87394211700055)
34,np.float64(524.1228022345196),np.float64(-44.662048059690974),np.float64(-27.360037771242688),np.float64(22.891451245371236)
35,np.float64(524.1228022345213),np.float64(-44.66204805969099),np.float64(-27.36003777124271),np.float64(22.909599688525166)
36,np.float64(524.1228022345215),np.float64(-44.66204805969104),np.float64(-27.360037771242613),np.float64(22.91719263776236)
37,np.float64(524.1228022345226),np.float64(-44.662048059691195),np.float64(-27.36003777124244),np.float64(22.91618426557573)
38,np.float64(524.1228022345205),np.float64(-44.66204805969094),np.float64(-27.360037771242467),np.float64(22.911205263029636)
39,np.float64(524.1228022345193),np.float64(-44.66204805969103),np.float64(-27.360037771242382),np.float64(22.90594011350892)
40,np.float64(524.1228022345194),np.float64(-44.66204805969109),np.float64(-27.36003777124233),np.float64(22.900680032702414)
41,np.float64(524.122802234521),np.float64(-44.66204805969118),np.float64(-27.360037771242343),np.float64(22.897194248954115)
42,np.float64(524.1228022345194),np.float64(-44.66204805969117),np.float64(-27.360037771242048),np.float64(22.901953198148405)
43,np.float64(524.122802234521),np.float64(-44.662048059691415),np.float64(-27.36003777124182),np.float64(22.917420822407465)
44,np.float64(524.1228022345203),np.float64(-44.66204805969136),np.float64(-27.360037771241743),np.float64(22.93585439814148)
45,np.float64(524.1228022345215),np.float64(-44.66204805969136),np.float64(-27.360037771242013),np.float64(22.946443036487832)
46,np.float64(524.1228022345208),np.float64(-44.66204805969139),np.float64(-27.360037771241842),np.float64(22.941808887190735)
47,np.float64(524.12280223452),np.float64(-44.6620480596916),np.float64(-27.3600377712419),np.float64(22.926067361083607)
48,np.float64(524.1228022345206),np.float64(-44.662048059691465),np.float64(-27.360037771241974),np.float64(22.912359790832923)
49,np.float64(524.1228022345196),np.float64(-44.662048059691344),np.float64(-27.360037771241984),np.float64(22.909733111581584)
50,np.float64(524.1228022345197),np.float64(-44.66204805969143),np.float64(-27.360037771241664),np.float64(22.918441214638374)
51,np.float64(524.1228022345206),np.float64(-44.662048059691465),np.float64(-27.360037771241807),np.float64(22.929204629693047)
52,np.float64(524.1228022345192),np.float64(-44.66204805969135),np.float64(-27.360037771241736),np.float64(22.93514116528025)
53,np.float64(524.1228022345198),np.float64(-44.66204805969135),np.float64(-27.360037771241775),np.float64(22.939140200170577)
54,np.float64(524.1228022345193),np.float64(-44.66204805969125),np.float64(-27.36003777124175),np.float64(22.943826093329786)
55,np.float64(524.122802234519),np.float64(-44.66204805969133),np.float64(-27.360037771241544),np.float64(22.94975354306064)
56,np.float64(524.1228022345184),np.float64(-44.66204805969131),np.float64(-27.36003777124146),np.float64(22.95073053870069)
57,np.float64(524.1228022345181),np.float64(-44.66204805969131),np.float64(-27.3600377712414),np.float64(22.941950801157407)
58,np.float64(524.1228022345165),np.float64(-44.662048059691145),np.float64(-27.360037771241515),np.float64(22.926478103218518)
59,np.float64(524.1228022345178),np.float64(-44.662048059691145),np.float64(-27.36003777124182),np.float64(22.91544525162681)
60,np.float64(524.122802234518),np.float64(-44.66204805969127),np.float64(-27.3600377712417),np.float64(22.92023685885431)
61,np.float64(524.1228022345161),np.float64(-44.662048059691024),np.float64(-27.36003777124185),np.float64(22.938057235521203)
62,np.float64(524.1228022345183),np.float64(-44.662048059691315),np.float64(-27.360037771241938),np.float64(22.9541314153266)
63,np.float64(524.1228022345183),np.float64(-44.66204805969123),np.float64(-27.360037771241977),np.float64(22.95967326650903)
64,np.float64(524.1228022345183),np.float64(-44.6620480596913),np.float64(-27.360037771241867),np.float64(22.954141045172115)
65,np.float64(524.1228022345192),np.float64(-44.662048059691486),np.float64(-27.36003777124175),np.float64(22.94473783200725)
66,np.float64(524.1228022345174),np.float64(-44.66204805969133),np.float64(-27.36003777124181),np.float64(22.93825861501006)
67,np.float64(524.1228022345167),np.float64(-44.662048059691244),np.float64(-27.360037771241966),np.float64(22.937406157339474)
68,np.float64(524.1228022345183),np.float64(-44.66204805969128),np.float64(-27.360037771242002),np.float64(22.93827179110966)
69,np.float64(524.1228022345186),np.float64(-44.66204805969147),np.float64(-27.360037771241707),np.float64(22.93740484699893)
70,np.float64(524.122802234518),np.float64(-44.662048059691465),np.float64(-27.360037771241654),np.float64(22.937396970072605)
71,np.float64(524.1228022345183),np.float64(-44.66204805969147),np.float64(-27.360037771241938),np.float64(22.943249382038434)
72,np.float64(524.122802234519),np.float64(-44.662048059691486),np.float64(-27.360037771241757),np.float64(22.95388767171202)
73,np.float64(524.1228022345191),np.float64(-44.662048059691514),np.float64(-27.360037771241768),np.float64(22.9621749234352)
74,np.float64(524.1228022345206),np.float64(-44.66204805969159),np.float64(-27.36003777124181),np.float64(22.960587174600587)
75,np.float64(524.1228022345201),np.float64(-44.66204805969144),np.float64(-27.360037771242006),np.float64(22.95027920978311)
76,np.float64(524.1228022345188),np.float64(-44.662048059691514),np.float64(-27.360037771241842),np.float64(22.937467258686873)
77,np.float64(524.122802234519),np.float64(-44.66204805969151),np.float64(-27.360037771242),np.float64(22.930491814032354)
78,np.float64(524.1228022345191),np.float64(-44.66204805969153),np.float64(-27.360037771241963),np.float64(22.934129202182984)
79,np.float64(524.1228022345196),np.float64(-44.66204805969146),np.float64(-27.360037771242),np.float64(22.944823074816863)
80,np.float64(524.1228022345192),np.float64(-44.66204805969126),np.float64(-27.36003777124219),np.float64(22.95440562762122)
81,np.float64(524.1228022345175),np.float64(-44.66204805969112),np.float64(-27.360037771242),np.float64(22.957755238803347)
82,np.float64(524.1228022345172),np.float64(-44.66204805969098),np.float64(-27.36003777124192),np.float64(22.956165188694403)
83,np.float64(524.1228022345178),np.float64(-44.662048059691195),np.float64(-27.360037771241913),np.float64(22.95365623326703)
84,np.float64(524.1228022345194),np.float64(-44.662048059691315),np.float64(-27.36003777124192),np.float64(22.951187817798722)
85,np.float64(524.1228022345198),np.float64(-44.66204805969151),np.float64(-27.36003777124181),np.float64(22.947770150106795)
86,np.float64(524.1228022345194),np.float64(-44.662048059691514),np.float64(-27.36003777124174),np.float64(22.942857417190883)
87,np.float64(524.1228022345182),np.float64(-44.66204805969136),np.float64(-27.360037771241743),np.float64(22.938404972547204)
88,np.float64(524.1228022345178),np.float64(-44.66204805969116),np.float64(-27.36003777124199),np.float64(22.938313547835488)
89,np.float64(524.1228022345168),np.float64(-44.662048059690875),np.float64(-27.360037771242126),np.float64(22.944946276009283)
90,np.float64(524.1228022345183),np.float64(-44.6620480596907),np.float64(-27.360037771242478),np.float64(22.95554356555075)
91,np.float64(524.122802234519),np.float64(-44.66204805969078),np.float64(-27.36003777124249),np.float64(22.963141610961397)
92,np.float64(524.122802234519),np.float64(-44.662048059690676),np.float64(-27.36003777124261),np.float64(22.96223939655967)
93,np.float64(524.1228022345183),np.float64(-44.66204805969078),np.float64(-27.36003777124241),np.float64(22.953315812557484)
94,np.float64(524.1228022345192),np.float64(-44.66204805969072),np.float64(-27.36003777124239),np.float64(22.94295827827451)
95,np.float64(524.1228022345202),np.float64(-44.66204805969056),np.float64(-27.360037771242293),np.float64(22.93815523450561)
96,np.float64(524.1228022345194),np.float64(-44.66204805969036),np.float64(-27.360037771242474),np.float64(22.94024528452031)
97,np.float64(524.1228022345178),np.float64(-44.66204805969053),np.float64(-27.360037771242148),np.float64(22.945624442716845)
98,np.float64(524.1228022345159),np.float64(-44.662048059690306),np.float64(-27.36003777124209),np.float64(22.950668696119717)
99,np.float64(524.1228022345166),np.float64(-44.66204805969039),np.float64(-27.360037771242062),np.float64(22.953490507816262)
100,np.float64(524.1228022345174),np.float64(-44.66204805969056),np.float64(-27.360037771242027),np.float64(22.955174063113695)
101,np.float64(524.1228022345183),np.float64(-44.66204805969072),np.float64(-27.360037771241913),np.float64(22.95710068261543)
102,np.float64(524.1228022345181),np.float64(-44.66204805969083),np.float64(-27.360037771241693),np.float64(22.957491590357897)
103,np.float64(524.1228022345186),np.float64(-44.66204805969111),np.float64(-27.36003777124145),np.float64(22.953873456519936)
104,np.float64(524.1228022345182),np.float64(-44.66204805969121),np.float64(-27.36003777124132),np.float64(22.946126286915934)
105,np.float64(524.1228022345174),np.float64(-44.66204805969094),np.float64(-27.36003777124138),np.float64(22.938570049148304)
106,np.float64(524.1228022345176),np.float64(-44.662048059691074),np.float64(-27.360037771241384),np.float64(22.93773214497954)
107,np.float64(524.1228022345184),np.float64(-44.66204805969129),np.float64(-27.360037771241554),np.float64(22.94506284663758)
108,np.float64(524.1228022345183),np.float64(-44.66204805969134),np.float64(-27.360037771241657),np.float64(22.955179113565897)
109,np.float64(524.1228022345172),np.float64(-44.662048059691344),np.float64(-27.36003777124133),np.float64(22.96118690845169)
110,np.float64(524.1228022345175),np.float64(-44.66204805969138),np.float64(-27.360037771241373),np.float64(22.960291377103076)
111,np.float64(524.1228022345165),np.float64(-44.662048059691344),np.float64(-27.360037771241107),np.float64(22.954423003035796)
112,np.float64(524.1228022345185),np.float64(-44.662048059691536),np.float64(-27.360037771241238),np.float64(22.94806595152488)
113,np.float64(524.1228022345177),np.float64(-44.66204805969164),np.float64(-27.360037771241057),np.float64(22.945043899384)
114,np.float64(524.1228022345163),np.float64(-44.66204805969159),np.float64(-27.360037771241018),np.float64(22.944922993474915)
115,np.float64(524.1228022345153),np.float64(-44.66204805969171),np.float64(-27.36003777124092),np.float64(22.9455660068678)
116,np.float64(524.1228022345149),np.float64(-44.662048059691756),np.float64(-27.36003777124073),np.float64(22.946173054959225)
117,np.float64(524.1228022345142),np.float64(-44.662048059691756),np.float64(-27.360037771240744),np.float64(22.948461571551718)
118,np.float64(524.1228022345163),np.float64(-44.662048059692026),np.float64(-27.360037771240563),np.float64(22.953665233475153)
119,np.float64(524.1228022345155),np.float64(-44.66204805969163),np.float64(-27.360037771240478),np.float64(22.959112941391886)
120,np.float64(524.1228022345165),np.float64(-44.662048059691635),np.float64(-27.360037771240645),np.float64(22.9605659564848)
121,np.float64(524.1228022345151),np.float64(-44.66204805969169),np.float64(-27.360037771240474),np.float64(22.955962489418294)
122,np.float64(524.1228022345144),np.float64(-44.6620480596918),np.float64(-27.360037771240243),np.float64(22.94744499808999)
123,np.float64(524.122802234515),np.float64(-44.66204805969198),np.float64(-27.360037771240115),np.float64(22.940690833285213)
124,np.float64(524.1228022345158),np.float64(-44.6620480596921),np.float64(-27.36003777124018),np.float64(22.939878085038632)
125,np.float64(524.1228022345165),np.float64(-44.66204805969211),np.float64(-27.360037771240044),np.float64(22.945238674125925)
126,np.float64(524.1228022345165),np.float64(-44.662048059692076),np.float64(-27.360037771240375),np.float64(22.952595294496547)
127,np.float64(524.1228022345169),np.float64(-44.66204805969207),np.float64(-27.360037771240513),np.float64(22.957048463451986)
128,np.float64(524.1228022345194),np.float64(-44.662048059691884),np.float64(-27.36003777124058),np.float64(22.957170886940734)
129,np.float64(524.1228022345181),np.float64(-44.66204805969171),np.float64(-27.360037771240453),np.float64(22.955221297194626)
130,np.float64(524.122802234519),np.float64(-44.66204805969156),np.float64(-27.360037771240723),np.float64(22.95325448899645)
131,np.float64(524.1228022345188),np.float64(-44.66204805969164),np.float64(-27.360037771240656),np.float64(22.951262868081493)
132,np.float64(524.1228022345193),np.float64(-44.662048059691706),np.float64(-27.360037771240712),np.float64(22.948622727496787)
133,np.float64(524.1228022345184),np.float64(-44.66204805969147),np.float64(-27.36003777124087),np.float64(22.94525585759964)
134,np.float64(524.1228022345193),np.float64(-44.662048059691585),np.float64(-27.360037771240826),np.float64(22.943205972761003)
135,np.float64(524.1228022345181),np.float64(-44.66204805969144),np.float64(-27.360037771240798),np.float64(22.945588285889915)
136,np.float64(524.1228022345169),np.float64(-44.6620480596913),np.float64(-27.360037771241032),np.float64(22.951713654309373)
137,np.float64(524.1228022345173),np.float64(-44.66204805969143),np.float64(-27.36003777124091),np.float64(22.95802948288708)
138,np.float64(524.1228022345159),np.float64(-44.66204805969119),np.float64(-27.36003777124099),np.float64(22.960299626855694)
139,np.float64(524.1228022345141),np.float64(-44.66204805969102),np.float64(-27.360037771240886),np.float64(22.95641911273814)
140,np.float64(524.1228022345142),np.float64(-44.6620480596913),np.float64(-27.360037771240904),np.float64(22.949290318468147)
141,np.float64(524.1228022345151),np.float64(-44.66204805969147),np.float64(-27.36003777124103),np.float64(22.94428632632268)
142,np.float64(524.1228022345147),np.float64(-44.66204805969144),np.float64(-27.360037771241075),np.float64(22.94398512445319)
143,np.float64(524.122802234515),np.float64(-44.66204805969156),np.float64(-27.36003777124108),np.float64(22.947047011353497)
144,np.float64(524.1228022345142),np.float64(-44.66204805969162),np.float64(-27.36003777124086),np.float64(22.95063083586932)
145,np.float64(524.1228022345142),np.float64(-44.66204805969157),np.float64(-27.360037771240993),np.float64(22.952627936886003)
146,np.float64(524.1228022345139),np.float64(-44.662048059691486),np.float64(-27.36003777124095),np.float64(22.953459609809208)
147,np.float64(524.1228022345127),np.float64(-44.662048059691344),np.float64(-27.3600377712411),np.float64(22.954797982010334)
148,np.float64(524.1228022345135),np.float64(-44.66204805969122),np.float64(-27.360037771241444),np.float64(22.955878393026385)
149,np.float64(524.122802234514),np.float64(-44.662048059691344),np.float64(-27.360037771241487),np.float64(22.954900363464112)
150,np.float64(524.1228022345138),np.float64(-44.6620480596913),np.float64(-27.36003777124146),np.float64(22.9508281659512)
151,np.float64(524.1228022345136),np.float64(-44.66204805969149),np.float64(-27.360037771241235),np.float64(22.94500573075812)
152,np.float64(524.1228022345113),np.float64(-44.66204805969139),np.float64(-27.36003777124099),np.float64(22.94210741773871)
153,np.float64(524.1228022345098),np.float64(-44.66204805969136),np.float64(-27.360037771241174),np.float64(22.945112909339183)
154,np.float64(524.122802234508),np.float64(-44.66204805969113),np.float64(-27.36003777124119),np.float64(22.951863311999766)
155,np.float64(524.1228022345069),np.float64(-44.66204805969116),np.float64(-27.360037771241014),np.float64(22.957444294071344)
156,np.float64(524.1228022345051),np.float64(-44.66204805969088),np.float64(-27.36003777124115),np.float64(22.95843372868072)
157,np.float64(524.122802234506),np.float64(-44.66204805969092),np.float64(-27.36003777124121),np.float64(22.95524824571302)
158,np.float64(524.1228022345076),np.float64(-44.66204805969089),np.float64(-27.36003777124132),np.float64(22.950815348989735)
159,np.float64(524.1228022345051),np.float64(-44.66204805969082),np.float64(-27.360037771241146),np.float64(22.94827682533184)
160,np.float64(524.1228022345052),np.float64(-44.662048059690704),np.float64(-27.360037771241085),np.float64(22.94794578356958)
161,np.float64(524.122802234504),np.float64(-44.66204805969078),np.float64(-27.3600377712407),np.float64(22.94812309399046)
162,np.float64(524.122802234504),np.float64(-44.66204805969103),np.float64(-27.360037771240552),np.float64(22.947805578236046)
163,np.float64(524.1228022345028),np.float64(-44.66204805969102),np.float64(-27.360037771240897),np.float64(22.94800863422693)
164,np.float64(524.1228022345041),np.float64(-44.6620480596911),np.float64(-27.360037771241284),np.float64(22.950846454869577)
165,np.float64(524.1228022345026),np.float64(-44.66204805969102),np.float64(-27.36003777124114),np.float64(22.955443654449223)
166,np.float64(524.1228022345031),np.float64(-44.66204805969096),np.float64(-27.360037771241306),np.float64(22.95834601080006)
167,np.float64(524.1228022345022),np.float64(-44.66204805969079),np.float64(-27.360037771241274),np.float64(22.956776485530916)
168,np.float64(524.1228022345022),np.float64(-44.66204805969073),np.float64(-27.36003777124153),np.float64(22.951132787758148)
169,np.float64(524.1228022345035),np.float64(-44.662048059690655),np.float64(-27.36003777124185),np.float64(22.94553564833511)
170,np.float64(524.1228022345026),np.float64(-44.66204805969063),np.float64(-27.360037771241704),np.float64(22.94350397928077)
171,np.float64(524.1228022345035),np.float64(-44.66204805969085),np.float64(-27.360037771241597),np.float64(22.946117790936032)
172,np.float64(524.1228022345024),np.float64(-44.66204805969089),np.float64(-27.360037771241494),np.float64(22.95108686541774)
173,np.float64(524.1228022345002),np.float64(-44.66204805969062),np.float64(-27.360037771241366),np.float64(22.954416429926827)
174,np.float64(524.1228022345035),np.float64(-44.662048059691074),np.float64(-27.360037771241497),np.float64(22.954755144948653)
175,np.float64(524.1228022345047),np.float64(-44.66204805969116),np.float64(-27.360037771241483),np.float64(22.953745463392817)
176,np.float64(524.1228022345051),np.float64(-44.662048059691266),np.float64(-27.360037771241274),np.float64(22.953259180630052)
177,np.float64(524.1228022345063),np.float64(-44.66204805969155),np.float64(-27.36003777124118),np.float64(22.952958879252684)
178,np.float64(524.1228022345081),np.float64(-44.662048059691685),np.float64(-27.360037771241252),np.float64(22.95147625798801)
179,np.float64(524.1228022345081),np.float64(-44.66204805969164),np.float64(-27.360037771241338),np.float64(22.948397596270862)
180,np.float64(524.1228022345076),np.float64(-44.6620480596915),np.float64(-27.360037771241316),np.float64(22.945377942005276)
181,np.float64(524.1228022345068),np.float64(-44.66204805969153),np.float64(-27.360037771241213),np.float64(22.945705412996304)
182,np.float64(524.1228022345053),np.float64(-44.6620480596913),np.float64(-27.36003777124101),np.float64(22.949578630299136)
183,np.float64(524.1228022345067),np.float64(-44.66204805969126),np.float64(-27.3600377712411),np.float64(22.954719224097445)
184,np.float64(524.1228022345068),np.float64(-44.66204805969146),np.float64(-27.360037771240933),np.float64(22.957750261802087)
185,np.float64(524.1228022345065),np.float64(-44.66204805969128),np.float64(-27.36003777124079),np.float64(22.955998060356844)
186,np.float64(524.1228022345076),np.float64(-44.662048059691344),np.float64(-27.360037771240805),np.float64(22.95130417290535)
187,np.float64(524.122802234505),np.float64(-44.662048059691124),np.float64(-27.36003777124021),np.float64(22.947688061564904)
188,np.float64(524.1228022345064),np.float64(-44.6620480596912),np.float64(-27.360037771240336),np.float64(22.947145772576544)
189,np.float64(524.1228022345066),np.float64(-44.662048059691195),np.float64(-27.36003777124033),np.float64(22.948752930608954)
190,np.float64(524.122802234506),np.float64(-44.66204805969113),np.float64(-27.36003777124025),np.float64(22.95033491442534)
191,np.float64(524.1228022345055),np.float64(-44.66204805969107),np.float64(-27.36003777124023),np.float64(22.950863529476518)
192,np.float64(524.1228022345043),np.float64(-44.66204805969119),np.float64(-27.36003777123977),np.float64(22.951051834506796)
193,np.float64(524.122802234503),np.float64(-44.66204805969107),np.float64(-27.360037771239863),np.float64(22.952510315343687)
194,np.float64(524.1228022345028),np.float64(-44.66204805969096),np.float64(-27.360037771239984),np.float64(22.95445310833005)
195,np.float64(524.1228022345022),np.float64(-44.66204805969098),np.float64(-27.36003777123993),np.float64(22.95500235681703)
196,np.float64(524.1228022345009),np.float64(-44.66204805969084),np.float64(-27.360037771239803),np.float64(22.95277849570764)
197,np.float64(524.1228022345031),np.float64(-44.662048059690925),np.float64(-27.360037771239654),np.float64(22.948095231218467)
198,np.float64(524.1228022345038),np.float64(-44.66204805969113),np.float64(-27.36003777123968),np.float64(22.944900345976734)
199,np.float64(524.1228022345038),np.float64(-44.662048059691145),np.float64(-27.360037771239735),np.float64(22.946127004556267)
200,np.float64(524.1228022345045),np.float64(-44.66204805969102),np.float64(-27.360037771240087),np.float64(22.950539525443805)
201,np.float64(524.1228022345048),np.float64(-44.66204805969112),np.float64(-27.360037771239924),np.float64(22.954689705543256)
202,np.float64(524.1228022345063),np.float64(-44.6620480596912),np.float64(-27.360037771240144),np.float64(22.955714562486854)
203,np.float64(524.1228022345027),np.float64(-44.66204805969099),np.float64(-27.36003777124011),np.float64(22.95391287995006)
204,np.float64(524.1228022345025),np.float64(-44.66204805969091),np.float64(-27.36003777124008),np.float64(22.951315995846198)
205,np.float64(524.1228022345022),np.float64(-44.662048059690925),np.float64(-27.360037771240066),np.float64(22.950039595956923)
206,np.float64(524.1228022345024),np.float64(-44.66204805969082),np.float64(-27.360037771240194),np.float64(22.950080176433847)
207,np.float64(524.1228022345031),np.float64(-44.66204805969096),np.float64(-27.360037771240165),np.float64(22.949901075742126)
208,np.float64(524.1228022345036),np.float64(-44.66204805969109),np.float64(-27.360037771240027),np.float64(22.948720464185527)
209,np.float64(524.1228022345019),np.float64(-44.66204805969083),np.float64(-27.36003777124014),np.float64(22.947624431518005)
210,np.float64(524.1228022345022),np.float64(-44.66204805969077),np.float64(-27.36003777123997),np.float64(22.94916363730221)
211,np.float64(524.1228022344994),np.float64(-44.66204805969038),np.float64(-27.36003777123978),np.float64(22.953075658422968)
212,np.float64(524.122802234499),np.float64(-44.662048059690406),np.float64(-27.36003777123967),np.float64(22.95626849102236)
213,np.float64(524.1228022344985),np.float64(-44.66204805969028),np.float64(-27.360037771239632),np.float64(22.95610266400003)
214,np.float64(524.1228022344967),np.float64(-44.66204805969022),np.float64(-27.360037771239515),np.float64(22.952339853116886)
215,np.float64(524.1228022344967),np.float64(-44.662048059690264),np.float64(-27.360037771239472),np.float64(22.94807753185941)
216,np.float64(524.1228022344972),np.float64(-44.66204805969037),np.float64(-27.360037771239455),np.float64(22.94611059151592)
217,np.float64(524.1228022344999),np.float64(-44.66204805969063),np.float64(-27.36003777123947),np.float64(22.94741205017587)
218,np.float64(524.1228022344998),np.float64(-44.662048059690704),np.float64(-27.360037771239515),np.float64(22.95054326638739)
219,np.float64(524.1228022344997),np.float64(-44.662048059690825),np.float64(-27.360037771239345),np.float64(22.952514981036977)
220,np.float64(524.1228022345002),np.float64(-44.66204805969097),np.float64(-27.360037771239476),np.float64(22.95244090103347)
221,np.float64(524.1228022344981),np.float64(-44.662048059690946),np.float64(-27.36003777123947),np.float64(22.95191828312159)
222,np.float64(524.1228022344978),np.float64(-44.66204805969082),np.float64(-27.36003777123953),np.float64(22.9525470374265)
223,np.float64(524.1228022344982),np.float64(-44.66204805969088),np.float64(-27.360037771239526),np.float64(22.953511472182946)
224,np.float64(524.1228022344978),np.float64(-44.662048059690804),np.float64(-27.36003777123949),np.float64(22.952930894181172)
225,np.float64(524.1228022344976),np.float64(-44.66204805969083),np.float64(-27.36003777123938),np.float64(22.9502604896764)
226,np.float64(524.1228022344992),np.float64(-44.662048059690974),np.float64(-27.360037771239437),np.float64(22.947007194638818)
227,np.float64(524.1228022344985),np.float64(-44.66204805969088),np.float64(-27.360037771239462),np.float64(22.946249585875357)
228,np.float64(524.1228022344987),np.float64(-44.66204805969106),np.float64(-27.360037771239025),np.float64(22.948642035832346)
229,np.float64(524.1228022344994),np.float64(-44.66204805969121),np.float64(-27.360037771238915),np.float64(22.952599336408465)
230,np.float64(524.1228022344993),np.float64(-44.66204805969136),np.float64(-27.360037771238794),np.float64(22.955420710769683)
231,np.float64(524.1228022345006),np.float64(-44.66204805969153),np.float64(-27.360037771238673),np.float64(22.954632445735264)
232,np.float64(524.1228022344992),np.float64(-44.66204805969123),np.float64(-27.360037771238673),np.float64(22.951548607120564)
233,np.float64(524.1228022344977),np.float64(-44.66204805969143),np.float64(-27.36003777123829),np.float64(22.94932649884669)
234,np.float64(524.1228022344989),np.float64(-44.66204805969167),np.float64(-27.36003777123827),np.float64(22.949257259626386)
235,np.float64(524.1228022344989),np.float64(-44.662048059691585),np.float64(-27.36003777123833),np.float64(22.95024269903713)
236,np.float64(524.1228022344991),np.float64(-44.662048059691564),np.float64(-27.360037771238254),np.float64(22.95054513626267)
237,np.float64(524.122802234499),np.float64(-44.6620480596915),np.float64(-27.360037771238368),np.float64(22.949877712348453)
238,np.float64(524.1228022344972),np.float64(-44.662048059691244),np.float64(-27.360037771238467),np.float64(22.94943616413708)
239,np.float64(524.1228022344967),np.float64(-44.66204805969127),np.float64(-27.360037771238442),np.float64(22.950747112981563)
240,np.float64(524.1228022344974),np.float64(-44.662048059691244),np.float64(-27.360037771238602),np.float64(22.9530506808027)
241,np.float64(524.1228022344984),np.float64(-44.662048059691585),np.float64(-27.360037771238304),np.float64(22.954450746892164)
242,np.float64(524.1228022344985),np.float64(-44.662048059691564),np.float64(-27.360037771238254),np.float64(22.953339078857795)
243,np.float64(524.1228022344992),np.float64(-44.662048059691784),np.float64(-27.360037771238158),np.float64(22.94967574693761)
244,np.float64(524.1228022345001),np.float64(-44.66204805969179),np.float64(-27.360037771238172),np.float64(22.946815312157625)
