t,H,Q2_re,Q2_im,generator_norm
0,np.float64(355.93996179969713),np.float64(-34.93920903489135),np.float64(44.92877201720321),np.float64(17.25214315892291)
1,np.float64(355.9399617996977),np.float64(-34.93920903489173),np.float64(44.92877201720333),np.float64(17.40962861993829)
2,np.float64(355.9399617996968),np.float64(-34.939209034891604),np.float64(44.928772017203244),np.float64(17.561817072693046)
3,np.float64(355.93996179969673),np.float64(-34.939209034891604),np.float64(44.92877201720316),np.float64(17.90650036615825)
4,np.float64(355.93996179969713),np.float64(-34.93920903489181),np.float64(44.92877201720296),np.float64(18.0523606882326)
5,np.float64(355.939961799697),np.float64(-34.93920903489183),np.float64(44.92877201720286),np.float64(18.120711274496884)
6,np.float64(355.9399617996964),np.float64(-34.9392090348917),np.float64(44.92877201720283),np.float64(18.23229007735171)
7,np.float64(355.93996179969815),np.float64(-34.93920903489201),np.float64(44.92877201720279),np.float64(18.428123632312182)
8,np.float64(355.93996179969935),np.float64(-34.93920903489235),np.float64(44.9287720172028),np.float64(18.5716452745508)
9,np.float64(355.93996179969895),np.float64(-34.939209034892535),np.float64(44.92877201720258),np.float64(18.57822822222449)
10,np.float64(355.93996179969895),np.float64(-34.93920903489261),np.float64(44.928772017202604),np.float64(18.582653075184787)
11,np.float64(355.93996179969986),np.float64(-34.93920903489282),np.float64(44.928772017202604),np.float64(18.63521370273448)
12,np.float64(355.9399617996991),np.float64(-34.93920903489286),np.float64(44.92877201720247),np.float64(18.689478693072058)
13,np.float64(355.93996179969906),np.float64(-34.93920903489294),np.float64(44.92877201720259),np.float64(18.71618239774073)
14,np.float64(355.93996179970003),np.float64(-34.939209034893),np.float64(44.92877201720259),np.float64(18.718325016172656)
15,np.float64(355.93996179970054),np.float64(-34.939209034893146),np.float64(44.92877201720241),np.float64(18.719027848176474)
16,np.float64(355.93996179969986),np.float64(-34.939209034893075),np.float64(44.928772017202306),np.float64(18.74308958566854)
17,np.float64(355.93996179970026),np.float64(-34.939209034893054),np.float64(44.928772017202164),np.float64(18.765335889881218)
18,np.float64(355.93996179970014),np.float64(-34.93920903489325),np.float64(44.92877201720193),np.float64(18.778730630334607)
19,np.float64(355.9399617996987),np.float64(-34.93920903489284),np.float64(44.928772017201865),np.float64(18.80008558934676)
20,np.float64(355.9399617996976),np.float64(-34.93920903489264),np.float64(44.9287720172018),np.float64(18.833654500225958)
21,np.float64(355.93996179969645),np.float64(-34.9392090348924),np.float64(44.92877201720175),np.float64(18.850290440800272)
22,np.float64(355.9399617996963),np.float64(-34.93920903489246),np.float64(44.928772017201354),np.float64(18.824979606294985)
23,np.float64(355.939961799696),np.float64(-34.93920903489247),np.float64(44.92877201720133),np.float64(18.790294582926407)
24,np.float64(355.9399617996953),np.float64(-34.93920903489243),np.float64(44.92877201720122),np.float64(18.80423570927331)
25,np.float64(355.93996179969406),np.float64(-34.93920903489236),np.float64(44.928772017201354),np.float64(18.848779023185024)
26,np.float64(355.9399617996939),np.float64(-34.939209034892485),np.float64(44.92877201720114),np.float64(18.873563700709237)
27,np.float64(355.93996179969315),np.float64(-34.93920903489258),np.float64(44.9287720172009),np.float64(18.871648592328814)
28,np.float64(355.93996179969383),np.float64(-34.9392090348928),np.float64(44.92877201720096),np.float64(18.86637357015763)
29,np.float64(355.93996179969287),np.float64(-34.939209034893054),np.float64(44.9287720172008),np.float64(18.867457075678946)
30,np.float64(355.93996179969326),np.float64(-34.93920903489308),np.float64(44.9287720172008),np.float64(18.860957193421456)
31,np.float64(355.93996179969304),np.float64(-34.93920903489324),np.float64(44.92877201720082),np.float64(18.846956385269703)
32,np.float64(355.9399617996928),np.float64(-34.93920903489327),np.float64(44.928772017201),np.float64(18.85386250121648)
33,np.float64(355.9399617996931),np.float64(-34.939209034893395),np.float64(44.928772017200934),np.float64(18.889061931047852)
34,np.float64(355.93996179969423),np.float64(-34.93920903489345),np.float64(44.928772017200934),np.float64(18.91145335379994)
35,np.float64(355.93996179969344),np.float64(-34.939209034893494),np.float64(44.92877201720084),np.float64(18.900083128914325)
36,np.float64(355.9399617996928),np.float64(-34.93920903489349),np.float64(44.928772017200686),np.float64(18.87234616184134)
37,np.float64(355.9399617996934),np.float64(-34.93920903489375),np.float64(44.92877201720046),np.float64(18.862710267737693)
38,np.float64(355.93996179969156),np.float64(-34.93920903489356),np.float64(44.928772017200124),np.float64(18.878346469707495)
39,np.float64(355.93996179969196),np.float64(-34.93920903489373),np.float64(44.928772017200096),np.float64(18.889626170281442)
40,np.float64(355.939961799692),np.float64(-34.93920903489374),np.float64(44.928772017200075),np.float64(18.887419537649755)
