N,series,denominator,onset_gt_0.05,initial,step1,final,max
40,N-2,38,198,3.550210783994378e-32,1.4135115978010184e-09,0.2897133333186318,0.48184489953803505
40,N-1,39,148,3.550210783994378e-32,8.519931319397681e-05,0.9350453125437395,0.9433130738803661
40,N,40,49,3.550210783994378e-32,0.0003218798644905324,0.9923134497933227,0.9998067091322047
40,N+1,41,24,3.550210783994378e-32,0.0006827860864565854,0.9992065657175596,0.9999773091161757
40,N+2,42,18,3.550210783994378e-32,0.0011425434681035828,0.9949687478913695,0.9999048624193612
40,124,124,4,3.550210783994378e-32,0.008862126172420739,0.9988999731040781,0.9999207807158287
