step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,1.2415562045460068e-32,4.2442768400487754e-33,0.8474576271186445,0.03909544906940961
25,0.005320850645653739,0.0018189400594203987,0.8474576271186433,0.039095449069409705
50,0.02124451652212126,0.007262466984798661,0.8474576271186444,0.039095449069409594
75,0.047654623636634405,0.016290798167785576,0.8474576271186428,0.039095449069409725
100,0.08435816055337327,0.028837952385467984,0.8474576271186433,0.03909544906940964
125,0.1310868889676131,0.044812232007066875,0.8474576271186448,0.03909544906940935
150,0.187499304055985,0.06409689314235137,0.8474576271186467,0.03909544906940911
200,0.3276583343758658,0.11201044905969289,0.8474576271186438,0.03909544906940949
300,0.701710115461837,0.2398805612325641,0.8474576271186456,0.03909544906940898
500,1.6585797273882996,0.5669877447797705,0.8474576271186454,0.03909544906940899
750,2.6771688031560466,0.9151938113258021,0.8474576271186405,0.03909544906940968
1000,2.855948636104954,0.9763099413628059,0.8474576271186368,0.039095449069410246
1500,0.864409639094547,0.2954996155704162,0.8474576271186413,0.03909544906940902
2000,0.22083945109052255,0.07549426793573202,0.8474576271186515,0.03909544906940688
3000,2.431346393686897,0.8311590849514445,0.8474576271186842,0.03909544906940179
4000,0.8163716372961916,0.27907775905451665,0.8474576271187225,0.03909544906939594
5000,1.7109344620216693,0.5848852823103348,0.8474576271187007,0.03909544906939947
7500,0.19359527361519616,0.06618080866088077,0.8474575578684699,0.03909545927315511
10000,2.2871296471415823,0.7818583932010829,0.8428370294259702,0.043068121838469
15000,2.818921716973752,0.9636522384933423,0.8371189520565622,0.04585817193966628
20000,2.7834391983334537,0.9515224910408088,0.29059482945808096,0.10747464877251885
25000,2.868168614640979,0.9804873577121802,0.1654203823751453,0.16298052958888723
30000,2.850423212088109,0.9744210676150238,0.15443829502511397,0.17495492821986067
35000,2.8455738166672253,0.9727632951669255,0.15387256434457,0.1774856588177986
40000,2.846340201149541,0.9730252847459235,0.15384748363298742,0.17799316322839015
