t,H,Q2_re,Q2_im,generator_norm,antisym_residual
68,np.float64(944.3855946510064),np.float64(-62.92723747014307),np.float64(43.90017621384473),np.float64(466.8399262501412),np.float64(3.552713678800501e-15)
69,np.float64(944.3855946510078),np.float64(-62.92723747014145),np.float64(43.90017621384415),np.float64(466.86862741016864),np.float64(5.684341886080802e-14)
70,np.float64(944.3855946510082),np.float64(-62.92723747014237),np.float64(43.90017621384373),np.float64(466.89966505238846),np.float64(1.4210854715202004e-14)
71,np.float64(944.3855946510073),np.float64(-62.92723747014176),np.float64(43.90017621384343),np.float64(466.9248765835978),np.float64(5.684341886080802e-14)
72,np.float64(944.3855946510107),np.float64(-62.92723747014266),np.float64(43.900176213842464),np.float64(466.94583960141813),np.float64(2.842170943040401e-14)
73,np.float64(944.3855946510098),np.float64(-62.92723747014219),np.float64(43.900176213842364),np.float64(466.97067605377174),np.float64(2.842170943040401e-14)
74,np.float64(944.3855946510103),np.float64(-62.92723747014214),np.float64(43.90017621384237),np.float64(466.9976709972042),np.float64(2.842170943040401e-14)
75,np.float64(944.3855946510114),np.float64(-62.927237470141094),np.float64(43.900176213843395),np.float64(467.01868152732675),np.float64(1.4210854715202004e-14)
76,np.float64(944.3855946510114),np.float64(-62.92723747014035),np.float64(43.90017621384438),np.float64(467.036404034073),np.float64(5.684341886080802e-14)
77,np.float64(944.38559465101),np.float64(-62.92723747013999),np.float64(43.90017621384367),np.float64(467.05862925023973),np.float64(7.105427357601002e-15)
78,np.float64(944.3855946510109),np.float64(-62.92723747014014),np.float64(43.90017621384415),np.float64(467.082132716356),np.float64(3.552713678800501e-15)
79,np.float64(944.3855946510137),np.float64(-62.927237470139815),np.float64(43.90017621384584),np.float64(467.09978364807927),np.float64(1.4210854715202004e-14)
80,np.float64(944.3855946510159),np.float64(-62.92723747013959),np.float64(43.90017621384762),np.float64(467.11506866233185),np.float64(1.4210854715202004e-14)
81,np.float64(944.3855946510168),np.float64(-62.92723747013869),np.float64(43.90017621384732),np.float64(467.13509031797935),np.float64(5.684341886080802e-14)
82,np.float64(944.3855946510155),np.float64(-62.92723747013925),np.float64(43.90017621384726),np.float64(467.1553859036247),np.float64(1.4210854715202004e-14)
83,np.float64(944.3855946510148),np.float64(-62.927237470138394),np.float64(43.90017621384659),np.float64(467.170273903151),np.float64(1.4210854715202004e-14)
84,np.float64(944.3855946510139),np.float64(-62.92723747013865),np.float64(43.900176213846756),np.float64(467.1838752147736),np.float64(2.842170943040401e-14)
85,np.float64(944.385594651013),np.float64(-62.92723747013849),np.float64(43.90017621384614),np.float64(467.20167704388433),np.float64(5.684341886080802e-14)
86,np.float64(944.3855946510121),np.float64(-62.92723747013843),np.float64(43.9001762138462),np.float64(467.2188430054473),np.float64(1.4210854715202004e-14)
87,np.float64(944.3855946510158),np.float64(-62.9272374701394),np.float64(43.900176213846024),np.float64(467.23154571320845),np.float64(1.4210854715202004e-14)
88,np.float64(944.3855946510146),np.float64(-62.92723747013968),np.float64(43.90017621384559),np.float64(467.24395582432345),np.float64(5.684341886080802e-14)
89,np.float64(944.385594651018),np.float64(-62.927237470139616),np.float64(43.90017621384545),np.float64(467.25939344703255),np.float64(2.842170943040401e-14)
90,np.float64(944.3855946510187),np.float64(-62.92723747014095),np.float64(43.90017621384551),np.float64(467.2736125408153),np.float64(5.926564171062146e-15)
91,np.float64(944.3855946510181),np.float64(-62.92723747014098),np.float64(43.900176213845626),np.float64(467.2847993587798),np.float64(2.842170943040401e-14)
92,np.float64(944.3855946510189),np.float64(-62.92723747014095),np.float64(43.900176213846194),np.float64(467.2962277423037),np.float64(3.94372441604382e-15)
93,np.float64(944.3855946510183),np.float64(-62.9272374701433),np.float64(43.90017621384396),np.float64(467.30922998050016),np.float64(2.842170943040401e-14)
94,np.float64(944.3855946510193),np.float64(-62.927237470143574),np.float64(43.90017621384348),np.float64(467.32100961483167),np.float64(5.684341886080802e-14)
95,np.float64(944.3855946510215),np.float64(-62.92723747014422),np.float64(43.90017621384321),np.float64(467.3313208385309),np.float64(5.684341886080802e-14)
96,np.float64(944.3855946510216),np.float64(-62.92723747014246),np.float64(43.900176213843444),np.float64(467.34177324554395),np.float64(2.842170943040401e-14)
97,np.float64(944.3855946510228),np.float64(-62.927237470141826),np.float64(43.900176213841306),np.float64(467.35248576750695),np.float64(3.552713678800501e-15)
98,np.float64(944.3855946510216),np.float64(-62.9272374701418),np.float64(43.900176213840574),np.float64(467.3626254495509),np.float64(3.552713678800501e-15)
99,np.float64(944.3855946510225),np.float64(-62.92723747014246),np.float64(43.90017621384089),np.float64(467.37246619055577),np.float64(3.552713678800501e-15)
100,np.float64(944.385594651025),np.float64(-62.92723747014273),np.float64(43.90017621384258),np.float64(467.38184575746413),np.float64(1.4210854715202004e-14)
101,np.float64(944.385594651024),np.float64(-62.927237470141534),np.float64(43.90017621384514),np.float64(467.39068725906276),np.float64(3.552713678800501e-15)
102,np.float64(944.3855946510246),np.float64(-62.927237470142586),np.float64(43.90017621384445),np.float64(467.40000256130185),np.float64(5.684341886080802e-14)
103,np.float64(944.3855946510249),np.float64(-62.927237470142465),np.float64(43.900176213844105),np.float64(467.40944301717064),np.float64(1.4210854715202004e-14)
104,np.float64(944.385594651026),np.float64(-62.92723747014375),np.float64(43.900176213844276),np.float64(467.4176478323082),np.float64(2.842170943040401e-14)
105,np.float64(944.3855946510264),np.float64(-62.927237470143695),np.float64(43.90017621384391),np.float64(467.4252538692275),np.float64(2.842170943040401e-14)
106,np.float64(944.3855946510262),np.float64(-62.927237470143695),np.float64(43.900176213844816),np.float64(467.43424139070504),np.float64(7.105427357601002e-15)
107,np.float64(944.3855946510262),np.float64(-62.927237470142764),np.float64(43.90017621384635),np.float64(467.4430768569953),np.float64(2.842170943040401e-14)
108,np.float64(944.3855946510287),np.float64(-62.92723747014339),np.float64(43.90017621384666),np.float64(467.4501271833818),np.float64(5.684341886080802e-14)
109,np.float64(944.385594651029),np.float64(-62.927237470142956),np.float64(43.90017621384689),np.float64(467.4571520482724),np.float64(5.684341886080802e-14)
110,np.float64(944.3855946510287),np.float64(-62.927237470144654),np.float64(43.900176213843324),np.float64(467.4658148916024),np.float64(7.105427357601002e-15)
111,np.float64(944.3855946510289),np.float64(-62.92723747014533),np.float64(43.90017621384344),np.float64(467.4737263214755),np.float64(5.684341886080802e-14)
112,np.float64(944.3855946510299),np.float64(-62.927237470145585),np.float64(43.90017621384301),np.float64(467.4798760653293),np.float64(1.4210854715202004e-14)
113,np.float64(944.3855946510309),np.float64(-62.92723747014526),np.float64(43.90017621384388),np.float64(467.4866969957947),np.float64(1.4210854715202004e-14)
114,np.float64(944.3855946510313),np.float64(-62.927237470145855),np.float64(43.900176213842336),np.float64(467.4946433690827),np.float64(7.105427357601002e-15)
115,np.float64(944.3855946510345),np.float64(-62.92723747014586),np.float64(43.90017621384261),np.float64(467.5014334991014),np.float64(1.4210854715202004e-14)
116,np.float64(944.3855946510341),np.float64(-62.927237470146395),np.float64(43.90017621384314),np.float64(467.50711289603544),np.float64(5.684341886080802e-14)
117,np.float64(944.385594651035),np.float64(-62.92723747014726),np.float64(43.90017621384294),np.float64(467.51366591600726),np.float64(1.4210854715202004e-14)
118,np.float64(944.3855946510362),np.float64(-62.9272374701477),np.float64(43.90017621384282),np.float64(467.5204444246),np.float64(7.105427357601002e-15)
119,np.float64(944.3855946510328),np.float64(-62.927237470146665),np.float64(43.90017621384348),np.float64(467.5262780405742),np.float64(1.4210854715202004e-14)
120,np.float64(944.3855946510336),np.float64(-62.92723747014605),np.float64(43.90017621384399),np.float64(467.53183006439014),np.float64(2.842170943040401e-14)
121,np.float64(944.3855946510316),np.float64(-62.92723747014627),np.float64(43.90017621384507),np.float64(467.5377658272999),np.float64(1.4210854715202004e-14)
122,np.float64(944.3855946510323),np.float64(-62.92723747014493),np.float64(43.90017621384474),np.float64(467.54324800237663),np.float64(2.842170943040401e-14)
123,np.float64(944.3855946510313),np.float64(-62.92723747014476),np.float64(43.90017621384492),np.float64(467.5486109565929),np.float64(1.4210854715202004e-14)
124,np.float64(944.3855946510312),np.float64(-62.92723747014539),np.float64(43.90017621384477),np.float64(467.5540641039362),np.float64(6.2076381281956925e-15)
125,np.float64(944.3855946510328),np.float64(-62.9272374701456),np.float64(43.90017621384454),np.float64(467.5590538042838),np.float64(2.842170943040401e-14)
126,np.float64(944.3855946510336),np.float64(-62.92723747014506),np.float64(43.90017621384453),np.float64(467.56359382282983),np.float64(1.4210854715202004e-14)
127,np.float64(944.3855946510322),np.float64(-62.927237470144576),np.float64(43.9001762138446),np.float64(467.56888919597947),np.float64(1.4210854715202004e-14)
128,np.float64(944.3855946510358),np.float64(-62.92723747014292),np.float64(43.90017621384704),np.float64(467.5739847205434),np.float64(5.684341886080802e-14)
129,np.float64(944.3855946510375),np.float64(-62.92723747014196),np.float64(43.90017621384697),np.float64(467.5779399796713),np.float64(2.842170943040401e-14)
130,np.float64(944.385594651039),np.float64(-62.92723747014345),np.float64(43.90017621384533),np.float64(467.5821451489641),np.float64(5.684341886080802e-14)
131,np.float64(944.3855946510407),np.float64(-62.92723747014402),np.float64(43.9001762138453),np.float64(467.58736713305603),np.float64(1.4210854715202004e-14)
132,np.float64(944.3855946510412),np.float64(-62.927237470143226),np.float64(43.900176213847374),np.float64(467.59175076913493),np.float64(2.842170943040401e-14)
133,np.float64(944.385594651043),np.float64(-62.92723747014358),np.float64(43.90017621384648),np.float64(467.5949350121697),np.float64(5.189529211147044e-15)
134,np.float64(944.3855946510407),np.float64(-62.927237470145315),np.float64(43.90017621384503),np.float64(467.59920637562504),np.float64(7.105427357601002e-15)
135,np.float64(944.3855946510394),np.float64(-62.927237470144384),np.float64(43.90017621384391),np.float64(467.60402900427573),np.float64(5.684341886080802e-14)
136,np.float64(944.3855946510384),np.float64(-62.927237470140454),np.float64(43.90017621384719),np.float64(467.6074970153407),np.float64(1.4210854715202004e-14)
137,np.float64(944.3855946510405),np.float64(-62.92723747013858),np.float64(43.900176213848475),np.float64(467.61041564442826),np.float64(3.552713678800501e-15)
138,np.float64(944.3855946510374),np.float64(-62.92723747013797),np.float64(43.900176213848766),np.float64(467.614701561663),np.float64(5.684341886080802e-14)
139,np.float64(944.3855946510373),np.float64(-62.92723747013787),np.float64(43.900176213848425),np.float64(467.61878714957436),np.float64(5.684341886080802e-14)
140,np.float64(944.385594651041),np.float64(-62.92723747013762),np.float64(43.90017621384902),np.float64(467.6214961489759),np.float64(2.842170943040401e-14)
141,np.float64(944.385594651043),np.float64(-62.927237470138046),np.float64(43.90017621384715),np.float64(467.6245263896908),np.float64(1.4210854715202004e-14)
142,np.float64(944.3855946510436),np.float64(-62.92723747013872),np.float64(43.900176213846656),np.float64(467.6285037619408),np.float64(1.4210854715202004e-14)
143,np.float64(944.3855946510452),np.float64(-62.927237470138884),np.float64(43.9001762138455),np.float64(467.6317485600419),np.float64(1.4210854715202004e-14)
144,np.float64(944.3855946510455),np.float64(-62.92723747013892),np.float64(43.90017621384649),np.float64(467.6341380063107),np.float64(2.842170943040401e-14)
145,np.float64(944.3855946510475),np.float64(-62.92723747013832),np.float64(43.9001762138455),np.float64(467.63727861943397),np.float64(1.4210854715202004e-14)
146,np.float64(944.3855946510447),np.float64(-62.92723747013827),np.float64(43.90017621384494),np.float64(467.64067820993574),np.float64(3.552713678800501e-15)
147,np.float64(944.3855946510427),np.float64(-62.92723747013719),np.float64(43.90017621384723),np.float64(467.64330516532135),np.float64(2.842170943040401e-14)
148,np.float64(944.3855946510439),np.float64(-62.927237470138444),np.float64(43.900176213845974),np.float64(467.6457341177603),np.float64(1.4210854715202004e-14)
149,np.float64(944.3855946510437),np.float64(-62.9272374701389),np.float64(43.900176213846564),np.float64(467.64873432414356),np.float64(5.684341886080802e-14)
150,np.float64(944.3855946510423),np.float64(-62.92723747013854),np.float64(43.900176213845896),np.float64(467.6515316471613),np.float64(5.684341886080802e-14)
151,np.float64(944.3855946510439),np.float64(-62.92723747013912),np.float64(43.90017621384618),np.float64(467.65394201454757),np.float64(5.684341886080802e-14)
152,np.float64(944.3855946510416),np.float64(-62.92723747013936),np.float64(43.9001762138457),np.float64(467.6564456378212),np.float64(2.842170943040401e-14)
153,np.float64(944.3855946510428),np.float64(-62.92723747013755),np.float64(43.900176213845526),np.float64(467.65908183904963),np.float64(5.684341886080802e-14)
154,np.float64(944.3855946510405),np.float64(-62.927237470135864),np.float64(43.90017621384688),np.float64(467.66151838880364),np.float64(5.684341886080802e-14)
155,np.float64(944.3855946510398),np.float64(-62.92723747013602),np.float64(43.90017621384714),np.float64(467.6639722954314),np.float64(1.4210854715202004e-14)
156,np.float64(944.3855946510437),np.float64(-62.92723747013637),np.float64(43.900176213848894),np.float64(467.6663504484743),np.float64(1.4210854715202004e-14)
157,np.float64(944.3855946510416),np.float64(-62.92723747013531),np.float64(43.900176213850045),np.float64(467.6686098094848),np.float64(5.684341886080802e-14)
158,np.float64(944.3855946510444),np.float64(-62.92723747013645),np.float64(43.90017621385064),np.float64(467.67101006567253),np.float64(5.684341886080802e-14)
159,np.float64(944.3855946510461),np.float64(-62.92723747013525),np.float64(43.900176213853875),np.float64(467.6734546704976),np.float64(1.4210854715202004e-14)
160,np.float64(944.3855946510457),np.float64(-62.927237470135715),np.float64(43.90017621385397),np.float64(467.675514395248),np.float64(1.4210854715202004e-14)
161,np.float64(944.3855946510475),np.float64(-62.92723747013493),np.float64(43.90017621385355),np.float64(467.6776160655712),np.float64(5.684341886080802e-14)
162,np.float64(944.3855946510458),np.float64(-62.927237470135424),np.float64(43.90017621385356),np.float64(467.6801038190324),np.float64(5.684341886080802e-14)
163,np.float64(944.3855946510467),np.float64(-62.92723747013564),np.float64(43.90017621385414),np.float64(467.6822982291251),np.float64(2.842170943040401e-14)
164,np.float64(944.3855946510464),np.float64(-62.92723747013693),np.float64(43.900176213852475),np.float64(467.6840558021021),np.float64(2.842170943040401e-14)
165,np.float64(944.3855946510462),np.float64(-62.92723747013818),np.float64(43.90017621385067),np.float64(467.6862486622238),np.float64(1.4210854715202004e-14)
166,np.float64(944.3855946510455),np.float64(-62.927237470138174),np.float64(43.90017621385021),np.float64(467.6886670304668),np.float64(2.842170943040401e-14)
167,np.float64(944.3855946510458),np.float64(-62.92723747013798),np.float64(43.900176213849726),np.float64(467.69043561389054),np.float64(1.4210854715202004e-14)
168,np.float64(944.3855946510458),np.float64(-62.92723747013761),np.float64(43.90017621385067),np.float64(467.69212885059494),np.float64(5.684341886080802e-14)
169,np.float64(944.3855946510447),np.float64(-62.9272374701373),np.float64(43.900176213851296),np.float64(467.6944426605406),np.float64(2.842170943040401e-14)
170,np.float64(944.385594651048),np.float64(-62.92723747013708),np.float64(43.90017621385156),np.float64(467.6965348705569),np.float64(1.4210854715202004e-14)
171,np.float64(944.3855946510492),np.float64(-62.92723747013747),np.float64(43.90017621385171),np.float64(467.6979492733948),np.float64(3.897400601514722e-15)
172,np.float64(944.385594651051),np.float64(-62.927237470139126),np.float64(43.90017621385069),np.float64(467.69979834206504),np.float64(1.8937954430869233e-15)
173,np.float64(944.3855946510531),np.float64(-62.92723747013847),np.float64(43.90017621385087),np.float64(467.7020468193107),np.float64(1.4210854715202004e-14)
174,np.float64(944.3855946510525),np.float64(-62.927237470138394),np.float64(43.90017621385054),np.float64(467.7036771745631),np.float64(1.4210854715202004e-14)
175,np.float64(944.385594651054),np.float64(-62.92723747013672),np.float64(43.90017621385061),np.float64(467.7050021616347),np.float64(5.684341886080802e-14)
176,np.float64(944.385594651056),np.float64(-62.927237470136404),np.float64(43.90017621385145),np.float64(467.7069993632843),np.float64(2.842170943040401e-14)
177,np.float64(944.38559465106),np.float64(-62.92723747013732),np.float64(43.90017621385171),np.float64(467.7089666219344),np.float64(2.842170943040401e-14)
178,np.float64(944.385594651058),np.float64(-62.92723747013766),np.float64(43.90017621385236),np.float64(467.7102259758522),np.float64(1.4210854715202004e-14)
179,np.float64(944.3855946510622),np.float64(-62.92723747013581),np.float64(43.90017621385539),np.float64(467.71166046837953),np.float64(1.4210854715202004e-14)
180,np.float64(944.38559465106),np.float64(-62.92723747013667),np.float64(43.900176213855616),np.float64(467.7136308708625),np.float64(7.105427357601002e-15)
181,np.float64(944.3855946510614),np.float64(-62.927237470136376),np.float64(43.900176213856284),np.float64(467.7152270046875),np.float64(5.684341886080802e-14)
182,np.float64(944.385594651062),np.float64(-62.92723747013768),np.float64(43.90017621385566),np.float64(467.7163344818583),np.float64(5.684341886080802e-14)
183,np.float64(944.3855946510616),np.float64(-62.927237470136376),np.float64(43.90017621385627),np.float64(467.7178661418999),np.float64(1.4210854715202004e-14)
184,np.float64(944.3855946510621),np.float64(-62.92723747013601),np.float64(43.90017621385617),np.float64(467.7196484675002),np.float64(7.105427357601002e-15)
185,np.float64(944.3855946510625),np.float64(-62.927237470136774),np.float64(43.90017621385678),np.float64(467.7209556621713),np.float64(1.4210854715202004e-14)
186,np.float64(944.3855946510636),np.float64(-62.92723747013885),np.float64(43.900176213854564),np.float64(467.72204955410314),np.float64(1.4210854715202004e-14)
187,np.float64(944.385594651063),np.float64(-62.92723747013831),np.float64(43.90017621385449),np.float64(467.7235585289316),np.float64(5.684341886080802e-14)
188,np.float64(944.3855946510637),np.float64(-62.927237470138834),np.float64(43.90017621385506),np.float64(467.72512055110104),np.float64(1.4210854715202004e-14)
189,np.float64(944.3855946510632),np.float64(-62.92723747014064),np.float64(43.900176213854),np.float64(467.72628933112617),np.float64(1.4210854715202004e-14)
190,np.float64(944.3855946510653),np.float64(-62.92723747014083),np.float64(43.90017621385361),np.float64(467.7273607651626),np.float64(5.684341886080802e-14)
191,np.float64(944.3855946510671),np.float64(-62.92723747014014),np.float64(43.900176213853925),np.float64(467.72877983966004),np.float64(1.4210854715202004e-14)
192,np.float64(944.3855946510683),np.float64(-62.92723747013977),np.float64(43.900176213853825),np.float64(467.7302142122846),np.float64(1.4210854715202004e-14)
