N,series,denominator,onset_gt_0.05,initial,step1,final,max
40,N-2,38,-1,3.550210783994378e-32,5.8404433294122225e-30,3.365380664446948e-20,3.365380664446948e-20
40,N-1,39,-1,3.550210783994378e-32,5.8404433294122225e-30,3.365380664446948e-20,3.365380664446948e-20
40,N,40,-1,3.550210783994378e-32,5.8404433294122225e-30,3.365380664446948e-20,3.365380664446948e-20
40,N+1,41,-1,3.550210783994378e-32,5.8404433294122225e-30,3.365380664446948e-20,3.365380664446948e-20
40,N+2,42,-1,3.550210783994378e-32,5.8404433294122225e-30,3.365380664446948e-20,3.365380664446948e-20
40,124,124,-1,3.550210783994378e-32,5.8404433294122225e-30,3.365380664446948e-20,3.365380664446948e-20
