deviation_deg,deviation_rad,frequency_ratio,amplitude_ratio,phase_shift_deg,readout_mode,per_step_leak,max_abs_A_chi_tau,inv_A_chi_tau_constructed_control,rank_chi_tau,max_epsilon_c_abs,area_valid,c1_like,c1_surface_like,native_max_f_AB,native_max_Q_raw,native_max_closure_relaxation,native_max_envelope_V_AB,native_max_V_AB,native_max_epsilon_c,derived_f_AB_over_A,derived_Q_raw_over_A,derived_envelope_over_A,decay_rate_envelope,tau_is_step_used,external_c_used,absolute_background_axis_used,f_A_or_f_B_used
10.0,0.17453292519943295,1.0,0.75,90.0,readout_off,0.0,2.220446049250313e-16,0.0,1,0.33333333333333504,False,False,False,0.0007473767804861164,0.0,0.0,0.030461741978670867,0.030461741978670857,0.33333333333333504,0.0,0.0,0.0,-4.4544900995234305e-18,False,False,False,False
10.0,0.17453292519943295,1.0,0.75,90.0,readout_normal,5e-05,2.220446049250313e-16,0.0,1,0.33333333333333504,False,False,False,0.0007473767804861164,1.9038588736669286e-06,1.9038588736669286e-06,0.030461741978670857,0.030461741978670857,0.33333333333333504,0.0,0.0,0.0,-0.00010000250008333112,False,False,False,False
10.0,0.17453292519943295,1.0,0.75,90.0,readout_strong,0.0002,2.220446049250313e-16,0.0,1,0.3333333333333348,False,False,False,0.0007473767804861164,7.6154354946677146e-06,7.6154354946677146e-06,0.030461741978670857,0.030461741978670857,0.3333333333333348,0.0,0.0,0.0,-0.0004000400053340933,False,False,False,False
10.0,0.17453292519943295,1.0,1.0,0.0,readout_off,0.0,0.09563007586590165,10.45696127442439,2,2.220446049250313e-15,True,True,True,0.0007473767804861164,0.0,0.0,0.030461741978670867,0.030461741978670857,2.220446049250313e-15,0.007815290050947298,0.0,0.31853725622246903,-4.4544900995234305e-18,False,False,False,False
10.0,0.17453292519943295,1.0,1.0,0.0,readout_normal,5e-05,0.09517250541869599,10.50723626115192,2,0.0007648005411389214,True,True,True,0.0007473767804861164,1.9038588736669286e-06,1.9038588736669286e-06,0.030461741978670857,0.030461741978670857,0.0007648005411389214,0.0078528644086667,2.0004294993509004e-05,0.32006871989614405,-0.00010000250008333112,False,False,False,False
10.0,0.17453292519943295,1.0,1.0,0.0,readout_strong,0.0002,0.09381707693325025,10.659040258859143,2,0.003062925647902448,True,True,True,0.0007473767804861164,7.6154354946677146e-06,7.6154354946677146e-06,0.030461741978670857,0.030461741978670857,0.003062925647902448,0.007966319191738047,8.117323352640807e-05,0.32469293410563227,-0.0004000400053340933,False,False,False,False
10.0,0.17453292519943295,1.0,1.0,15.0,readout_off,0.0,0.09237156004885738,10.825842926882231,2,2.4424906541753444e-15,True,True,True,0.0007473767804861164,0.0,0.0,0.030461741978670867,0.030461741978670857,2.4424906541753444e-15,0.008090983632741638,0.0,0.3297740339403056,-4.4544900995234305e-18,False,False,False,False
10.0,0.17453292519943295,1.0,1.0,15.0,readout_normal,5e-05,0.0919295809365547,10.877891423111686,2,0.0007387308499766654,True,True,True,0.0007473767804861164,1.9038588736669286e-06,1.9038588736669286e-06,0.030461741978670857,0.030461741978670857,0.0007387308499766654,0.008129883470282751,2.070997011267656e-05,0.3313595218028249,-0.00010000250008333112,False,False,False,False
10.0,0.17453292519943295,1.0,1.0,15.0,readout_strong,0.0002,0.09062033755677484,11.035050486028997,2,0.002958396971811883,True,True,True,0.0007473767804861164,7.6154354946677146e-06,7.6154354946677146e-06,0.030461741978670857,0.030461741978670857,0.002958396971811883,0.008247340504750105,8.403671515675544e-05,0.33614686062702176,-0.0004000400053340933,False,False,False,False
10.0,0.17453292519943295,1.0,1.0,30.0,readout_off,0.0,0.0828180750657041,12.07465881338881,2,1.9984014443252818e-15,True,True,True,0.0007473767804861164,0.0,0.0,0.030461741978670867,0.030461741978670857,1.9984014443252818e-15,0.00902431962941884,0.0,0.36781514125393405,-4.4544900995234305e-18,False,False,False,False
10.0,0.17453292519943295,1.0,1.0,30.0,readout_normal,5e-05,0.08242180743440286,12.132711367630115,2,0.0006623025485961165,True,True,True,0.0007473767804861164,1.9038588736669286e-06,1.9038588736669286e-06,0.030461741978670857,0.030461741978670857,0.0006623025485961165,0.009067706760506703,2.3098970198902213e-05,0.3695835231824354,-0.00010000250008333112,False,False,False,False
10.0,0.17453292519943295,1.0,1.0,30.0,readout_strong,0.0002,0.08124797193299382,12.307999525510766,2,0.002652013314894841,True,True,True,0.0007473767804861164,7.6154354946677146e-06,7.6154354946677146e-06,0.030461741978670857,0.030461741978670857,0.002652013314894841,0.009198713059600884,9.373077645492808e-05,0.3749231058197123,-0.0004000400053340933,False,False,False,False
