step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,1.7463840921023275e-32,9.540078124462314e-33,1.0,4.145412732570139e-12
25,1.1023730961824723e-22,6.022000261824487e-23,0.9999999999999998,4.2620775865237905e-12
50,4.560057052588949e-22,2.491049977518657e-22,0.9999999999999998,4.655561767463952e-12
75,1.0881942861548856e-21,5.944544817751938e-22,1.0000000000000002,5.2933207980717365e-12
100,2.088949561209709e-21,1.1411431255086257e-21,1.0000000000000002,6.125902858632567e-12
125,3.561007855469097e-21,1.945293323309125e-21,1.0000000000000002,7.100824890145831e-12
150,5.615273559849672e-21,3.0674894883349762e-21,1.0000000000000002,8.176326209221269e-12
200,1.1869459459543355e-20,6.4840014892064264e-21,0.9999999999999998,1.0555108261392667e-11
300,3.411208660520921e-20,1.8634616100421564e-20,0.9999999999999996,1.634567595208471e-11
500,9.379312768757223e-20,5.1236939784529176e-20,0.9999999999999998,2.49936304304398e-11
750,7.870832935309341e-20,4.2996475659052986e-20,0.9999999999999998,3.066143622404058e-11
1000,3.2923967432511783e-20,1.798557504582324e-20,1.0000000000000002,2.2248197252617324e-11
1500,9.938029221557582e-20,5.428907398183026e-20,0.9999999999999998,2.000265709844386e-11
2000,6.701161041924497e-20,3.660683818276665e-20,1.0000000000000002,3.0857622466340255e-11
3000,1.081816113873336e-19,5.909702389825653e-20,1.0,3.529971261483893e-11
4000,2.864267097724082e-19,1.5646805307709386e-19,0.9999999999999998,5.4369585572001185e-11
5000,6.136087692248185e-19,3.3519977779972796e-19,1.0,7.891415833900364e-11
7500,3.5946233102421626e-18,1.9636566413296873e-18,1.0,1.9588437553982267e-10
10000,1.8161871864847617e-17,9.921395714748241e-18,1.0000000000000002,4.5819636670929534e-10
15000,4.878515830467786e-16,2.665016382390334e-16,0.9999999999999998,2.2097819423017903e-09
20000,1.3014765452163544e-14,7.109654728662316e-15,0.9999999999999909,1.0576349382318648e-08
25000,3.504369496981048e-13,1.9143531442593762e-13,0.9999999999996927,6.251850310969037e-08
30000,9.431584371200974e-12,5.152248703190127e-12,0.9999999999917496,3.238589002418263e-07
35000,2.529402360627053e-10,1.3817519431995696e-10,0.9999999998290914,1.47399272195065e-06
40000,6.806195932419203e-09,3.718061863856798e-09,0.9999999945879102,8.294571405859888e-06
