sweep_region,R,case_id,case_group,group_label,condition_kind,condition_id,readout_mode,tau_mode,condition_error,stability_depth,terrain_score,log10_terrain_score,depth,depth_plot
control,0.0,near_pi_02deg,c1|near_pi_02deg,c1 near_pi_02deg,c1,near_pi_02deg|tau_locked_0deg|readout_weak,readout_weak,tau_locked_0deg,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.0,near_pi_02deg,c1|near_pi_02deg,c1 near_pi_02deg,c1,near_pi_02deg|tau_locked_0deg|readout_normal,readout_normal,tau_locked_0deg,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.0,near_pi_02deg,c1|near_pi_02deg,c1 near_pi_02deg,c1,near_pi_02deg|tau_locked_0deg|readout_strong,readout_strong,tau_locked_0deg,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.0,near_pi_02deg,c1|near_pi_02deg,c1 near_pi_02deg,c1,near_pi_02deg|tau_independent_c1|readout_off,readout_off,tau_independent_c1,0.0004662936703425658,3.331340479793103,7.611899927474454e-13,-12.118506929952979,12.118506929952979,6.0
control,0.0,near_pi_02deg,c1|near_pi_02deg,c1 near_pi_02deg,c1,near_pi_02deg|tau_independent_c1|readout_weak,readout_weak,tau_independent_c1,30582066.93880017,-7.485466834568118,0.04992296655934723,-1.3016996155917575,1.3016996155917575,1.3016996155917575
control,0.0,near_pi_02deg,c1|near_pi_02deg,c1 near_pi_02deg,c1,near_pi_02deg|tau_independent_c1|readout_normal,readout_normal,tau_independent_c1,152960108.22778428,-8.184578182219635,0.24969608441611107,-0.6025882679402403,0.6025882679402403,0.6025882679402403
control,0.0,near_pi_02deg,c1|near_pi_02deg,c1 near_pi_02deg,c1,near_pi_02deg|tau_independent_c1|readout_strong,readout_strong,tau_independent_c1,612585129.5804896,-8.787166450159875,1.0,0.0,-0.0,0.0
control,0.0,near_pi_05deg,c1|near_pi_05deg,c1 near_pi_05deg,c1,near_pi_05deg|tau_disabled_control|readout_off,readout_off,tau_disabled_control,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.0,near_pi_05deg,c1|near_pi_05deg,c1 near_pi_05deg,c1,near_pi_05deg|tau_disabled_control|readout_weak,readout_weak,tau_disabled_control,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.0,near_pi_05deg,c1|near_pi_05deg,c1 near_pi_05deg,c1,near_pi_05deg|tau_disabled_control|readout_normal,readout_normal,tau_disabled_control,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.0,near_pi_05deg,c1|near_pi_05deg,c1 near_pi_05deg,c1,near_pi_05deg|tau_disabled_control|readout_strong,readout_strong,tau_disabled_control,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.0,near_pi_05deg,c1|near_pi_05deg,c1 near_pi_05deg,c1,near_pi_05deg|tau_locked_0deg|readout_off,readout_off,tau_locked_0deg,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.0,near_pi_05deg,c1|near_pi_05deg,c1 near_pi_05deg,c1,near_pi_05deg|tau_locked_0deg|readout_weak,readout_weak,tau_locked_0deg,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.0,near_pi_05deg,c1|near_pi_05deg,c1 near_pi_05deg,c1,near_pi_05deg|tau_locked_0deg|readout_normal,readout_normal,tau_locked_0deg,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.0,near_pi_05deg,c1|near_pi_05deg,c1 near_pi_05deg,c1,near_pi_05deg|tau_locked_0deg|readout_strong,readout_strong,tau_locked_0deg,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.0,near_pi_05deg,c1|near_pi_05deg,c1 near_pi_05deg,c1,near_pi_05deg|tau_independent_c1|readout_off,readout_off,tau_independent_c1,0.0004440892098500626,3.352529778863041,7.249428502356622e-13,-12.139696229022917,12.139696229022917,6.0
control,0.0,near_pi_05deg,c1|near_pi_05deg,c1 near_pi_05deg,c1,near_pi_05deg|tau_independent_c1|readout_weak,readout_weak,tau_independent_c1,30582066.93880017,-7.485466834568118,0.04992296655934723,-1.3016996155917575,1.3016996155917575,1.3016996155917575
control,0.0,near_pi_05deg,c1|near_pi_05deg,c1 near_pi_05deg,c1,near_pi_05deg|tau_independent_c1|readout_normal,readout_normal,tau_independent_c1,152960108.22778428,-8.184578182219635,0.24969608441611107,-0.6025882679402403,0.6025882679402403,0.6025882679402403
control,0.0,near_pi_05deg,c1|near_pi_05deg,c1 near_pi_05deg,c1,near_pi_05deg|tau_independent_c1|readout_strong,readout_strong,tau_independent_c1,612585129.5804896,-8.787166450159875,1.0,0.0,-0.0,0.0
control,0.0,near_pi_10deg,c1|near_pi_10deg,c1 near_pi_10deg,c1,near_pi_10deg|tau_disabled_control|readout_off,readout_off,tau_disabled_control,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.0,near_pi_10deg,c1|near_pi_10deg,c1 near_pi_10deg,c1,near_pi_10deg|tau_disabled_control|readout_weak,readout_weak,tau_disabled_control,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.0,near_pi_10deg,c1|near_pi_10deg,c1 near_pi_10deg,c1,near_pi_10deg|tau_disabled_control|readout_normal,readout_normal,tau_disabled_control,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.0,near_pi_10deg,c1|near_pi_10deg,c1 near_pi_10deg,c1,near_pi_10deg|tau_disabled_control|readout_strong,readout_strong,tau_disabled_control,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.0,near_pi_10deg,c1|near_pi_10deg,c1 near_pi_10deg,c1,near_pi_10deg|tau_locked_0deg|readout_off,readout_off,tau_locked_0deg,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.0,near_pi_10deg,c1|near_pi_10deg,c1 near_pi_10deg,c1,near_pi_10deg|tau_locked_0deg|readout_weak,readout_weak,tau_locked_0deg,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.0,near_pi_10deg,c1|near_pi_10deg,c1 near_pi_10deg,c1,near_pi_10deg|tau_locked_0deg|readout_normal,readout_normal,tau_locked_0deg,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.0,near_pi_10deg,c1|near_pi_10deg,c1 near_pi_10deg,c1,near_pi_10deg|tau_locked_0deg|readout_strong,readout_strong,tau_locked_0deg,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.0,near_pi_10deg,c1|near_pi_10deg,c1 near_pi_10deg,c1,near_pi_10deg|tau_independent_c1|readout_off,readout_off,tau_independent_c1,0.0004440892098500626,3.352529778863041,7.249428502356622e-13,-12.139696229022917,12.139696229022917,6.0
control,0.0,near_pi_10deg,c1|near_pi_10deg,c1 near_pi_10deg,c1,near_pi_10deg|tau_independent_c1|readout_weak,readout_weak,tau_independent_c1,30582066.93880017,-7.485466834568118,0.04992296655934723,-1.3016996155917575,1.3016996155917575,1.3016996155917575
control,0.0,near_pi_10deg,c1|near_pi_10deg,c1 near_pi_10deg,c1,near_pi_10deg|tau_independent_c1|readout_normal,readout_normal,tau_independent_c1,152960108.22778428,-8.184578182219635,0.24969608441611107,-0.6025882679402403,0.6025882679402403,0.6025882679402403
control,0.0,near_pi_10deg,c1|near_pi_10deg,c1 near_pi_10deg,c1,near_pi_10deg|tau_independent_c1|readout_strong,readout_strong,tau_independent_c1,612585129.5804896,-8.787166450159875,1.0,0.0,-0.0,0.0
control,0.0,near_pi_20deg,c1|near_pi_20deg,c1 near_pi_20deg,c1,near_pi_20deg|tau_disabled_control|readout_off,readout_off,tau_disabled_control,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.0,near_pi_20deg,c1|near_pi_20deg,c1 near_pi_20deg,c1,near_pi_20deg|tau_disabled_control|readout_weak,readout_weak,tau_disabled_control,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.0,near_pi_20deg,c1|near_pi_20deg,c1 near_pi_20deg,c1,near_pi_20deg|tau_disabled_control|readout_normal,readout_normal,tau_disabled_control,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.0,near_pi_20deg,c1|near_pi_20deg,c1 near_pi_20deg,c1,near_pi_20deg|tau_disabled_control|readout_strong,readout_strong,tau_disabled_control,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.0,near_pi_20deg,c1|near_pi_20deg,c1 near_pi_20deg,c1,near_pi_20deg|tau_locked_0deg|readout_off,readout_off,tau_locked_0deg,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.0,near_pi_20deg,c1|near_pi_20deg,c1 near_pi_20deg,c1,near_pi_20deg|tau_locked_0deg|readout_weak,readout_weak,tau_locked_0deg,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.0,near_pi_20deg,c1|near_pi_20deg,c1 near_pi_20deg,c1,near_pi_20deg|tau_locked_0deg|readout_normal,readout_normal,tau_locked_0deg,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.0,near_pi_20deg,c1|near_pi_20deg,c1 near_pi_20deg,c1,near_pi_20deg|tau_locked_0deg|readout_strong,readout_strong,tau_locked_0deg,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.0,near_pi_20deg,c1|near_pi_20deg,c1 near_pi_20deg,c1,near_pi_20deg|tau_independent_c1|readout_off,readout_off,tau_independent_c1,0.0004440892098500626,3.352529778863041,7.249428502356622e-13,-12.139696229022917,12.139696229022917,6.0
control,0.0,near_pi_20deg,c1|near_pi_20deg,c1 near_pi_20deg,c1,near_pi_20deg|tau_independent_c1|readout_weak,readout_weak,tau_independent_c1,30582066.93880017,-7.485466834568118,0.04992296655934723,-1.3016996155917575,1.3016996155917575,1.3016996155917575
control,0.0,near_pi_20deg,c1|near_pi_20deg,c1 near_pi_20deg,c1,near_pi_20deg|tau_independent_c1|readout_normal,readout_normal,tau_independent_c1,152960108.22778428,-8.184578182219635,0.24969608441611107,-0.6025882679402403,0.6025882679402403,0.6025882679402403
control,0.0,near_pi_20deg,c1|near_pi_20deg,c1 near_pi_20deg,c1,near_pi_20deg|tau_independent_c1|readout_strong,readout_strong,tau_independent_c1,612585129.5804896,-8.787166450159875,1.0,0.0,-0.0,0.0
control,0.5,near_pi_02deg,harmonic|near_pi_02deg,harmonic near_pi_02deg,harmonic,near_pi_02deg|readout_off,readout_off,,8.455195817218726e-11,10.072876329952368,2.7841765079829265e-10,-9.555303235292417,9.555303235292417,6.0
control,0.5,near_pi_02deg,harmonic|near_pi_02deg,harmonic near_pi_02deg,harmonic,near_pi_02deg|readout_weak,readout_weak,,0.01521277147077143,1.8177916587401148,0.05009350683987715,-1.3002185640801642,1.3002185640801642,1.3002185640801642
control,0.5,near_pi_02deg,harmonic|near_pi_02deg,harmonic near_pi_02deg,harmonic,near_pi_02deg|readout_normal,readout_normal,,0.07593326362709736,1.1195679336558724,0.25003750751047793,-0.6019948389959218,0.6019948389959218,0.6019948389959218
control,0.5,near_pi_02deg,harmonic|near_pi_02deg,harmonic near_pi_02deg,harmonic,near_pi_02deg|readout_strong,readout_strong,,0.3036874922611974,0.5175730946599506,1.0,0.0,-0.0,0.0
control,0.5,near_pi_05deg,harmonic|near_pi_05deg,harmonic near_pi_05deg,harmonic,near_pi_05deg|readout_off,readout_off,,2.1261446593263892e-10,9.672407190137315,2.800437572804105e-10,-9.552774104155349,9.552774104155349,6.0
control,0.5,near_pi_05deg,harmonic|near_pi_05deg,harmonic near_pi_05deg,harmonic,near_pi_05deg|readout_weak,readout_weak,,0.038031928675777045,1.4198516500812268,0.05009350683767465,-1.3002185640992592,1.3002185640992592,1.3002185640992592
control,0.5,near_pi_05deg,harmonic|near_pi_05deg,harmonic near_pi_05deg,harmonic,near_pi_05deg|readout_normal,readout_normal,,0.18983315905995296,0.7216279250016575,0.2500375074967939,-0.6019948390196899,0.6019948390196899,0.6019948390196899
control,0.5,near_pi_05deg,harmonic|near_pi_05deg,harmonic near_pi_05deg,harmonic,near_pi_05deg|readout_strong,readout_strong,,0.7592187306633871,0.11963308598196759,1.0,0.0,-0.0,0.0
control,0.5,near_pi_10deg,harmonic|near_pi_10deg,harmonic near_pi_10deg,harmonic,near_pi_10deg|readout_off,readout_off,,4.2522893186527784e-10,9.371377194473334,1.6884633364739455e-10,-9.772508365256538,9.772508365256538,6.0
control,0.5,near_pi_10deg,harmonic|near_pi_10deg,harmonic near_pi_10deg,harmonic,near_pi_10deg|readout_weak,readout_weak,,0.07606385735155409,1.1188216544172456,0.030202797774252374,-1.5199528252004493,1.5199528252004493,1.5199528252004493
control,0.5,near_pi_10deg,harmonic|near_pi_10deg,harmonic near_pi_10deg,harmonic,near_pi_10deg|readout_normal,readout_normal,,0.3796663181199059,0.42059792933767626,0.1507547135674707,-0.8217291001208801,0.8217291001208801,0.8217291001208801
control,0.5,near_pi_10deg,harmonic|near_pi_10deg,harmonic near_pi_10deg,harmonic,near_pi_10deg|readout_strong,readout_strong,,2.518437461326774,-0.4011311707832038,1.0,0.0,-0.0,0.0
control,0.5,near_pi_20deg,harmonic|near_pi_20deg,harmonic near_pi_20deg,harmonic,near_pi_20deg|readout_off,readout_off,,8.504578637305557e-10,9.070347198809355,2.1067233442336293e-10,-9.676392492375504,9.676392492375504,6.0
control,0.5,near_pi_20deg,harmonic|near_pi_20deg,harmonic near_pi_20deg,harmonic,near_pi_20deg|readout_weak,readout_weak,,0.15212771470310818,0.8177916587532644,0.03768452518789224,-1.4238369523194148,1.4238369523194148,1.4238369523194148
control,0.5,near_pi_20deg,harmonic|near_pi_20deg,harmonic near_pi_20deg,harmonic,near_pi_20deg|readout_normal,readout_normal,,0.7593326362398118,0.11956793367369509,0.18809912389871167,-0.7256132272398454,0.7256132272398454,0.7256132272398454
control,0.5,near_pi_20deg,harmonic|near_pi_20deg,harmonic near_pi_20deg,harmonic,near_pi_20deg|readout_strong,readout_strong,,4.036874922653548,-0.6060452935661503,1.0,0.0,-0.0,0.0
control,0.5,near_pi_02deg,c1|near_pi_02deg,c1 near_pi_02deg,c1,near_pi_02deg|tau_disabled_control|readout_off,readout_off,tau_disabled_control,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.5,near_pi_02deg,c1|near_pi_02deg,c1 near_pi_02deg,c1,near_pi_02deg|tau_disabled_control|readout_weak,readout_weak,tau_disabled_control,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.5,near_pi_02deg,c1|near_pi_02deg,c1 near_pi_02deg,c1,near_pi_02deg|tau_disabled_control|readout_normal,readout_normal,tau_disabled_control,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.5,near_pi_02deg,c1|near_pi_02deg,c1 near_pi_02deg,c1,near_pi_02deg|tau_disabled_control|readout_strong,readout_strong,tau_disabled_control,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.5,near_pi_02deg,c1|near_pi_02deg,c1 near_pi_02deg,c1,near_pi_02deg|tau_locked_0deg|readout_off,readout_off,tau_locked_0deg,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.5,near_pi_02deg,c1|near_pi_02deg,c1 near_pi_02deg,c1,near_pi_02deg|tau_locked_0deg|readout_weak,readout_weak,tau_locked_0deg,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.5,near_pi_02deg,c1|near_pi_02deg,c1 near_pi_02deg,c1,near_pi_02deg|tau_locked_0deg|readout_normal,readout_normal,tau_locked_0deg,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.5,near_pi_02deg,c1|near_pi_02deg,c1 near_pi_02deg,c1,near_pi_02deg|tau_locked_0deg|readout_strong,readout_strong,tau_locked_0deg,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.5,near_pi_02deg,c1|near_pi_02deg,c1 near_pi_02deg,c1,near_pi_02deg|tau_independent_c1|readout_off,readout_off,tau_independent_c1,2.000044408920985,-0.30103963883158646,3.264924844471257e-09,-8.486126811328289,8.486126811328289,6.0
control,0.5,near_pi_02deg,c1|near_pi_02deg,c1 near_pi_02deg,c1,near_pi_02deg|tau_independent_c1|readout_weak,readout_weak,tau_independent_c1,2.000044408920985,-0.30103963883158646,3.264924844471257e-09,-8.486126811328289,8.486126811328289,6.0
control,0.5,near_pi_02deg,c1|near_pi_02deg,c1 near_pi_02deg,c1,near_pi_02deg|tau_independent_c1|readout_normal,readout_normal,tau_independent_c1,2.000044408920985,-0.30103963883158646,3.264924844471257e-09,-8.486126811328289,8.486126811328289,6.0
control,0.5,near_pi_02deg,c1|near_pi_02deg,c1 near_pi_02deg,c1,near_pi_02deg|tau_independent_c1|readout_strong,readout_strong,tau_independent_c1,2.0000666133814775,-0.3010444603350957,3.264961091613769e-09,-8.48612198982478,8.48612198982478,6.0
control,0.5,near_pi_05deg,c1|near_pi_05deg,c1 near_pi_05deg,c1,near_pi_05deg|tau_disabled_control|readout_off,readout_off,tau_disabled_control,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.5,near_pi_05deg,c1|near_pi_05deg,c1 near_pi_05deg,c1,near_pi_05deg|tau_disabled_control|readout_weak,readout_weak,tau_disabled_control,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.5,near_pi_05deg,c1|near_pi_05deg,c1 near_pi_05deg,c1,near_pi_05deg|tau_disabled_control|readout_normal,readout_normal,tau_disabled_control,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.5,near_pi_05deg,c1|near_pi_05deg,c1 near_pi_05deg,c1,near_pi_05deg|tau_disabled_control|readout_strong,readout_strong,tau_disabled_control,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.5,near_pi_05deg,c1|near_pi_05deg,c1 near_pi_05deg,c1,near_pi_05deg|tau_locked_0deg|readout_off,readout_off,tau_locked_0deg,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.5,near_pi_05deg,c1|near_pi_05deg,c1 near_pi_05deg,c1,near_pi_05deg|tau_locked_0deg|readout_weak,readout_weak,tau_locked_0deg,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.5,near_pi_05deg,c1|near_pi_05deg,c1 near_pi_05deg,c1,near_pi_05deg|tau_locked_0deg|readout_normal,readout_normal,tau_locked_0deg,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.5,near_pi_05deg,c1|near_pi_05deg,c1 near_pi_05deg,c1,near_pi_05deg|tau_locked_0deg|readout_strong,readout_strong,tau_locked_0deg,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.5,near_pi_05deg,c1|near_pi_05deg,c1 near_pi_05deg,c1,near_pi_05deg|tau_independent_c1|readout_off,readout_off,tau_independent_c1,2.000044408920985,-0.30103963883158646,3.264924844471257e-09,-8.486126811328289,8.486126811328289,6.0
control,0.5,near_pi_05deg,c1|near_pi_05deg,c1 near_pi_05deg,c1,near_pi_05deg|tau_independent_c1|readout_weak,readout_weak,tau_independent_c1,2.000044408920985,-0.30103963883158646,3.264924844471257e-09,-8.486126811328289,8.486126811328289,6.0
control,0.5,near_pi_05deg,c1|near_pi_05deg,c1 near_pi_05deg,c1,near_pi_05deg|tau_independent_c1|readout_normal,readout_normal,tau_independent_c1,2.000044408920985,-0.30103963883158646,3.264924844471257e-09,-8.486126811328289,8.486126811328289,6.0
control,0.5,near_pi_05deg,c1|near_pi_05deg,c1 near_pi_05deg,c1,near_pi_05deg|tau_independent_c1|readout_strong,readout_strong,tau_independent_c1,2.000044408920985,-0.30103963883158646,3.264924844471257e-09,-8.486126811328289,8.486126811328289,6.0
control,0.5,near_pi_10deg,c1|near_pi_10deg,c1 near_pi_10deg,c1,near_pi_10deg|tau_disabled_control|readout_off,readout_off,tau_disabled_control,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.5,near_pi_10deg,c1|near_pi_10deg,c1 near_pi_10deg,c1,near_pi_10deg|tau_disabled_control|readout_weak,readout_weak,tau_disabled_control,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.5,near_pi_10deg,c1|near_pi_10deg,c1 near_pi_10deg,c1,near_pi_10deg|tau_disabled_control|readout_normal,readout_normal,tau_disabled_control,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.5,near_pi_10deg,c1|near_pi_10deg,c1 near_pi_10deg,c1,near_pi_10deg|tau_disabled_control|readout_strong,readout_strong,tau_disabled_control,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.5,near_pi_10deg,c1|near_pi_10deg,c1 near_pi_10deg,c1,near_pi_10deg|tau_locked_0deg|readout_off,readout_off,tau_locked_0deg,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.5,near_pi_10deg,c1|near_pi_10deg,c1 near_pi_10deg,c1,near_pi_10deg|tau_locked_0deg|readout_weak,readout_weak,tau_locked_0deg,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.5,near_pi_10deg,c1|near_pi_10deg,c1 near_pi_10deg,c1,near_pi_10deg|tau_locked_0deg|readout_normal,readout_normal,tau_locked_0deg,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.5,near_pi_10deg,c1|near_pi_10deg,c1 near_pi_10deg,c1,near_pi_10deg|tau_locked_0deg|readout_strong,readout_strong,tau_locked_0deg,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.5,near_pi_10deg,c1|near_pi_10deg,c1 near_pi_10deg,c1,near_pi_10deg|tau_independent_c1|readout_off,readout_off,tau_independent_c1,2.000044408920985,-0.30103963883158646,3.264924844471257e-09,-8.486126811328289,8.486126811328289,6.0
control,0.5,near_pi_10deg,c1|near_pi_10deg,c1 near_pi_10deg,c1,near_pi_10deg|tau_independent_c1|readout_weak,readout_weak,tau_independent_c1,2.000044408920985,-0.30103963883158646,3.264924844471257e-09,-8.486126811328289,8.486126811328289,6.0
control,0.5,near_pi_10deg,c1|near_pi_10deg,c1 near_pi_10deg,c1,near_pi_10deg|tau_independent_c1|readout_normal,readout_normal,tau_independent_c1,2.000044408920985,-0.30103963883158646,3.264924844471257e-09,-8.486126811328289,8.486126811328289,6.0
control,0.5,near_pi_10deg,c1|near_pi_10deg,c1 near_pi_10deg,c1,near_pi_10deg|tau_independent_c1|readout_strong,readout_strong,tau_independent_c1,2.000044408920985,-0.30103963883158646,3.264924844471257e-09,-8.486126811328289,8.486126811328289,6.0
control,0.5,near_pi_20deg,c1|near_pi_20deg,c1 near_pi_20deg,c1,near_pi_20deg|tau_disabled_control|readout_off,readout_off,tau_disabled_control,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.5,near_pi_20deg,c1|near_pi_20deg,c1 near_pi_20deg,c1,near_pi_20deg|tau_disabled_control|readout_weak,readout_weak,tau_disabled_control,0.0,300.0,0.0,-300.0,300.0,6.0
control,0.5,near_pi_20deg,c1|near_pi_20deg,c1 near_pi_20deg,c1,near_pi_20deg|tau_disabled_control|readout_normal,readout_normal,tau_disabled_control,0.0,300.0,0.0,-300.0,300.0,6.0
