sweep_region,R,T,Delta_F,q_out_factor,q_out_factor_diagnostic,q_out_factor_applied,full_two_channel_scattering_used_rate,max_scattering_unitarity_error,max_Q_closed_abs,harmonic_case_count,c1_case_count,harmonic_valid_rate_all,harmonic_valid_rate_nonstrong,harmonic_valid_rate_strong,fermionic_regular_cell_harmonic_consistent_all_cases,fermionic_regular_cell_harmonic_consistent_nonstrong_modes,fermionic_strong_readout_perturbs_harmonic_projection,fermionic_max_f_AB_projection_error_regular_nonstrong,fermionic_max_f_AB_projection_error_regular_strong,readout_off_decay_max_abs,readout_strong_decay_min_abs,c1_area_valid_rate,c1_calibrated_rate,c1_readout_off_max_epsilon_c_abs,fermionic_c1_area_sweep_detected_all_cases,tau_is_step_used_any,external_c_used_any,f_A_or_f_B_used_any,f_consistency_tol,c_tol,distance_to_R_137,distance_to_R_128_nominal,score_C,stability_depth,classification_C
coarse,0.666,0.33399999999999996,1.9092193755924947,-0.3320000000000001,-0.3320000000000001,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.278001621778762e-06,9.053979253032845e-06,3.818134371020083e-18,0.0004000400053340914,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.03117787912824732,0.02067146567112499,0.9953482646106471,0.0020249364049621022,flat
coarse,0.667,0.3329999999999999,1.9113404314996156,-0.33400000000000024,-0.33400000000000024,False,1.0,5.551115123125783e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.27794066278444e-06,9.053714989261542e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.03017787912824732,0.019671465671124988,0.9953432486387627,0.002027125000127435,flat
coarse,0.668,0.33199999999999996,1.913463082783063,-0.3360000000000001,-0.3360000000000001,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2778693982812844e-06,9.053409749225014e-06,4.4544900995234305e-18,0.0004000400053340933,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.02917787912824732,0.018671465671124987,0.9953373846112181,0.0020296836373711936,flat
coarse,0.669,0.33099999999999996,1.915587342633836,-0.33799999999999997,-0.33799999999999997,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.277787804701549e-06,9.053063440064721e-06,4.1363122352717565e-18,0.000400040005334092,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.02817787912824732,0.017671465671124986,0.9953306705543371,0.0020326131844115008,flat
coarse,0.67,0.32999999999999996,1.9177132243220585,-0.3400000000000002,-0.3400000000000002,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2776958586851593e-06,9.052675967986058e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.027177879128247318,0.016671465671124985,0.9953231045064277,0.0020359145047094407,flat
coarse,0.671,0.329,1.919840741197943,-0.342,-0.342,False,1.0,5.551115123125783e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.277593536288815e-06,9.052247238218905e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.026177879128247317,0.015671465671124984,0.9953146844526621,0.0020395884858907623,flat
coarse,0.672,0.3279999999999999,1.921969906692766,-0.34400000000000003,-0.34400000000000003,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.277480813513121e-06,9.051777155186997e-06,3.818134371020083e-18,0.0004000400053340917,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.025177879128247316,0.014671465671124984,0.9953054083684114,0.002043636020845639,flat
coarse,0.673,0.327,1.924100734319854,-0.34600000000000003,-0.34600000000000003,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2773576660269144e-06,9.051265622291474e-06,3.818134371020083e-18,0.000400040005334092,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.024177879128247315,0.013671465671124983,0.9952952741965193,0.0020480580176529223,flat
coarse,0.674,0.32599999999999985,1.9262332376755864,-0.3480000000000003,-0.3480000000000003,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2772240692649654e-06,9.050738372476181e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.023177879128247314,0.012671465671124982,0.995284279855299,0.002052855396099289,flat
coarse,0.674671465671,0.32532853432899994,1.9276660876668394,-0.34934293134199995,-0.34934293134199995,False,1.0,7.632783294297951e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2771284876057466e-06,9.051192719888949e-06,3.818134371020083e-18,0.00040004000533408945,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.022506413457247354,0.012000000000125022,0.9952764137949326,0.002056287782383577,flat
coarse,0.675,0.3249999999999999,1.928367430440407,-0.35000000000000014,-0.35000000000000014,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2770799986101588e-06,9.051408337294559e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.022177879128247313,0.011671465671124981,0.9952724232534828,0.0020580290811643125,flat
coarse,0.675671465671,0.32432853432899994,1.9298014225313456,-0.35134293134200006,-0.35134293134200006,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.277003617907669e-06,9.051835338679601e-06,4.4544900995234305e-18,0.00040004000533409265,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.021506413457247353,0.011000000000125021,0.9952661372093654,0.0020607720516622433,flat
coarse,0.676,0.32399999999999995,1.9305033263798532,-0.3520000000000001,-0.3520000000000001,False,1.0,5.551115123125783e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2770563180927458e-06,9.052037560270026e-06,4.4544900995234305e-18,0.00040004000533409075,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.021177879128247312,0.01067146567112498,0.9952704743838201,0.002058879485686056,flat
coarse,0.676671465671,0.32332853432899994,1.9319384698618334,-0.35334293134200007,-0.35334293134200007,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.277160579275346e-06,9.052437150015596e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.020506413457247352,0.01000000000012502,0.995279054851082,0.0020551353441519704,flat
coarse,0.677,0.323,1.9326409393455952,-0.35400000000000004,-0.35400000000000004,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2772099030285577e-06,9.052625943360214e-06,3.818134371020083e-18,0.00040004000533409075,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.02017787912824731,0.009671465671124979,0.9952831140290089,0.002053364107259923,flat
coarse,0.677671465671,0.32232853432900005,1.9340772435683988,-0.35534293134199985,-0.35534293134199985,False,1.0,5.551115123125783e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2773072551421244e-06,9.052998055111112e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.01950641345724735,0.009000000000125019,0.9952911256670766,0.002049868221364879,flat
coarse,0.678,0.3219999999999999,1.9347802832764907,-0.35600000000000015,-0.35600000000000015,False,1.0,4.163336342344337e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2773531943081902e-06,9.053173387715816e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.01917787912824731,0.008671465671124978,0.9952949062010732,0.0020482185915301444,flat
coarse,0.678671465671,0.32132853432899994,1.936217757649043,-0.35734293134200007,-0.35734293134200007,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.277443620406718e-06,9.053517954517075e-06,3.818134371020083e-18,0.000400040005334092,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.01850641345724735,0.008000000000125018,0.9953023476622971,0.00204497154038449,flat
coarse,0.679,0.321,1.9369213721996534,-0.35800000000000015,-0.35800000000000015,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2774861667372717e-06,9.053679793458683e-06,4.4544900995234305e-18,0.00040004000533409265,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.01817787912824731,0.007671465671124977,0.995305848895741,0.0020434437999007596,flat
coarse,0.679671465671,0.32032853432899994,1.9383600261907465,-0.35934293134199985,-0.35934293134199985,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2775696498577466e-06,9.05399674756349e-06,3.818134371020083e-18,0.00040004000533408945,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.01750641345724735,0.007000000000125017,0.9953127188278731,0.0020404461652314253,flat
fine,0.68,0.32,1.9390642202315367,-0.36000000000000026,-0.36000000000000026,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2776087949678397e-06,9.054145059586696e-06,4.4544900995234305e-18,0.00040004000533409265,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.01717787912824731,0.0066714656711249765,0.9953159400913307,0.002039040602282109,flat
fine,0.680671465671,0.319328534329,1.9405040633705657,-0.361342931342,-0.361342931342,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2776853179831404e-06,9.054434332949243e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.01650641345724735,0.0060000000001250164,0.9953222371253932,0.0020362929737306043,flat
fine,0.681,0.31899999999999995,1.9412088415790294,-0.3620000000000002,-0.3620000000000002,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2777210532826323e-06,9.05456908442669e-06,4.4544900995234305e-18,0.00040004000533409265,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.016177879128247308,0.005671465671124976,0.9953251777309622,0.0020350098848596044,flat
fine,0.681671465671,0.31832853432899993,1.9426498834567376,-0.3633429313420002,-0.3633429313420002,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2777905988027658e-06,9.05483060788557e-06,4.4544900995234305e-18,0.00040004000533409265,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.015506413457247348,0.0050000000001250156,0.9953309004730955,0.002032512863543808,flat
fine,0.682,0.3179999999999999,1.943355250540569,-0.36400000000000016,-0.36400000000000016,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2778229159783026e-06,9.054951764996427e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.015177879128247307,0.004671465671124975,0.9953335597540529,0.0020313525363578637,flat
fine,0.682671465671,0.317328534329,1.9447975008098024,-0.365342931342,-0.365342931342,False,1.0,5.551115123125783e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.277885466524378e-06,9.055185469005755e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.014506413457247347,0.004000000000125015,0.9953387067998061,0.002029106728641281,flat
fine,0.683,0.3169999999999999,1.9455034615072684,-0.36600000000000016,-0.36600000000000016,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.277914356905778e-06,9.055292997491412e-06,3.181778642516736e-18,0.00040004000533408945,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.014177879128247306,0.003671465671124974,0.9953410840584567,0.0020280694645682207,flat
fine,0.683671465671,0.31632853432900004,1.9469469298837423,-0.3673429313420001,-0.3673429313420001,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.277969894826442e-06,9.055498811818145e-06,4.4544900995234305e-18,0.00040004000533409265,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.013506413457247346,0.0030000000001250138,0.9953456539858839,0.0020260754850771946,flat
fine,0.684,0.31599999999999995,1.9476534889640587,-0.3680000000000001,-0.3680000000000001,False,1.0,4.163336342344337e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.277995349669167e-06,9.055592677127662e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.013177879128247305,0.002671465671124973,0.9953477485167919,0.0020251615892313054,flat
fine,0.684671465671,0.31532853432900004,1.9490981852271327,-0.36934293134199997,-0.36934293134199997,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2780438570234452e-06,9.055770530654297e-06,4.4544900995234305e-18,0.00040004000533409265,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.012506413457247345,0.002000000000125013,0.9953517398767863,0.002023420065077642,flat
fine,0.685,0.315,1.9498053474908474,-0.37000000000000005,-0.37000000000000005,False,1.0,5.551115123125783e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.278065867646675e-06,9.055850697917038e-06,4.4544900995234305e-18,0.00040004000533409265,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.012177879128247304,0.001671465671124972,0.9953535509781222,0.002022629841311258,flat
fine,0.685177879128,0.314822120872,1.9501883111467904,-0.370355758256,-0.370355758256,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2780773118931452e-06,9.055892222099083e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.012000000000247368,0.0014935865431250361,0.9953544926427069,0.0020222189726916504,flat
fine,0.685671465671,0.31432853432899993,1.9512512814843126,-0.3713429313420001,-0.3713429313420001,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.278107326468741e-06,9.05600051910304e-06,4.4544900995234305e-18,0.00040004000533408945,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.011506413457247344,0.001000000000125012,0.995356962316174,0.002021141402603652,flat
fine,0.686,0.31399999999999983,1.9519590517636924,-0.3720000000000001,-0.3720000000000001,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2781258838911484e-06,9.056066952960506e-06,3.818134371020083e-18,0.000400040005334092,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.011177879128247303,0.0006714656711249711,0.9953584892597322,0.0020204751665918647,flat
fine,0.686177879128,0.31382212087200007,1.9523423452841826,-0.3723557582559998,-0.3723557582559998,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.278135457387746e-06,9.056101036658243e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.011000000000247367,0.0004935865431250352,0.9953592769849714,0.0020201314667159516,flat
fine,0.686671465671,0.313328534329,1.9534062333965672,-0.3733429313419999,-0.3733429313419999,False,1.0,5.551115123125783e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.278160276088094e-06,9.05618866941081e-06,4.4544900995234305e-18,0.00040004000533409075,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.010506413457247343,1.2501111257279263e-13,0.9953613191074889,0.0020192404501237935,flat
fine,0.687,0.31299999999999983,1.9541146165559913,-0.37400000000000033,-0.37400000000000033,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2781753713822628e-06,9.056241334372246e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.010177879128247302,0.00032853432887502976,0.9953625611678362,0.0020186985166488983,flat
fine,0.687177879128,0.31282212087199995,1.9544982425791975,-0.37435575825600004,-0.37435575825600004,False,1.0,4.85722573273506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.278183069152454e-06,9.056267958230074e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.010000000000247367,0.0005064134568749656,0.9953631945489658,0.0020184221612254945,flat
fine,0.687671465671,0.31232853432899993,1.9555630558033323,-0.3753429313420001,-0.3753429313420001,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.278202678510984e-06,9.056334873004273e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.009506413457247342,0.0009999999998749898,0.9953648080247153,0.0020177181739266113,flat
fine,0.688,0.312,1.956272056739689,-0.3759999999999997,-0.3759999999999997,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.278214302739248e-06,9.056373733106506e-06,3.818134371020083e-18,0.000400040005334092,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.009177879128247413,0.0013285343288749196,0.995365764473897,0.002017300859190413,flat
fine,0.688177879128,0.31182212087199995,1.9566560179214365,-0.3763557582559998,-0.3763557582559998,False,1.0,7.632783294297951e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.278220119858404e-06,9.056392877624462e-06,3.818134371020083e-18,0.000400040005334092,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.009000000000247366,0.0015064134568749665,0.9953662431095137,0.0020170920226354355,flat
fine,0.688671465671,0.311328534329,1.957721763643409,-0.37734293134200003,-0.37734293134200003,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.278234506168811e-06,9.037756638762456e-06,4.4544900995234305e-18,0.00040004000533409265,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.008506413457247342,0.0019999999998749907,0.9953674268204178,0.002016575550621551,flat
fine,0.689,0.3110000000000001,1.958431387286502,-0.37799999999999984,-0.37799999999999984,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.27824265014472e-06,9.03736135877209e-06,4.4544900995234305e-18,0.00040004000533409075,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.008177879128247412,0.0023285343288749205,0.9953680969083165,0.0020162831808181922,flat
fine,0.689177879128,0.310822120872,1.9588156863004924,-0.3783557582560002,-0.3783557582560002,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2782465817236066e-06,9.037145393979491e-06,5.090845828026778e-18,0.00040004000533409265,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.008000000000247365,0.0025064134568749674,0.9953684203990109,0.0020161420368523496,flat
fine,0.689671465671,0.310328534329,1.959882371956201,-0.3793429313419999,-0.3793429313419999,False,1.0,4.163336342344337e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.278255731209696e-06,9.037681584735905e-06,3.818134371020083e-18,0.000400040005334092,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.007506413457247341,0.0029999999998749916,0.995369173218686,0.0020158135702258734,flat
fine,0.69,0.31000000000000005,1.960592623269157,-0.3799999999999999,-0.3799999999999999,False,1.0,5.551115123125783e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.278260385677472e-06,9.038113487428565e-06,3.181778642516736e-18,0.0004000400053340911,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.007177879128247411,0.0033285343288749214,0.9953695561877733,0.002015646475107955,flat
fine,0.690177879128,0.3098221208719998,1.960977262807191,-0.3803557582560001,-0.3803557582560001,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.278262426731272e-06,9.038345482878068e-06,3.818134371020083e-18,0.000400040005334092,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.007000000000247364,0.0035064134568749683,0.9953697241253449,0.002015573201464003,flat
fine,0.690671465671,0.30932853432900004,1.9620448958829657,-0.381342931342,-0.381342931342,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2734340035598125e-06,9.038982419112983e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.00650641345724734,0.0039999999998749924,0.9949722605137112,0.002189027067097736,flat
fine,0.691,0.309,1.96275577986265,-0.38200000000000006,-0.38200000000000006,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2734498351106858e-06,9.03940080946852e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.00617787912824741,0.004328534328874922,0.9949735643216017,0.00218845796962261,flat
fine,0.691177879128,0.308822120872,1.963140762634853,-0.382355758256,-0.382355758256,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2735073476564234e-06,9.039625484023685e-06,3.181778642516736e-18,0.00040004000533409265,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.006000000000247363,0.004506413456874969,0.9949783007362513,0.00218639058419239,flat
fine,0.691671465671,0.30832853432900004,1.964209350668083,-0.383342931342,-0.383342931342,False,1.0,5.551115123125783e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2782662606121396e-06,9.056498009727855e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.005506413457247339,0.004999999999874993,0.9953700395762577,0.002015435565602949,flat
fine,0.692,0.308,1.964920872345521,-0.38399999999999995,-0.38399999999999995,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2782639083552984e-06,9.05648128419297e-06,3.818134371020083e-18,0.000400040005334092,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.005177879128247409,0.005328534328874923,0.9953698460330858,0.0020155200113230434,flat
fine,0.692177879128,0.3078221208719999,1.965306201080572,-0.3843557582560002,-0.3843557582560002,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2782621529177413e-06,9.056470312479165e-06,3.818134371020083e-18,0.0004000400053340917,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.005000000000247362,0.00550641345687497,0.9953697015960163,0.002015583031342216,flat
fine,0.692671465671,0.30732853432900004,1.9663757516603455,-0.385342931342,-0.385342931342,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2782555079695634e-06,9.056432812499086e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.004506413457247338,0.005999999999874994,0.9953691548505044,0.0020158215845387717,flat
fine,0.693,0.30699999999999994,1.9670879161011485,-0.3859999999999998,-0.3859999999999998,False,1.0,7.632783294297951e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2782496379897707e-06,9.056402097103575e-06,3.818134371020083e-18,0.0004000400053340901,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.004177879128247408,0.006328534328874924,0.9953686718687226,0.0020160323167807337,flat
fine,0.693177879128,0.30682212087200006,1.9674735935465115,-0.38635575825599994,-0.38635575825599994,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2782459767549676e-06,9.056383545681815e-06,4.4544900995234305e-18,0.00040004000533409075,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.004000000000247361,0.006506413456874971,0.9953683706221479,0.002016163755260338,flat
fine,0.693671465671,0.3063285343289999,1.968544114314262,-0.3873429313420001,-0.3873429313420001,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.278234038487934e-06,9.056324993901173e-06,3.818134371020083e-18,0.0004000400053340917,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.003506413457247337,0.006999999999874995,0.9953673883395142,0.002016592340446046,flat
fine,0.694,0.3060000000000001,1.9692569266190612,-0.38799999999999973,-0.38799999999999973,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2782246413694126e-06,9.056280250711671e-06,4.4544900995234305e-18,0.00040004000533409265,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.0031778791282474073,0.007328534328874925,0.9953666151414478,0.0020169296990817003,flat
fine,0.694177879128,0.30582212087199984,1.9696429555412218,-0.38835575825600005,-0.38835575825600005,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.278219068991357e-06,9.056254098884e-06,3.818134371020083e-18,0.0004000400053340901,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.0030000000002473604,0.007506413456874972,0.9953661566436607,0.0020171297490951543,flat
fine,0.694671465671,0.305328534329,1.9707144541913817,-0.38934293134200004,-0.38934293134200004,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2782018230395996e-06,9.056174437770912e-06,4.4544900995234305e-18,0.00040004000533409265,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.0025064134572473362,0.007999999999874996,0.9953647376358814,0.002017748885765098,flat
fine,0.695,0.3050000000000001,1.9714279194962683,-0.38999999999999974,-0.38999999999999974,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2781888890165674e-06,9.056115628246625e-06,4.4544900995234305e-18,0.00040004000533409265,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.0021778791282474064,0.008328534328874926,0.9953636734132726,0.0020182132243498694,flat
fine,0.695177879128,0.30482212087200006,1.9718143026809702,-0.3903557582559997,-0.3903557582559997,False,1.0,5.551115123125783e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.278181400376595e-06,9.056081855157226e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.0020000000002473595,0.008506413456874973,0.9953630572403026,0.0020184820714162595,flat
fine,0.695671465671,0.304328534329,1.9728867869616402,-0.39134293134200004,-0.39134293134200004,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2781588320435894e-06,9.055981026701015e-06,3.818134371020083e-18,0.000400040005334092,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.0015064134572473353,0.008999999999874997,0.9953612002894513,0.0020192922926257906,flat
fine,0.696,0.304,1.9736009104386096,-0.39199999999999996,-0.39199999999999996,False,1.0,5.551115123125783e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2781423513513004e-06,9.055908112019143e-06,4.4544900995234305e-18,0.00040004000533409265,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.0011778791282474055,0.009328534328874927,0.9953598442323259,0.002019883965807037,flat
