step,full_r1,parallel_r1,perp_r1,cross_r1,full_r2,parallel_r2,perp_r2,cross_r2,full_r3,parallel_r3,perp_r3,cross_r3,full_r4,parallel_r4,perp_r4,cross_r4,full_r5,parallel_r5,perp_r5,cross_r5
1552,0.317602827520295,0.31454618037512305,0.27117565543827277,0.3569732552244874,0.31041466642390625,0.21356740527758006,0.24881701740418435,0.30491533383805364,0.3096207386022519,0.1423782701850532,0.11697209385750021,0.267764894490076,0.30183466695999245,0.14237827018505317,0.06303376148024353,0.21892584018780836,1.6800523827337437e-09,1.6254671283822353e-09,6.487010642360462e-10,3.5155685817167505e-09
1553,0.31759177595389887,0.31454872368223913,0.27116303231679295,0.3569697385164628,0.3104147171550329,0.2135611969132093,0.24881556852551348,0.304920660690408,0.3096168279945068,0.1423741312754726,0.11698515056684895,0.26776099179695695,0.3018517899310778,0.1423741312754726,0.06306036586711299,0.21894250982399147,1.6682007648288579e-09,1.5912027857840505e-09,1.6771416641959998e-09,2.8262962117423827e-09
1554,0.31757875267506175,0.3145518637827651,0.27114962891148914,0.35696589207072527,0.3104159897450588,0.21355514471308784,0.2488130829417929,0.3049238425901885,0.3096129152375449,0.14237009647539167,0.11700067130306996,0.26775904555063507,0.30186986300768776,0.14237009647539167,0.06308131471031213,0.2189614188926442,1.8191449316569557e-09,2.4998617192055397e-09,1.9304226086370788e-09,2.259075160978725e-09
1555,0.31756402380732024,0.3145553880671241,0.2711359628714107,0.3569618543274283,0.31041833355134585,0.21354931789794077,0.24880978389964545,0.30492479452112703,0.3096092066224036,0.14236621193196033,0.11701821184942028,0.26775915229803826,0.30188851178157955,0.1423662119319603,0.06309615051347209,0.2189820572182161,1.3860392932177932e-09,2.7249143648876562e-09,1.6312001765493082e-09,3.86450364723168e-09
1556,0.3175478966815022,0.3145590759895663,0.27112255392007184,0.356957768103552,0.31042157349140825,0.21354377980192799,0.24880591328243695,0.3049234905735018,0.3096059023890768,0.1423625198679518,0.11703728040940847,0.2677613527760513,0.30190734892300114,0.1423625198679518,0.06310457500677356,0.21900387281285313,2.477222664612876e-09,1.514065469245844e-09,1.8266236227793505e-09,2.0553693167027633e-09
1557,0.3175307117015619,0.3145627049789334,0.27110991003722007,0.3569537767542315,0.31042551633132154,0.21353858621933958,0.24880172522921265,0.3049199640928806,0.309603189314283,0.1423590574795595,0.11705735082321977,0.26776563135296866,0.301925985151078,0.14235905747955946,0.06310645475703155,0.21902628687329692,2.9873012581014125e-09,1.9717709013173372e-09,1.6223888607209015e-09,4.432950771945746e-09
1558,0.31751283368677624,0.314566056342635,0.2710985140583066,0.3569500203195832,0.3104299568846641,0.21353378395553937,0.2487974794886605,0.3049143063072211,0.30960123390802247,0.14235585597035944,0.11707787649868194,0.26777191695615865,0.30194404002947633,0.1423558559703594,0.0631018230659264,0.21904870937389623,2.824559233496217e-09,1.1290223648750422e-09,1.5037687179240947e-09,1.2585851672402642e-09
1559,0.3174946428536246,0.31456892100835976,0.2710888110523706,0.3569466317649237,0.31043468386987766,0.21352940962530875,0.24879343467239287,0.30490666348028533,0.3096001765921934,0.14235293975020563,0.11709830470066944,0.26778008544374093,0.30196115226168774,0.14235293975020563,0.06309087815345422,0.21907055483041565,2.332019911224115e-09,1.139067509470939e-09,1.723993227240174e-09,2.3379448419456905e-09
1560,0.31747652558331435,0.3145711049545846,0.27108119681544085,0.35694373342097835,0.31043948524974824,0.21352548873438593,0.24878984157459788,0.30489723267410074,0.30960012717136004,0.14235032582292376,0.11711809084196519,0.2677899633423211,0.30197698919019195,0.14235032582292373,0.06307397765366655,0.2190912578090833,1.3689695019224268e-09,1.4993950629651639e-09,5.586359135404649e-10,3.071179354675242e-09
1561,0.3174588651078521,0.31457243419121855,0.27107600778309926,0.35694143372576753,0.3104441529591661,0.21352203507108725,0.24878693672453162,0.30488625623600585,0.3096011618174978,0.14234802338072464,0.11713671242494937,0.26780133283977137,0.3019912552459106,0.14234802338072458,0.06305162948459007,0.21911028776710545,1.1348991685057035e-09,2.1971410643559495e-09,2.315457702759888e-09,3.3836084445650474e-09
1562,0.31744203224221046,0.3145727591652877,0.2710735126236244,0.35693982436133803,0.31044848700712807,0.21351905042480748,0.24878493633414608,0.3048740151560769,0.30960332168277116,0.14234603361653816,0.11715368229651849,0.2678139378922335,0.30200369914661446,0.14234603361653814,0.06302447919823854,0.21912716283403483,3.3844715519624596e-09,2.728929840926829e-09,1.2386016566191652e-09,1.968491200918937e-09
1563,0.31742637629494574,0.3145719584830652,0.27107390572360607,0.3569389778667082,0.3104522990072445,0.2135165246374359,0.24878403079518674,0.30486082146796195,0.30960661313552945,0.14234434975829038,0.11716856089795508,0.26782749127847566,0.30201411970171305,0.14234434975829036,0.06299329397305228,0.2191414621769611,3.5513175490856347e-09,8.491549553366013e-10,1.3575661902138906e-09,3.685727741023528e-09
1564,0.3174122163051087,0.314569941858921,0.2710773027227539,0.35693894579365604,0.3104554152402483,0.2135144359827727,0.24878437986815258,0.3048470098897262,0.30961100949538456,0.14234295732184832,0.11718096721666725,0.26784168241282763,0.3020223701412942,0.1423429573218483,0.06295894348163865,0.21915283663519583,2.995872021923732e-09,1.6109150005214484e-09,1.9031039837293166e-09,3.6677915796725877e-09
1565,0.3173998327778533,0.3145666522219628,0.27108373819570863,0.35693975745495193,0.3104576793770285,0.2135127518584545,0.24878610868956474,0.30483292892070835,0.30961645403553417,0.14234183457230276,0.11719058817752676,0.26785618571051356,0.3020283609440564,0.14234183457230273,0.06292237795120735,0.21916101736050062,1.6178369181618605e-09,1.4139524406099328e-09,1.8755049282019263e-09,2.921455484438888e-09
1566,0.3173894601206661,0.31456206693372146,0.2710931655179821,0.3569414192960177,0.31045895498934634,0.21351142976516813,0.2487893047041345,0.3048189316249795,0.3096228639363245,0.14234095317677856,0.1171971862476882,0.26787066928661896,0.3020320611868637,0.14234095317677856,0.0628846038304226,0.21916582225533987,2.5067667772862894e-09,1.9100321887236486e-09,2.08867032008969e-09,3.862307898358852e-09
1567,0.3173812800104569,0.31455619809315744,0.2711054588926076,0.35694391490151256,0.31045912794875996,0.21351041853948172,0.24879401560491646,0.30480536634120864,0.30963013482341734,0.14234027902632096,0.11720060506997057,0.2678848037623719,0.30203349847434763,0.14234027902632096,0.06284665758013576,0.21916716006242656,3.4193951211967858e-09,2.510040126522257e-09,1.7760165642436132e-09,2.42178658335366e-09
1568,0.31737541594155994,0.31454909192866465,0.27112041745559695,0.35694720562889437,0.31045810876684515,0.21350965979979022,0.24880024833789827,0.30479256756208406,0.309638145513366,0.14233977319985996,0.11720077298579228,0.26789827095020047,0.30203275752874564,0.1423397731998599,0.06280957821019813,0.2191650320223067,2.4863290839936454e-09,1.892818898579324e-09,1.0506302994874218e-09,2.826587431088285e-09
1569,0.31737192920863005,0.31454082729993366,0.27113777132350103,0.35695123184227207,0.3104558348686201,0.21350908955985065,0.24880796919836268,0.30478084722345183,0.30964676262032415,0.14233939303990026,0.11719770435873042,0.2679107721921968,0.3020299775288875,0.14233939303990023,0.06277437928205025,0.2191595310801715,2.258016433541889e-09,1.1246114435793856e-09,2.2885385689827007e-09,4.498770070016254e-09
1570,0.3173708165606906,0.3145315133550882,0.2711571893967728,0.3569559147026453,0.31045227272526904,0.2135086399612875,0.2488171050156847,0.3047704866338295,0.30965584474597413,0.14233909330752478,0.11719149866334254,0.26792203613537585,0.30202534828630895,0.14233909330752476,0.06274202117764337,0.21915083868693314,2.157411165428908e-09,5.682591749333025e-10,1.7418743949450507e-09,3.4418399661277805e-09
1571,0.3173720097199932,0.3145212864098242,0.2711782886893671,0.3569611584554165,0.3104474197114743,0.21350824107520333,0.2488275453919655,0.3047617292587979,0.3096652460709415,0.14233882738346873,0.11718233735997141,0.2679318257413223,0.3020191053408547,0.14233882738346867,0.06271338448976199,0.21913921930125668,2.6878964937339736e-09,3.800356228575414e-09,1.6460962448262712e-09,3.461564551887521e-09
1572,0.31737537689248047,0.3145103061349969,0.2712006449190715,0.35696685314343446,0.3104413055062386,0.21350782272354626,0.24883914592927178,0.3047547745522732,0.30967481927640506,0.142338548482364,0.11717047863364415,0.26793994434745066,0.3020115240537056,0.14233854848236394,0.06268924540806255,0.21912501275734972,3.6651727386561416e-09,1.5132417704913309e-09,2.532274615290049e-09,1.0710087110362216e-09
1573,0.31738072630962394,0.31449875115660164,0.27122380406497293,0.3569728776639368,0.3104339928312368,0.21350731627286088,0.24885173235129737,0.30474977299817235,0.30968441783343903,0.14233821084857376,0.11715625013237245,0.2679462406217175,0.3020029127776292,0.1423382108485737,0.06267025395209344,0.21910862471647105,2.3735387006481474e-09,1.6427941862983754e-09,1.1194047882210825e-09,3.2967191873417733e-09
1574,0.3173878117419089,0.3144868141870701,0.27124729457867724,0.35697910308086184,0.31042557732215137,0.21350665635627242,0.24886510539923468,0.30474682249236273,0.30969389778969736,0.14233777090418143,0.11714003989547703,0.2679506122818466,0.30199360519620005,0.1423377709041814,0.06265691583334126,0.21909051546724093,3.6727847338041e-09,1.630995465693082e-09,1.8152967620670298e-09,3.0440893042110873e-09
1575,0.3173963398217782,0.314474696818735,0.2712706399244766,0.3569853960999946,0.31041618635701584,0.21350578248364083,0.24887904635947336,0.30474596615695054,0.309703119246004,0.1423371883224271,0.11712228571410616,0.26795300848321896,0.30198395194692906,0.142337188322427,0.0626495786129914,0.21907118737981726,1.4274289122438999e-09,1.1092411549017078e-09,2.286296891266561e-09,1.923740594310445e-09
1576,0.31740597891863426,0.31446260411890986,0.27129337112051916,0.356991622613179,0.31040597671888254,0.21350464050450305,0.24889332306331813,0.3047471916381821,0.3097119477419301,0.14233642700300186,0.11710346321197998,0.26795343081571876,0.3019743116763751,0.1423364270030018,0.06264842266505233,0.21905117135102473,1.302188523074778e-09,2.644501043532936e-09,1.4325199138721565e-09,2.1591402991585924e-09
1577,0.3174163692296181,0.3144507391709734,0.27131503895795095,0.3569976512191226,0.310395131042535,0.2135031838934226,0.24890769618686368,0.3047504318968699,0.3097202557580333,0.14233545592894822,0.117084072972683,0.26795193288800406,0.30196504171463107,0.14233545592894817,0.06265345726451334,0.2190310126008843,1.9708946568294677e-09,1.8035616991030856e-09,2.1776211015566622e-09,3.1234224181393097e-09
1578,0.3174271336940894,0.31443929770694723,0.2713352255875407,0.35700335663182503,0.3103838530788036,0.21350137483243983,0.24892192567283716,0.30475556745777005,0.3097279244973115,0.142334249888293,0.11706462706883938,0.26794861851676827,0.30195648859669344,0.142334249888293,0.06266452190960274,0.21901125619520775,2.7876743857057606e-09,2.452318294558626e-09,1.6942009650158691e-09,2.2899406548781896e-09
1579,0.3174378893105753,0.31442846297419785,0.27135355518296467,0.35700862289301594,0.3103723618966567,0.2134991850703363,0.2489357770957023,0.3047624300431906,0.3097348460383,0.1423327900468907,0.11704563536684351,0.26794363857732634,0.3019489786930869,0.14233279004689067,0.06268129277055694,0.21899243267367732,1.9952424957649666e-09,1.2633649228002374e-09,6.282394624240037e-10,1.4565854955454987e-09
1580,0.317448258432811,0.3144184009721397,0.2713697034161604,0.3570133463118952,0.31036088522425204,0.21349659654331118,0.24894902779646738,0.3047708074777163,0.309740925868571,0.14233106436220727,0.11702759198748464,0.26793718660912985,0.3019428092361569,0.14233106436220724,0.06270329394987716,0.2189750441580816,1.6748252661136705e-09,2.171961459451385e-09,1.7514936643091489e-09,2.8430829705411025e-09
1581,0.3174578796437544,0.31440925618426124,0.27138340551224915,0.3570174380635834,0.3103496521982466,0.21349360174639279,0.24896147262399695,0.3047804497165168,0.30974608572216855,0.14232906783092833,0.11701096229731557,0.26792949330430366,0.3019382400373585,0.1423290678309283,0.06272991305500293,0.2189595513011852,3.09623847026561e-09,1.6189124575142488e-09,1.0505566258220038e-09,2.305306913479801e-09
1582,0.31746641784852325,0.3144011479167621,0.2713944626887911,0.3570208263867884,0.3103388858404161,0.2134902038495365,0.24897292913459926,0.30479107582033577,0.30975026656865123,0.14232680256635752,0.11699617078803688,0.2679208200379495,0.30193548618238714,0.14232680256635746,0.06276042043519134,0.21894636141344584,2.1874061358026136e-09,1.998619508607348e-09,2.5352480527568227e-09,2.158361027276154e-09
1583,0.3174735732833749,0.3143941673379375,0.27140274682576104,0.35702345833107,0.31032879560854104,0.21348641655696765,0.2489832421204611,0.30480238167674806,0.30975343154332846,0.1423242777046449,0.11698359017213956,0.2679114516247542,0.30193471196499494,0.1423242777046449,0.06279399132783887,0.21893581807295087,2.1943989858559778e-09,1.1589995752882306e-09,1.9990171667457945e-09,3.7111712097684626e-09
1584,0.31747908920222545,0.31438837529270264,0.27140820325777204,0.3570253010145963,0.31031957037303165,0.21348226371299098,0.24899228735926332,0.3048140482501546,0.3097555685733491,0.14232150914199382,0.11697353198372679,0.26790168850657964,0.30193602627866406,0.14232150914199376,0.06282973009883015,0.21892819248425896,2.1018887749532383e-09,1.613756599834983e-09,1.1187907288114614e-09,1.1224497378520728e-09
1585,0.3174827580694908,0.31438380094490187,0.27141085162780365,0.35702634236436465,0.3103113721520394,0.21347777866232184,0.24899997450114666,0.30482575013257834,0.30975669244492426,0.1423185191082144,0.11696623892548498,0.2678918385896253,0.301939479631428,0.14231851910821433,0.06286669574562247,0.21892367680522945,3.0994850728753495e-09,1.4441213072914414e-09,1.714663267357829e-09,3.456073069948848e-09
1586,0.3174844261538493,0.3143804412769464,0.271410784790993,0.3570265913223972,0.3103043308973723,0.21347300337799602,0.2490062490341963,0.30483716416361306,0.3097568460728725,0.14231533558533052,0.11696187914815635,0.2678822089570502,0.30194506288728895,0.14231533558533044,0.06290392785583486,0.21892237960848657,1.4457441149786985e-09,1.9953151884155248e-09,1.4313646130735428e-09,2.7546930488148916e-09
1587,0.3174839964787657,0.314378261452602,0.2714081658068684,0.357026077513412,0.31029854056413936,0.21346798737512213,0.24901109329499985,0.30484797789070783,0.3097561007726521,0.1423119915834146,0.11696054258984613,0.26787309768355966,0.3019527077724681,0.14231199158341454,0.06294047227043824,0.2189243235872078,2.43127348440572e-09,2.101030636305531e-09,2.175140107633755e-09,2.283024709084005e-09
1588,0.317481430140154,0.3143771960250978,0.2714032231075756,0.35702485038178455,0.3102940566226033,0.21346278643404992,0.2490145265158554,0.30485789764990356,0.3097545553932625,0.1423085242893665,0.11696223944135363,0.26786478597250346,0.301962289120208,0.1423085242893664,0.06297540578004404,0.21892944555487578,2.8287885952572525e-09,1.968315686260582e-09,1.919309039475474e-09,3.0060487328642373e-09
1589,0.31747674604828513,0.3143771509498489,0.2713962439769603,0.3570229778181424,0.31029089508633334,0.21345746116181122,0.2490166039242715,0.30486665606162655,0.30975233424185605,0.14230497410787396,0.1169669007427278,0.2678575308238591,0.30197362876743294,0.14230497410787393,0.0630078592756884,0.2189375987270745,3.0262861642667673e-09,2.014770808728467e-09,2.302109353765737e-09,2.6088327498357447e-09
1590,0.3174700191894546,0.3143780063396629,0.27138756651960705,0.3570205443084844,0.31028903304274563,0.2134520754257341,0.2490174149330395,0.3048740187555003,0.30974958381165746,0.14230138361715586,0.11697438105748323,0.2678515584236738,0.30198650096256063,0.14230138361715583,0.06303703887310726,0.2189485572120327,3.1791994284936777e-09,2.8611639405319212e-09,1.6445845330310191e-09,3.2674780690872313e-09
1591,0.31746137753296605,0.3143796198809128,0.2713775703388415,0.3570176486510512,0.3102884105875438,0.2134466946977104,0.24901708048000917,0.3048797901616102,0.30974646840734027,0.14229779646514007,0.11698446311615696,0.26784705842280704,0.30200063909761343,0.14229779646514001,0.06306224462445603,0.2189620225771607,2.1286784142743994e-09,2.1944546761547618e-09,2.2207589810591755e-09,3.1100871600995757e-09
1592,0.3174509977308606,0.31438183081232773,0.2713666661770881,0.35701440129791684,0.31028893399049423,0.21344138435139398,0.24901574959549985,0.30488381823242877,0.3097431648398273,0.1422942562342625,0.11699686427160293,0.26784417924603,0.30201574354005356,0.14229425623426245,0.06308288651845671,0.21897763230301187,3.5337855831961885e-09,2.2393462147974875e-09,1.8251726578539069e-09,1.7992226627679037e-09
1593,0.31743909977195156,0.3143844643542122,0.27135528479975507,0.35701092138911095,0.3102904798624956,0.213436207957377,0.24901359529187372,0.3048859979888829,0.30973985642966056,0.1422908053049178,0.11701124456564405,0.26784302454261866,0.30203149031071475,0.14229080530491778,0.0630984975459209,0.21899496988560677,1.4221662029577202e-09,2.4182246377885127e-09,1.4385294978037838e-09,2.935726492400474e-09
1594,0.3174259407587144,0.3143873364653333,0.2713438654240018,0.3570073335565074,0.3102929000573213,0.2134312256228428,0.2490108098840326,0.3048862738150325,0.3097367266097126,0.14228748374856165,0.11702721617112626,0.26784365085747114,0.3020475403337682,0.14228748374856165,0.06310874367146138,0.21901357630438764,1.7771136532783622e-09,2.275450886184751e-09,9.255830527931154e-10,4.006870230561794e-09
1595,0.31741180797641283,0.31439025879769067,0.27133284400564156,0.35700376458239974,0.3102960270277906,0.21342649242216052,0.24900759986144388,0.30488464045779645,0.3097339524504821,0.14228432828144014,0.11704435394537727,0.26784606656849924,0.3020635489730442,0.14228432828144008,0.06311343060475126,0.21903296253757804,1.1355770393231623e-09,1.963751727088457e-09,6.849678804505757e-10,4.511158296606982e-09
1596,0.3173970114197511,0.3143930437159173,0.27132264170046566,0.3570003400031149,0.3102996793650524,0.21342205696318758,0.2490041804415967,0.3048811427203943,0.30973169844199194,0.14228137130879154,0.11706220681058396,0.26785023210244086,0.30207917556646313,0.14228137130879154,0.0631125073081372,0.21905262278041004,2.3763634914588772e-09,1.2045367046574316e-09,1.7332983272546506e-09,3.6860218014068566e-09
1597,0.3173818759351153,0.3143955092482038,0.27131365381028727,0.3569971807509053,0.31030366727868813,0.2134179601306862,0.24900076994149392,0.3048758738700608,0.30973011085416197,0.14227864008712396,0.11708030966349742,0.2678560614081955,0.3020940926772776,0.14227864008712388,0.06310606621491659,0.21907204800530974,3.518844968871919e-09,1.2659648112317618e-09,1.6083874265238647e-09,2.909923244768513e-09
1598,0.31736673312816854,0.3143974838392741,0.2713062395090643,0.3569943999274231,0.31030779782012363,0.2134142340432691,0.24899758410776182,0.30486897281154357,0.309729312962469,0.14227615602884588,0.11709819551081538,0.2678634246350823,0.30210799479760897,0.14227615602884586,0.06309434016788026,0.21909073949710606,3.0644380780531915e-09,2.562799677204667e-09,1.2549563289677712e-09,2.8394389657848332e-09
1599,0.31735191317943895,0.3143988107828592,0.27130071262100397,0.35699209979916213,0.3103118797067285,0.21341090125385184,0.24899483054707056,0.3048606201073756,0.3097294013692892,0.1422739341692344,0.11711540752714615,0.26787215193367564,0.302120606266212,0.14227393416923434,0.06307769612449642,0.2191082220006398,2.975905295025396e-09,2.2147899870846616e-09,2.3828459431649427e-09,1.3786101752348462e-09
1600,0.31733773670667087,0.31439935222104487,0.27129733369129233,0.3569903690993216,0.3103157276625073,0.21340797421593577,0.24899270339664528,0.30485103295340304,0.3097304435769472,0.14227198281062367,0.11713151073920625,0.26788203826970336,0.30213168819766584,0.14227198281062367,0.0630566257168094,0.2191240561325247,2.2925649070389353e-09,2.3513102448694378e-09,1.6947938484987295e-09,3.1754105416912434e-09
1601,0.3173245068136702,0.3143989926105217,0.2712963035520996,0.35698928071178804,0.3103191662469632,0.21340545502955188,0.24899137836960805,0.3048404592430943,0.30973247688160827,0.14227030335303448,0.11714610305243538,0.26789284911738154,0.3021410442624521,0.1422703033530344,0.06303173280339926,0.219137849732623,2.1092770138753355e-09,2.339662878198286e-09,2.6505929165159577e-09,4.2500995635724815e-09
1602,0.31731250147162493,0.31439764157069544,0.27129775854299415,0.3569888898015438,0.31032203319048934,0.21340333547168966,0.24899100830157261,0.3048291708762076,0.30973550856485865,0.1422688903144596,0.11715882535413509,0.2679043268779071,0.30214852520382035,0.14226889031445958,0.06300371820922115,0.21914926786312128,1.7797998547649902e-09,2.280179305021518e-09,2.1559586170149125e-09,2.658903251083584e-09
1603,0.31730196638973573,0.3143952360454845,0.2713017674973619,0.3569892324422803,0.31032418228790526,0.21340159730701208,0.24899171931333414,0.30481745648605957,0.3097395172706867,0.14226773153800787,0.11716937045027626,0.26791619785201026,0.3021540320245771,0.14226773153800784,0.06297336191712279,0.2191580412028361,1.9638005997421554e-09,1.7346394981269125e-09,1.7174598004281188e-09,4.496039579712457e-09
1604,0.3172931085451614,0.3143917417289204,0.27130833055638426,0.35699032477675896,0.31032548591851844,0.21340021286592684,0.24899360768965062,0.30480561377432863,0.30974445537843126,0.14226680857728438,0.11717749062095535,0.2679281795827399,0.30215751782129113,0.14226680857728433,0.06294150305112997,0.21916397263021836,3.757668471222186e-09,1.466769691970396e-09,1.7077206736241697e-09,1.8926007382324476e-09
1605,0.3172860905543394,0.314387153724015,0.27131737982122395,0.35699216272919765,0.3103258372606388,0.2133991458691292,0.24899673755623777,0.30479394165270246,0.30975025212536506,0.14226609724608594,0.1171830036118698,0.26793998837632227,0.3021589882817309,0.1422660972460859,0.06290901807334456,0.21916694183909313,2.040929887586146e-09,1.142400685417304e-09,1.1413244146566901e-09,2.6127948505538606e-09
1606,0.3172810260743557,0.31438149642422514,0.2713287818038605,0.35699472227224827,0.3103251522521069,0.2133983524707819,0.24900113941647636,0.3047827323962342,0.3097568172021719,0.14226556831385437,0.11718579691579892,0.2679513468051244,0.30215850089148977,0.14226556831385434,0.06287679769918848,0.219166907884978,1.8426997029901754e-09,2.128888234826178e-09,1.5294746474724594e-09,3.5327390521518203e-09
1607,0.3172779764197733,0.31437482262683475,0.27134234158898335,0.3569979602346558,0.3103233713194551,0.21339778248685345,0.24900680958643912,0.30477226401370566,0.30976404454397355,0.14226518832456872,0.1171858302385224,0.26796199099766754,0.30215616291701364,0.14226518832456872,0.06284572311392984,0.21916390961539328,2.0503687593740593e-09,1.5708063104808868e-09,8.190394143731126e-10,2.1263239455098773e-09
1608,0.3172769485635383,0.314367211907199,0.27135780857484604,0.3570018156200546,0.31032046086167714,0.21339738077093282,0.2490137105423084,0.3047627930353833,0.3097718160683558,0.14226492051395506,0.11718313608736777,0.26797167752630907,0.302152128245583,0.14226492051395503,0.06281664214026801,0.2191580639934714,2.682666422499703e-09,2.894637374911554e-09,1.393043537782649e-09,2.3568612435661955e-09
1609,0.31727789465804745,0.31435876830159504,0.27137488362110934,0.35700621139309296,0.3103164144359631,0.21339708869709065,0.2490217721687858,0.30475454790812495,0.3097800051656298,0.14226472579806018,0.11717781846691025,0.2679801897136211,0.3021465931704839,0.14226472579806015,0.06279034605505464,0.2191495623789317,1.3645973264151284e-09,2.4636014050769154e-09,1.225100370655372e-09,2.637990835205705e-09
1610,0.31728071316421996,0.3143496173640107,0.27139322739744054,0.3570110566766879,0.31031125355831907,0.21339684570812492,0.24903089387157853,0.30474772317205473,0.30978847981762336,0.1422645638054164,0.11717004971439873,0.2679873431935666,0.30213979121490336,0.14226456380541636,0.06276754777617807,0.21913866488285408,2.7439405701176542e-09,1.1105538120943558e-09,2.1054897788115774e-09,2.8562261300449437e-09
1611,0.3172852516147078,0.31433990267810197,0.2714124696986366,0.357016249293987,0.3103050280072172,0.21339659088760407,0.24904094749233602,0.3047424745721177,0.3097971052993119,0.14226439392506918,0.11716006555607686,0.26799299058301534,0.30213198709430034,0.14226439392506918,0.0627488621326002,0.21912569296134687,2.7985573815788572e-09,1.811397256628961e-09,2.161703306424129e-09,3.4532343981984182e-09
1612,0.3172913109666461,0.31432978191937244,0.271432219470798,0.35702167858077494,0.31029781550772795,0.21339626451538,0.24905178094141053,0.304738915232317,0.3098057464915501,0.14226417634358643,0.11714815851343702,0.2679970251425921,0.30212346992694467,0.1422641763435864,0.06273478888778261,0.21911102045708472,2.269070300051457e-09,1.8587648025083245e-09,1.9219454389649844e-09,3.111254712293292e-09
1613,0.3172986514255895,0.3143194225740676,0.2714520752788881,0.35702722838876794,0.310289720679691,0.21339580956850956,0.24906322244344087,0.3047371129910215,0.30981426989290134,0.1422638730456729,0.11713466983412398,0.26799938333282425,0.3021145458175967,0.14226387304567284,0.0627256991082656,0.2190950633358183,9.236517909768443e-10,2.1668603672519574e-09,1.7485632295388618e-09,3.735615183608466e-09
1614,0.31730699955194325,0.31430899742989205,0.27147163593886325,0.35703278019733137,0.31028087315681757,0.21339517313247425,0.24907508527364935,0.3047370889631906,0.30982254545626836,0.14226344875498267,0.11711998016409286,0.26800004620130435,0.30210552995981005,0.14226344875498265,0.06272182535701284,0.21907826839640626,1.7764747501570095e-09,2.086911404222298e-09,2.112435818816445e-09,3.4345669837268257e-09
1615,0.3173160564006965,0.31429867995934674,0.27149051103747807,0.35703821625069304,0.3102714248227889,0.21339430769114168,0.2490871728496698,0.30473881736086766,0.30983044838777485,0.14226287179409425,0.11710449921422098,0.26799903956843446,0.30209673842665125,0.14226287179409425,0.06272325605054256,0.21906110125712766,2.6950091628950194e-09,1.672237453358395e-09,6.453392566462862e-10,2.8908513453294746e-09
1616,0.31732550639939927,0.31428863971888243,0.2715083310694787,0.35704342263932626,0.31026154616174495,0.21339317226774615,0.24909928403497505,0.30474222656781474,0.309837861030915,0.1422621148451639,0.11708865470431938,0.2679964330122316,0.30208847984467874,0.14226211484516385,0.06272993415786605,0.21904403393736416,2.632721661838342e-09,1.2908376449097798e-09,1.7812388171174014e-09,3.1667410481796092e-09
1617,0.3173350266414836,0.31427903788622497,0.27152475693498407,0.35704829224776735,0.310251421779286,0.21339173339324144,0.24911121850591367,0.3047472014290068,0.30984467492227213,0.1422611555954941,0.11707288088913527,0.26799233768580405,0.30208104716831724,0.14226115559549407,0.06274166024803746,0.2190275323619561,2.7876981150706534e-09,1.6782355498587002e-09,1.861171913061955e-09,2.115472697917674e-09
1618,0.31734429626318633,0.31427002305401597,0.27153948855885873,0.35705272749632666,0.31024124521042334,0.21338996588252013,0.24912278203494467,0.30475358668195196,0.3098507930526533,0.14225997725501324,0.11705760698340872,0.2679869030333323,0.3020747097874577,0.1422599772550132,0.06275809972286776,0.21901204411543018,1.5611277949128126e-09,1.7109691736230591e-09,1.453003565802076e-09,2.517790847492603e-09
1619,0.3173530055817028,0.31426172739046887,0.2715522724183281,0.35705664281073524,0.3102312131870198,0.21338785340317934,0.24913379154773554,0.30476119142558633,0.3098561323075864,0.1422585689354527,0.11704324580569223,0.26798031250074494,0.3020697062071014,0.1422585689354527,0.06277879391317878,0.21899798676490528,2.7175630050723075e-09,5.003885216670032e-10,1.6344618353442657e-09,1.0129064918108709e-09
1620,0.31736086469736025,0.3142542632672742,0.27156290779438613,0.35705996676152374,0.3102215195838993,0.21338538882574884,0.24914407982104297,0.30476979449481006,0.30986062600240993,0.1422569258838324,0.11703018295320533,0.2679727783648129,0.3020662375320618,0.14225692588383235,0.06280317458062609,0.21898573705406288,1.519263877179944e-09,1.7934265264195484e-09,1.1570773274001471e-09,4.201842677383059e-09
1621,0.31736761129999924,0.3142477204417196,0.2715712515959788,0.3570626438235663,0.31021234929557967,0.21338257434855953,0.24915349970115883,0.3047791505853479,0.309864226377217,0.1422550495657062,0.11701876680264875,0.2679645358281721,0.3020644619713899,0.1422550495657062,0.06283058126005137,0.21897562124646194,2.099533779683939e-09,2.013246863090772e-09,1.5420805298717895e-09,3.3002740077085725e-09
1622,0.31737301746552576,0.31424216386438797,0.27157722164285303,0.3570646357156468,0.3102038723116301,0.2133794213948206,0.2491619277386441,0.30478899695522876,0.3098669068816609,0.1422529475965469,0.11700929960530733,0.2679558365471514,0.3020644905470287,0.14225294759654686,0.06286028080403179,0.218967906865305,2.3889905520244594e-09,2.8011431749935735e-09,1.532698066513269e-09,2.475091515332947e-09
