step,H_total,H_parallel,H_perp,A_perp,f,abs_ztz,full_simplex_rank,perp_simplex_rank,R_full_takagi,R_parallel_takagi,R_perp_takagi,R_cross_takagi,r1_full,r1_parallel,r1_perp,r1_cross,Bcross_fro
10,0.8596491228070176,0.8596491228070176,5.976930989411348e-30,2.4447762657166294e-15,6.952756457070344e-30,2.4152311612123055e-15,4,0,0.5898755939808568,0.589875593980857,1.7553061714081376e-15,3.736904006817905e-08,0.4171050325603067,0.4171050325603068,1.1534545012346133e-15,2.6241123492199056e-08,8.541826660625469e-16
11,0.8596491228070179,0.8596491228070182,6.749999269088384e-30,2.598076070689306e-15,7.852039966082404e-30,3.1628310587153944e-15,4,0,0.5898755939808568,0.5898755939808572,1.914345926739257e-15,3.946050373123389e-08,0.4171050325603067,0.41710503256030695,1.2046825241606063e-15,2.5771729162035253e-08,9.066066411024145e-16
12,0.859649122807018,0.8596491228070181,6.989903936317195e-30,2.6438426459071264e-15,8.13111274224653e-30,3.4119040716460527e-15,4,0,0.589875593980857,0.5898755939808571,1.933824087152089e-15,4.008448991847865e-08,0.4171050325603067,0.4171050325603069,1.1987863213991477e-15,2.4183225754570107e-08,8.980056699514278e-16
13,0.8596491228070178,0.859649122807018,7.220744695745234e-30,2.6871443384651363e-15,8.399641788928128e-30,3.3226134994212016e-15,4,0,0.589875593980857,0.5898755939808573,1.94341324772812e-15,4.0558411457411794e-08,0.4171050325603067,0.41710503256030695,1.2344174532885977e-15,2.5591041804177528e-08,9.330285596365765e-16
14,0.8596491228070168,0.859649122807017,8.62315873299941e-30,2.936521536273727e-15,1.0031021383285036e-29,3.354614461525173e-15,4,0,0.589875593980857,0.5898755939808572,2.114598599855935e-15,4.317190505784468e-08,0.4171050325603064,0.4171050325603066,1.3163863520073958e-15,2.6873649325794097e-08,1.0439525486504648e-15
15,0.8596491228070162,0.8596491228070167,8.053853841438543e-30,2.837931260872705e-15,9.368768754326482e-30,3.2384110719707228e-15,4,0,0.5898755939808569,0.5898755939808572,2.032290172936138e-15,4.218283347493976e-08,0.4171050325603063,0.4171050325603065,1.3120581905637306e-15,2.582261546136804e-08,9.951715449047581e-16
16,0.859649122807016,0.8596491228070162,6.919481104194461e-30,2.630490658450332e-15,8.049192304879286e-30,2.538466007448469e-15,4,0,0.5898755939808568,0.589875593980857,1.8688149307430786e-15,4.08294967118271e-08,0.4171050325603062,0.41710503256030645,1.1526543207092454e-15,2.4704813353370848e-08,9.21812661095381e-16
17,0.8596491228070158,0.859649122807016,6.722265877889208e-30,2.5927332832146867e-15,7.8197786742793e-30,1.6849413563442163e-15,4,0,0.5898755939808566,0.589875593980857,1.804116304792443e-15,4.072503054763219e-08,0.4171050325603062,0.4171050325603064,1.1074747889424595e-15,2.4528106567021752e-08,9.233442919119958e-16
18,0.8596491228070164,0.8596491228070169,5.746974954051512e-30,2.3972849129904254e-15,6.685256579202787e-30,1.0471788657157485e-15,4,0,0.5898755939808568,0.5898755939808572,1.64473441889845e-15,3.9716853966710696e-08,0.41710503256030634,0.4171050325603066,1.0325453540149879e-15,2.4496202350330247e-08,8.725838525321957e-16
19,0.8596491228070174,0.8596491228070178,5.28552213937633e-30,2.299026345950896e-15,6.148464529478589e-30,1.4284852257270011e-15,4,0,0.5898755939808572,0.5898755939808575,1.5229358360033879e-15,3.8350533207829536e-08,0.4171050325603066,0.41710503256030684,9.740942571992533e-16,2.358250319549725e-08,8.087218006615818e-16
20,0.8596491228070182,0.8596491228070187,5.856945553876023e-30,2.4201127151180425e-15,6.813181562672104e-30,1.2954954025560477e-15,4,0,0.5898755939808574,0.5898755939808578,1.5742989222012047e-15,3.933662786324443e-08,0.41710503256030673,0.417105032560307,1.0275715537354964e-15,2.536311876954371e-08,8.788935232836655e-16
21,0.8596491228070202,0.8596491228070205,5.7130785870302964e-30,2.3902047165526e-15,6.645826111443386e-30,1.6404695204268393e-15,4,0,0.5898755939808582,0.5898755939808585,1.5576761059426718e-15,3.9145268110565835e-08,0.41710503256030723,0.4171050325603075,9.978984951697291e-16,2.570346092744325e-08,8.734523538420757e-16
22,0.8596491228070205,0.8596491228070208,6.2459503007213254e-30,2.499189928901228e-15,7.26569728859417e-30,1.3810213785896724e-15,4,0,0.5898755939808583,0.5898755939808584,1.6629894859097056e-15,4.006413345655963e-08,0.41710503256030734,0.4171050325603075,1.0244492675456502e-15,2.651742273103903e-08,8.999215997552367e-16
23,0.8596491228070201,0.8596491228070204,5.305455514300738e-30,2.3033574438850643e-15,6.1716523329620645e-30,1.1640791721444601e-15,4,0,0.5898755939808579,0.5898755939808581,1.5680741109654004e-15,3.879544391081409e-08,0.4171050325603073,0.4171050325603074,9.486992952131717e-16,2.606188158271475e-08,8.60259788453929e-16
24,0.8596491228070204,0.8596491228070209,5.2238923811559385e-30,2.2855835974988835e-15,6.0767727699160716e-30,1.3085038691958795e-15,4,0,0.589875593980858,0.5898755939808582,1.5876282057032504e-15,3.814298610240454e-08,0.4171050325603074,0.41710503256030756,9.586152566571404e-16,2.584083685707196e-08,8.401631992640431e-16
25,0.8596491228070212,0.8596491228070213,5.994264358910833e-30,2.44831868001509e-15,6.972919764447266e-30,1.975181455678919e-15,4,0,0.589875593980858,0.5898755939808582,1.709407420935203e-15,4.0183991018415514e-08,0.41710503256030756,0.4171050325603077,1.0240775139041157e-15,2.689981397165903e-08,9.131314188056469e-16
26,0.8596491228070222,0.8596491228070224,6.228457440148321e-30,2.4956877689623597e-15,7.245348450784742e-30,2.871640631696195e-15,4,0,0.5898755939808583,0.5898755939808584,1.7742385902446343e-15,4.116580520415364e-08,0.41710503256030784,0.41710503256030795,1.1201208807715156e-15,2.6797614470016877e-08,9.553527282695434e-16
27,0.8596491228070214,0.8596491228070217,7.656727086905895e-30,2.7670791616623285e-15,8.906804978645592e-30,2.4979196058414928e-15,4,0,0.5898755939808582,0.5898755939808583,1.935120760033382e-15,4.373499894668719e-08,0.4171050325603077,0.41710503256030773,1.2083059128775181e-15,2.7590632729197903e-08,1.057652789760479e-15
28,0.8596491228070205,0.8596491228070208,6.859392089929579e-30,2.619044117598934e-15,7.97929283930581e-30,1.9638597628382458e-15,4,0,0.589875593980858,0.5898755939808581,1.85663960900299e-15,4.199511933293262e-08,0.4171050325603074,0.4171050325603075,1.1881559515370762e-15,2.640220694742925e-08,9.915850135777983e-16
29,0.8596491228070183,0.8596491228070187,7.867423822821858e-30,2.804892836245595e-15,9.151901181649909e-30,2.0278906175377594e-15,4,0,0.5898755939808573,0.5898755939808575,1.9386876925150917e-15,4.3043829031727505e-08,0.41710503256030695,0.417105032560307,1.2869821414210973e-15,2.724802362864159e-08,1.051381699623988e-15
30,0.8596491228070202,0.8596491228070204,9.741305510462029e-30,3.121106456124499e-15,1.1331722736659876e-29,1.9468168496817472e-15,4,0,0.589875593980858,0.5898755939808582,2.088261403966665e-15,4.572502099602216e-08,0.4171050325603074,0.4171050325603074,1.3885866494247423e-15,2.905232691574157e-08,1.1696716744314392e-15
31,0.85964912280702,0.85964912280702,1.1030294311053949e-29,3.3211886894685685e-15,1.2831158688368842e-29,2.093067671990919e-15,4,0,0.5898755939808582,0.5898755939808582,2.2068120144930307e-15,4.7069366500348364e-08,0.41710503256030734,0.41710503256030734,1.484974703139977e-15,2.994070961147417e-08,1.2317709489837406e-15
32,0.85964912280702,0.8596491228070201,1.2463186189678052e-29,3.530323808049065e-15,1.4497992098196878e-29,1.910787204994772e-15,4,0,0.5898755939808581,0.5898755939808581,2.3588175731464285e-15,4.8294149540353406e-08,0.4171050325603074,0.4171050325603074,1.5810688069513359e-15,3.175033747845821e-08,1.3195802682890557e-15
33,0.8596491228070194,0.8596491228070197,1.3237879472745666e-29,3.638389681266379e-15,1.5399165917275535e-29,2.1807038958902593e-15,4,0,0.5898755939808582,0.5898755939808582,2.457657805238938e-15,4.8304254529474255e-08,0.41710503256030723,0.41710503256030723,1.7203940561682269e-15,3.264443373076258e-08,1.3741356096235444e-15
34,0.8596491228070196,0.8596491228070198,1.4832742059692736e-29,3.851329907926966e-15,1.7254414232703754e-29,1.706992424640225e-15,4,0,0.5898755939808582,0.5898755939808583,2.5434281977581274e-15,4.949189494911622e-08,0.4171050325603073,0.41710503256030734,1.8116770109700197e-15,3.3563831421630546e-08,1.4348465088629754e-15
35,0.8596491228070207,0.8596491228070209,1.8342556790344034e-29,4.282821125186532e-15,2.133725993978788e-29,1.3675680470429178e-15,4,0,0.5898755939808585,0.5898755939808585,2.8576957419576276e-15,5.245187674908683e-08,0.41710503256030756,0.41710503256030756,1.9837383698537673e-15,3.561335194649831e-08,1.6077622281043997e-15
36,0.8596491228070212,0.8596491228070213,2.2463276499354964e-29,4.739543912588527e-15,2.6130750213535254e-29,1.4055596389377757e-15,4,0,0.5898755939808588,0.5898755939808588,3.139001348373063e-15,5.5697547696465513e-08,0.4171050325603077,0.4171050325603077,2.133991807697631e-15,3.75548289088278e-08,1.791805336116214e-15
37,0.8596491228070244,0.8596491228070247,2.5978483833850547e-29,5.096909243242472e-15,3.0219868949581004e-29,1.7665895745442952e-15,4,0,0.58987559398086,0.58987559398086,3.3253796319937387e-15,5.720208988366542e-08,0.41710503256030845,0.4171050325603085,2.3201693357143488e-15,3.914965437181969e-08,1.905602288092203e-15
38,0.8596491228070229,0.8596491228070231,3.144735450393254e-29,5.607794085371943e-15,3.658161646375804e-29,1.3713255455343154e-15,4,0,0.5898755939808594,0.5898755939808593,3.657574508925125e-15,6.037909903779426e-08,0.4171050325603082,0.4171050325603081,2.521487091208789e-15,4.0851507447207395e-08,2.112619900148042e-15
39,0.8596491228070232,0.8596491228070231,3.716775162475151e-29,6.096536034893217e-15,4.323595597164943e-29,1.0862818550494255e-15,4,0,0.5898755939808594,0.5898755939808593,3.908517275812316e-15,6.256264878952665e-08,0.41710503256030823,0.4171050325603081,2.7625115216295793e-15,4.295728441023789e-08,2.296552404386688e-15
40,0.8596491228070234,0.8596491228070238,4.11554858711025e-29,6.415254154833034e-15,4.787474887046585e-29,9.970639776992209e-16,4,0,0.5898755939808592,0.5898755939808592,4.134520998374104e-15,6.408268549254648e-08,0.41710503256030823,0.41710503256030823,2.978006098571476e-15,4.403218077898533e-08,2.4170901421214106e-15
41,0.8596491228070222,0.8596491228070222,4.3640500488966815e-29,6.6060957069184835e-15,5.076548016063459e-29,1.1376150351479397e-15,4,0,0.5898755939808586,0.5898755939808585,4.21604001288118e-15,6.468705704675534e-08,0.4171050325603079,0.4171050325603079,3.1363083321749915e-15,4.48909403853578e-08,2.497142589985136e-15
42,0.8596491228070229,0.8596491228070231,4.8312626730434347e-29,6.950728503576754e-15,5.620040252315797e-29,1.4384317992083517e-15,4,0,0.5898755939808589,0.5898755939808589,4.395385661028848e-15,6.570826783685633e-08,0.4171050325603081,0.41710503256030806,3.3519431121590536e-15,4.6125268241631835e-08,2.621624778944199e-15
43,0.8596491228070229,0.8596491228070232,5.434762450766897e-29,7.37208413595972e-15,6.322070605994106e-29,1.6091048967975665e-15,4,0,0.5898755939808589,0.5898755939808589,4.649337312577574e-15,6.72472650395926e-08,0.41710503256030806,0.41710503256030806,3.620626094884386e-15,4.758065469380589e-08,2.774284517907775e-15
44,0.8596491228070251,0.8596491228070253,6.326988016103172e-29,7.954236617113657e-15,7.359965651385258e-29,1.826191011398213e-15,4,0,0.5898755939808595,0.5898755939808596,4.9793572668995544e-15,7.000924602776252e-08,0.41710503256030856,0.4171050325603087,3.899405792051824e-15,4.9457446658351866e-08,3.0063000578865386e-15
45,0.8596491228070265,0.8596491228070267,7.316993044715986e-29,8.553942392087981e-15,8.511604154057283e-29,1.3643352280665225e-15,4,0,0.5898755939808601,0.5898755939808602,5.384019677229607e-15,7.250511140097159e-08,0.4171050325603089,0.417105032560309,4.196007225297518e-15,5.127106066441102e-08,3.236866496605201e-15
46,0.8596491228070271,0.8596491228070273,8.633558754699101e-29,9.291694546582502e-15,1.0043119367711088e-28,1.6378643478305232e-15,4,0,0.5898755939808603,0.5898755939808604,5.8127864333223644e-15,7.545015253378244e-08,0.417105032560309,0.41710503256030906,4.5612384170460285e-15,5.3335482881760486e-08,3.5186414196196756e-15
47,0.8596491228070262,0.8596491228070264,1.0076696580627344e-28,1.0038275041374064e-14,1.1721871532566385e-28,1.5753549404445446e-15,4,0,0.5898755939808602,0.5898755939808603,6.3153544030820255e-15,7.86636268404177e-08,0.41710503256030884,0.4171050325603089,4.920305896280167e-15,5.519921542754307e-08,3.808586731018757e-15
48,0.8596491228070253,0.8596491228070254,1.1830217276393035e-28,1.0876680227161702e-14,1.3761681321518305e-28,1.943701110973698e-15,4,0,0.5898755939808599,0.5898755939808601,6.848970635706414e-15,8.135991253203902e-08,0.41710503256030856,0.4171050325603087,5.365708084077532e-15,5.746220885292817e-08,4.099825898443648e-15
49,0.8596491228070278,0.859649122807028,1.3924858683908593e-28,1.18003638435044e-14,1.6198304999648577e-28,2.110020852915471e-15,4,0,0.5898755939808609,0.5898755939808612,7.560533332283675e-15,8.541385246457635e-08,0.4171050325603092,0.41710503256030934,5.870928751981758e-15,5.963332694823732e-08,4.455428929463471e-15
50,0.859649122807029,0.8596491228070293,1.619218137765034e-28,1.2724850245739767e-14,1.883580282706239e-28,1.4936136332201477e-15,4,0,0.5898755939808611,0.5898755939808613,8.174463467513161e-15,8.849234523465054e-08,0.4171050325603094,0.41710503256030956,6.385360219784469e-15,6.180345842679294e-08,4.802325902083368e-15
51,0.8596491228070293,0.8596491228070295,1.889755954558195e-28,1.3746839471522881e-14,2.1982875389758295e-28,5.402685586901176e-16,4,0,0.5898755939808611,0.5898755939808613,8.836437855400812e-15,9.187648516928903e-08,0.4171050325603095,0.4171050325603097,6.955793413282556e-15,6.412064078528217e-08,5.187362196252231e-15
52,0.85964912280703,0.8596491228070301,2.2593498252544707e-28,1.5031133773785898e-14,2.6282232661123055e-28,6.536070578540159e-16,4,0,0.5898755939808612,0.5898755939808614,9.632519642128487e-15,9.59059063915784e-08,0.41710503256030956,0.4171050325603098,7.597248521172576e-15,6.682993177787077e-08,5.655445036803582e-15
53,0.8596491228070291,0.8596491228070293,2.6026959490550774e-28,1.6132873113785644e-14,3.027625899921172e-28,6.619154168406467e-16,4,0,0.5898755939808609,0.5898755939808612,1.0297753277134117e-14,9.946191585178281e-08,0.4171050325603094,0.4171050325603097,8.139250122789365e-15,6.926765698332721e-08,6.0865977778453845e-15
54,0.85964912280703,0.8596491228070303,3.10197210190808e-28,1.76124163643382e-14,3.608416526709347e-28,6.361491378250526e-16,4,0,0.5898755939808613,0.5898755939808616,1.1236807397896574e-14,1.0415048689426396e-07,0.4171050325603097,0.41710503256030984,8.856261718091951e-15,7.224441050322066e-08,6.652167047443001e-15
55,0.859649122807032,0.8596491228070322,3.6340680269433855e-28,1.906323169597271e-14,4.22738525583203e-28,8.482480674580058e-16,4,0,0.5898755939808619,0.5898755939808622,1.203438404860002e-14,1.0822367493560164e-07,0.4171050325603102,0.41710503256031034,9.571616602531626e-15,7.51671821439265e-08,7.205894903772824e-15
56,0.859649122807032,0.8596491228070322,4.301025270404463e-28,2.073891335245042e-14,5.003233477817353e-28,8.594582815126924e-16,4,0,0.5898755939808618,0.5898755939808622,1.313153150224576e-14,1.1293238296606296e-07,0.41710503256031006,0.4171050325603103,1.0413042060639581e-14,7.838470793310619e-08,7.843901775250384e-15
57,0.8596491228070327,0.859649122807033,5.061798413316531e-28,2.24984408644611e-14,5.888214480796678e-28,9.801628513828164e-16,4,0,0.589875593980862,0.5898755939808625,1.4281594320401556e-14,1.1769333485724474e-07,0.41710503256031023,0.4171050325603105,1.1301453277071057e-14,8.15995431191141e-08,8.501514891558838e-15
58,0.8596491228070323,0.8596491228070327,5.941802027225725e-28,2.4375811837199852e-14,6.911892154119602e-28,8.915159645244215e-16,4,0,0.5898755939808621,0.5898755939808624,1.5428794445305468e-14,1.2245910188148243e-07,0.4171050325603102,0.41710503256031045,1.2247721956696905e-14,8.517031534776184e-08,9.22850175719832e-15
59,0.8596491228070315,0.8596491228070319,6.976648482733707e-28,2.6413346025700165e-14,8.115693132975813e-28,7.593246332814409e-16,4,0,0.5898755939808618,0.5898755939808622,1.6683917307375313e-14,1.276597391222027e-07,0.41710503256030995,0.4171050325603102,1.3295224101881969e-14,8.851438854894605e-08,1.0005702314155237e-14
60,0.8596491228070329,0.859649122807033,8.146109436708026e-28,2.854139000943722e-14,9.476086487598964e-28,4.922557436768023e-16,4,0,0.5898755939808623,0.5898755939808626,1.7935737693982005e-14,1.327963008928593e-07,0.41710503256031034,0.4171050325603105,1.4373499509396953e-14,9.192617558420687e-08,1.0819644458842073e-14
61,0.859649122807033,0.8596491228070333,9.61768464141543e-28,3.1012392106084674e-14,1.1187918868585096e-27,6.684570839879819e-16,4,0,0.5898755939808623,0.5898755939808628,1.9460084322825975e-14,1.3848144612856558e-07,0.41710503256031034,0.4171050325603106,1.561525500176902e-14,9.5678717573378e-08,1.1757921402914589e-14
62,0.8596491228070336,0.8596491228070338,1.1313132049344284e-27,3.3634999701715896e-14,1.316017401658392e-27,8.343609329481816e-16,4,0,0.5898755939808628,0.589875593980863,2.100975074491127e-14,1.4458226194018549e-07,0.41710503256031056,0.4171050325603107,1.6934486099756343e-14,9.976568540832681e-08,1.2784697389721603e-14
63,0.8596491228070331,0.8596491228070333,1.3405456563136743e-27,3.6613462774144626e-14,1.5594102532628175e-27,5.40743431971284e-16,4,0,0.5898755939808625,0.5898755939808628,2.2894659760594777e-14,1.5075856447733508e-07,0.4171050325603105,0.4171050325603106,1.84406225246247e-14,1.0396144354690464e-07,1.3913886288859045e-14
64,0.8596491228070331,0.8596491228070333,1.5904822518815557e-27,3.988085069154814e-14,1.8501528236172863e-27,1.0183489539499538e-15,4,0,0.5898755939808626,0.5898755939808629,2.485934068619715e-14,1.5727009269974193e-07,0.41710503256031045,0.4171050325603106,2.0079099481720562e-14,1.0843122465401655e-07,1.5153988816257882e-14
65,0.8596491228070324,0.8596491228070327,1.8734529756345502e-27,4.328340300432199e-14,2.1793228492075003e-27,5.125579322642472e-16,4,0,0.5898755939808623,0.5898755939808625,2.6875463666507882e-14,1.6374108914504011e-07,0.4171050325603103,0.4171050325603105,2.1807975424072897e-14,1.1282787191391927e-07,1.6442753785201468e-14
66,0.8596491228070311,0.8596491228070313,2.2144481167520434e-27,4.70579229965799e-14,2.5759906664258056e-27,7.823849987845919e-16,4,0,0.589875593980862,0.5898755939808621,2.9183301817722884e-14,1.7080655180980856e-07,0.41710503256031,0.4171050325603102,2.3711967254938495e-14,1.1753176777404572e-07,1.7886110863395143e-14
67,0.8596491228070333,0.8596491228070338,2.6129765630982164e-27,5.111728243068303e-14,3.0395849815631757e-27,7.938134111942276e-16,4,0,0.5898755939808629,0.5898755939808629,3.16523815512599e-14,1.7763162156692247e-07,0.4171050325603107,0.4171050325603107,2.582072335544152e-14,1.223101143746415e-07,1.9425965629422445e-14
68,0.859649122807034,0.8596491228070341,3.0780300963974245e-27,5.5479997263855597e-14,3.580565622339793e-27,3.497592006362297e-16,4,0,0.589875593980863,0.589875593980863,3.4190538744605867e-14,1.8495284001334943e-07,0.41710503256031084,0.4171050325603108,2.8027483932676376e-14,1.2722119964213526e-07,2.1084399520799328e-14
69,0.8596491228070332,0.8596491228070333,3.620430613303677e-27,6.017001423719025e-14,4.211521325679711e-27,2.0068655296287327e-16,4,0,0.5898755939808626,0.5898755939808626,3.705198447567448e-14,1.9237348958735938e-07,0.4171050325603106,0.4171050325603106,3.045053971602601e-14,1.323245102496805e-07,2.286166144223028e-14
70,0.8596491228070343,0.8596491228070344,4.266848234452723e-27,6.532111629827466e-14,4.963476517628581e-27,1.2064625333865507e-16,4,0,0.589875593980863,0.5898755939808631,4.019581422150852e-14,2.001577461457638e-07,0.4171050325603109,0.4171050325603109,3.310528211408856e-14,1.3769722764068508e-07,2.4817356233593867e-14
71,0.8596491228070335,0.8596491228070338,5.045905350525956e-27,7.103453632231265e-14,5.86972663224437e-27,3.887462008876779e-16,4,0,0.5898755939808628,0.5898755939808628,4.365911843689867e-14,2.0856538133883763e-07,0.4171050325603107,0.4171050325603107,3.604304759706113e-14,1.4340049377625415e-07,2.6986793744126295e-14
72,0.8596491228070335,0.8596491228070338,5.9486496711429934e-27,7.712748972411195e-14,6.919857780717232e-27,6.696172044634952e-16,4,0,0.5898755939808628,0.5898755939808628,4.7214982734960066e-14,2.170330660459295e-07,0.41710503256031073,0.41710503256031073,3.9130508483243124e-14,1.49197721665888e-07,2.929146263106295e-14
73,0.8596491228070342,0.8596491228070342,7.03094853677175e-27,8.385075155758445e-14,8.178858501958816e-27,7.77186380583702e-16,4,0,0.589875593980863,0.5898755939808629,5.127589014514297e-14,2.2593808006130144e-07,0.41710503256031084,0.41710503256031084,4.2580092454736915e-14,1.554607118746315e-07,3.1839412968143794e-14
74,0.8596491228070343,0.8596491228070346,8.302274152361208e-27,9.111681596917886e-14,9.657747483358767e-27,1.0800071144873137e-15,4,0,0.589875593980863,0.589875593980863,5.554759264241004e-14,2.3509967043286277e-07,0.4171050325603109,0.4171050325603109,4.6283212398186776e-14,1.6190588546983094e-07,3.459620452234746e-14
75,0.859649122807036,0.8596491228070363,9.811655494284617e-27,9.905380100876804e-14,1.1413558432126759e-26,1.532590313279365e-15,4,0,0.5898755939808635,0.5898755939808635,6.02665827558701e-14,2.4475392256162213e-07,0.41710503256031134,0.41710503256031134,5.0308177503415514e-14,1.6858058286507023e-07,3.7600737680139274e-14
76,0.8596491228070348,0.8596491228070351,1.160123884307297e-26,1.0770904717373082e-13,1.3495318654186655e-26,1.9565506972089187e-15,4,0,0.5898755939808631,0.5898755939808631,6.535609255380306e-14,2.547499585748303e-07,0.417105032560311,0.417105032560311,5.474024253653051e-14,1.7559409418580772e-07,4.0881721420539254e-14
77,0.8596491228070348,0.8596491228070351,1.373094276819107e-26,1.171791055102874e-13,1.5972729342589292e-26,2.0582435621113655e-15,4,0,0.5898755939808632,0.5898755939808632,7.096381906853723e-14,2.6528256449695374e-07,0.41710503256031106,0.417105032560311,5.955338446587335e-14,1.830038167793202e-07,4.4465442955467936e-14
78,0.8596491228070343,0.8596491228070349,1.621908555971196e-26,1.2735417370354206e-13,1.8867099528644157e-26,2.2348871835658067e-15,4,0,0.5898755939808632,0.5898755939808633,7.697293336124985e-14,2.7602541446092654e-07,0.4171050325603109,0.417105032560311,6.471918890273556e-14,1.9059830397395388e-07,4.832008512194234e-14
79,0.859649122807034,0.859649122807034,1.9196819580174514e-26,1.3855258777870052e-13,2.2330994205508702e-26,2.2187713232507377e-15,4,0,0.5898755939808632,0.5898755939808632,8.350754888416772e-14,2.8751126082224085e-07,0.41710503256031084,0.41710503256031073,7.040181875922265e-14,1.9850056166740228e-07,5.2548031886917144e-14
80,0.8596491228070359,0.8596491228070362,2.2727377154105847e-26,1.5075601863310748e-13,2.6437969342530725e-26,2.0108223434853525e-15,4,0,0.5898755939808639,0.5898755939808639,9.070148718936146e-14,2.9928185949594026e-07,0.41710503256031123,0.4171050325603113,7.657995915733278e-14,2.069034209890585e-07,5.716047781991921e-14
81,0.8596491228070346,0.8596491228070351,2.685492293661867e-26,1.6387471719767717e-13,3.123940015075987e-26,1.7274343824518617e-15,4,0,0.5898755939808634,0.5898755939808635,9.824586634691733e-14,3.1158818069396437e-07,0.4171050325603109,0.417105032560311,8.316582608248305e-14,2.1552492724572e-07,6.213081985368293e-14
82,0.8596491228070351,0.8596491228070353,3.1807446588599596e-26,1.7834642297674376e-13,3.700049909286e-26,1.3952055364504745e-15,4,0,0.5898755939808635,0.5898755939808635,1.0653966975810329e-13,3.2443302681290765e-07,0.41710503256031106,0.41710503256031106,9.045034430097792e-14,2.2470986704031996e-07,6.761066334934815e-14
83,0.8596491228070351,0.8596491228070353,3.769512054733131e-26,1.941523127529809e-13,4.384942594281308e-26,1.971080086109385e-15,4,0,0.5898755939808635,0.5898755939808638,1.1559068985911232e-13,3.379762285546844e-07,0.417105032560311,0.4171050325603111,9.837876538300741e-14,2.3427663767957928e-07,7.358623010766816e-14
