step,norm2,ztz_re,ztz_im,abs_ztz,sum_a2,sum_b2,sum_ab,f,a_1_2,b_1_2,abs_1_2,phase_1_2,a_1_3,b_1_3,abs_1_3,phase_1_3,a_1_4,b_1_4,abs_1_4,phase_1_4,a_1_5,b_1_5,abs_1_5,phase_1_5,a_2_3,b_2_3,abs_2_3,phase_2_3,a_2_4,b_2_4,abs_2_4,phase_2_4,a_2_5,b_2_5,abs_2_5,phase_2_5,a_3_4,b_3_4,abs_3_4,phase_3_4,a_3_5,b_3_5,abs_3_5,phase_3_5,a_4_5,b_4_5,abs_4_5,phase_4_5
10,0.8596491228070176,0.0,-2.4152311612123055e-15,2.4152311612123055e-15,0.42982456140350883,0.4298245614035088,-1.2073675392798577e-15,6.952756457070344e-30,0.25060184772252964,-0.0940007490323291,0.2676516895156555,-0.3588583244589045,-0.2506018477225296,0.09400074903233051,0.26765168951565593,2.782734329130884,-0.10049102770831209,-0.2679046441914861,0.28613169175965025,-1.9296546512537962,-0.10049102770831289,-0.267904644191486,0.2861316917596505,-1.9296546512537989,-0.15073654156247,-0.40185696628722845,0.4291975376394754,-1.9296546512538009,-0.25060184772252964,0.09400074903232888,0.26765168951565543,2.7827343291308897,-0.25060184772253025,0.09400074903232845,0.2676516895156559,2.782734329130892,0.2506018477225297,-0.09400074903232872,0.26765168951565543,-0.35885832445890303,0.25060184772252997,-0.09400074903232918,0.2676516895156559,-0.35885832445890425,-0.10049102770831277,-0.26790464419148663,0.28613169175965103,-1.9296546512537978
11,0.8596491228070179,8.881784197001252e-16,-3.0355624521254263e-15,3.1628310587153944e-15,0.42982456140350933,0.4298245614035085,-1.5178830414797062e-15,7.852039966082404e-30,0.26254802031002844,-0.0520188805326478,0.26765168951565577,-0.19559772225697453,-0.262548020310028,0.05201888053264905,0.26765168951565554,2.9459949313328138,-0.05561052245619603,-0.2806756398788259,0.28613169175965014,-1.766394049051865,-0.055610522456196985,-0.28067563987882593,0.28613169175965036,-1.7663940490518681,-0.08341578368429609,-0.4210134598182385,0.4291975376394753,-1.7663940490518697,-0.26254802031002833,0.05201888053264752,0.2676516895156556,2.9459949313328195,-0.26254802031002883,0.052018880532647006,0.267651689515656,2.9459949313328218,0.2625480203100283,-0.05201888053264735,0.2676516895156555,-0.19559772225697303,0.2625480203100287,-0.05201888053264776,0.267651689515656,-0.19559772225697422,-0.05561052245619689,-0.28067563987882693,0.2861316917596513,-1.7663940490518673
12,0.859649122807018,9.43689570931383e-16,-3.278801516992185e-15,3.4119040716460527e-15,0.42982456140350944,0.42982456140350844,-1.6390968443635856e-15,8.13111274224653e-30,0.26751176145133004,-0.008653576474022913,0.2676516895156559,-0.032337120055044896,-0.2675117614513292,0.008653576474024042,0.2676516895156551,3.109255533534744,-0.009251062381723914,-0.2859821023666497,0.2861316917596502,-1.6031334468499343,-0.009251062381724769,-0.2859821023666501,0.28613169175965064,-1.6031334468499372,-0.013876593572587744,-0.4289731535499746,0.4291975376394754,-1.6031334468499387,-0.2675117614513296,0.008653576474022486,0.2676516895156555,3.10925553353475,-0.26751176145133015,0.008653576474022066,0.267651689515656,3.1092555335347516,0.2675117614513295,-0.008653576474022295,0.2676516895156554,-0.03233712005504266,0.26751176145133015,-0.008653576474022805,0.267651689515656,-0.03233712005504449,-0.009251062381724764,-0.2859821023666511,0.28613169175965164,-1.6031334468499372
13,0.8596491228070178,1.1102230246251565e-15,-3.1316393952893383e-15,3.3226134994212016e-15,0.42982456140350955,0.42982456140350833,-1.5664552988070568e-15,8.399641788928128e-30,0.26536106107759105,0.03494186835817544,0.2676516895156559,0.13092348214688526,-0.26536106107759017,-0.034941868358174255,0.2676516895156549,-3.010669171442912,0.03735442852858764,-0.2836829069551817,0.28613169175965053,-1.439872844648004,0.03735442852858702,-0.2836829069551822,0.2861316917596509,-1.4398728446480065,0.05603164279287968,-0.4255243604327725,0.42919753763947543,-1.439872844648008,-0.26536106107759033,-0.03494186835817585,0.2676516895156552,-3.010669171442906,-0.26536106107759094,-0.034941868358176364,0.26765168951565593,-3.0106691714429044,0.2653610610775902,0.034941868358176,0.26765168951565516,0.13092348214688773,0.265361061077591,0.03494186835817554,0.2676516895156559,0.13092348214688565,0.03735442852858695,-0.28368290695518295,0.28613169175965164,-1.439872844648007
14,0.8596491228070168,6.661338147750939e-16,-3.287811418905745e-15,3.354614461525173e-15,0.42982456140350866,0.429824561403508,-1.6393136847980827e-15,1.0031021383285036e-29,0.2561531167936654,0.07760803861376524,0.26765168951565554,0.29418408434881566,-0.2561531167936642,-0.07760803861376389,0.267651689515654,-2.847408569240981,0.08296648312921112,-0.27383920045605237,0.2861316917596506,-1.2766122424460735,0.08296648312921044,-0.273839200456053,0.286131691759651,-1.2766122424460764,0.12444972469381485,-0.4107588006840786,0.4291975376394754,-1.2766122424460775,-0.25615311679366465,-0.07760803861376564,0.26765168951565493,-2.8474085692409754,-0.25615311679366526,-0.07760803861376613,0.26765168951565566,-2.847408569240974,0.2561531167936644,0.07760803861376579,0.26765168951565477,0.2941840843488187,0.25615311679366537,0.07760803861376532,0.2676516895156555,0.294184084348816,0.08296648312921048,-0.27383920045605387,0.28613169175965186,-1.276612242446077
15,0.8596491228070162,8.326672684688674e-16,-3.1295321521088676e-15,3.2384110719707228e-15,0.42982456140350855,0.42982456140350767,-1.56472057533108e-15,9.368768754326482e-30,0.240132812715027,0.11821023288258306,0.2676516895156553,0.45744468655074655,-0.24013281271502604,-0.1182102328825816,0.2676516895156538,-2.68414796703905,0.1263720545878261,-0.2567127750005662,0.2861316917596508,-1.113351640244143,0.1263720545878254,-0.2567127750005669,0.28613169175965114,-1.1133516402441463,0.18955808188173723,-0.3850691625008494,0.42919753763947543,-1.1133516402441472,-0.2401328127150263,-0.11821023288258348,0.2676516895156549,-2.6841479670390442,-0.24013281271502668,-0.11821023288258387,0.2676516895156554,-2.6841479670390433,0.24013281271502598,0.1182102328825835,0.2676516895156546,0.4574446865507497,0.24013281271502707,0.11821023288258302,0.2676516895156554,0.4574446865507463,0.1263720545878255,-0.2567127750005675,0.2861316917596517,-1.113351640244147
16,0.859649122807016,1.0547118733938987e-15,-2.308980843379456e-15,2.538466007448469e-15,0.42982456140350855,0.42982456140350744,-1.1483869410966463e-15,8.049192304879286e-30,0.21772620680564075,0.15566864093519936,0.26765168951565516,0.6207052887526772,-0.21772620680564014,-0.15566864093519828,0.26765168951565405,-2.520887364837118,0.16641677721264414,-0.23275910571102684,0.28613169175965075,-0.9500910380422135,0.16641677721264372,-0.23275910571102754,0.2861316917596511,-0.9500910380422161,0.24962516581896463,-0.3491386585665403,0.42919753763947527,-0.9500910380422166,-0.21772620680563995,-0.15566864093519983,0.26765168951565477,-2.520887364837113,-0.21772620680564045,-0.15566864093520016,0.2676516895156554,-2.520887364837113,0.21772620680563967,0.15566864093519983,0.26765168951565455,0.6207052887526809,0.21772620680564087,0.1556686409351994,0.26765168951565527,0.620705288752677,0.16641677721264378,-0.2327591057110282,0.2861316917596517,-0.9500910380422173
17,0.8596491228070158,1.1657341758564144e-15,-1.2165899907361781e-15,1.6849413563442163e-15,0.4298245614035085,0.42982456140350733,-6.106226635438361e-16,7.8197786742793e-30,0.18952919992021308,0.1889870611396147,0.267651689515655,0.7839658909546077,-0.1895291999202128,-0.18898706113961392,0.2676516895156542,-2.357626762635187,0.20203566666221234,-0.20261523739737639,0.28613169175965075,-0.786830435840283,0.20203566666221193,-0.20261523739737727,0.2861316917596511,-0.7868304358402862,0.3030534999933169,-0.3039228560960648,0.4291975376394751,-0.786830435840286,-0.18952919992021236,-0.18898706113961536,0.26765168951565493,-2.357626762635182,-0.1895291999202129,-0.1889870611396157,0.2676516895156555,-2.3576267626351823,0.18952919992021197,0.18898706113961541,0.2676516895156547,0.7839658909546126,0.1895291999202133,0.188987061139615,0.2676516895156553,0.7839658909546079,0.20203566666221193,-0.20261523739737775,0.28613169175965136,-0.7868304358402873
18,0.8596491228070164,9.43689570931383e-16,-4.539092095530381e-16,1.0471788657157485e-15,0.4298245614035087,0.4298245614035078,-2.3592239273284576e-16,6.685256579202787e-30,0.15629168789621023,0.21727939431786497,0.2676516895156551,0.9472264931565386,-0.15629168789621015,-0.21727939431786447,0.26765168951565466,-2.1943661604332556,0.23228144306948897,-0.1670828424309198,0.2861316917596508,-0.6235698336383532,0.2322814430694888,-0.16708284243092056,0.28613169175965114,-0.6235698336383557,0.3484221646042321,-0.2506242636463798,0.42919753763947516,-0.6235698336383553,-0.1562916878962095,-0.2172793943178656,0.2676516895156552,-2.194366160433251,-0.15629168789620984,-0.21727939431786575,0.2676516895156555,-2.1943661604332516,0.15629168789620893,0.21727939431786553,0.26765168951565477,0.9472264931565437,0.15629168789621037,0.21727939431786525,0.26765168951565543,0.9472264931565387,0.23228144306948872,-0.16708284243092103,0.2861316917596513,-0.6235698336383572
19,0.8596491228070174,1.1102230246251565e-15,-8.988742268596262e-16,1.4284852257270011e-15,0.42982456140350933,0.4298245614035082,-4.544975507059235e-16,6.148464529478589e-30,0.11889761816875528,0.2397932094417637,0.26765168951565516,1.1104870953584693,-0.11889761816875516,-0.23979320944176327,0.2676516895156547,-2.031105558231324,0.2563497238302887,-0.12710690036884248,0.28613169175965136,-0.46030923143642344,0.2563497238302887,-0.12710690036884328,0.2861316917596517,-0.46030923143642594,0.3845245857454315,-0.1906603505532635,0.42919753763947555,-0.46030923143642455,-0.11889761816875447,-0.2397932094417642,0.2676516895156552,-2.0311055582313204,-0.11889761816875483,-0.23979320944176435,0.26765168951565554,-2.0311055582313213,0.11889761816875391,0.23979320944176402,0.2676516895156548,1.1104870953584745,0.11889761816875542,0.239793209441764,0.2676516895156555,1.1104870953584693,0.2563497238302879,-0.12710690036884328,0.28613169175965103,-0.46030923143642716
20,0.8596491228070182,1.0547118733938987e-15,-7.522574041947266e-16,1.2954954025560477e-15,0.4298245614035096,0.42982456140350855,-3.8163916471489756e-16,6.813181562672104e-30,0.07834148130021452,0.25592975444108257,0.2676516895156552,1.2737476975604,-0.07834148130021432,-0.25592975444108207,0.26765168951565466,-1.867844956029393,0.2736004160570634,-0.08375056634221663,0.28613169175965153,-0.2970486292344933,0.2736004160570635,-0.0837505663422176,0.28613169175965186,-0.2970486292344965,0.41040062408559363,-0.12562584951332473,0.42919753763947577,-0.2970486292344938,-0.07834148130021375,-0.2559297544410831,0.2676516895156555,-1.8678449560293897,-0.07834148130021407,-0.25592975444108323,0.26765168951565566,-1.8678449560293908,0.07834148130021311,0.25592975444108274,0.26765168951565493,1.2737476975604052,0.07834148130021476,0.2559297544410831,0.26765168951565577,1.2737476975603998,0.2736004160570625,-0.08375056634221738,0.28613169175965086,-0.29704862923449676
21,0.8596491228070202,1.3322676295501878e-15,-9.571850451726603e-16,1.6404695204268393e-15,0.4298245614035108,0.42982456140350955,-4.787836793695988e-16,6.645826111443386e-30,0.03570186262927295,0.2652598799392499,0.26765168951565527,1.437008299762331,-0.035701862629272725,-0.26525987993924965,0.26765168951565504,-1.7045843538274614,0.2835747397684194,-0.03816689657954454,0.28613169175965186,-0.1337880270325632,0.2835747397684197,-0.03816689657954566,0.2861316917596523,-0.13378802703256695,0.4253621096526278,-0.05725034486931666,0.4291975376394765,-0.13378802703256326,-0.035701862629272246,-0.26525987993925054,0.2676516895156559,-1.7045843538274592,-0.03570186262927251,-0.26525987993925065,0.267651689515656,-1.70458435382746,0.03570186262927151,0.26525987993925,0.2676516895156552,1.4370082997623363,0.03570186262927323,0.2652598799392507,0.26765168951565615,1.4370082997623304,0.2835747397684184,-0.03816689657954529,0.286131691759651,-0.13378802703256626
22,0.8596491228070205,9.992007221626409e-16,-9.533194453861602e-16,1.3810213785896724e-15,0.4298245614035107,0.4298245614035098,-4.77048955893622e-16,7.26569728859417e-30,-0.00788724256994677,0.26753545242682814,0.2676516895156554,1.6002689019642622,0.007887242569946964,-0.2675354524268278,0.2676516895156551,-1.5413237516255303,0.2860074290847868,0.008431816978034424,0.28613169175965186,0.02947257516936674,0.28600742908478727,0.008431816978033208,0.2861316917596523,0.029472575169362445,0.4290111436271789,0.01264772546705184,0.4291975376394765,0.029472575169367306,0.007887242569947387,-0.2675354524268287,0.267651689515656,-1.5413237516255287,0.007887242569947116,-0.2675354524268289,0.2676516895156562,-1.5413237516255298,-0.007887242569948147,0.267535452426828,0.2676516895156553,1.6002689019642673,-0.007887242569946398,0.2675354524268291,0.2676516895156563,1.6002689019642606,0.2860074290847857,0.008431816978033739,0.28613169175965075,0.02947257516936446
23,0.8596491228070201,-1.1102230246251565e-16,-1.1587727850516913e-15,1.1640791721444601e-15,0.42982456140351,0.4298245614035101,-5.776629175002768e-16,6.1716523329620645e-30,-0.051266587549001215,0.2626959533408643,0.2676516895156557,1.763529504166193,0.05126658754900127,-0.26269595334086393,0.2676516895156554,-1.3780631494235998,0.28083378694099087,0.054806287427832716,0.28613169175965125,0.19273317737129742,0.28083378694099165,0.05480628742783139,0.28613169175965175,0.19273317737129234,0.4212506804114856,0.08220943114174913,0.42919753763947616,0.19273317737129783,0.05126658754900177,-0.2626959533408646,0.2676516895156561,-1.3780631494235984,0.05126658754900154,-0.26269595334086476,0.2676516895156562,-1.3780631494235993,-0.05126658754900253,0.26269595334086376,0.26765168951565543,1.7635295041661982,-0.05126658754900082,0.26269595334086515,0.2676516895156565,1.763529504166191,0.28083378694099054,0.05480628742783205,0.28613169175965075,0.19273317737129533
24,0.8596491228070204,-2.7755575615628914e-16,-1.2787279530553393e-15,1.3085038691958795e-15,0.42982456140351016,0.4298245614035105,-6.38378239159465e-16,6.0767727699160716e-30,-0.09328250410601432,0.2508700885484287,0.2676516895156558,1.9267901063681234,0.0932825041060144,-0.25087008854842835,0.26765168951565554,-1.214802547221669,0.2681914056965315,0.09972319158429707,0.28613169175965103,0.3559937795732278,0.26819140569653255,0.09972319158429598,0.28613169175965164,0.3559937795732229,0.4022871085447969,0.14958478737644587,0.4291975376394763,0.3559937795732287,0.09328250410601482,-0.25087008854842907,0.2676516895156564,-1.2148025472216686,0.09328250410601471,-0.2508700885484291,0.2676516895156564,-1.214802547221669,-0.09328250410601563,0.2508700885484279,0.26765168951565554,1.926790106368129,-0.09328250410601396,0.2508700885484296,0.2676516895156566,1.926790106368121,0.2681914056965313,0.09972319158429656,0.28613169175965075,0.3559937795732263
25,0.8596491228070212,-7.771561172376096e-16,-1.8158662264324585e-15,1.975181455678919e-15,0.42982456140351016,0.429824561403511,-9.055256544598933e-16,6.972919764447266e-30,-0.1328175842458238,0.232372365430334,0.2676516895156561,2.0900507085700535,0.13281758424582402,-0.2323723654303336,0.2676516895156559,-1.051541945019738,0.2484165078841545,0.14198797005338795,0.28613169175965114,0.5192543817751589,0.24841650788415576,0.14198797005338673,0.2861316917596516,0.519254381775153,0.37262476182623144,0.212981955080082,0.42919753763947643,0.5192543817751594,0.13281758424582427,-0.23237236543033424,0.26765168951565654,-1.0515419450197385,0.13281758424582416,-0.23237236543033432,0.2676516895156566,-1.051541945019739,-0.13281758424582493,0.2323723654303329,0.2676516895156557,2.0900507085700593,-0.13281758424582338,0.23237236543033493,0.2676516895156567,2.0900507085700504,0.24841650788415406,0.14198797005338723,0.28613169175965036,0.5192543817751575
26,0.8596491228070222,-9.43689570931383e-16,-2.712152265512367e-15,2.871640631696195e-15,0.42982456140351066,0.4298245614035116,-1.3565537582138631e-15,7.245348450784742e-30,-0.16882039750450875,0.20769472859705668,0.2676516895156565,2.253311310771984,0.16882039750450897,-0.2076947285970566,0.26765168951565654,-0.8882813428178081,0.22203500441405202,0.18047659638881675,0.28613169175965103,0.6825149839770904,0.22203500441405374,0.18047659638881552,0.28613169175965164,0.6825149839770833,0.3330525066210781,0.270714894583225,0.42919753763947655,0.6825149839770901,0.16882039750450903,-0.20769472859705684,0.26765168951565677,-0.8882813428178086,0.16882039750450895,-0.20769472859705687,0.26765168951565677,-0.8882813428178089,-0.1688203975045095,0.20769472859705534,0.26765168951565593,2.2533113107719895,-0.16882039750450836,0.20769472859705762,0.267651689515657,2.2533113107719807,0.22203500441405177,0.18047659638881594,0.28613169175965036,0.6825149839770888
27,0.8596491228070214,-1.1102230246251565e-15,-2.237634284873086e-15,2.4979196058414928e-15,0.4298245614035102,0.4298245614035112,-1.1171619185290638e-15,8.906804978645592e-30,-0.20033345360980453,0.17749347668394325,0.26765168951565615,2.4165719129739145,0.200333453609805,-0.17749347668394333,0.2676516895156566,-0.7250207406158778,0.1897485080396173,0.21416547043344594,0.286131691759651,0.8457755861790214,0.1897485080396193,0.21416547043344503,0.2861316917596516,0.845775586179014,0.2846227620594262,0.321248205650169,0.4291975376394767,0.845775586179021,0.2003334536098048,-0.17749347668394344,0.2676516895156565,-0.7250207406158787,0.2003334536098047,-0.17749347668394355,0.2676516895156565,-0.7250207406158793,-0.20033345360980498,0.17749347668394172,0.2676516895156555,2.41657191297392,-0.20033345360980423,0.17749347668394436,0.2676516895156567,2.4165719129739105,0.18974850803961701,0.21416547043344505,0.28613169175965014,0.8457755861790202
28,0.8596491228070205,-1.3322676295501878e-15,-1.44284723077248e-15,1.9638597628382458e-15,0.42982456140350955,0.4298245614035109,-7.28583859910259e-16,7.97929283930581e-30,-0.2265186668139863,0.14257180817188037,0.26765168951565615,2.5798325151758448,0.2265186668139865,-0.14257180817188014,0.2676516895156562,-0.5617601384139473,0.15241567405486553,0.24215864083621058,0.28613169175965086,1.0090361883809515,0.15241567405486747,0.24215864083621022,0.2861316917596516,1.0090361883809453,0.22862351108229853,0.36323796125431645,0.4291975376394769,1.009036188380952,0.22651866681398622,-0.14257180817188053,0.26765168951565615,-0.5617601384139491,0.2265186668139861,-0.14257180817188034,0.26765168951565593,-0.5617601384139488,-0.2265186668139862,0.1425718081718786,0.2676516895156551,2.57983251517585,-0.22651866681398583,0.1425718081718814,0.26765168951565627,2.579832515175841,0.1524156740548654,0.2421586408362101,0.28613169175965036,1.009036188380951
