step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,7.314826337676492e-32,2.763059417594168e-32,0.847457627118644,0.04430559729454732
25,1.8927662678260871e-28,7.149623819070357e-29,0.8474576271186456,0.04430559729454678
50,7.963952289862332e-28,3.008256431521078e-28,0.8474576271186476,0.04430559729454641
75,1.5147240025943356e-27,5.721629232490706e-28,0.8474576271186484,0.044305597294546195
100,2.2094952016560238e-27,8.3460170388735e-28,0.8474576271186498,0.0443055972945461
125,4.142152034476566e-27,1.564632112866101e-27,0.8474576271186524,0.04430559729454584
150,6.440098085685826e-27,2.432644719701868e-27,0.8474576271186541,0.04430559729454505
200,1.3047651156409542e-26,4.9285428991679585e-27,0.8474576271186569,0.044305597294544204
300,4.535284560340984e-26,1.7131316776962165e-26,0.8474576271186628,0.044305597294542996
500,6.697895143435642e-25,2.530023461911395e-25,0.8474576271186671,0.04430559729454206
750,6.890087896538689e-23,2.6026212204827623e-23,0.84745762711867,0.04430559729454228
1000,9.71424004300255e-21,3.669399818467238e-21,0.8474576271186729,0.04430559729454139
1500,1.9485659022226868e-16,7.360398071528134e-17,0.8474576271186773,0.04430559729453957
2000,3.908355590497163e-12,1.4763192211425148e-12,0.8474576271162223,0.044305597294863455
3000,0.0015714701243986387,0.000593597869073528,0.8464702113624497,0.04443614239591904
4000,2.6052238022102774,0.9840818946802676,0.3616133412833999,0.11430135234473181
5000,2.4794297530638385,0.9365651914631677,0.31822201060219585,0.11514884460733218
7500,2.55392976589349,0.9647063875159045,0.15802567789446928,0.13287748026187352
10000,2.535086920581067,0.9575888021090406,0.13611951269519454,0.15878553245616617
15000,2.545472350797996,0.9615117333502843,0.11712452163641857,0.17962971915350034
20000,2.551572634300329,0.9638160185106399,0.11865752834564056,0.18353079243318587
25000,2.547503751728428,0.9622790627724144,0.11882331637101157,0.18464393853059013
30000,2.553181823886197,0.9644238643053281,0.11841342290562216,0.18505549816127698
35000,2.556288988491686,0.9655975463615558,0.11821286276020555,0.1852345722313742
40000,2.5600464651867245,0.9670168734762893,0.11818637853206865,0.18532073302525842
