step,takagi_r1,takagi_r2,takagi_r3,takagi_r4,takagi_r5,takagi_r6,takagi_r7,takagi_r8,takagi_r9
42,0.2606575224603965,0.24906507222131352,0.2132526105621011,0.20325437726367662,0.1887083176393927,0.14479038315163661,0.11860895667248997,0.10320735118897997,6.071695072383657e-10
43,0.26065752246037316,0.2490650722209989,0.21325261056204753,0.20325437726428655,0.18870831763943713,0.1447903831519574,0.11860895667219859,0.10320735118833366,8.910914820131406e-10
44,0.2606575224603457,0.24906507222062896,0.21325261056198477,0.20325437726500428,0.18870831763948917,0.14479038315233425,0.11860895667185552,0.10320735118757468,1.7222961722430165e-09
45,0.26065752246031326,0.24906507222019367,0.21325261056191133,0.20325437726584902,0.18870831763955,0.1447903831527771,0.11860895667145167,0.10320735118668282,1.7396107225694619e-09
46,0.26065752246027507,0.24906507221968172,0.21325261056182532,0.20325437726684303,0.18870831763962131,0.1447903831532974,0.11860895667097622,0.10320735118563487,1.8826002245981976e-09
47,0.26065752246023,0.24906507221907942,0.2132526105617248,0.20325437726801274,0.18870831763970494,0.1447903831539088,0.11860895667041638,0.10320735118440325,9.590623432196674e-10
48,0.2606575224601769,0.2490650722183708,0.2132526105616072,0.20325437726938908,0.18870831763980297,0.1447903831546272,0.11860895666975706,0.10320735118295557,2.7470898286404337e-09
49,0.2606575224601143,0.2490650722175371,0.21325261056146977,0.20325437727100865,0.18870831763991813,0.14479038315547144,0.11860895666898078,0.10320735118125371,2.4450253322316326e-09
50,0.26065752246004054,0.24906507221655633,0.21325261056130898,0.20325437727291423,0.18870831764005322,0.14479038315646364,0.11860895666806685,0.1032073511792533,2.1047173315893515e-09
51,0.2606575224599534,0.2490650722154026,0.21325261056112088,0.20325437727515644,0.18870831764021173,0.1447903831576298,0.11860895666699092,0.1032073511769017,2.0708350313174533e-09
52,0.2606575224598504,0.24906507221404547,0.21325261056090072,0.20325437727779475,0.18870831764039764,0.14479038315900059,0.11860895666572453,0.10320735117413747,1.323534693561702e-09
53,0.260657522459729,0.2490650722124489,0.2132526105606431,0.2032543772808991,0.18870831764061574,0.14479038316061194,0.11860895666423397,0.10320735117088822,1.567827849161159e-09
54,0.26065752245958534,0.2490650722105709,0.2132526105603416,0.20325437728455178,0.18870831764087168,0.1447903831625062,0.11860895666247963,0.10320735116706847,1.616313618232145e-09
55,0.2606575224594157,0.24906507220836174,0.21325261055998873,0.20325437728884954,0.1887083176411721,0.14479038316473294,0.11860895666041477,0.10320735116257813,2.3644293993634643e-09
56,0.26065752245921536,0.2490650722057629,0.213252610559576,0.20325437729390625,0.1887083176415248,0.14479038316735057,0.11860895665798452,0.10320735115729923,1.7796887295157203e-09
57,0.26065752245897866,0.2490650722027058,0.2132526105590932,0.20325437729985593,0.188708317641939,0.14479038317042764,0.11860895665512404,0.10320735115109303,9.209100346876406e-10
58,0.260657522458699,0.24906507219910953,0.2132526105585286,0.20325437730685617,0.18870831764242552,0.14479038317404502,0.11860895665175741,0.10320735114379646,1.5437068984534044e-09
59,0.2606575224583686,0.24906507219487906,0.21325261055786832,0.20325437731509244,0.1887083176429969,0.1447903831782975,0.1186089566477951,0.10320735113521805,1.3471881992880562e-09
60,0.2606575224579781,0.24906507218990248,0.21325261055709607,0.203254377324783,0.18870831764366797,0.14479038318329693,0.11860895664313188,0.10320735112513235,2.4224180045478553e-09
61,0.26065752245751644,0.2490650721840485,0.21325261055619302,0.20325437733618454,0.18870831764445625,0.14479038318917467,0.11860895663764388,0.10320735111327456,9.969224158510423e-10
62,0.2606575224569707,0.24906507217716234,0.21325261055513683,0.20325437734959917,0.188708317645382,0.14479038319608528,0.1186089566311855,0.10320735109933299,1.6680079244213486e-09
63,0.26065752245632556,0.24906507216906207,0.2132526105539018,0.20325437736538218,0.1887083176464694,0.14479038320421045,0.11860895662358516,0.10320735108294123,2.1636326362320654e-09
64,0.2606575224555627,0.24906507215953366,0.21325261055245773,0.2032543773839516,0.1887083176477467,0.14479038321376372,0.1186089566146411,0.1032073510636682,2.0460957216686737e-09
65,0.26065752245466073,0.24906507214832518,0.2132526105507694,0.20325437740579927,0.18870831764924745,0.14479038322499632,0.11860895660411577,0.10320735104100706,1.8943110891850384e-09
66,0.2606575224535942,0.24906507213514062,0.21325261054879555,0.2032543774315038,0.18870831765101065,0.14479038323820367,0.11860895659172972,0.10320735101436154,1.1475989873056936e-09
67,0.260657522452333,0.2490650721196314,0.21325261054648798,0.2032543774617458,0.18870831765308232,0.14479038325373314,0.11860895657715413,0.10320735098303059,2.5889589936863105e-09
68,0.26065752245084156,0.24906507210138767,0.21325261054379063,0.20325437749732622,0.18870831765551674,0.1447903832719933,0.11860895656000219,0.10320735094619007,8.49322984984649e-10
69,0.2606575224490777,0.24906507207992754,0.21325261054063746,0.2032543775391874,0.18870831765837737,0.1447903832934647,0.11860895653981877,0.10320735090287055,2.264964527206805e-09
70,0.26065752244699164,0.24906507205468392,0.2132526105369518,0.20325437758843778,0.18870831766173887,0.1447903833187125,0.11860895651606831,0.10320735085193214,1.8108954263348755e-09
71,0.2606575224445242,0.2490650720249898,0.21325261053264385,0.20325437764638168,0.18870831766568913,0.1447903833484013,0.11860895648812092,0.10320735079203433,2.426353578425057e-09
72,0.2606575224416059,0.24906507199006084,0.21325261052760877,0.20325437771455332,0.18870831767033142,0.14479038338331277,0.11860895645523498,0.1032073507216008,1.7205687629933812e-09
73,0.2606575224381539,0.24906507194897387,0.2132526105217242,0.20325437779475788,0.18870831767578722,0.14479038342436604,0.11860895641653822,0.10320735063877728,1.813609923534914e-09
74,0.26065752243407064,0.24906507190064364,0.2132526105148473,0.20325437788911915,0.18870831768219923,0.14479038347264198,0.11860895637100413,0.10320735054138343,2.230319210953059e-09
75,0.2606575224292408,0.2490650718437929,0.21325261050681119,0.2032543780001355,0.18870831768973545,0.1447903835294119,0.11860895631742474,0.1032073504268549,1.7022061482792065e-09
76,0.26065752242352763,0.24906507177691967,0.21325261049742092,0.20325437813074648,0.18870831769859328,0.14479038359617097,0.11860895625437898,0.10320735029217609,9.645725205653072e-10
77,0.2606575224167695,0.24906507169825706,0.21325261048644908,0.20325437828441026,0.18870831770900465,0.14479038367467753,0.11860895618019475,0.10320735013380038,5.511877444982404e-10
78,0.2606575224087752,0.249065071605727,0.2132526104736297,0.2032543784651954,0.18870831772124236,0.14479038376699965,0.11860895609290467,0.10320734994755708,2.384303373977874e-09
79,0.26065752239931855,0.2490650714968848,0.2132526104586527,0.20325437867788848,0.18870831773562688,0.1447903838755697,0.11860895599019397,0.10320734972854122,2.3345735682049284e-09
80,0.2606575223881319,0.24906507136885492,0.21325261044115573,0.2032543789281209,0.18870831775253535,0.14479038400324812,0.11860895586933907,0.10320734947098426,2.2110018879615162e-09
81,0.26065752237489875,0.24906507121825494,0.21325261042071594,0.20325437922251774,0.1887083177724109,0.1447903841533993,0.1186089557271354,0.1032073491681021,2.4583437573674313e-09
82,0.2606575223592447,0.24906507104110612,0.21325261039683965,0.20325437956887338,0.18870831779577463,0.14479038432997976,0.11860895555981228,0.1032073488119162,2.735033268614721e-09
83,0.2606575223407269,0.24906507083272827,0.2132526103689506,0.20325437997635762,0.1887083178232392,0.144790384537643,0.1186089553629333,0.10320734839304307,1.8040752574439056e-09
84,0.26065752231882167,0.2490650705876163,0.2132526103363765,0.2032543804557587,0.18870831785552522,0.1447903847818619,0.1186089551312784,0.10320734790044724,1.2683230343193275e-09
85,0.26065752229290945,0.24906507029929442,0.21325261029833217,0.2032543810197686,0.18870831789347955,0.14479038506907316,0.11860895485870575,0.10320734732115028,2.5311215670865925e-09
86,0.2606575222622575,0.24906506996014566,0.2132526102539017,0.2032543816833193,0.1887083179380981,0.14479038540684705,0.11860895453798893,0.10320734663988855,1.7664369723808724e-09
87,0.26065752222599914,0.24906506956121005,0.2132526102020159,0.203254382463978,0.18870831799055163,0.1447903858040872,0.11860895416062553,0.10320734583871101,2.52410029367028e-09
88,0.2606575221831094,0.2490650690919481,0.21325261014142738,0.2032543833824121,0.18870831805221674,0.14479038627126528,0.11860895371661183,0.10320734489650574,2.132120148594279e-09
89,0.260657522132376,0.2490650685399626,0.2132526100706803,0.20325438446293642,0.1887083181247119,0.14479038682069728,0.11860895319417747,0.10320734378844376,1.0444290620388817e-09
90,0.2606575220723652,0.24906506789067076,0.21325260998807632,0.2032543857341569,0.18870831820994008,0.14479038746686837,0.1186089525794739,0.10320734248532348,1.981416236689906e-09
91,0.2606575220013816,0.2490650671269189,0.2132526098916341,0.20325438722972786,0.1887083183101388,0.14479038822681467,0.11860895185620708,0.1032073409528013,2.906195158517803e-09
92,0.26065752191742025,0.24906506622852972,0.21325260977904217,0.2032543889892427,0.18870831842793875,0.1447903891205729,0.1186089510052061,0.10320733915048592,2.8647056862713628e-09
93,0.2606575218181101,0.2490650651717684,0.21325260964760426,0.2032543910592824,0.18870831856643344,0.14479039017170892,0.11860895000391512,0.10320733703087297,1.5399279316253902e-09
94,0.2606575217006472,0.24906506392871616,0.21325260949417535,0.20325439349464863,0.18870831872925972,0.14479039140793906,0.11860894882579594,0.10320733453809204,1.6408962896536897e-09
95,0.2606575215617163,0.24906506246653234,0.21325260931508758,0.20325439635981452,0.18870831892069406,0.1447903928618617,0.11860894743962548,0.1032073316064339,2.2284648115073047e-09
96,0.2606575213973969,0.24906506074658652,0.2132526091060631,0.20325439973063136,0.18870831914576452,0.14479039457181686,0.11860894580866853,0.10320732815861654,1.8295626442175441e-09
97,0.2606575212030534,0.24906505872343818,0.21325260886211375,0.20325440369633693,0.18870831941038296,0.14479039658289752,0.11860894388970551,0.10320732410374688,2.4541402674295095e-09
98,0.2606575209732048,0.24906505634363535,0.21325260857742295,0.203254408361918,0.18870831972150076,0.1447903989481398,0.11860894163188819,0.10320731933492268,2.1043862409937452e-09
99,0.26065752070137055,0.24906505354430233,0.21325260824520936,0.20325441385088938,0.18870832008729116,0.144790401729921,0.11860893897539398,0.10320731372641238,1.8138039153395635e-09
100,0.2606575203798888,0.24906505025147777,0.21325260785756744,0.20325442030856455,0.1887083205173645,0.144790405001606,0.11860893584984321,0.10320730713033674,1.7965721381798887e-09
101,0.2606575199997008,0.24906504637816002,0.21325260740528187,0.2032544279059023,0.18870832102302085,0.14479040884948227,0.11860893217243754,0.103207299372766,1.7007781122879893e-09
102,0.2606575195500978,0.24906504182200734,0.2132526068776123,0.20325443684403371,0.18870832161754697,0.14479041337503634,0.11860892784577068,0.10320729024912913,2.0465244706421067e-09
103,0.2606575190184194,0.24906503646263234,0.21325260626204195,0.20325444735958637,0.1887083223165657,0.14479041869763093,0.11860892275525443,0.10320727951881244,2.2645373499454674e-09
104,0.26065751838969947,0.24906503015841924,0.2132526055439857,0.20325445973095027,0.18870832313844682,0.14479042495765435,0.11860891676609167,0.10320726689880577,1.3718070644490097e-09
105,0.26065751764624673,0.24906502274277914,0.21325260470645094,0.20325447428564875,0.18870832410479035,0.14479043232022373,0.1186089097197181,0.10320725205622647,2.422724956687516e-09
106,0.2606575167671495,0.24906501401974443,0.2132526037296433,0.20325449140901067,0.1887083252409939,0.14479044097954138,0.1186089014296193,0.10320723459952366,2.129619195824061e-09
107,0.2606575157276904,0.24906500375878507,0.21325260259050832,0.20325451155437388,0.1887083265769216,0.14479045116401815,0.11860889167641449,0.10320721406812843,2.2315311967840024e-09
108,0.2606575144986559,0.24906499168870924,0.21325260126219983,0.20325453525508974,0.18870832814768887,0.14479046314229918,0.11860888020208031,0.10320718992027375,1.237905174959364e-09
109,0.26065751304551943,0.2490649774904864,0.2132525997134628,0.20325456313864737,0.1887083299945868,0.1447904772303513,0.11860886670316378,0.10320716151866073,1.2844148323319387e-09
110,0.26065751132747866,0.24906496078880191,0.21325259790791765,0.20325459594329207,0.18870833216616822,0.14479049379979875,0.11860885082281229,0.10320712811358697,2.023834440703903e-09
111,0.26065750929631754,0.24906494114211766,0.2132525958032311,0.20325463453757803,0.18870833471952536,0.14479051328772682,0.11860883214141597,0.10320708882308541,2.1684060672794117e-09
112,0.2606575068950635,0.2490649180309745,0.21325259335015673,0.20325467994337484,0.18870833772179246,0.1447905362082134,0.11860881016562445,0.10320704260954047,2.236069666580129e-09
113,0.2606575040564028,0.2490648908442233,0.2132525904914249,0.20325473336293728,0.18870834125191283,0.1447905631658901,0.11860878431546336,0.10320698825215138,2.01956543357026e-09
114,0.2606575007008116,0.24906485886281582,0.21325258716046142,0.20325479621075807,0.18870834540271714,0.14479059487189302,0.11860875390922763,0.10320692431449804,5.938457146408582e-10
115,0.26065749673435,0.24906482124072152,0.2132525832799098,0.2032548701510484,0.18870835028336821,0.1447906321626222,0.11860871814578049,0.10320684910632846,1.5633648262459356e-09
116,0.2606574920460637,0.24906477698245602,0.21325257875993153,0.20325495714184358,0.18870835602223662,0.14479067602180523,0.1186086760838276,0.10320676063852474,1.4036411872293464e-09
117,0.2606574865049187,0.2490647249166146,0.21325257349625273,0.2032550594869049,0.1887083627702832,0.1447907276064454,0.11860862661767056,0.1032066565700118,2.617653374507516e-09
118,0.2606574799561931,0.24906466366469446,0.21325256736792894,0.20325517989680134,0.18870837070503874,0.1447907882773405,0.11860856844887196,0.10320653414514062,1.976140223059272e-09
119,0.26065747221722685,0.24906459160435784,0.21325256023479267,0.20325532156079582,0.1887083800352864,0.14479085963497365,0.11860850005318399,0.10320639011980146,2.0505542301289378e-09
120,0.2606574630724221,0.24906450682613038,0.21325255193455153,0.2032554882314554,0.1887083910065705,0.14479094356172456,0.11860841964200547,0.10320622067419116,2.7476406440035114e-09
121,0.26065745226736425,0.2490644070823456,0.21325254227950624,0.2032556843242435,0.18870840390768095,0.14479104227151066,0.11860832511754445,0.10320602130975297,1.3453803362174975e-09
122,0.2606574395019163,0.2490642897269209,0.2132525310528594,0.20325591503475804,0.1887084190782839,0.1447911583681663,0.11860821402076858,0.10320578672732669,2.441498170745773e-09
123,0.26065742442211526,0.24906415164428525,0.21325251800459885,0.20325618647675772,0.18870843691790595,0.14479129491409648,0.11860808347114178,0.10320551068295285,2.1564853143856966e-09
124,0.26065740661067494,0.24906398916545658,0.2132525028469505,0.20325650584468175,0.18870845789651214,0.14479145551101,0.11860793009707062,0.10320518581705515,3.5025975555002923e-09
125,0.26065738557587087,0.24906379796888287,0.21325248524942264,0.20325688160503969,0.1887084825669647,0.1447916443948559,0.11860774995593897,0.10320480345184273,1.6553127882580742e-09
126,0.2606573607385559,0.24906357296318773,0.2132524648335002,0.20325732372183744,0.18870851157970103,0.14479186654745607,0.1186075384426102,0.10320435335068139,2.6262431799983935e-09
127,0.2606573314170217,0.2490633081483997,0.2132524411671041,0.20325784392214938,0.18870854570003187,0.14479212782776615,0.11860729018535417,0.10320382343183299,1.4190457394536055e-09
128,0.26065729680939626,0.24906299645154478,0.2132524137590147,0.2032584560090607,0.1887085858285356,0.144792435126206,0.11860699892835552,0.10320319942727217,9.989486653350192e-10
129,0.2606572559732334,0.2490626295316358,0.21325238205358132,0.2032591762305368,0.18870863302511612,0.14479279654610375,0.11860665740034138,0.10320246447516913,2.6613009811976042e-09
130,0.2606572078019378,0.24906219754804218,0.2132523454262121,0.20326002371435947,0.188708688537396,0.14479322161700084,0.11860625716952035,0.10320159863194399,7.877243793275912e-10
131,0.26065715099765285,0.24906168888492833,0.21325230318039282,0.20326102098116722,0.1887087538342502,0.14479372154539014,0.11860578848608305,0.10320057828637699,2.212355389776872e-09
132,0.26065708404025506,0.24906108982282893,0.21325225454733415,0.2032621945499053,0.18870883064544158,0.1447943095094249,0.11860524011515204,0.10319937545386994,8.861230046279151e-10
133,0.2606570051521381,0.24906038414640463,0.2132521986898503,0.2032635756527215,0.18870892100851278,0.14479500100526668,0.11860459916555618,0.10319795692327707,2.153695539927162e-09
134,0.26065691225856147,0.24905955267486113,0.2132521347127728,0.20326520107962823,0.1887090273243201,0.14479581425405888,0.11860385092349868,0.10319628322132621,1.099774403178208e-09
135,0.2606568029435041,0.24905857269826878,0.21325206168318805,0.20326711417723275,0.1887091524228891,0.14479677068005312,0.11860297870561883,0.10319430734994291,1.6172922123616625e-09
136,0.2606566744012306,0.2490574172988668,0.21325197866515772,0.20326936603066623,0.18870929964162242,0.14479789547220837,0.11860196375384509,0.10319197323895095,1.564275389711671e-09
137,0.26065652338420514,0.2490560545311019,0.21325188477549312,0.2032720168637363,0.18870947291833853,0.14479921824366762,0.1186007852058496,0.10318921383952022,2.258982489845791e-09
138,0.26065634614863425,0.24905444642723984,0.21325177926980385,0.20327513769955602,0.18870967690217486,0.14480077380593284,0.11859942019131628,0.10318594876079193,2.556576087351765e-09
139,0.26065613839988255,0.2490525477864036,0.21325166167171658,0.2032788123328031,0.18870991708609314,0.1448026030773509,0.11859784412772119,0.1031820813211127,2.5102305003473477e-09
140,0.26065589524141036,0.24905030469312114,0.21325153196324229,0.20328313967580486,0.1887101999656201,0.14480475414873478,0.1185960313228639,0.10317749484315178,2.567049877933978e-09
141,0.26065561113291247,0.24904765269598542,0.21325139086128828,0.20328823655440187,0.18871053322960402,0.1448072835326186,0.11859395603921419,0.10317204796443628,9.964929305669185e-10
142,0.26065527986622616,0.2490445145565643,0.21325124021497951,0.203294241046808,0.18871092599025996,0.14481025762681818,0.11859159424325655,0.10316556865526032,2.3585715507869847e-09
143,0.26065489457166263,0.24904079745153526,0.213251083571755,0.20330131648048436,0.18871138906171053,0.14481375442765998,0.11858892636002431,0.10315784652552498,2.240394522267037e-09
144,0.26065444777312324,0.24903638947483556,0.21325092697845474,0.2033096562297439,0.18871193529878977,0.14481786553344336,0.11858594149117718,0.10314862284795398,2.6408604013706135e-09
145,0.2606539315182917,0.24903115523829095,0.21325078010858547,0.20331948949223747,0.18871258001126104,0.144822698484358,0.11858264375186515,0.10313757750870325,1.9493423550230714e-09
146,0.26065333762107584,0.24902493030449607,0.2132506578410196,0.20333108826807958,0.18871334147313043,0.14482837949103938,0.11857906166237844,0.10312431179066615,1.4600734373171064e-09
147,0.26065265806829135,0.24901751409904985,0.21325058246164355,0.20334477582443278,0.18871424155283484,0.14483505660993962,0.11857526193118377,0.10310832546062836,1.6992484728092678e-09
148,0.2606518856624911,0.24900866083311596,0.2132505867219591,0.2033609370052836,0.18871530649834145,0.1448429034292005,0.11857136953767448,0.1030889860119271,1.503329590479245e-09
149,0.260651014999193,0.2489980678119121,0.21325071807238988,0.20338003084682726,0.18871656792245003,0.14485212333287,0.11856759683844502,0.10306548702685768,2.6641778300148473e-09
150,0.26065004391093805,0.2489853602975402,0.2132510444991147,0.20340260609125624,0.1887180640489661,0.14486295441264568,0.11856428558169746,0.1030367913486159,9.931347023508716e-10
151,0.2606489755536316,0.24897007181986974,0.21325166253829228,0.2034293203664417,0.18871984130148556,0.14487567509245225,0.11856196735943264,0.10300155292116937,1.803380467696008e-09
152,0.2606478213623969,0.24895161846839872,0.21325270822660866,0.20346096403012712,0.18872195634536054,0.14489061051815674,0.11856145033922477,0.102958008529694,1.5441342296236797e-09
153,0.2606466051618333,0.24892926523114375,0.2132543719746081,0.20349848998349915,0.18872447873267903,0.14490813973623629,0.11856394332065238,0.10290382693412198,1.9024095780878356e-09
154,0.26064536877034694,0.2489020818566195,0.21325691861148213,0.2035430511647334,0.1887274943529995,0.1449287036309573,0.11857123249161829,0.10283589762954246,2.323780628968525e-09
155,0.2606441794696178,0.24886888499801896,0.21326071411493158,0.20359604796966402,0.18873110996247214,0.14495281349291442,0.11858593187061849,0.10275003424000446,1.228260510991823e-09
156,0.26064313967536784,0.24882816258639878,0.21326626072264218,0.20365918855334228,0.18873545915313159,0.14498105992555527,0.11861183515218911,0.10264055799864216,1.676104010097587e-09
157,0.26064239896060554,0.24877797558467118,0.21327424202771522,0.20373456589038452,0.18874071023075714,0.1450141215165718,0.11865440354811548,0.1024997149579737,2.1468202021564502e-09
158,0.26064216809158014,0.24871583178093826,0.21328557886917263,0.20382475666786257,0.1887470765813575,0.14505277223617327,0.1187214284810265,0.10231686769370316,1.7412137776484967e-09
159,0.26064273366327395,0.2486385267197451,0.21330149447119698,0.20393294860800973,0.18875483018642242,0.14509788575780527,0.1188239035074506,0.10207739174491999,2.3693534555517854e-09
160,0.26064446980081707,0.2485419495521776,0.21332358160956177,0.20406310471459227,0.18876431890870815,0.14515043364028404,0.1189771150546702,0.10176120588305222,1.5794899768975793e-09
161,0.26064783950330844,0.2484208590988765,0.2133538521453295,0.20422017521102756,0.18877598782990293,0.1452114722616401,0.11920189818682102,0.10134088432165497,1.4652649158182558e-09
