abs_delta_theta_over_pi,count
0.0012843160024953702,1
0.0022620427022981495,1
0.00236363952724525,1
0.003382592034249996,1
0.00364795552974062,1
0.00373553313185335,1
0.003800554344632085,1
0.003983588440468166,1
0.004500256481616765,1
0.004707037486092273,1
0.005722632461802119,1
0.005824794342563869,1
0.006048111938361878,1
0.006156786455060735,1
0.006343973679423148,1
0.006963231404482483,1
0.007383100878161725,1
0.007845977389110213,1
0.007929553543784612,1
0.008057463856617757,1
0.008411751465607197,1
0.009207386376813724,1
0.009502410144573164,1
0.009526896127490098,1
0.009696067468102568,1
0.010306139778672072,1
0.011366689318629962,1
0.011463487886099178,1
0.011518676894845816,1
0.011829565829578378,1
0.012568182480970221,1
0.014086339998845275,1
0.014214250311678491,1
0.016293380777847883,1
0.01737287351660017,1
0.01755987400119092,1
0.018901777773007257,1
0.019212666707740102,1
0.021356461957068335,1
0.022110003170901515,1
0.02214380385546303,1
0.022609460927551107,1
0.022637354457271032,1
0.022885366213475426,1
0.023716660456251724,1
0.024552292973363123,1
0.025333219547500094,1
0.02591055751553367,1
0.025992052961801106,1
0.02661025965251828,1
0.027306429152539093,1
0.02731649841364324,1
0.027812057672693558,1
0.028352847317995138,1
0.02873956283523006,1
0.029093729494676597,1
0.02950596851507838,1
0.030410813997150364,1
0.030699090447893377,1
0.030731343602585778,1
0.03104196228439244,1
0.03164621400003619,1
0.03181684730436497,1
0.0322394997452865,1
0.03324150164693173,1
0.033262773091284635,1
0.03352381574778186,1
0.03357349105700076,1
0.03415603135211671,1
0.034269660557021575,1
0.03481636195647864,1
0.03485843275203519,1
0.03519515855085535,1
0.0352286009768805,1
0.03588745527502697,1
0.03652388479045725,1
0.03712047545433334,1
0.03737404540163285,1
0.038005193688875,1
0.038064294087850364,1
0.03859613963924976,1
0.03865898709666721,1
0.03876991703863827,1
0.038964134108733776,1
0.03917874699132352,1
0.03934861009034574,1
0.03941955954634544,1
0.04025823973007559,1
0.040921029798965426,1
0.04144688612210036,1
0.041539132230278504,1
0.041712249617590985,1
0.0419355672133892,1
0.04250545017049169,1
0.04273120212459573,1
0.04431877210105188,1
0.04509484165184098,1
0.04552272067074667,1
0.046653603495867516,1
0.04702472438043373,1
0.0474770234029632,1
0.04776036155595286,1
0.05046285048889672,1
0.05114295359020286,1
0.05237623595766964,1
0.05280515396697657,1
0.05281038995092825,1
0.053368698059856806,1
0.05496310697051342,1
0.05655162050792376,1
0.05697943354753615,1
0.0585330224127303,1
0.05885326590533824,1
0.06054793079947082,1
0.060739943494712796,1
0.060768990267568795,1
0.060879920209539855,1
0.06121690543258363,1
0.06192633837499597,1
0.062332050094466455,1
0.062501221435079,1
0.06289559418734662,1
0.063031032969867,1
0.06405634704965146,1
0.06432233047155703,1
0.06461545334139328,1
0.06468047455417193,1
0.06526924674918548,1
0.06534066305214684,1
0.06627056326127287,1
0.06646257595651484,1
0.06683355884696922,1
0.06751116220395337,1
0.0675312894514837,1
0.06770430257939208,1
0.06805786360341037,1
0.06838016203282833,1
0.06841600768602529,1
0.06876338453574374,1
0.07004770053823911,1
0.0701780274835766,1
0.07074380156007358,1
0.07201141868557007,1
0.07202811756256895,1
0.07223247815366804,1
0.0724113400654845,1
0.07317753252639236,1
0.07323379466575543,1
0.07375241451775404,1
0.07382474061613026,1
0.07416161592404477,1
0.0744945208559662,1
0.07622613942193848,1
0.07756027374798354,1
0.07773405114737204,1
0.07845945200384617,1
0.0785897789491838,1
0.07987409495167902,1
0.08020972786240671,1
0.08154471680220655,1
0.08188220447274802,1
0.08257336738965196,1
0.08385768339214719,1
0.0856177376046013,1
0.08607316304221296,1
0.08759282874056844,1
0.08803899092780867,1
0.08923276752753506,1
0.08947091330424026,1
0.08995646826781369,1
0.09124078427030906,1
0.0917745240596621,1
0.09179579550401494,1
0.09296830065938841,1
0.09306339369705216,1
0.09412142185647165,1
0.09474072118036549,1
0.09536429275594947,1
0.09596854447159307,1
0.09792197620110367,1
0.09911150563541411,1
0.09953890730620713,1
0.09970407760344657,1
0.0998440543182737,1
0.10056551552292936,1
0.10098959019908593,1
0.1014751451626595,1
0.10180095000850528,1
