abs_delta_theta_over_pi,count
0.0011524972164271307,1
0.0013095667363322108,1
0.0016381260778108792,1
0.001981943749876903,1
0.0022354056958670374,1
0.0029070096172735082,1
0.003345259723243588,1
0.0036200698276877825,1
0.0036438029953904595,2
0.00421657635360579,1
0.004346151956951841,1
0.0050728674005323035,1
0.005498649173378972,1
0.005580665419110625,1
0.006677832276331032,1
0.0072885067033335435,1
0.007506816100020229,1
0.008396416081805051,1
0.008688001097570253,1
0.00970598281813719,1
0.01261299243541077,1
0.01274256803875675,1
0.013895065255183952,1
0.014052134775089032,1
0.014510689555623775,1
0.015143969783060141,1
0.015180864818680999,1
0.015204631991516162,1
0.015698678903648972,1
0.01695914439236261,1
0.01811164160878981,1
0.018155393263566858,1
0.01848922950630373,1
0.0193424818990395,1
0.0197179648514293,1
0.020724635202170768,1
0.021799196258957317,1
0.021821802059391174,1
0.022376511179980005,1
0.022987185606982444,1
0.024397108060692042,1
0.02516706178263476,1
0.026020314175370676,1
0.026084207081260417,1
0.027295228757170237,1
0.02730411767796569,1
0.027402467478501658,1
0.02806615083113732,1
0.028613684414297832,1
0.029530634453037274,1
0.02966501788331362,1
0.029691554374304773,1
0.0297042769089482,1
0.03190392416071241,1
0.03287589417628086,1
0.033336258082247855,1
0.03341857076088543,1
0.03481093377798585,1
0.03612050051431813,1
0.036980061077638314,1
0.03701010049610281,1
0.037497875162606435,1
0.03752048096304014,1
0.038491438161417806,1
0.040865740686283736,1
0.04116428395843068,1
0.04135625245305465,1
0.04210657185845547,1
0.04250874966948171,1
0.04310114638215077,1
0.044175707438937326,1
0.0445095436816744,1
0.044516916596123036,1
0.04480898766637376,1
0.04674494937754123,1
0.047013193608599534,1
0.04717943925898799,1
0.048019863959341005,1
0.04815424738961735,1
0.04886306855307488,1
0.049248599304466574,1
0.05001556576950201,1
0.050389653085484314,1
0.05259385902771016,1
0.05267873998128722,1
0.05469769623567217,1
0.057139303894327885,1
0.058291801110754944,1
0.05931967722199746,1
0.059356572257618395,1
0.062212171294860265,1
0.06263795306770693,1
0.06266493694524106,1
0.06336466851128739,1
0.06490034264110808,1
0.06771082046823923,1
0.0677378288107703,1
0.07039637513932094,1
0.07103436914951183,1
0.07234393588584405,1
0.07404017813471139,1
0.07441566108710133,1
0.07450054204067853,1
0.07525094550311763,1
0.07610723655004428,1
0.07741680328637643,1
0.07768488184265449,1
0.07784580176392213,1
0.08008120745978901,1
0.08032381290365,1
0.09011433999075023,1
0.09219557139827833,1
0.0937581429861407,1
0.09563074205574569,1
0.09678323927217282,1
0.09740284669408378,1
0.09964805356380967,1
0.10112939122912466,1
0.10431874315331595,1
0.10472092096434205,1
0.10547124036974301,1
