step,takagi_r1,takagi_r2,takagi_r3,takagi_r4,takagi_r5,takagi_r6,takagi_r7,takagi_r8
13,0.270866975692441,0.26939051413719944,0.22831822479946165,0.22266941219310443,0.1886853621690248,0.18042956079719305,0.0799534461434145,2.4401413584439216e-09
14,0.27086697569244084,0.2693905141371998,0.2283182247994618,0.2226694121931046,0.18868536216902415,0.18042956079719227,0.07995344614341347,3.209311795558783e-09
15,0.27086697569244067,0.26939051413720005,0.22831822479946198,0.22266941219310463,0.18868536216902335,0.18042956079719139,0.07995344614341245,2.4344901997188632e-09
16,0.2708669756924405,0.26939051413720033,0.2283182247994623,0.22266941219310468,0.18868536216902257,0.18042956079719055,0.07995344614341138,1.2932888752719754e-09
17,0.2708669756924404,0.26939051413720067,0.2283182247994627,0.2226694121931047,0.18868536216902176,0.18042956079718958,0.0799534461434103,1.5872455424866094e-09
18,0.2708669756924402,0.269390514137201,0.2283182247994634,0.22266941219310474,0.18868536216902085,0.1804295607971887,0.07995344614340934,1.9290416610419363e-09
19,0.27086697569244017,0.26939051413720144,0.22831822479946418,0.22266941219310477,0.1886853621690199,0.1804295607971879,0.07995344614340855,1.3663611849359576e-09
20,0.27086697569244,0.2693905141372019,0.2283182247994652,0.2226694121931049,0.1886853621690188,0.1804295607971871,0.0799534461434079,1.6012833839095728e-09
21,0.27086697569243984,0.2693905141372025,0.2283182247994663,0.222669412193105,0.18868536216901752,0.18042956079718644,0.07995344614340741,2.1147202015431364e-09
22,0.2708669756924397,0.26939051413720316,0.2283182247994676,0.22266941219310513,0.18868536216901607,0.18042956079718575,0.079953446143407,1.328219752831621e-09
23,0.2708669756924396,0.2693905141372039,0.22831822479946906,0.2226694121931053,0.18868536216901446,0.18042956079718508,0.07995344614340677,2.573671890545919e-09
24,0.2708669756924395,0.26939051413720466,0.22831822479947067,0.22266941219310546,0.1886853621690127,0.18042956079718436,0.07995344614340641,1.5068844135119486e-09
25,0.27086697569243945,0.26939051413720544,0.22831822479947245,0.22266941219310554,0.18868536216901072,0.1804295607971835,0.07995344614340578,2.618560782557995e-09
26,0.2708669756924394,0.26939051413720627,0.22831822479947447,0.2226694121931057,0.1886853621690086,0.18042956079718253,0.079953446143405,1.7039948156015422e-09
27,0.27086697569243934,0.26939051413720716,0.2283182247994766,0.22266941219310576,0.18868536216900614,0.18042956079718142,0.07995344614340387,1.0686544980284702e-09
28,0.2708669756924393,0.26939051413720805,0.2283182247994789,0.22266941219310585,0.18868536216900336,0.18042956079718012,0.07995344614340238,1.548060554995711e-09
29,0.2708669756924393,0.26939051413720905,0.22831822479948138,0.22266941219310588,0.18868536216900034,0.18042956079717876,0.07995344614340072,3.1535584014798682e-09
30,0.27086697569243917,0.2693905141372101,0.22831822479948405,0.22266941219310601,0.1886853621689968,0.18042956079717723,0.07995344614339868,1.787652252122141e-09
31,0.27086697569243906,0.26939051413721127,0.22831822479948685,0.22266941219310604,0.18868536216899276,0.1804295607971757,0.07995344614339639,1.5540839800929522e-09
32,0.27086697569243884,0.2693905141372125,0.2283182247994899,0.2226694121931062,0.18868536216898832,0.18042956079717404,0.07995344614339384,1.441775999668244e-09
33,0.27086697569243856,0.2693905141372138,0.22831822479949332,0.2226694121931063,0.18868536216898335,0.1804295607971723,0.07995344614339102,3.279123759042696e-09
34,0.27086697569243834,0.26939051413721526,0.2283182247994971,0.22266941219310638,0.1886853621689778,0.1804295607971705,0.07995344614338784,1.4541519029912855e-09
35,0.2708669756924381,0.2693905141372169,0.22831822479950137,0.22266941219310646,0.1886853621689716,0.18042956079716865,0.07995344614338411,3.1457476627688437e-09
36,0.27086697569243784,0.26939051413721843,0.22831822479950623,0.22266941219310646,0.18868536216896487,0.1804295607971667,0.07995344614337986,2.1374096874039996e-09
37,0.2708669756924376,0.2693905141372202,0.22831822479951164,0.2226694121931065,0.18868536216895743,0.18042956079716477,0.07995344614337516,2.1505262132630496e-09
38,0.2708669756924374,0.2693905141372221,0.22831822479951774,0.22266941219310635,0.18868536216894907,0.18042956079716266,0.0799534461433698,2.0412160794303596e-09
39,0.2708669756924372,0.26939051413722415,0.22831822479952465,0.2226694121931063,0.18868536216893994,0.18042956079716066,0.07995344614336397,2.506697815911255e-09
40,0.2708669756924369,0.2693905141372263,0.22831822479953237,0.22266941219310626,0.18868536216892967,0.18042956079715866,0.07995344614335738,2.353224975906628e-09
41,0.2708669756924367,0.26939051413722875,0.2283182247995409,0.22266941219310613,0.18868536216891824,0.1804295607971568,0.0799534461433501,2.7122005538668084e-09
42,0.2708669756924364,0.26939051413723136,0.22831822479955036,0.22266941219310607,0.18868536216890547,0.18042956079715494,0.07995344614334207,1.6850315262979554e-09
43,0.27086697569243606,0.2693905141372342,0.2283182247995609,0.22266941219310596,0.1886853621688912,0.18042956079715314,0.07995344614333294,2.1913771261088177e-09
44,0.2708669756924358,0.2693905141372373,0.22831822479957253,0.22266941219310585,0.1886853621688754,0.1804295607971515,0.07995344614332257,2.1661946878989025e-09
45,0.2708669756924354,0.2693905141372406,0.22831822479958544,0.22266941219310563,0.1886853621688578,0.18042956079714983,0.07995344614331082,3.124757896993908e-09
46,0.27086697569243506,0.2693905141372441,0.22831822479959982,0.22266941219310538,0.1886853621688382,0.18042956079714817,0.07995344614329739,2.6966940888963094e-09
47,0.2708669756924348,0.26939051413724785,0.22831822479961572,0.22266941219310496,0.18868536216881646,0.18042956079714664,0.07995344614328206,1.9522613614770955e-09
48,0.27086697569243445,0.26939051413725196,0.22831822479963343,0.2226694121931045,0.1886853621687923,0.18042956079714526,0.07995344614326447,1.1634453423397024e-09
49,0.27086697569243406,0.26939051413725623,0.22831822479965305,0.22266941219310388,0.18868536216876539,0.180429560797144,0.07995344614324458,2.444037195723719e-09
50,0.2708669756924337,0.2693905141372609,0.22831822479967476,0.22266941219310316,0.18868536216873544,0.18042956079714315,0.07995344614322213,2.269264329866543e-09
51,0.2708669756924332,0.2693905141372659,0.22831822479969885,0.22266941219310232,0.18868536216870213,0.18042956079714267,0.07995344614319665,1.94741573182872e-09
52,0.27086697569243257,0.2693905141372712,0.22831822479972555,0.2226694121931014,0.18868536216866494,0.18042956079714262,0.07995344614316797,1.5728419450631908e-09
53,0.27086697569243195,0.269390514137277,0.22831822479975517,0.2226694121931003,0.18868536216862364,0.18042956079714326,0.07995344614313572,2.0129394039452376e-09
54,0.27086697569243123,0.26939051413728327,0.22831822479978806,0.22266941219309894,0.18868536216857767,0.18042956079714464,0.07995344614309935,1.8223712894144167e-09
55,0.27086697569243046,0.2693905141372899,0.22831822479982467,0.22266941219309738,0.18868536216852652,0.1804295607971469,0.07995344614305834,2.3410749530319734e-09
56,0.27086697569242957,0.2693905141372971,0.2283182247998654,0.22266941219309558,0.18868536216846973,0.18042956079715008,0.07995344614301197,2.9117108300125742e-09
57,0.27086697569242874,0.2693905141373047,0.22831822479991074,0.22266941219309344,0.18868536216840656,0.18042956079715453,0.07995344614295977,2.3596547455921395e-09
58,0.2708669756924278,0.26939051413731285,0.22831822479996117,0.22266941219309086,0.18868536216833634,0.18042956079716035,0.07995344614290083,1.945210385108599e-09
59,0.27086697569242685,0.2693905141373216,0.22831822480001732,0.22266941219308795,0.18868536216825824,0.18042956079716774,0.07995344614283446,1.6764585756741482e-09
60,0.27086697569242574,0.26939051413733095,0.22831822480007963,0.22266941219308456,0.18868536216817136,0.1804295607971772,0.07995344614275972,1.6939542708859695e-09
61,0.2708669756924246,0.269390514137341,0.22831822480014896,0.22266941219308065,0.1886853621680747,0.1804295607971889,0.07995344614267556,1.87787622154724e-09
62,0.27086697569242335,0.26939051413735177,0.228318224800226,0.22266941219307618,0.18868536216796708,0.18042956079720318,0.07995344614258086,1.897041442554542e-09
63,0.27086697569242196,0.26939051413736326,0.22831822480031153,0.22266941219307113,0.18868536216784723,0.18042956079722056,0.07995344614247438,1.4631313137480965e-09
64,0.2708669756924204,0.2693905141373756,0.22831822480040662,0.2226694121930653,0.18868536216771392,0.18042956079724146,0.0799534461423545,1.2207087697332838e-09
65,0.2708669756924188,0.26939051413738874,0.2283182248005123,0.2226694121930586,0.18868536216756548,0.18042956079726638,0.07995344614221957,9.01262506318315e-10
66,0.27086697569241697,0.26939051413740267,0.22831822480062977,0.22266941219305095,0.1886853621674004,0.18042956079729586,0.07995344614206767,2.0561039794984613e-09
67,0.270866975692415,0.2693905141374176,0.22831822480076036,0.22266941219304218,0.1886853621672167,0.18042956079733063,0.07995344614189656,2.833861127966568e-09
68,0.2708669756924129,0.26939051413743337,0.22831822480090552,0.22266941219303213,0.1886853621670122,0.18042956079737144,0.07995344614170401,2.4487289358983984e-09
69,0.27086697569241075,0.26939051413745013,0.22831822480106687,0.22266941219302055,0.1886853621667848,0.18042956079741926,0.07995344614148732,1.8209551214022348e-09
70,0.27086697569240825,0.26939051413746795,0.22831822480124614,0.22266941219300732,0.18868536216653156,0.18042956079747496,0.07995344614124365,6.402806033214819e-10
71,0.2708669756924056,0.2693905141374869,0.2283182248014456,0.22266941219299236,0.18868536216624981,0.18042956079753994,0.07995344614096969,1.5425086896071443e-09
72,0.27086697569240265,0.2693905141375069,0.22831822480166722,0.22266941219297526,0.18868536216593618,0.18042956079761538,0.07995344614066181,2.6155857120281838e-09
73,0.2708669756923994,0.2693905141375282,0.22831822480191358,0.22266941219295588,0.18868536216558698,0.18042956079770275,0.07995344614031576,1.4801665826427032e-09
74,0.2708669756923959,0.26939051413755066,0.22831822480218744,0.22266941219293387,0.18868536216519835,0.18042956079780376,0.07995344613992698,1.7723069632405396e-09
75,0.270866975692392,0.26939051413757437,0.22831822480249203,0.22266941219290887,0.18868536216476572,0.1804295607979203,0.07995344613948999,1.7206875502854036e-09
76,0.27086697569238777,0.2693905141375994,0.22831822480283065,0.22266941219288058,0.18868536216428416,0.1804295607980545,0.07995344613899896,2.080300252204597e-09
77,0.2708669756923831,0.2693905141376257,0.22831822480320718,0.22266941219284836,0.18868536216374815,0.18042956079820865,0.07995344613844733,3.0003353899564385e-09
78,0.27086697569237816,0.26939051413765336,0.22831822480362593,0.2226694121928119,0.18868536216315146,0.1804295607983855,0.07995344613782746,2.251800522317899e-09
79,0.2708669756923728,0.2693905141376823,0.22831822480409159,0.2226694121927706,0.18868536216248727,0.18042956079858816,0.0799534461371311,2.170393521287779e-09
80,0.27086697569236684,0.2693905141377125,0.22831822480460945,0.22266941219272385,0.18868536216174786,0.18042956079881997,0.07995344613634894,2.5642847799750613e-09
81,0.2708669756923604,0.269390514137744,0.2283182248051852,0.222669412192671,0.18868536216092463,0.180429560799085,0.07995344613547062,2.962599890640649e-09
82,0.2708669756923533,0.26939051413777687,0.22831822480582545,0.22266941219261122,0.18868536216000803,0.1804295607993876,0.07995344613448432,1.5203487881030085e-09
83,0.27086697569234564,0.2693905141378109,0.2283182248065375,0.22266941219254383,0.1886853621589876,0.18042956079973277,0.07995344613337692,2.547513161090252e-09
84,0.27086697569233714,0.2693905141378462,0.22831822480732922,0.22266941219246772,0.18868536215785137,0.18042956080012604,0.0799534461321337,2.471771245449471e-09
85,0.2708669756923278,0.2693905141378825,0.22831822480820962,0.22266941219238182,0.1886853621565861,0.18042956080057374,0.07995344613073795,1.7279302389569166e-09
86,0.27086697569231766,0.2693905141379198,0.2283182248091887,0.22266941219228487,0.18868536215517734,0.1804295608010829,0.07995344612917119,1.4817546754287505e-09
87,0.2708669756923066,0.26939051413795784,0.22831822481027766,0.22266941219217562,0.18868536215360876,0.1804295608016615,0.07995344612741247,2.7908156809209555e-09
88,0.27086697569229445,0.2693905141379965,0.2283182248114887,0.22266941219205236,0.18868536215186216,0.18042956080231856,0.07995344612543837,2.6310807286918355e-09
89,0.27086697569228113,0.26939051413803544,0.2283182248128356,0.22266941219191344,0.1886853621499174,0.1804295608030641,0.07995344612322275,2.2854595355361224e-09
90,0.2708669756922666,0.26939051413807436,0.22831822481433356,0.22266941219175695,0.1886853621477517,0.1804295608039095,0.07995344612073632,1.5554883301324475e-09
91,0.2708669756922506,0.269390514138113,0.22831822481599962,0.22266941219158068,0.18868536214534012,0.1804295608048676,0.0799534461179462,1.7300249037580698e-09
92,0.27086697569223295,0.2693905141381509,0.2283182248178527,0.22266941219138237,0.1886853621426545,0.18042956080595274,0.07995344611481552,2.790984165983887e-09
93,0.27086697569221363,0.26939051413818754,0.2283182248199137,0.22266941219115918,0.18868536213966366,0.1804295608071811,0.07995344611130295,2.8190656460186214e-09
94,0.2708669756921923,0.2693905141382223,0.22831822482220604,0.22266941219090816,0.1886853621363328,0.18042956080857087,0.07995344610736214,1.2957536870734094e-09
95,0.2708669756921688,0.2693905141382545,0.22831822482475572,0.22266941219062586,0.18868536213262327,0.1804295608101424,0.07995344610294118,2.6633284167302242e-09
96,0.27086697569214296,0.26939051413828335,0.2283182248275918,0.2226694121903085,0.18868536212849193,0.1804295608119186,0.07995344609798184,1.9937853311104694e-09
97,0.2708669756921145,0.2693905141383078,0.22831822483074632,0.22266941218995182,0.18868536212389062,0.18042956081392517,0.07995344609241864,2.105714701450672e-09
98,0.2708669756920831,0.2693905141383268,0.22831822483425526,0.22266941218955097,0.188685362118766,0.18042956081619094,0.07995344608617837,1.7690507707769438e-09
99,0.2708669756920485,0.26939051413833903,0.22831822483815845,0.22266941218910066,0.18868536211305822,0.1804295608187483,0.07995344607917917,2.377399776422378e-09
100,0.27086697569201035,0.2693905141383429,0.22831822484250028,0.22266941218859487,0.18868536210670092,0.18042956082163375,0.07995344607132894,3.311828982766327e-09
101,0.27086697569196816,0.2693905141383368,0.22831822484733,0.22266941218802683,0.1886853620996199,0.18042956082488806,0.07995344606252482,2.461992844270943e-09
102,0.2708669756919216,0.26939051413831877,0.22831822485270256,0.22266941218738923,0.1886853620917326,0.18042956082855705,0.07995344605265149,2.550586989960397e-09
103,0.27086697569187007,0.2693905141382866,0.22831822485867906,0.22266941218667355,0.1886853620829471,0.18042956083269235,0.07995344604157939,1.973726812668379e-09
104,0.270866975691813,0.26939051413823756,0.22831822486532743,0.2226694121858705,0.1886853620731608,0.18042956083735148,0.0799534460291637,1.8978477009208217e-09
105,0.27086697569174983,0.26939051413816884,0.22831822487272338,0.2226694121849695,0.18868536206225958,0.1804295608425993,0.07995344601524204,2.5827853182725683e-09
106,0.2708669756916798,0.26939051413807713,0.22831822488095097,0.2226694121839587,0.18868536205011607,0.18042956084850828,0.07995344599963213,1.7966997723053687e-09
107,0.27086697569160206,0.26939051413795834,0.22831822489010395,0.2226694121828251,0.18868536203658853,0.18042956085515977,0.0799534459821301,2.5474238565973418e-09
108,0.2708669756915159,0.2693905141378084,0.2283182249002865,0.22266941218155384,0.1886853620215189,0.18042956086264508,0.0799534459625071,2.3309354808542666e-09
109,0.27086697569142026,0.2693905141376222,0.2283182249116147,0.2226694121801285,0.18868536200473116,0.18042956087106635,0.07995344594050717,1.1947923207263435e-09
110,0.2708669756913141,0.26939051413739423,0.2283182249242174,0.2226694121785306,0.18868536198602887,0.18042956088053827,0.07995344591584302,1.8322715100811138e-09
111,0.27086697569119605,0.26939051413711806,0.22831822493823836,0.22266941217673955,0.18868536196519353,0.18042956089118936,0.07995344588819303,1.5368476494205883e-09
112,0.2708669756910648,0.26939051413678655,0.22831822495383722,0.2226694121747323,0.1886853619419811,0.18042956090316362,0.07995344585719705,1.1558878388051934e-09
113,0.2708669756909187,0.2693905141363917,0.2283182249711918,0.2226694121724832,0.18868536191611998,0.18042956091662243,0.07995344582245112,5.685638589829674e-10
114,0.2708669756907561,0.26939051413592424,0.2283182249904998,0.22266941216996333,0.18868536188730733,0.18042956093174656,0.07995344578350287,1.197715953567824e-09
115,0.27086697569057483,0.2693905141353739,0.22831822501198157,0.22266941216714053,0.18868536185520574,0.18042956094873858,0.07995344573984547,2.787364368556865e-09
116,0.2708669756903729,0.2693905141347291,0.22831822503588192,0.22266941216397873,0.18868536181943912,0.18042956096782534,0.07995344569091074,3.0688936868152718e-09
117,0.27086697569014767,0.2693905141339766,0.22831822506247348,0.22266941216043776,0.18868536177958828,0.1804295609892609,0.0799534456360626,1.64164472227542e-09
118,0.2708669756898964,0.2693905141331018,0.2283182250920597,0.2226694121564725,0.18868536173518596,0.18042956101332988,0.07995344557458765,2.5076917352244646e-09
119,0.270866975689616,0.2693905141320879,0.22831822512497812,0.22266941215203262,0.18868536168571146,0.18042956104035096,0.07995344550568743,2.230436167689942e-09
120,0.27086697568930285,0.26939051413091636,0.2283182251616044,0.22266941214706176,0.1886853616305843,0.18042956107068106,0.07995344542846673,1.6324235741920343e-09
121,0.2708669756889531,0.2693905141295663,0.22831822520235664,0.2226694121414971,0.18868536156915772,0.1804295611047198,0.07995344534192314,2.3579152271203904e-09
122,0.2708669756885623,0.2693905141280142,0.22831822524770004,0.22266941213526842,0.18868536150071033,0.18042956114291467,0.07995344524493325,1.918485792128886e-09
123,0.27086697568812523,0.26939051412623366,0.22831822529815227,0.22266941212829705,0.18868536142443845,0.18042956118576658,0.07995344513623891,2.2841989787372877e-09
124,0.27086697568763646,0.2693905141241953,0.22831822535428947,0.2226694121204953,0.18868536133944608,0.18042956123383638,0.0799534450144302,2.4734319665357693e-09
125,0.2708669756870894,0.2693905141218658,0.22831822541675292,0.22266941211176502,0.18868536124473442,0.1804295612877517,0.0799534448779282,1.8790635788576828e-09
126,0.2708669756864771,0.26939051411920845,0.22831822548625602,0.22266941210199662,0.18868536113919013,0.18042956134821514,0.07995344472496317,2.0496166145269992e-09
127,0.2708669756857915,0.2693905141161815,0.22831822556359296,0.22266941209106747,0.1886853610215722,0.18042956141601307,0.07995344455355335,2.140105225624205e-09
128,0.2708669756850236,0.26939051411273884,0.2283182256496475,0.22266941207884072,0.18868536089049723,0.18042956149202552,0.07995344436147812,3.4616502221929465e-09
129,0.2708669756841632,0.2693905141088284,0.228318225745403,0.22266941206516333,0.18868536074442288,0.1804295615772373,0.07995344414624993,2.0486042493877344e-09
130,0.27086697568319895,0.2693905141043925,0.2283182258519541,0.22266941204986448,0.1886853605816301,0.18042956167275045,0.07995344390508252,2.630074687335012e-09
131,0.2708669756821179,0.2693905140993665,0.22831822597051896,0.22266941203275314,0.18868536040020223,0.18042956177979805,0.07995344363485396,6.480679328984366e-10
132,0.27086697568090573,0.26939051409367815,0.22831822610245306,0.22266941201361604,0.18868536019800256,0.1804295618997599,0.07995344333206783,2.009070812028717e-09
133,0.270866975679546,0.2693905140872469,0.22831822624926515,0.22266941199221482,0.18868535997264904,0.18042956203417973,0.07995344299280696,1.463924235852387e-09
134,0.2708669756780205,0.2693905140799831,0.2283182264126342,0.22266941196828333,0.18868535972148592,0.18042956218478448,0.07995344261268328,5.88301395760455e-10
135,0.2708669756763086,0.2693905140717867,0.228318226594429,0.2226694119415241,0.18868535944155268,0.1804295623535064,0.0799534421867818,1.4216816076792316e-09
136,0.27086697567438706,0.2693905140625461,0.22831822679672906,0.22266941191160494,0.18868535912954834,0.1804295625425067,0.07995344170959608,3.317476514502055e-09
137,0.2708669756722299,0.2693905140521372,0.22831822702184915,0.22266941187815475,0.18868535878179285,0.18042956275420316,0.07995344117495849,2.6485714958634717e-09
138,0.2708669756698078,0.2693905140404217,0.22831822727236514,0.22266941184075903,0.1886853583941834,0.1804295629913,0.07995344057596002,8.510233961869754e-10
139,0.27086697566708756,0.2693905140272457,0.22831822755114412,0.22266941179895472,0.18868535796214508,0.180429563256822,0.07995343990486119,2.203003039850864e-09
140,0.27086697566403223,0.26939051401243796,0.22831822786137682,0.22266941175222468,0.18868535748057755,0.18042956355415227,0.07995343915299291,7.630193239271594e-10
141,0.2708669756605999,0.26939051399580816,0.2283182282066145,0.22266941169999144,0.18868535694379399,0.18042956388707454,0.07995343831064425,2.612590925082122e-09
142,0.27086697565674367,0.2693905139771448,0.2283182285908097,0.22266941164160975,0.18868535634545333,0.18042956425982046,0.07995343736693786,2.9389554876300663e-09
143,0.2708669756524106,0.26939051395621266,0.22831822901836116,0.22266941157635925,0.18868535567848554,0.1804295646771223,0.07995343630968928,3.0797165658505424e-09
144,0.270866975647541,0.2693905139327507,0.22831822949416494,0.22266941150343542,0.18868535493500738,0.1804295651442723,0.07995343512525045,2.6234308840645448e-09
145,0.270866975642068,0.26939051390646884,0.22831823002367008,0.22266941142193972,0.1886853541062284,0.18042956566718843,0.0799534337983335,2.37499067985925e-09
146,0.2708669756359164,0.26939051387704543,0.22831823061294135,0.2226694113308686,0.18868535318234717,0.18042956625248818,0.07995343231181426,2.2609980802102475e-09
147,0.27086697562900125,0.2693905138441233,0.22831823126872883,0.2226694112291015,0.18868535215243395,0.18042956690757103,0.07995343064651139,2.675699559762524e-09
148,0.27086697562122736,0.26939051380730644,0.22831823199854537,0.22266941111538716,0.18868535100430148,0.18042956764071072,0.07995342878093951,1.6142644495530147e-09
149,0.2708669756124875,0.2693905137661558,0.22831823281075284,0.22266941098832796,0.1886853497243593,0.18042956846115796,0.07995342669103243,1.8888787932339817e-09
150,0.2708669756026612,0.26939051372018463,0.22831823371465798,0.22266941084636374,0.18868534829745268,0.1804295693792561,0.07995342434983316,3.398129551349364e-09
151,0.2708669755916129,0.26939051366885375,0.2283182347206194,0.22266941068775192,0.1886853467066817,0.18042957040656904,0.07995342172714741,1.4792627033816603e-09
152,0.27086697557919015,0.2693905136115661,0.2283182358401665,0.2226694105105469,0.1886853449332003,0.18042957155602554,0.07995341878915371,1.976121120821302e-09
153,0.2708669755652217,0.26939051354766036,0.2283182370861317,0.22266941031257623,0.188685342955992,0.18042957284207972,0.07995341549796914,2.2757449963487497e-09
154,0.27086697554951483,0.2693905134764049,0.22831823847279786,0.22266941009141414,0.18868534075161925,0.18042957428089068,0.07995341181116061,1.7231730761597574e-09
155,0.2708669755318531,0.26939051339699016,0.22831824001606216,0.22266940984435218,0.18868533829394427,0.18042957589052303,0.07995340768119898,1.681942269697808e-09
156,0.2708669755119931,0.2693905133085206,0.22831824173361917,0.22266940956836612,0.18868533555381764,0.18042957769117118,0.07995340305484723,3.5955787324121435e-09
157,0.2708669754896615,0.2693905132100063,0.22831824364516334,0.2226694092600793,0.18868533249873087,0.1804295797054101,0.07995339787247449,2.2663225193816822e-09
158,0.2708669754645511,0.26939051310035306,0.22831824577261584,0.2226694089157218,0.18868532909242838,0.18042958195847514,0.07995339206728913,2.2396719844808176e-09
159,0.27086697543631677,0.26939051297835187,0.22831824814037602,0.22266940853108438,0.1886853252944756,0.1804295844785751,0.07995338556447781,1.3415087471763272e-09
160,0.270866975404571,0.2693905128426675,0.22831825077560164,0.22266940810146718,0.18868532105977615,0.18042958729724193,0.07995337828024368,2.730530867892462e-09
161,0.2708669753688786,0.2693905126918256,0.22831825370852113,0.22266940762162324,0.18868531633803365,0.18042959044972176,0.07995337012072663,2.544921224178645e-09
162,0.270866975328751,0.269390512524199,0.22831825697278085,0.2226694070856945,0.18868531107315184,0.18042959397541136,0.07995336098079531,2.1823589129786486e-09
163,0.27086697528363984,0.26939051233799216,0.22831826060583132,0.2226694064871404,0.18868530520256394,0.1804295979183463,0.07995335074269405,2.911062245217726e-09
164,0.2708669752329296,0.26939051213122467,0.22831826464935806,0.22266940581865902,0.18868529865648595,0.18042960232774644,0.07995333927452629,1.5130934164023214e-09
165,0.27086697517593,0.26939051190171287,0.22831826914976033,0.22266940507209815,0.18868529135708312,0.1804296072586253,0.07995332642855771,2.062502312244114e-09
166,0.2708669751118668,0.2693905116470497,0.22831827415868444,0.22266940423835627,0.18868528321753947,0.18042961277247105,0.07995331203931348,7.929668611720741e-10
167,0.27086697503987184,0.2693905113645825,0.22831827973361743,0.22266940330727233,0.18868527414102024,0.18042961893800744,0.079953295921449,2.085123505153523e-09
168,0.2708669749589723,0.2693905110513893,0.22831828593854778,0.22266940226750215,0.18868526401951438,0.1804296258320445,0.07995327786736359,2.0076862679562094e-09
169,0.2708669748680784,0.2693905107042522,0.22831829284470107,0.22266940110638112,0.18868525273254275,0.1804296335404286,0.07995325764452853,2.261631980431391e-09
170,0.27086697476596966,0.26939051031962824,0.22831830053135857,0.2226693998097699,0.1886852401457168,0.18042964215910443,0.07995323499249372,1.8509620125683779e-09
171,0.27086697465127985,0.2693905098936178,0.22831830908676912,0.22266939836188349,0.1886852261091312,0.18042965179530152,0.07995320961953543,2.309833142960686e-09
172,0.2708669745224809,0.2693905094219301,0.2283183186091635,0.22266939674509914,0.18868521045556905,0.18042966256886037,0.0799531811989016,1.5815270048801082e-09
173,0.27086697437786406,0.2693905088998447,0.22831832920788406,0.22266939493974267,0.18868519299850114,0.18042967461371415,0.07995314936460632,1.709097460885342e-09
174,0.2708669742155201,0.2693905083221697,0.2283183410046423,0.22266939292384919,0.18868517352985184,0.18042968807954432,0.07995311370671879,2.1302449954903774e-09
175,0.2708669740333173,0.26939050768319583,0.22831835413491833,0.22266939067289684,0.18868515181750736,0.1804297031336308,0.07995307376608797,2.6478689985205804e-09
176,0.27086697382887714,0.26939050697664596,0.22831836874951963,0.2226693881595086,0.1886851276025353,0.1804297199629195,0.07995302902843282,2.5666895378928823e-09
177,0.27086697359954853,0.2693905061956194,0.22831838501631538,0.22266938535311967,0.18868510059608232,0.1804297387763325,0.07995297891772465,3.0010890717148288e-09
178,0.2708669733423789,0.2693905053325305,0.22831840312216783,0.222669382219606,0.18868507047591193,0.1804297598073496,0.07995292278877328,3.651510213013614e-09
179,0.27086697305408425,0.2693905043790411,0.22831842327508214,0.22266937872086937,0.18868503688254212,0.18042978331689316,0.07995285991892565,2.907609587585747e-09
180,0.27086697273101557,0.26939050332598563,0.22831844570659968,0.22266937481437374,0.18868499941493483,0.18042980959655147,0.07995278949876668,2.554009477022052e-09
