class_id,count,a2n,b2n,abn,theta_over_pi_mod1,edges
0,1,0.8937284999952534,0.10627150000474657,-0.30818479568513385,0.8943013756181409,1-2
1,1,0.0011597687043549936,0.9988402312956449,-0.034035623116190954,0.5108422596262717,1-3
2,1,0.7053116540675651,0.29468834593243476,0.4559025386023206,0.1826555665047845,1-4
3,1,0.0758376740374,0.9241623259626001,0.26473821264410824,0.41119420606246215,1-5
4,1,0.810910666342586,0.18908933365741404,-0.3915795673351831,0.8568035004555347,1-6
5,1,0.1515864276079967,0.8484135723920033,0.35861955129780954,0.3727027679010443,1-7
6,1,0.8614653092448457,0.13853469075515423,-0.3454603164077287,0.878602696714492,1-8
7,1,0.6281757404827966,0.3718242595172035,0.4832918161439182,0.20873977358604495,2-3
8,1,0.9903724266675117,0.00962757333248828,-0.09764672633640024,0.9687170367052423,2-4
9,1,0.006743058778270104,0.9932569412217299,0.08183880458916112,0.47383215913016896,2-5
10,1,0.0031138160622171565,0.9968861839377828,0.05571463193585537,0.482228575211974,2-6
11,1,0.0033193039825981916,0.9966806960174018,-0.057517703393557884,0.518349075726292,2-7
12,1,0.9745471540313532,0.02545284596864683,-0.15749602725384274,0.9489990718538129,2-8
13,1,0.9373463916565201,0.06265360834347986,-0.24233888195050682,0.9194684374007757,3-4
14,1,0.9063090172170195,0.09369098278298055,-0.29139832279568767,0.900979207894472,3-5
15,1,0.9407069047261015,0.059293095273898436,-0.23617244573984247,0.9217038430966428,3-6
16,1,0.08448989199840978,0.9155101080015902,0.2781211069813056,0.40612133866192973,3-7
17,1,0.0018122852147985178,0.9981877147852014,0.042532350477004446,0.48644515156557977,3-8
18,1,0.009864303013542674,0.9901356969864574,0.09882812625765848,0.46833350995678996,4-5
19,1,0.009161510478430729,0.9908384895215692,0.09527632026996179,0.4694860071732171,4-6
20,1,0.8452715063055205,0.1547284936944796,-0.3616456648897053,0.8713141900111584,4-7
21,1,0.0026722078109104336,0.9973277921890896,0.051624288046671823,0.48353814194830613,4-8
22,1,0.853462063604891,0.14653793639510904,-0.35364469399691556,0.8749588937191014,5-6
23,1,0.9321564683339034,0.06784353166609661,-0.2514772094587658,0.9161231776775322,5-7
24,1,0.7156274150149741,0.2843725849850259,0.45111508276044165,0.17903549667709676,5-8
25,1,0.7109729059371152,0.28902709406288496,0.453310525975792,0.18067362275490764,6-7
26,1,0.17167213284866042,0.8283278671513395,0.37709522889033253,0.36401476680347417,6-8
27,1,0.7722034958344582,0.22779650416554162,-0.41941060651287776,0.8416226356368536,7-8
