edge_index,i,j,theta_deg,a_Re,b_Im,abs_z
0,0,1,0.0,0.2852348974016145,0.0,0.2852348974016145
1,0,2,45.0,0.10084576509186538,0.10084576509186538,0.14261744870080725
2,0,3,90.0,1.746560020540055e-17,0.2852348974016145,0.2852348974016145
3,0,4,135.0,-0.10084576509186538,0.10084576509186538,0.14261744870080725
4,0,5,135.0,-0.10084576509186538,0.10084576509186538,0.14261744870080725
5,0,6,90.0,1.746560020540055e-17,0.2852348974016145,0.2852348974016145
6,0,7,45.0,0.10084576509186538,0.10084576509186538,0.14261744870080725
7,0,8,0.0,0.2852348974016145,0.0,0.2852348974016145
8,1,2,0.0,0.2852348974016145,0.0,0.2852348974016145
9,1,3,45.0,0.10084576509186538,0.10084576509186538,0.14261744870080725
10,1,4,90.0,1.746560020540055e-17,0.2852348974016145,0.2852348974016145
11,1,5,135.0,-0.10084576509186538,0.10084576509186538,0.14261744870080725
12,1,6,135.0,-0.10084576509186538,0.10084576509186538,0.14261744870080725
13,1,7,90.0,1.746560020540055e-17,0.2852348974016145,0.2852348974016145
14,1,8,45.0,0.10084576509186538,0.10084576509186538,0.14261744870080725
15,2,3,0.0,0.2852348974016145,0.0,0.2852348974016145
16,2,4,45.0,0.10084576509186538,0.10084576509186538,0.14261744870080725
17,2,5,90.0,1.746560020540055e-17,0.2852348974016145,0.2852348974016145
18,2,6,135.0,-0.10084576509186538,0.10084576509186538,0.14261744870080725
19,2,7,135.0,-0.10084576509186538,0.10084576509186538,0.14261744870080725
20,2,8,90.0,1.746560020540055e-17,0.2852348974016145,0.2852348974016145
21,3,4,0.0,0.2852348974016145,0.0,0.2852348974016145
22,3,5,45.0,0.10084576509186538,0.10084576509186538,0.14261744870080725
23,3,6,90.0,1.746560020540055e-17,0.2852348974016145,0.2852348974016145
24,3,7,135.0,-0.10084576509186538,0.10084576509186538,0.14261744870080725
25,3,8,135.0,-0.10084576509186538,0.10084576509186538,0.14261744870080725
26,4,5,0.0,0.2852348974016145,0.0,0.2852348974016145
27,4,6,45.0,0.10084576509186538,0.10084576509186538,0.14261744870080725
28,4,7,90.0,1.746560020540055e-17,0.2852348974016145,0.2852348974016145
29,4,8,135.0,-0.10084576509186538,0.10084576509186538,0.14261744870080725
30,5,6,0.0,0.2852348974016145,0.0,0.2852348974016145
31,5,7,45.0,0.10084576509186538,0.10084576509186538,0.14261744870080725
32,5,8,90.0,1.746560020540055e-17,0.2852348974016145,0.2852348974016145
33,6,7,0.0,0.2852348974016145,0.0,0.2852348974016145
34,6,8,45.0,0.10084576509186538,0.10084576509186538,0.14261744870080725
35,7,8,0.0,0.2852348974016145,0.0,0.2852348974016145
