step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,3.121210216122564e-32,1.7050424038639517e-32,0.735294117647059,0.07130872435040364
25,4.9782792260860645e-29,2.7195147365935357e-29,0.7352941176470588,0.0713087243504043
50,1.04892587229115e-28,5.730030875613787e-29,0.7352941176470591,0.07130872435040451
75,1.802470312133339e-28,9.846463714677599e-29,0.7352941176470591,0.07130872435040417
100,2.085942541244922e-28,1.1395004625047703e-28,0.7352941176470584,0.07130872435040417
125,3.1181407518412552e-28,1.7033656290252077e-28,0.7352941176470593,0.07130872435040383
150,4.93050135726453e-28,2.6934148308947887e-28,0.7352941176470593,0.07130872435040335
200,1.3819611129607894e-27,7.549322650290475e-28,0.7352941176470598,0.07130872435040281
300,4.220335853404608e-27,2.305468421009238e-27,0.7352941176470593,0.07130872435040465
500,2.737586807841775e-26,1.495478121761138e-26,0.7352941176470563,0.07130872435040517
750,2.291376911448048e-25,1.25172433983226e-25,0.7352941176470521,0.07130872435040513
1000,1.132637305878844e-24,6.1873263926477745e-25,0.735294117647043,0.07130872435040601
1500,7.80177897403718e-24,4.2619250403565485e-24,0.7352941176470218,0.0713087243504063
2000,2.702483274327425e-23,1.4763019019547895e-23,0.7352941176470024,0.07130872435040672
3000,1.354271742743701e-22,7.398062251000466e-23,0.7352941176469815,0.0713087243504105
4000,4.4872862135579375e-22,2.4512970106504842e-22,0.7352941176469726,0.07130872435040934
5000,1.0260346015300834e-21,5.604981344750825e-22,0.7352941176469683,0.07130872435040557
7500,4.485231206476489e-21,2.4501744094894463e-21,0.7352941176469394,0.07130872435040841
10000,1.496689230935301e-20,8.176054887208134e-21,0.7352941176469155,0.07130872435040418
15000,1.0431872295003749e-19,5.698682044166789e-20,0.73529411764686,0.07130872435041923
20000,5.314743411875258e-19,2.903317064676351e-19,0.7352941176467953,0.07130872435043069
25000,2.3786928785294774e-18,1.2994229618743077e-18,0.7352941176466907,0.07130872435044112
30000,9.923223555134105e-18,5.420819417143047e-18,0.7352941176466437,0.07130872435045293
35000,3.9783224118069866e-17,2.1732622728670488e-17,0.7352941176465558,0.0713087243504381
40000,1.5542551738358273e-16,8.49052384914877e-17,0.735294117646538,0.07130872435045015
