edge_index,i,j,theta_deg,a_Re,b_Im,abs_z
102,9,13,217.81652916099998,-0.029903172964363126,-0.023209098902540352,0.03785316400519932
103,9,14,329.52977888314723,0.1930798429764037,-0.11359759013015411,0.2240183881898341
104,9,15,278.30063465440685,0.005428261962696804,-0.03720649803957314,0.037600392608381376
105,10,11,291.3434914680342,0.04676317737042585,-0.11967285859939913,0.1284849712734127
106,10,12,167.09473743959447,-0.21130071330562003,0.04841474992112528,0.21677633508616417
107,10,13,65.12735590967253,0.049885404927242624,0.10760340174587579,0.11860457702820455
108,10,14,17.32279314499117,0.23870123078849687,0.07445133824948076,0.25004255507229534
109,10,15,61.36915610546804,0.04836744679008352,0.08859865632682848,0.10094122949474622
110,11,12,355.217081097757,0.12930681121980114,-0.010819376333875565,0.1297586618769141
111,11,13,205.60386960299624,-0.23021709745697563,-0.11032066964646282,0.2552852563560195
112,11,14,75.93253079652528,0.02032558082017679,0.08111441918063408,0.0836222352887625
113,11,15,315.2390277188585,0.11282553404868803,-0.11188806377165499,0.1588978915780244
114,12,13,145.01930847913707,-0.15235499153865703,0.10660361546208375,0.18594723519410575
115,12,14,139.88222640213277,-0.07073174751351818,0.059599172003413116,0.09249346684933216
116,12,15,14.318271162702962,0.22520271893145097,0.05747994081890613,0.23242247785156894
117,13,14,316.94101840384036,0.09656567784308553,-0.0902349796888204,0.1321638441357409
118,13,15,253.38336315060786,-0.026113775639534726,-0.08750410542389983,0.09131756536498842
119,14,15,315.62589994535443,0.13729059876771954,-0.13432336575835013,0.19207153640935573
