edge_index,i,j,theta_deg,a_Re,b_Im,abs_z
0,0,1,64.39986771225242,0.08653802222485028,0.18061771538291943,0.20027877671069885
1,0,2,151.1488152969519,-0.17541936578560274,0.09664178448299651,0.2002787767105667
2,0,3,227.7194295988167,-0.1347398819141767,-0.14817811114170448,0.2002787767082913
3,0,4,238.546645359867,-0.10450631575418823,-0.17085086587680925,0.20027877671727864
4,0,5,355.7613652213194,0.19973098735757963,-0.014802739306936217,0.200278776713417
5,0,6,118.11163184301772,-0.0943695481783591,0.1766521349305194,0.2002787767061155
6,0,7,318.4512504945933,0.14988696747009755,-0.13283631047826258,0.2002787767060191
7,0,8,65.81777089153273,0.08204222021173818,0.18270375613415252,0.20027877671585478
8,0,9,66.72428378072756,0.0791414003762867,0.1839788769082952,0.20027877671375305
9,0,10,344.7823811758292,0.19325616642628002,-0.052570357974480196,0.20027877670723634
10,0,11,332.69368155405334,0.17796104137266416,-0.09187739739987758,0.20027877670741379
11,1,2,79.0003178373644,0.03821390158257218,0.1965993034719219,0.20027877670838554
12,1,3,145.84984217057703,-0.1657445516732432,0.11242923104727348,0.20027877671696914
13,1,4,164.06767487748252,-0.19258538680082268,0.0549768787225413,0.20027877671709376
14,1,5,149.04936216643893,-0.1717612227950563,0.10300325600425662,0.20027877671768268
15,1,6,167.6840022966147,-0.19566957207949376,0.04272010024004213,0.20027877671458713
16,1,7,236.19914827298385,-0.11141667938045946,-0.16642689672778463,0.2002787767053933
17,1,8,8.055259715623103,0.19830270228144856,0.02806468724878649,0.20027877671510036
18,1,9,65.68248933945948,0.08247337451529886,0.1825095364556957,0.20027877671189642
19,1,10,129.56127887729275,-0.12755817832848257,0.15440369018995911,0.20027877671575148
20,1,11,70.41929427859264,0.06712029046874873,0.1886967276096688,0.2002787767168722
21,2,3,257.97650236286205,-0.04172063727052383,-0.195885111284676,0.2002787767020473
22,2,4,161.33906088513532,-0.18974984757373697,0.06408263219483327,0.20027877671704183
23,2,5,72.05673458056262,0.06170090454165581,0.19053762562346982,0.20027877670758842
24,2,6,67.05279161343212,0.07808525447321481,0.18442961105738037,0.20027877671117156
25,2,7,68.20112630703726,0.0743734403190249,0.18595746765099525,0.20027877670901253
26,2,8,335.8979661208375,0.18281840922809064,-0.08178641481870884,0.20027877671282981
27,2,9,331.23446305371215,0.17556363329783684,-0.09637945353668934,0.20027877671078426
28,2,10,165.52832175037761,-0.1939241888698755,0.05004994880769633,0.2002787767200813
29,2,11,24.24383923856029,0.18261543055238955,0.0822386340211359,0.20027877671260363
30,3,4,329.6226764260003,0.17278328030714488,-0.10127944731629983,0.20027877671483954
31,3,5,332.21085297700535,0.17718048568343844,-0.09337378592097625,0.20027877671944033
32,3,6,222.23213184662944,-0.14829196892284585,-0.13461456218572534,0.20027877670754032
33,3,7,42.55364907982128,0.14753424384932584,0.13544458383512817,0.20027877670503033
34,3,8,313.3682764894112,0.1375284549885121,-0.14559365531860946,0.20027877671026767
35,3,9,319.4530570536215,0.1521865574299416,-0.13019539215177445,0.20027877670869484
36,3,10,217.12284114112575,-0.1596909597112892,-0.12087342879032198,0.2002787767114669
37,3,11,82.59008252254543,0.02582940218932334,0.19860621940055478,0.20027877671395722
38,4,5,290.0505634210785,0.0686654358080172,-0.18813996472072309,0.20027877670841673
39,4,6,149.56246362830447,-0.1726767491642103,0.10146097130006385,0.20027877670654967
40,4,7,233.80846777166425,-0.1182618938772612,-0.1616345039190433,0.20027877671034397
41,4,8,159.69167062992165,-0.18782914531631736,0.06951115427679186,0.200278776706745
42,4,9,61.47464386811059,0.09564265561541135,0.1759661070520539,0.20027877671940947
43,4,10,248.86049705413473,-0.07222852869461281,-0.18680103866661835,0.20027877671964134
44,4,11,62.44883142539692,0.09263706214273107,0.1775667849640209,0.20027877672108707
45,5,6,235.64732083297272,-0.11301437880812275,-0.16534611752533399,0.2002787767040917
46,5,7,189.68178918341098,-0.19742620043861503,-0.03368209884227894,0.20027877671398248
47,5,8,61.966574892090556,0.09412833635815458,0.17678078146408036,0.20027877671037644
48,5,9,6.364087087003309,0.19904457728240688,0.022200104895698944,0.20027877671613656
49,5,10,118.39591439666005,-0.0952448719777329,0.17618173220556305,0.20027877671138164
50,5,11,77.08206160382336,0.04477337946296587,0.1952099712972685,0.20027877671489588
51,6,7,133.80685918614714,-0.1386388924213137,0.14453665938455879,0.20027877670351532
52,6,8,65.5617550364833,0.08285777724770457,0.182335342570362,0.20027877671056785
53,6,9,244.034034952975,-0.08768949201398218,-0.18006149335754076,0.20027877670841196
54,6,10,174.98831783078663,-0.19951309231739303,0.01749612509045363,0.20027877670694266
55,6,11,328.5035424373816,0.1707721986936766,-0.10463481520750544,0.2002787767093193
56,7,8,141.09796614850129,-0.15586112124372556,0.1257732057482667,0.20027877670773592
57,7,9,316.4208805460021,0.14508657916333773,-0.13806329325843592,0.20027877670558192
58,7,10,74.49875719546945,0.05352636129227643,0.19299356737007164,0.20027877670741273
59,7,11,166.8792220221708,-0.19505024076935085,0.04546418340290096,0.20027877670056396
60,8,9,246.63536747173742,-0.07942681853542143,-0.1838558372767302,0.20027877671732033
61,8,10,72.03730869035371,0.06176550196846347,0.19051669525352688,0.2002787767182072
62,8,11,163.30322339223108,-0.19183475508014003,0.05754142108432113,0.20027877670152788
63,9,10,348.5013762186749,0.19625908013121351,-0.039924451977161546,0.2002787767079347
64,9,11,331.93502126301706,0.1767289167968738,-0.09422567785651624,0.20027877670815827
65,10,11,250.21642360102362,-0.06778799839788067,-0.1884578883410496,0.2002787767207464
