t,H,Q2_re,Q2_im,generator_norm,antisym_residual
30,np.float64(354.1058346978788),np.float64(-38.10891750631396),np.float64(7.134470689075741),np.float64(170.068954470294),np.float64(7.105427357601002e-15)
31,np.float64(354.105834697879),np.float64(-38.108917506313844),np.float64(7.134470689075615),np.float64(170.09688716527862),np.float64(3.552713678800501e-15)
32,np.float64(354.1058346978793),np.float64(-38.108917506313524),np.float64(7.134470689075528),np.float64(170.12044815375864),np.float64(1.4210854715202004e-14)
33,np.float64(354.1058346978791),np.float64(-38.10891750631357),np.float64(7.134470689075325),np.float64(170.1377083320345),np.float64(1.4210854715202004e-14)
34,np.float64(354.10583469787935),np.float64(-38.108917506313354),np.float64(7.134470689075219),np.float64(170.15033654242862),np.float64(1.4210854715202004e-14)
35,np.float64(354.1058346978799),np.float64(-38.108917506313645),np.float64(7.1344706890744725),np.float64(170.16505545767737),np.float64(3.552713678800501e-15)
36,np.float64(354.10583469787946),np.float64(-38.10891750631365),np.float64(7.134470689074604),np.float64(170.1823340070078),np.float64(1.4210854715202004e-14)
37,np.float64(354.10583469787844),np.float64(-38.108917506313674),np.float64(7.134470689074462),np.float64(170.19777844614683),np.float64(7.105427357601002e-15)
38,np.float64(354.10583469787866),np.float64(-38.1089175063137),np.float64(7.134470689073723),np.float64(170.20864161059387),np.float64(3.552713678800501e-15)
39,np.float64(354.1058346978782),np.float64(-38.10891750631342),np.float64(7.134470689073787),np.float64(170.21743666319372),np.float64(1.4210854715202004e-14)
40,np.float64(354.10583469787855),np.float64(-38.10891750631296),np.float64(7.134470689074142),np.float64(170.2292821880074),np.float64(1.4210854715202004e-14)
41,np.float64(354.1058346978783),np.float64(-38.10891750631252),np.float64(7.1344706890739324),np.float64(170.24272409355927),np.float64(1.4210854715202004e-14)
42,np.float64(354.1058346978788),np.float64(-38.108917506312366),np.float64(7.134470689074476),np.float64(170.25356678354257),np.float64(7.105427357601002e-15)
43,np.float64(354.1058346978787),np.float64(-38.108917506312224),np.float64(7.134470689074115),np.float64(170.260576100423),np.float64(7.105427357601002e-15)
44,np.float64(354.10583469787935),np.float64(-38.108917506312395),np.float64(7.1344706890742575),np.float64(170.267663762797),np.float64(1.4210854715202004e-14)
45,np.float64(354.10583469788025),np.float64(-38.1089175063124),np.float64(7.1344706890749165),np.float64(170.27796594604334),np.float64(1.4210854715202004e-14)
46,np.float64(354.10583469788025),np.float64(-38.10891750631232),np.float64(7.134470689074878),np.float64(170.2885461209552),np.float64(1.4210854715202004e-14)
47,np.float64(354.1058346978808),np.float64(-38.10891750631266),np.float64(7.134470689074373),np.float64(170.29597146341678),np.float64(7.105427357601002e-15)
48,np.float64(354.1058346978802),np.float64(-38.10891750631228),np.float64(7.134470689074003),np.float64(170.30082298223124),np.float64(1.4210854715202004e-14)
49,np.float64(354.10583469787963),np.float64(-38.108917506312196),np.float64(7.134470689073755),np.float64(170.30742477957529),np.float64(1.4210854715202004e-14)
50,np.float64(354.10583469787946),np.float64(-38.10891750631214),np.float64(7.134470689073389),np.float64(170.31653515367157),np.float64(7.105427357601002e-15)
51,np.float64(354.10583469788014),np.float64(-38.10891750631209),np.float64(7.134470689073069),np.float64(170.32457640800484),np.float64(7.105427357601002e-15)
52,np.float64(354.10583469788025),np.float64(-38.10891750631215),np.float64(7.134470689072883),np.float64(170.3294188735044),np.float64(1.7763568394002505e-15)
53,np.float64(354.10583469788037),np.float64(-38.108917506312295),np.float64(7.134470689072796),np.float64(170.33338757903496),np.float64(3.552713678800501e-15)
54,np.float64(354.10583469788),np.float64(-38.10891750631198),np.float64(7.134470689073414),np.float64(170.33994167409557),np.float64(7.105427357601002e-15)
55,np.float64(354.10583469788),np.float64(-38.1089175063117),np.float64(7.13447068907336),np.float64(170.3477030396044),np.float64(1.4210854715202004e-14)
56,np.float64(354.1058346978791),np.float64(-38.10891750631184),np.float64(7.134470689073101),np.float64(170.353374927898),np.float64(3.552713678800501e-15)
57,np.float64(354.105834697879),np.float64(-38.108917506311805),np.float64(7.134470689072934),np.float64(170.35654350620783),np.float64(7.105427357601002e-15)
58,np.float64(354.1058346978792),np.float64(-38.10891750631189),np.float64(7.134470689072252),np.float64(170.3605406054633),np.float64(7.105427357601002e-15)
59,np.float64(354.10583469788),np.float64(-38.10891750631199),np.float64(7.134470689072074),np.float64(170.36692186283545),np.float64(1.7763568394002505e-15)
60,np.float64(354.10583469788),np.float64(-38.10891750631211),np.float64(7.134470689072183),np.float64(170.37306210395917),np.float64(7.105427357601002e-15)
61,np.float64(354.10583469787866),np.float64(-38.108917506312196),np.float64(7.134470689071804),np.float64(170.37670504346707),np.float64(1.4210854715202004e-14)
62,np.float64(354.10583469787844),np.float64(-38.10891750631234),np.float64(7.1344706890723275),np.float64(170.37920086740104),np.float64(1.4210854715202004e-14)
63,np.float64(354.10583469787844),np.float64(-38.108917506312594),np.float64(7.134470689071936),np.float64(170.38360006451887),np.float64(1.4210854715202004e-14)
64,np.float64(354.10583469787815),np.float64(-38.10891750631214),np.float64(7.134470689071862),np.float64(170.3893618649619),np.float64(7.105427357601002e-15)
65,np.float64(354.1058346978779),np.float64(-38.108917506312245),np.float64(7.134470689071744),np.float64(170.3937331442684),np.float64(1.4210854715202004e-14)
66,np.float64(354.10583469787844),np.float64(-38.10891750631268),np.float64(7.134470689072266),np.float64(170.39599307207615),np.float64(7.105427357601002e-15)
67,np.float64(354.10583469788),np.float64(-38.10891750631285),np.float64(7.1344706890723835),np.float64(170.3986434815673),np.float64(7.105427357601002e-15)
68,np.float64(354.1058346978805),np.float64(-38.10891750631278),np.float64(7.13447068907252),np.float64(170.40326200242075),np.float64(7.105427357601002e-15)
69,np.float64(354.10583469788105),np.float64(-38.10891750631305),np.float64(7.134470689073),np.float64(170.4079318708995),np.float64(1.4210854715202004e-14)
70,np.float64(354.10583469788173),np.float64(-38.108917506313304),np.float64(7.134470689072845),np.float64(170.41068536924791),np.float64(3.552713678800501e-15)
71,np.float64(354.10583469788185),np.float64(-38.10891750631386),np.float64(7.134470689073043),np.float64(170.41241451842518),np.float64(3.552713678800501e-15)
72,np.float64(354.10583469788185),np.float64(-38.10891750631426),np.float64(7.134470689072682),np.float64(170.41557012335477),np.float64(3.552713678800501e-15)
73,np.float64(354.10583469788247),np.float64(-38.108917506313986),np.float64(7.134470689073299),np.float64(170.41990001669373),np.float64(7.105427357601002e-15)
74,np.float64(354.1058346978826),np.float64(-38.10891750631434),np.float64(7.134470689072661),np.float64(170.4232117991291),np.float64(3.552713678800501e-15)
75,np.float64(354.10583469788315),np.float64(-38.10891750631468),np.float64(7.1344706890727325),np.float64(170.4248648547284),np.float64(7.105427357601002e-15)
76,np.float64(354.10583469788355),np.float64(-38.10891750631508),np.float64(7.134470689072478),np.float64(170.42679468898666),np.float64(1.4210854715202004e-14)
77,np.float64(354.10583469788276),np.float64(-38.10891750631527),np.float64(7.134470689072442),np.float64(170.43026676997556),np.float64(8.881784197001252e-16)
78,np.float64(354.1058346978835),np.float64(-38.10891750631516),np.float64(7.134470689072362),np.float64(170.43379725109673),np.float64(3.552713678800501e-15)
79,np.float64(354.10583469788264),np.float64(-38.108917506314896),np.float64(7.134470689073288),np.float64(170.43583543609935),np.float64(3.552713678800501e-15)
80,np.float64(354.1058346978821),np.float64(-38.10891750631494),np.float64(7.134470689073176),np.float64(170.4371218393487),np.float64(7.105427357601002e-15)
81,np.float64(354.1058346978813),np.float64(-38.108917506314796),np.float64(7.134470689073176),np.float64(170.43953854333859),np.float64(1.4210854715202004e-14)
82,np.float64(354.1058346978802),np.float64(-38.10891750631471),np.float64(7.134470689073408),np.float64(170.44283457938704),np.float64(1.4210854715202004e-14)
83,np.float64(354.1058346978799),np.float64(-38.108917506314654),np.float64(7.134470689073279),np.float64(170.44529377559),np.float64(1.4210854715202004e-14)
84,np.float64(354.1058346978806),np.float64(-38.10891750631504),np.float64(7.134470689073469),np.float64(170.4465102364322),np.float64(7.105427357601002e-15)
85,np.float64(354.10583469788054),np.float64(-38.10891750631539),np.float64(7.13447068907314),np.float64(170.44803496814922),np.float64(1.4210854715202004e-14)
86,np.float64(354.1058346978795),np.float64(-38.108917506315535),np.float64(7.134470689072821),np.float64(170.4507333166211),np.float64(1.4210854715202004e-14)
87,np.float64(354.105834697879),np.float64(-38.108917506315315),np.float64(7.134470689072739),np.float64(170.45338446186759),np.float64(1.4210854715202004e-14)
88,np.float64(354.10583469787963),np.float64(-38.10891750631549),np.float64(7.134470689072446),np.float64(170.45486141763487),np.float64(7.105427357601002e-15)
89,np.float64(354.1058346978797),np.float64(-38.10891750631477),np.float64(7.1344706890737335),np.float64(170.45588075649383),np.float64(1.4210854715202004e-14)
90,np.float64(354.1058346978797),np.float64(-38.10891750631498),np.float64(7.134470689073748),np.float64(170.45782949648006),np.float64(7.105427357601002e-15)
91,np.float64(354.1058346978783),np.float64(-38.10891750631459),np.float64(7.134470689073637),np.float64(170.46035866401672),np.float64(1.4210854715202004e-14)
92,np.float64(354.10583469787866),np.float64(-38.108917506314846),np.float64(7.134470689073257),np.float64(170.46215028809215),np.float64(1.4210854715202004e-14)
93,np.float64(354.10583469787855),np.float64(-38.10891750631558),np.float64(7.134470689073662),np.float64(170.46306140788963),np.float64(1.4210854715202004e-14)
94,np.float64(354.10583469787923),np.float64(-38.108917506315194),np.float64(7.134470689073748),np.float64(170.46434462790145),np.float64(1.4210854715202004e-14)
95,np.float64(354.10583469788014),np.float64(-38.108917506315436),np.float64(7.134470689073907),np.float64(170.46648709193076),np.float64(7.105427357601002e-15)
96,np.float64(354.1058346978803),np.float64(-38.10891750631553),np.float64(7.134470689073826),np.float64(170.46845884279637),np.float64(1.4210854715202004e-14)
97,np.float64(354.10583469788094),np.float64(-38.10891750631542),np.float64(7.134470689073452),np.float64(170.46951845672393),np.float64(7.105427357601002e-15)
98,np.float64(354.1058346978814),np.float64(-38.108917506315706),np.float64(7.134470689072922),np.float64(170.47037905214705),np.float64(3.552713678800501e-15)
99,np.float64(354.1058346978818),np.float64(-38.10891750631587),np.float64(7.134470689072586),np.float64(170.47200173522614),np.float64(1.4210854715202004e-14)
100,np.float64(354.1058346978811),np.float64(-38.108917506316274),np.float64(7.134470689071669),np.float64(170.4739425908845),np.float64(1.4210854715202004e-14)
101,np.float64(354.10583469788105),np.float64(-38.10891750631636),np.float64(7.134470689071788),np.float64(170.47522785056842),np.float64(3.552713678800501e-15)
102,np.float64(354.10583469788077),np.float64(-38.10891750631683),np.float64(7.134470689070472),np.float64(170.475940801732),np.float64(7.105427357601002e-15)
103,np.float64(354.1058346978813),np.float64(-38.10891750631653),np.float64(7.134470689070444),np.float64(170.47706597890834),np.float64(1.4210854715202004e-14)
104,np.float64(354.1058346978815),np.float64(-38.10891750631621),np.float64(7.13447068907009),np.float64(170.47878040648877),np.float64(8.881784197001252e-16)
105,np.float64(354.1058346978816),np.float64(-38.10891750631648),np.float64(7.1344706890697225),np.float64(170.48022908112546),np.float64(1.4210854715202004e-14)
106,np.float64(354.10583469788077),np.float64(-38.108917506316246),np.float64(7.134470689071251),np.float64(170.4809984315887),np.float64(1.4210854715202004e-14)
107,np.float64(354.1058346978809),np.float64(-38.108917506316),np.float64(7.134470689071204),np.float64(170.48176658386092),np.float64(1.4210854715202004e-14)
108,np.float64(354.1058346978821),np.float64(-38.10891750631616),np.float64(7.134470689071335),np.float64(170.48313530748413),np.float64(3.552713678800501e-15)
109,np.float64(354.10583469788236),np.float64(-38.10891750631582),np.float64(7.134470689072263),np.float64(170.48461368876778),np.float64(1.4210854715202004e-14)
110,np.float64(354.1058346978823),np.float64(-38.10891750631592),np.float64(7.134470689072106),np.float64(170.48553036862614),np.float64(1.4210854715202004e-14)
111,np.float64(354.1058346978821),np.float64(-38.10891750631575),np.float64(7.134470689071945),np.float64(170.48612650338816),np.float64(1.4210854715202004e-14)
112,np.float64(354.105834697882),np.float64(-38.10891750631577),np.float64(7.134470689072005),np.float64(170.48713120482094),np.float64(7.105427357601002e-15)
113,np.float64(354.1058346978822),np.float64(-38.108917506315734),np.float64(7.134470689071902),np.float64(170.48849762226536),np.float64(7.105427357601002e-15)
114,np.float64(354.10583469788247),np.float64(-38.108917506315755),np.float64(7.1344706890723195),np.float64(170.48955039367408),np.float64(3.552713678800501e-15)
115,np.float64(354.105834697882),np.float64(-38.10891750631612),np.float64(7.1344706890725025),np.float64(170.4901334365687),np.float64(7.105427357601002e-15)
116,np.float64(354.105834697882),np.float64(-38.10891750631655),np.float64(7.1344706890717156),np.float64(170.49084374366439),np.float64(3.552713678800501e-15)
117,np.float64(354.1058346978812),np.float64(-38.108917506316644),np.float64(7.134470689070973),np.float64(170.49199502247873),np.float64(1.4210854715202004e-14)
118,np.float64(354.1058346978807),np.float64(-38.108917506316835),np.float64(7.134470689071303),np.float64(170.49310827431165),np.float64(7.105427357601002e-15)
119,np.float64(354.10583469788105),np.float64(-38.108917506316956),np.float64(7.1344706890714225),np.float64(170.49377098308062),np.float64(7.105427357601002e-15)
120,np.float64(354.10583469788),np.float64(-38.10891750631673),np.float64(7.134470689071758),np.float64(170.49430411955723),np.float64(1.4210854715202004e-14)
121,np.float64(354.10583469788),np.float64(-38.10891750631659),np.float64(7.134470689072014),np.float64(170.49519999436745),np.float64(1.4210854715202004e-14)
122,np.float64(354.1058346978796),np.float64(-38.108917506316665),np.float64(7.134470689071954),np.float64(170.49627632373114),np.float64(1.4210854715202004e-14)
123,np.float64(354.105834697879),np.float64(-38.108917506316445),np.float64(7.134470689072483),np.float64(170.49703961945244),np.float64(1.4210854715202004e-14)
124,np.float64(354.1058346978783),np.float64(-38.10891750631651),np.float64(7.134470689072506),np.float64(170.49751357110486),np.float64(1.4210854715202004e-14)
125,np.float64(354.10583469787855),np.float64(-38.108917506316615),np.float64(7.13447068907136),np.float64(170.49817720672584),np.float64(1.4210854715202004e-14)
126,np.float64(354.1058346978791),np.float64(-38.108917506317),np.float64(7.13447068907155),np.float64(170.4991327307059),np.float64(8.881784197001252e-16)
127,np.float64(354.105834697879),np.float64(-38.108917506316985),np.float64(7.134470689071859),np.float64(170.4999631352026),np.float64(1.4210854715202004e-14)
128,np.float64(354.1058346978786),np.float64(-38.10891750631713),np.float64(7.134470689072187),np.float64(170.50046243782546),np.float64(1.4210854715202004e-14)
129,np.float64(354.1058346978787),np.float64(-38.10891750631711),np.float64(7.134470689071389),np.float64(170.50096090557506),np.float64(7.105427357601002e-15)
130,np.float64(354.1058346978791),np.float64(-38.10891750631728),np.float64(7.13447068907138),np.float64(170.5017477458186),np.float64(1.4210854715202004e-14)
131,np.float64(354.10583469787866),np.float64(-38.10891750631752),np.float64(7.1344706890711755),np.float64(170.50258402897418),np.float64(7.105427357601002e-15)
132,np.float64(354.1058346978788),np.float64(-38.10891750631731),np.float64(7.134470689071286),np.float64(170.50314618599842),np.float64(1.4210854715202004e-14)
133,np.float64(354.10583469787844),np.float64(-38.10891750631761),np.float64(7.134470689071097),np.float64(170.50356128668233),np.float64(1.4210854715202004e-14)
134,np.float64(354.10583469787855),np.float64(-38.10891750631774),np.float64(7.134470689071081),np.float64(170.50417491169546),np.float64(7.105427357601002e-15)
135,np.float64(354.10583469787963),np.float64(-38.10891750631754),np.float64(7.134470689071337),np.float64(170.50495392058082),np.float64(3.552713678800501e-15)
136,np.float64(354.10583469788014),np.float64(-38.10891750631781),np.float64(7.134470689071852),np.float64(170.5055737418078),np.float64(1.4210854715202004e-14)
137,np.float64(354.1058346978815),np.float64(-38.10891750631792),np.float64(7.134470689072025),np.float64(170.50597545308912),np.float64(7.105427357601002e-15)
138,np.float64(354.10583469788094),np.float64(-38.10891750631789),np.float64(7.13447068907203),np.float64(170.50644774734934),np.float64(1.4210854715202004e-14)
139,np.float64(354.10583469788116),np.float64(-38.10891750631772),np.float64(7.134470689072121),np.float64(170.5071237227973),np.float64(1.4210854715202004e-14)
140,np.float64(354.10583469788094),np.float64(-38.1089175063175),np.float64(7.134470689071762),np.float64(170.50776803058258),np.float64(1.4210854715202004e-14)
141,np.float64(354.10583469788173),np.float64(-38.10891750631781),np.float64(7.134470689071991),np.float64(170.50819873721605),np.float64(1.4210854715202004e-14)
142,np.float64(354.1058346978817),np.float64(-38.108917506318065),np.float64(7.134470689071236),np.float64(170.50858153557766),np.float64(1.7763568394002505e-15)
143,np.float64(354.1058346978816),np.float64(-38.108917506317866),np.float64(7.134470689071637),np.float64(170.50913613529187),np.float64(7.105427357601002e-15)
144,np.float64(354.1058346978821),np.float64(-38.108917506317965),np.float64(7.134470689071929),np.float64(170.5097614715542),np.float64(1.4210854715202004e-14)
145,np.float64(354.1058346978825),np.float64(-38.10891750631803),np.float64(7.134470689071776),np.float64(170.51023268190315),np.float64(3.552713678800501e-15)
146,np.float64(354.1058346978822),np.float64(-38.108917506318186),np.float64(7.134470689071623),np.float64(170.51057899059523),np.float64(7.105427357601002e-15)
147,np.float64(354.1058346978829),np.float64(-38.10891750631819),np.float64(7.134470689071799),np.float64(170.5110214774944),np.float64(7.105427357601002e-15)
148,np.float64(354.10583469788344),np.float64(-38.10891750631816),np.float64(7.134470689071815),np.float64(170.5115896090494),np.float64(1.4210854715202004e-14)
149,np.float64(354.1058346978833),np.float64(-38.10891750631825),np.float64(7.134470689072337),np.float64(170.51208815272182),np.float64(1.4210854715202004e-14)
150,np.float64(354.10583469788423),np.float64(-38.108917506318164),np.float64(7.134470689071856),np.float64(170.5124376071376),np.float64(1.4210854715202004e-14)
151,np.float64(354.1058346978847),np.float64(-38.10891750631804),np.float64(7.134470689072131),np.float64(170.51279701838757),np.float64(1.4210854715202004e-14)
152,np.float64(354.10583469788503),np.float64(-38.10891750631796),np.float64(7.134470689072147),np.float64(170.5132852052251),np.float64(1.4210854715202004e-14)
153,np.float64(354.10583469788503),np.float64(-38.10891750631783),np.float64(7.134470689071854),np.float64(170.513784246422),np.float64(7.105427357601002e-15)
154,np.float64(354.1058346978853),np.float64(-38.108917506318036),np.float64(7.134470689071842),np.float64(170.51415619083488),np.float64(1.4210854715202004e-14)
155,np.float64(354.105834697885),np.float64(-38.10891750631794),np.float64(7.134470689072028),np.float64(170.51446934046788),np.float64(7.105427357601002e-15)
156,np.float64(354.1058346978859),np.float64(-38.10891750631813),np.float64(7.1344706890717955),np.float64(170.51487409430382),np.float64(7.105427357601002e-15)
157,np.float64(354.1058346978856),np.float64(-38.10891750631817),np.float64(7.134470689071687),np.float64(170.51534474372286),np.float64(1.4210854715202004e-14)
158,np.float64(354.105834697885),np.float64(-38.1089175063179),np.float64(7.1344706890717635),np.float64(170.5157388232745),np.float64(1.4210854715202004e-14)
159,np.float64(354.1058346978858),np.float64(-38.10891750631795),np.float64(7.134470689071971),np.float64(170.51603865470065),np.float64(7.105427357601002e-15)
160,np.float64(354.10583469788537),np.float64(-38.10891750631797),np.float64(7.134470689072458),np.float64(170.5163733265991),np.float64(1.4210854715202004e-14)
161,np.float64(354.10583469788537),np.float64(-38.10891750631783),np.float64(7.134470689072629),np.float64(170.51679387285287),np.float64(1.4210854715202004e-14)
162,np.float64(354.10583469788565),np.float64(-38.10891750631768),np.float64(7.134470689073066),np.float64(170.5171958232845),np.float64(1.4210854715202004e-14)
163,np.float64(354.1058346978864),np.float64(-38.10891750631769),np.float64(7.134470689073053),np.float64(170.51750355736007),np.float64(7.105427357601002e-15)
164,np.float64(354.10583469788617),np.float64(-38.10891750631787),np.float64(7.134470689072746),np.float64(170.517791578749),np.float64(3.552713678800501e-15)
165,np.float64(354.10583469788656),np.float64(-38.10891750631793),np.float64(7.13447068907279),np.float64(170.5181526722799),np.float64(1.4210854715202004e-14)
166,np.float64(354.1058346978871),np.float64(-38.10891750631829),np.float64(7.1344706890723515),np.float64(170.518542339706),np.float64(1.5249813478523675e-15)
167,np.float64(354.1058346978876),np.float64(-38.10891750631838),np.float64(7.134470689072121),np.float64(170.5188648030791),np.float64(1.4210854715202004e-14)
168,np.float64(354.1058346978872),np.float64(-38.108917506318434),np.float64(7.134470689072099),np.float64(170.51913134841917),np.float64(9.961626896600675e-16)
169,np.float64(354.1058346978873),np.float64(-38.10891750631854),np.float64(7.134470689072258),np.float64(170.51943669395402),np.float64(1.4210854715202004e-14)
170,np.float64(354.1058346978866),np.float64(-38.10891750631863),np.float64(7.134470689072305),np.float64(170.5197956748755),np.float64(7.105427357601002e-15)
171,np.float64(354.10583469788673),np.float64(-38.10891750631862),np.float64(7.1344706890722644),np.float64(170.5201272618447),np.float64(3.552713678800501e-15)
172,np.float64(354.10583469788673),np.float64(-38.10891750631916),np.float64(7.1344706890716125),np.float64(170.52039208527594),np.float64(1.4210854715202004e-14)
173,np.float64(354.1058346978871),np.float64(-38.10891750631922),np.float64(7.1344706890713505),np.float64(170.5206553176591),np.float64(1.4210854715202004e-14)
174,np.float64(354.1058346978876),np.float64(-38.10891750631869),np.float64(7.134470689071598),np.float64(170.52097240173313),np.float64(1.4210854715202004e-14)
175,np.float64(354.1058346978879),np.float64(-38.10891750631872),np.float64(7.134470689071891),np.float64(170.52129998527013),np.float64(1.4210854715202004e-14)
176,np.float64(354.1058346978874),np.float64(-38.108917506318306),np.float64(7.134470689072023),np.float64(170.52157326700913),np.float64(1.4210854715202004e-14)
177,np.float64(354.1058346978882),np.float64(-38.10891750631845),np.float64(7.134470689071929),np.float64(170.52181255482404),np.float64(1.4210854715202004e-14)
178,np.float64(354.1058346978872),np.float64(-38.108917506318456),np.float64(7.134470689071847),np.float64(170.52208606393157),np.float64(7.105427357601002e-15)
179,np.float64(354.1058346978872),np.float64(-38.10891750631832),np.float64(7.134470689072192),np.float64(170.5223948667535),np.float64(7.105427357601002e-15)
180,np.float64(354.10583469788764),np.float64(-38.10891750631845),np.float64(7.134470689072545),np.float64(170.5226766050438),np.float64(3.552713678800501e-15)
181,np.float64(354.1058346978873),np.float64(-38.10891750631856),np.float64(7.134470689072227),np.float64(170.52290890145503),np.float64(3.552713678800501e-15)
182,np.float64(354.10583469788776),np.float64(-38.108917506318825),np.float64(7.134470689072396),np.float64(170.52314591410803),np.float64(7.105427357601002e-15)
183,np.float64(354.10583469788764),np.float64(-38.10891750631847),np.float64(7.134470689072483),np.float64(170.52342461185074),np.float64(3.552713678800501e-15)
184,np.float64(354.1058346978893),np.float64(-38.10891750631902),np.float64(7.134470689072732),np.float64(170.52370697656036),np.float64(7.105427357601002e-15)
185,np.float64(354.1058346978898),np.float64(-38.10891750631882),np.float64(7.134470689073069),np.float64(170.52394360139448),np.float64(7.105427357601002e-15)
186,np.float64(354.1058346978901),np.float64(-38.108917506318555),np.float64(7.134470689072977),np.float64(170.5241568191617),np.float64(7.105427357601002e-15)
187,np.float64(354.10583469789026),np.float64(-38.10891750631865),np.float64(7.134470689073062),np.float64(170.52440070941836),np.float64(1.4210854715202004e-14)
188,np.float64(354.1058346978904),np.float64(-38.10891750631846),np.float64(7.134470689072859),np.float64(170.52467212319007),np.float64(7.105427357601002e-15)
189,np.float64(354.1058346978892),np.float64(-38.10891750631859),np.float64(7.134470689072629),np.float64(170.5249166687399),np.float64(1.4210854715202004e-14)
190,np.float64(354.1058346978888),np.float64(-38.10891750631836),np.float64(7.134470689072213),np.float64(170.52512017022462),np.float64(1.4210854715202004e-14)
191,np.float64(354.10583469788924),np.float64(-38.108917506318264),np.float64(7.1344706890721294),np.float64(170.52533192824413),np.float64(1.4210854715202004e-14)
