case,step,particle,distance,sin_distance,R_A,R_B,reduced_R,C_memory,delta_C_memory_forward,actual_Ra,predicted_Ra,balance_error
R_ratio_0.5,38,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,38,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,39,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,39,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,40,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,40,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,41,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,41,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,42,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,42,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,43,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,43,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,44,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,44,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,45,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,45,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,46,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,46,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_1,1,A,0.5,0.479425538604203,1.0,1.0,0.5,3.745512020345338e-07,3.745512020345338e-07,1.8727560101726692e-10,1.872756010172669e-10,2.5849394142282115e-26
R_ratio_1,1,B,0.5,0.479425538604203,1.0,1.0,0.5,3.745512020345338e-07,3.745512020345338e-07,-1.8727560101726692e-10,-1.872756010172669e-10,-2.5849394142282115e-26
R_ratio_1,2,A,0.5,0.479425538604203,1.0,1.0,0.5,7.491024040690676e-07,3.7455120203453385e-07,1.872756010172669e-10,1.8727560101726692e-10,-2.5849394142282115e-26
R_ratio_1,2,B,0.5,0.479425538604203,1.0,1.0,0.5,7.491024040690676e-07,3.7455120203453385e-07,-1.872756010172669e-10,-1.8727560101726692e-10,2.5849394142282115e-26
R_ratio_1,3,A,0.5,0.479425538604203,1.0,1.0,0.5,1.1236536061036014e-06,3.7455120203453374e-07,1.8727560101726676e-10,1.8727560101726686e-10,-1.0339757656912846e-25
R_ratio_1,3,B,0.5,0.479425538604203,1.0,1.0,0.5,1.1236536061036014e-06,3.7455120203453374e-07,-1.8727560101726676e-10,-1.8727560101726686e-10,1.0339757656912846e-25
R_ratio_1,4,A,0.5,0.479425538604203,1.0,1.0,0.5,1.4982048081381352e-06,3.7455120203453374e-07,1.8727560101726717e-10,1.8727560101726686e-10,3.101927297073854e-25
R_ratio_1,4,B,0.5,0.479425538604203,1.0,1.0,0.5,1.4982048081381352e-06,3.7455120203453374e-07,-1.8727560101726717e-10,-1.8727560101726686e-10,-3.101927297073854e-25
R_ratio_1,5,A,0.5,0.479425538604203,1.0,1.0,0.5,1.872756010172669e-06,3.7455120203453395e-07,1.8727560101726676e-10,1.8727560101726697e-10,-2.0679515313825692e-25
R_ratio_1,5,B,0.5,0.479425538604203,1.0,1.0,0.5,1.872756010172669e-06,3.7455120203453395e-07,-1.8727560101726676e-10,-1.8727560101726697e-10,2.0679515313825692e-25
R_ratio_1,6,A,0.5,0.479425538604203,1.0,1.0,0.5,2.247307212207203e-06,3.7455120203453353e-07,1.8727560101726635e-10,1.8727560101726676e-10,-4.1359030627651384e-25
R_ratio_1,6,B,0.5,0.479425538604203,1.0,1.0,0.5,2.247307212207203e-06,3.7455120203453353e-07,-1.8727560101726635e-10,-1.8727560101726676e-10,4.1359030627651384e-25
R_ratio_1,7,A,0.5,0.479425538604203,1.0,1.0,0.5,2.6218584142417364e-06,3.7455120203453395e-07,1.8727560101726717e-10,1.8727560101726697e-10,2.0679515313825692e-25
R_ratio_1,7,B,0.5,0.479425538604203,1.0,1.0,0.5,2.6218584142417364e-06,3.7455120203453395e-07,-1.8727560101726717e-10,-1.8727560101726697e-10,-2.0679515313825692e-25
R_ratio_1,8,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,0.0,0.0
R_ratio_1,8,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,-0.0,0.0
R_ratio_1,9,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,8.271806125530277e-25,0.0,8.271806125530277e-25
R_ratio_1,9,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,-8.271806125530277e-25,-0.0,-8.271806125530277e-25
R_ratio_1,10,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,0.0,0.0
R_ratio_1,10,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,-0.0,0.0
R_ratio_1,11,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,0.0,0.0
R_ratio_1,11,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,-0.0,0.0
R_ratio_1,12,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,0.0,0.0
R_ratio_1,12,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,-0.0,0.0
R_ratio_1,13,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,-1.6543612251060553e-24,0.0,-1.6543612251060553e-24
R_ratio_1,13,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,1.6543612251060553e-24,-0.0,1.6543612251060553e-24
R_ratio_1,14,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,0.0,0.0
R_ratio_1,14,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,-0.0,0.0
R_ratio_1,15,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,0.0,0.0
R_ratio_1,15,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,-0.0,0.0
R_ratio_1,16,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,0.0,0.0
R_ratio_1,16,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,-0.0,0.0
R_ratio_1,17,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,0.0,0.0
R_ratio_1,17,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,-0.0,0.0
R_ratio_1,18,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,0.0,0.0
R_ratio_1,18,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,-0.0,0.0
R_ratio_1,19,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,0.0,0.0
R_ratio_1,19,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,-0.0,0.0
R_ratio_1,20,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,0.0,0.0
R_ratio_1,20,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,-0.0,0.0
R_ratio_1,21,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,0.0,0.0
R_ratio_1,21,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,-0.0,0.0
R_ratio_1,22,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,0.0,0.0
R_ratio_1,22,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,-0.0,0.0
R_ratio_1,23,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,3.308722450212111e-24,0.0,3.308722450212111e-24
R_ratio_1,23,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,-3.308722450212111e-24,-0.0,-3.308722450212111e-24
R_ratio_1,24,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,0.0,0.0
R_ratio_1,24,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,-0.0,0.0
R_ratio_1,25,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,0.0,0.0
R_ratio_1,25,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,-0.0,0.0
R_ratio_1,26,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,0.0,0.0
R_ratio_1,26,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,-0.0,0.0
R_ratio_1,27,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,0.0,0.0
R_ratio_1,27,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,-0.0,0.0
R_ratio_1,28,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,0.0,0.0
R_ratio_1,28,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,-0.0,0.0
R_ratio_1,29,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,0.0,0.0
R_ratio_1,29,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,-0.0,0.0
R_ratio_1,30,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,0.0,0.0
R_ratio_1,30,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,-0.0,0.0
R_ratio_1,31,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,0.0,0.0
R_ratio_1,31,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,-0.0,0.0
R_ratio_1,32,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,0.0,0.0
R_ratio_1,32,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,-0.0,0.0
R_ratio_1,33,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,0.0,0.0
R_ratio_1,33,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,-0.0,0.0
R_ratio_1,34,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,0.0,0.0
R_ratio_1,34,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,-0.0,0.0
R_ratio_1,35,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,0.0,0.0
R_ratio_1,35,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,-0.0,0.0
R_ratio_1,36,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,0.0,0.0
R_ratio_1,36,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,-0.0,0.0
R_ratio_1,37,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,0.0,0.0
R_ratio_1,37,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,-0.0,0.0
R_ratio_1,38,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,0.0,0.0
R_ratio_1,38,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,-0.0,0.0
R_ratio_1,39,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,0.0,0.0
R_ratio_1,39,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,-0.0,0.0
R_ratio_1,40,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,0.0,0.0
R_ratio_1,40,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,-0.0,0.0
R_ratio_1,41,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,0.0,0.0
R_ratio_1,41,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,-0.0,0.0
R_ratio_1,42,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,0.0,0.0
R_ratio_1,42,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,-0.0,0.0
R_ratio_1,43,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,-6.617444900424222e-24,0.0,-6.617444900424222e-24
R_ratio_1,43,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,6.617444900424222e-24,-0.0,6.617444900424222e-24
R_ratio_1,44,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,6.617444900424222e-24,0.0,6.617444900424222e-24
R_ratio_1,44,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,-6.617444900424222e-24,-0.0,-6.617444900424222e-24
R_ratio_1,45,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,0.0,0.0
R_ratio_1,45,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,-0.0,0.0
R_ratio_1,46,A,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,0.0,0.0
R_ratio_1,46,B,0.5,0.479425538604203,1.0,1.0,0.5,2.9964096162762703e-06,0.0,0.0,-0.0,0.0
R_ratio_1.562,1,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,4.5676975857869974e-07,4.5676975857869974e-07,2.7851814547481697e-10,2.785181454748169e-10,5.169878828456423e-26
R_ratio_1.562,1,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,4.5676975857869974e-07,4.5676975857869974e-07,-2.7851814547481697e-10,-2.785181454748169e-10,-5.169878828456423e-26
R_ratio_1.562,2,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,9.135395171573995e-07,4.567697585786998e-07,2.785181454748169e-10,2.7851814547481697e-10,-5.169878828456423e-26
R_ratio_1.562,2,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,9.135395171573995e-07,4.567697585786998e-07,-2.785181454748169e-10,-2.7851814547481697e-10,5.169878828456423e-26
R_ratio_1.562,3,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,1.3703092757360993e-06,4.567697585786997e-07,2.7851814547481707e-10,2.7851814547481686e-10,2.0679515313825692e-25
R_ratio_1.562,3,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,1.3703092757360993e-06,4.567697585786997e-07,-2.785181454748168e-10,-2.7851814547481686e-10,5.169878828456423e-26
R_ratio_1.562,4,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,1.827079034314799e-06,4.567697585786997e-07,2.7851814547481686e-10,2.7851814547481686e-10,0.0
R_ratio_1.562,4,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,1.827079034314799e-06,4.567697585786997e-07,-2.785181454748172e-10,-2.7851814547481686e-10,-3.101927297073854e-25
R_ratio_1.562,5,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,2.2838487928934987e-06,4.567697585786999e-07,2.7851814547481645e-10,2.78518145474817e-10,-5.686866711302065e-25
R_ratio_1.562,5,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,2.2838487928934987e-06,4.567697585786999e-07,-2.785181454748168e-10,-2.78518145474817e-10,2.0679515313825692e-25
R_ratio_1.562,6,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,2.7406185514721986e-06,4.567697585786995e-07,2.785181454748173e-10,2.7851814547481676e-10,5.169878828456423e-25
R_ratio_1.562,6,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,2.7406185514721986e-06,4.567697585786995e-07,-2.785181454748165e-10,-2.7851814547481676e-10,2.5849394142282115e-25
R_ratio_1.562,7,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.197388310050898e-06,4.567697585786999e-07,2.7851814547481645e-10,2.78518145474817e-10,-5.686866711302065e-25
R_ratio_1.562,7,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.197388310050898e-06,4.567697585786999e-07,-2.785181454748178e-10,-2.78518145474817e-10,-7.754818242684634e-25
R_ratio_1.562,8,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,8,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,1.2924697071141057e-24,-0.0,1.2924697071141057e-24
R_ratio_1.562,9,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,9,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,-0.0,0.0
R_ratio_1.562,10,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,10,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,-0.0,0.0
R_ratio_1.562,11,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,11,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,-0.0,0.0
R_ratio_1.562,12,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,12,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,-0.0,0.0
R_ratio_1.562,13,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,13,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,-0.0,0.0
R_ratio_1.562,14,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,14,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,-2.5849394142282115e-24,-0.0,-2.5849394142282115e-24
R_ratio_1.562,15,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,15,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,-0.0,0.0
R_ratio_1.562,16,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,3.308722450212111e-24,0.0,3.308722450212111e-24
R_ratio_1.562,16,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,-0.0,0.0
R_ratio_1.562,17,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,17,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,-0.0,0.0
R_ratio_1.562,18,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,18,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,-0.0,0.0
R_ratio_1.562,19,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,19,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,-0.0,0.0
R_ratio_1.562,20,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,20,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,-0.0,0.0
R_ratio_1.562,21,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,21,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,-0.0,0.0
R_ratio_1.562,22,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,22,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,-0.0,0.0
R_ratio_1.562,23,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,23,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,-0.0,0.0
R_ratio_1.562,24,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,24,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,-0.0,0.0
R_ratio_1.562,25,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,25,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,5.169878828456423e-24,-0.0,5.169878828456423e-24
R_ratio_1.562,26,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,26,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,-0.0,0.0
R_ratio_1.562,27,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,27,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,-0.0,0.0
R_ratio_1.562,28,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,28,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,-0.0,0.0
R_ratio_1.562,29,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,29,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,-0.0,0.0
R_ratio_1.562,30,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,-6.617444900424222e-24,0.0,-6.617444900424222e-24
R_ratio_1.562,30,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,-0.0,0.0
R_ratio_1.562,31,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,6.617444900424222e-24,0.0,6.617444900424222e-24
R_ratio_1.562,31,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,-0.0,0.0
R_ratio_1.562,32,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,32,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,-0.0,0.0
R_ratio_1.562,33,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,33,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,-0.0,0.0
R_ratio_1.562,34,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,34,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,-0.0,0.0
R_ratio_1.562,35,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,35,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,-0.0,0.0
R_ratio_1.562,36,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,36,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,-0.0,0.0
R_ratio_1.562,37,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,37,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,-0.0,0.0
R_ratio_1.562,38,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,38,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,-0.0,0.0
R_ratio_1.562,39,A,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,0.0,0.0
R_ratio_1.562,39,B,0.5,0.479425538604203,1.0,1.5625,0.6097560975609756,3.654158068629598e-06,0.0,0.0,-0.0,0.0
