step,edge_index,i,j,a,b,a2,b2,ab,r2,theta,z2_re,z2_im,z2_phase_pi
5000,0,1,2,0.2593346063827861,0.06646635219342396,0.0672544380677146,0.004417775973900274,0.017237025283781234,0.07167221404161488,0.25089522221184457,0.06283666209381433,0.03447405056756247,0.1597248592526182
5000,1,1,3,-0.22674363730971753,0.14233599993031262,0.051412677060440726,0.020259536876161954,-0.032273782344314786,0.07167221393660268,2.5810255883168547,0.031153140184278772,-0.06454756468862957,-0.35686807749082117
5000,2,1,4,-0.00047786706317193284,-0.26771625548410527,2.2835693006456805e-07,0.07167199345043072,0.00012793278077157625,0.07167222180736078,-1.5725813007957912,-0.07167176509350066,0.0002558655615431525,0.9988636502578686
5000,3,1,5,0.24075087106618664,0.11709497007758038,0.05796098191912762,0.013711232017469445,0.028190716043646535,0.07167221393659706,0.45268752841889826,0.044249749901658184,0.05638143208729307,0.288189831295682
5000,4,1,6,0.05051941145586008,-0.26290684853233764,0.0025522109338464868,0.06912001100520553,-0.01328189925556865,0.07167222193905201,-1.3809532870937804,-0.06656780007135904,-0.0265637985111373,-0.8791421672799057
5000,5,2,3,-0.000477892942723282,-0.2677162260382834,2.2838166470471806e-07,0.07167197768418124,0.00012793969507620656,0.07167220606584594,-1.5725813976596577,-0.07167174930251653,0.0002558793901524131,0.9988635885924158
5000,6,2,4,0.21135563128834678,-0.16431984377824668,0.04467120287729559,0.027001011059307394,-0.03472992431495385,0.07167221393660299,-0.6608430584182161,0.017670191817988196,-0.0694598486299077,-0.4207057574209011
5000,7,2,5,-0.00047789304314052594,-0.2677162260381057,2.2838176068211258e-07,0.07167197768408609,0.00012793972195944723,0.07167220606584677,-1.572581398034746,-0.07167174930232541,0.00025587944391889446,0.9988635883536272
5000,8,2,6,0.2593346063941615,0.06646635214904377,0.06725443807361467,0.004417775968000696,0.017237025273027996,0.07167221404161536,0.2508952220407127,0.06283666210561398,0.03447405054605599,0.1597248591436723
5000,9,3,4,0.2593346046094613,0.06646635753246731,0.06725443714794561,0.004417776683633774,0.0172370265505135,0.07167221383157939,0.25089524317485173,0.06283666046431184,0.034474053101027,0.15972487259808313
5000,10,3,5,-0.05051939065127045,0.262906822091747,0.0025522088317756725,0.0691199971023815,-0.013281892450137027,0.07167220593415717,1.7606393088180676,-0.06656778827060582,-0.026563784900274053,-0.879142203998826
5000,11,3,6,0.24075087107444929,0.11709497006058944,0.0579609819231061,0.013711232013490338,0.028190716040523468,0.07167221393659644,0.4526875283483256,0.04424974990961576,0.056381432081046935,0.2881898312507541
5000,12,4,5,0.2593346046361234,0.0664663574284392,0.06725443716177444,0.004417776669805035,0.017237026525307543,0.07167221383157947,0.25089524277371694,0.0628366604919694,0.034474053050615086,0.15972487234271274
5000,13,4,6,-0.0004778671329358358,-0.26771625548398126,2.283569967403158e-07,0.07167199345036432,0.00012793279944844785,0.07167222180736106,-1.57258130105638,-0.07167176509336758,0.0002558655988968957,0.9988636500919725
5000,14,5,6,-0.22674363728778602,0.14233599996525095,0.05141267705049506,0.020259536886107918,-0.03227378234911518,0.07167221393660297,2.5810255881627686,0.031153140164387146,-0.06454756469823036,-0.3568680775889154
