step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,2.643702271783852e-67,3.075324810302166e-67,0.9999999999999998,0.0
25,3.795341284186457e-30,4.4149855070279934e-30,1.0,6.707437923744493e-16
50,1.6513491519641698e-29,1.9209557262588784e-29,1.0000000000000002,1.0839609496987263e-15
75,1.2014354775097114e-29,1.3975871532121097e-29,1.0,1.3472180148700993e-15
100,2.3437478591153194e-29,2.72639851210107e-29,1.0,1.5836738966020858e-15
125,4.0027727455887643e-29,4.6562831472713e-29,1.0000000000000002,1.7005811960891115e-15
150,5.114431785742033e-29,5.949436564457349e-29,1.0000000000000002,1.950646373007413e-15
200,7.685482344818615e-29,8.940248221752625e-29,1.0,2.169129754379805e-15
300,2.5566097112629238e-28,2.974013132727206e-28,1.0000000000000002,3.306666532124273e-15
500,2.4807047762108593e-27,2.885715621891319e-27,0.9999999999999998,9.304222054157138e-15
750,1.2100221649021105e-26,1.4075757412077732e-26,0.9999999999999998,1.1413786561444854e-14
1000,3.375645779563692e-26,3.926768656017674e-26,0.9999999999999997,1.39741426306028e-14
1500,1.0930874820685507e-25,1.2715497842983992e-25,0.9999999999999998,1.0316266184181326e-14
2000,2.19250192132932e-25,2.550459492834365e-25,0.9999999999999998,1.7633490943422384e-14
3000,1.0471993774761497e-24,1.2181697845696716e-24,1.0000000000000002,2.3503535495047164e-14
4000,3.157532315792733e-24,3.673045022401989e-24,1.0000000000000002,2.925925326832721e-14
5000,7.888519289686178e-24,9.176433877236998e-24,1.0,4.707194079146877e-14
7500,2.8388173396498234e-23,3.302295228067769e-23,1.0,4.3197627988823046e-14
10000,9.300962170789664e-23,1.08194784370408e-22,0.9999999999999997,8.364629260641645e-14
15000,5.948883088356608e-22,6.920124081472814e-22,1.0,1.3847785350123518e-13
20000,2.448728414620264e-21,2.8485186579253456e-21,1.0000000000000004,2.2613308145850546e-13
25000,8.07643351720459e-21,9.395027813576057e-21,1.0000000000000002,3.6530480828284585e-13
30000,2.4997199368623816e-20,2.9078352818662856e-20,0.9999999999999998,6.488724066897341e-13
35000,7.544041714231339e-20,8.775715367559539e-20,0.9999999999999998,1.06214763372972e-12
40000,2.1346491478908794e-19,2.483161419447773e-19,1.0,1.7366482283922532e-12
