step,screw_deviation,optimal_phase
7720,1.8513742933340653e-11,4.694800551259049e-17
7760,1.8684329592108347e-11,0.0
7800,1.8872086382127352e-11,0.0
7840,1.9069786883290113e-11,0.0
7880,1.9277995302553335e-11,0.0
7920,1.9495768558475078e-11,0.0
7960,1.9721039931177177e-11,0.0
8000,1.9950733277833795e-11,0.0
8040,2.0178270548365042e-11,0.0
8080,2.0404219828774927e-11,0.0
8120,2.0623913743235034e-11,0.0
8160,2.0837583566172197e-11,0.0
8200,2.1037622866008286e-11,0.0
8240,2.1230905571428177e-11,-4.694800551259536e-17
8280,2.1417204460481208e-11,0.0
8320,2.1605155712458744e-11,-9.389601102519378e-17
8360,2.1797233105924675e-11,9.389601102519764e-17
8400,2.1992935247501148e-11,9.389601102519912e-17
8440,2.2196325320201295e-11,0.0
8480,2.2409658748365105e-11,2.3474002756300153e-17
8520,2.2641255167730482e-11,0.0
8560,2.288241781965852e-11,2.347400275629986e-17
8600,2.3137716890688067e-11,4.694800551259943e-17
8640,2.3405686216833446e-11,0.0
8680,2.3681948729523475e-11,0.0
8720,2.396252549990447e-11,9.389601102519615e-17
8760,2.4238852582441352e-11,0.0
8800,2.4512178344436832e-11,0.0
8840,2.4774091323605394e-11,0.0
8880,2.5026167410945697e-11,3.667812930671672e-19
8920,2.526652719338815e-11,0.0
8960,2.5494954877946953e-11,0.0
9000,2.5717217341921315e-11,9.389601102519293e-17
9040,2.5934786833336043e-11,-9.389601102519667e-17
9080,2.615303366144901e-11,0.0
9120,2.6376070162972368e-11,0.0
9160,2.6608803588714277e-11,0.0
9200,2.6850315132224563e-11,0.0
9240,2.711304030329006e-11,0.0
9280,2.7393428806089394e-11,2.3474002756299318e-17
9320,2.769039450728294e-11,-4.6948005512600047e-17
9360,2.8003405973072652e-11,0.0
9400,2.8326263037143465e-11,0.0
9440,2.8653419035458466e-11,-9.389601102520188e-17
9480,2.89797249385859e-11,4.694800551260005e-17
9520,2.930059501479499e-11,4.694800551260041e-17
9560,2.96102936292597e-11,0.0
9600,2.9909954838480936e-11,0.0
9640,3.0194065359826115e-11,0.0
9680,3.046584343878392e-11,0.0
9720,3.072850136075627e-11,0.0
9760,3.098868528731743e-11,0.0
9800,3.1248783624128184e-11,0.0
9840,3.151431352454635e-11,0.0
9880,3.17868108446486e-11,-4.694800551259389e-17
9920,3.207289818582832e-11,0.0
9960,3.237423448609592e-11,1.1737001378148154e-17
10000,3.2689143012304107e-11,-4.6948005512592374e-17
10040,3.301293554100171e-11,-4.6948005512593274e-17
10080,3.334594618891962e-11,0.0
10120,3.3685069485401783e-11,-9.389601102518788e-17
10160,3.4033968952052606e-11,-9.389601102518428e-17
10200,3.4383170047029505e-11,0.0
10240,3.4723237806129246e-11,4.694800551259036e-17
10280,3.5054457453554153e-11,-1.1737001378147483e-17
10320,3.537405749186444e-11,0.0
10360,3.568303497869385e-11,0.0
10400,3.598054325802571e-11,0.0
10440,3.6266265089848956e-11,-9.389601102517793e-17
10480,3.6547070995091486e-11,0.0
10520,3.682329123855519e-11,9.389601102517941e-17
10560,3.7100401649652976e-11,0.0
10600,3.73852017485446e-11,0.0
10640,3.7678971019465886e-11,0.0
10680,3.7989528849501547e-11,-2.347400275629532e-17
10720,3.831690961244511e-11,0.0
10760,3.866070672405893e-11,0.0
10800,3.9016064588020603e-11,0.0
10840,3.9381872680586875e-11,-9.389601102518527e-17
10880,3.9750383271701625e-11,0.0
10920,4.011955354585317e-11,0.0
10960,4.0486364169480236e-11,4.6948005512590623e-17
11000,4.084723096277994e-11,0.0
11040,4.1198739447254133e-11,0.0
11080,4.154407337437611e-11,-4.694800551258959e-17
11120,4.188137416975246e-11,0.0
11160,4.220931831321104e-11,0.0
11200,4.253896302967842e-11,0.0
11240,4.2871827889634924e-11,0.0
11280,4.3209764829722556e-11,4.69480055125896e-17
11320,4.355851715448835e-11,-2.3474002756294514e-17
11360,4.391843934064788e-11,-2.9342503445368373e-18
11400,4.4291820018031646e-11,0.0
11440,4.467474716678864e-11,0.0
11480,4.507228272049493e-11,0.0
11520,4.548155820392757e-11,0.0
11560,4.589405799555901e-11,0.0
11600,4.63082570255205e-11,0.0
11640,4.67204543666429e-11,0.0
11680,4.712611351900339e-11,0.0
11720,4.752540138684555e-11,0.0
11760,4.7913823695318784e-11,2.3474002756294575e-17
11800,4.828996503709186e-11,4.694800551259024e-17
11840,4.865963946133582e-11,0.0
11880,4.901951868023941e-11,0.0
11920,4.937739433255674e-11,0.0
11960,4.9736975245931885e-11,0.0
12000,5.010111196833564e-11,0.0
12040,5.0473399679553603e-11,0.0
12080,5.0852234920223925e-11,0.0
12120,5.1246748155353166e-11,0.0
12160,5.165436921910823e-11,-4.694800551258964e-17
12200,5.207271392954075e-11,0.0
12240,5.2497831962507175e-11,0.0
12280,5.2925365085805395e-11,9.389601102517794e-17
12320,5.335243549707903e-11,0.0
12360,5.377548516781804e-11,0.0
12400,5.419321075073468e-11,0.0
12440,5.46045834104185e-11,5.868500689073506e-18
12480,5.500937675075601e-11,-2.347400275629506e-17
12520,5.5407368803390864e-11,0.0
12560,5.5797742121387436e-11,9.38960110251785e-17
12600,5.618312167039551e-11,0.0
12640,5.656532088170988e-11,0.0
12680,5.6949735586602973e-11,-4.6948005512589835e-17
12720,5.7340760610621496e-11,0.0
12760,5.773851997357619e-11,0.0
12800,5.81416316183657e-11,0.0
12840,5.855399695332506e-11,0.0
12880,5.89742843657443e-11,0.0
12920,5.940343955014785e-11,0.0
12960,5.98411828507627e-11,9.389601102517611e-17
13000,6.027888495321479e-11,0.0
13040,6.071764345063248e-11,0.0
13080,6.115439937735012e-11,0.0
13120,6.158776647880941e-11,1.1737001378147462e-17
13160,6.201286526023187e-11,1.1737001378147064e-17
13200,6.242589632780242e-11,4.6948005512589194e-17
13240,6.283279276952402e-11,-4.694800551258942e-17
13280,6.322979897648073e-11,0.0
13320,6.362387863274011e-11,-9.38960110251761e-17
13360,6.40143846999457e-11,0.0
13400,6.440627075292063e-11,4.694800551258966e-17
13440,6.480513279997061e-11,0.0
13480,6.520915614156302e-11,0.0
13520,6.561856917556162e-11,-1.1737001378147483e-17
13560,6.603806749942345e-11,0.0
13600,6.646841036259804e-11,0.0
13640,6.691129150378394e-11,9.389601102517778e-17
13680,6.736513282408877e-11,9.389601102517798e-17
13720,6.782651374114307e-11,0.0
13760,6.829412073241738e-11,-4.6948005512587185e-17
13800,6.876137671942698e-11,0.0
13840,6.922882322096796e-11,0.0
13880,6.968751723971441e-11,2.347400275629302e-17
13920,7.014380123434192e-11,0.0
13960,7.059550869516841e-11,4.694800551258609e-17
14000,7.104679253224821e-11,0.0
14040,7.1497758288103e-11,0.0
14080,7.194740213569272e-11,-9.389601102517332e-17
14120,7.240061906299665e-11,0.0
14160,7.286064303267535e-11,2.3474002756293635e-17
14200,7.332846155584492e-11,-5.86850068907348e-18
14240,7.380693085772307e-11,0.0
14280,7.429642007851484e-11,0.0
14320,7.479815007208984e-11,0.0
14360,7.531220764860556e-11,0.0
14400,7.58376849996122e-11,0.0
14440,7.637056397920073e-11,9.389601102517719e-17
14480,7.690704180592083e-11,0.0
14520,7.744268597088137e-11,-4.6948005512589933e-17
14560,7.797373808088495e-11,0.0
14600,7.850099976319327e-11,0.0
14640,7.902134433397359e-11,0.0
14680,7.953046313940975e-11,-9.389601102517683e-17
14720,8.003419288409202e-11,0.0
14760,8.05303600342171e-11,9.389601102517977e-17
14800,8.102502308091711e-11,9.389601102517881e-17
14840,8.152126226190364e-11,0.0
14880,8.201761092272463e-11,4.694800551259032e-17
14920,8.251986998318163e-11,0.0
14960,8.302448947874235e-11,-2.347400275629476e-17
15000,8.35393109738823e-11,4.6948005512589767e-17
15040,8.406384758746691e-11,0.0
15080,8.45951204966995e-11,0.0
15120,8.513697818304229e-11,9.389601102517484e-17
15160,8.56846409503242e-11,0.0
15200,8.623420645612479e-11,0.0
15240,8.678739834979828e-11,0.0
15280,8.733792655251997e-11,-5.868500689073688e-18
15320,8.788810458161507e-11,0.0
15360,8.843025202297633e-11,0.0
15400,8.896478458312426e-11,0.0
15440,8.949199841048593e-11,-9.38960110251747e-17
15480,9.001235071494298e-11,0.0
15520,9.052622484910833e-11,0.0
15560,9.104021738472221e-11,0.0
15600,9.155448403668237e-11,0.0
15640,9.207248332126365e-11,0.0
15680,9.259706280650705e-11,0.0
15720,9.313038097464761e-11,0.0
15760,9.367092309945892e-11,0.0
15800,9.421920824231457e-11,9.389601102516893e-17
15840,9.47726898429408e-11,0.0
15880,9.532938146547747e-11,0.0
15920,9.588925989284364e-11,0.0
15960,9.644757839821502e-11,-1.173700137814612e-17
16000,9.700609450920315e-11,-1.1737001378146337e-17
16040,9.755920009318387e-11,0.0
16080,9.811089335813025e-11,0.0
16120,9.866526675156951e-11,0.0
16160,9.921678033934245e-11,0.0
16200,9.976339174456449e-11,9.389601102517945e-17
16240,1.0030939348036957e-10,0.0
16280,1.0085228931390084e-10,0.0
16320,1.0139874093158646e-10,0.0
16360,1.0195386282810831e-10,0.0
16400,1.025221582791878e-10,0.0
16440,1.0310336169335387e-10,0.0
16480,1.0369873101484745e-10,9.38960110251804e-17
16520,1.0430704531547014e-10,0.0
16560,1.0492854054315185e-10,0.0
16600,1.0556333931454656e-10,4.694800551259159e-17
16640,1.0620589184320145e-10,0.0
16680,1.0685255119864208e-10,0.0
16720,1.0749489037931422e-10,0.0
16760,1.0813629697440485e-10,-9.389601102518487e-17
16800,1.0876957469278955e-10,0.0
16840,1.0939345095544793e-10,0.0
16880,1.1001263123732315e-10,0.0
16920,1.106277275288843e-10,9.389601102518301e-17
16960,1.1123992287139206e-10,0.0
17000,1.1185276267259645e-10,0.0
17040,1.1247041204863876e-10,0.0
17080,1.1309546046836068e-10,0.0
17120,1.1373153439404412e-10,0.0
17160,1.1438386929312397e-10,4.694800551259073e-17
17200,1.1504715963036205e-10,0.0
17240,1.1572454279963781e-10,0.0
17280,1.1641424688434256e-10,0.0
17320,1.1711848424609322e-10,0.0
17360,1.178292367180736e-10,-2.3474002756296668e-17
17400,1.1854247054106748e-10,0.0
17440,1.192512988717323e-10,0.0
17480,1.1995391730074042e-10,0.0
17520,1.20652156206493e-10,0.0
17560,1.2134302181393274e-10,0.0
17600,1.2202638412372404e-10,0.0
17640,1.2270449769307686e-10,0.0
17680,1.233786260188831e-10,4.694800551259253e-17
17720,1.240531008563973e-10,-2.3474002756296535e-17
17760,1.2472829487019414e-10,0.0
17800,1.2541068391205759e-10,0.0
17840,1.2610783524651253e-10,4.694800551259318e-17
17880,1.2681605182012896e-10,0.0
17920,1.27537580233466e-10,-9.389601102518642e-17
17960,1.2827165749010243e-10,0.0
18000,1.290190136505071e-10,0.0
18040,1.2977657529919837e-10,-4.694800551259468e-17
18080,1.3054150195766096e-10,0.0
18120,1.3130609334767554e-10,2.934250344537146e-18
18160,1.3206861640506395e-10,-2.3474002756297108e-17
18200,1.3282313855085765e-10,0.0
18240,1.3357255989467017e-10,-9.389601102518833e-17
18280,1.3431329303505517e-10,0.0
18320,1.3504867505652534e-10,-9.389601102518722e-17
18360,1.357829435319406e-10,9.389601102518735e-17
18400,1.3651411130890587e-10,0.0
18440,1.3724603453348165e-10,-2.3474002756297272e-17
18480,1.379827326358648e-10,5.8685006890743425e-18
18520,1.3872624970385082e-10,0.0
18560,1.3947949260296779e-10,4.694800551259578e-17
18600,1.4024420396733352e-10,0.0
18640,1.4101952106475958e-10,9.389601102519103e-17
18680,1.4180945229451972e-10,0.0
18720,1.426085181640023e-10,-4.694800551259394e-17
18760,1.4342015433176142e-10,-4.694800551259323e-17
18800,1.4423647462538763e-10,0.0
18840,1.450565008225135e-10,0.0
18880,1.4587747332321452e-10,0.0
18920,1.466915626515353e-10,0.0
18960,1.4749769049422297e-10,0.0
19000,1.4829646263841216e-10,0.0
19040,1.490877936608676e-10,0.0
19080,1.4987630774010724e-10,0.0
19120,1.506621232969308e-10,0.0
19160,1.5144764850472552e-10,-1.1737001378147053e-17
19200,1.522358744604481e-10,1.1737001378146955e-17
19240,1.530239580930634e-10,4.694800551258742e-17
19280,1.5381691213629475e-10,0.0
19320,1.5461600633821315e-10,-9.389601102517635e-17
19360,1.5542567373922984e-10,0.0
19400,1.562455749536356e-10,9.389601102517766e-17
19440,1.5707583448279898e-10,-4.694800551258827e-17
19480,1.5790988760200472e-10,-4.694800551258852e-17
19520,1.5874537396614642e-10,0.0
19560,1.5957825986592184e-10,0.0
19600,1.604092189046118e-10,-4.69480055125884e-17
19640,1.6124081224699715e-10,-4.694800551258928e-17
19680,1.6206547018517386e-10,0.0
19720,1.6288382207960777e-10,0.0
19760,1.637015808040479e-10,-9.389601102517704e-17
19800,1.645141841616859e-10,0.0
19840,1.653253128842751e-10,0.0
19880,1.6613868299776367e-10,-5.868500689073664e-18
19920,1.6695681442382514e-10,-2.347400275629482e-17
19960,1.6778140144179604e-10,0.0
20000,1.6861434818282075e-10,0.0
20040,1.6945757979019678e-10,0.0
20080,1.7030909997021778e-10,0.0
20120,1.7116584317781105e-10,0.0
20160,1.7202934543528873e-10,0.0
20200,1.7289845517278726e-10,2.347400275629443e-17
20240,1.7376641940556378e-10,0.0
20280,1.746307103466812e-10,0.0
20320,1.754983045998536e-10,0.0
20360,1.7636781241227657e-10,9.38960110251808e-17
20400,1.772341321967517e-10,-9.389601102517918e-17
20440,1.7809556979381282e-10,0.0
20480,1.7895883043145847e-10,0.0
20520,1.7982014775627032e-10,-4.694800551258874e-17
20560,1.8067747168915114e-10,-2.3474002756295056e-17
20600,1.815370575164261e-10,0.0
20640,1.824020918700418e-10,2.3474002756295392e-17
20680,1.8327266697616528e-10,4.6948005512590827e-17
20720,1.8415664994485244e-10,0.0
20760,1.8504827046378884e-10,-9.389601102518323e-17
20800,1.8595723903648597e-10,9.389601102518265e-17
20840,1.8687554299586443e-10,9.389601102518038e-17
20880,1.8780704736024024e-10,4.6948005512589095e-17
20920,1.8874674613119076e-10,0.0
20960,1.8969797969070362e-10,-2.9342503445368134e-18
21000,1.9065323873392066e-10,0.0
21040,1.9160637341386079e-10,0.0
21080,1.925609561527541e-10,0.0
21120,1.9351072365048232e-10,0.0
21160,1.9445831820892684e-10,0.0
21200,1.9540184995343264e-10,0.0
21240,1.963457525586737e-10,0.0
21280,1.9728502468879223e-10,2.3474002756295142e-17
21320,1.982250274269466e-10,-5.868500689073861e-18
21360,1.9916975392750757e-10,4.6948005512589835e-17
21400,2.0011871912342279e-10,0.0
21440,2.0107643875669634e-10,0.0
21480,2.0204603682384777e-10,0.0
21520,2.030314382582331e-10,-9.389601102517317e-17
21560,2.0402613080780163e-10,-4.694800551258761e-17
21600,2.0503115595254647e-10,0.0
21640,2.0604453363964325e-10,0.0
21680,2.0706503634729033e-10,0.0
21720,2.0808994884570765e-10,0.0
21760,2.0911640270801374e-10,0.0
21800,2.1013919869106667e-10,9.389601102517518e-17
21840,2.111571264029525e-10,-9.389601102517507e-17
21880,2.1216980942456652e-10,0.0
21920,2.1317216958711031e-10,0.0
21960,2.1416906524730916e-10,0.0
22000,2.1516188529340355e-10,-1.1737001378145736e-17
22040,2.1615344808351965e-10,0.0
22080,2.1714808134175574e-10,0.0
22120,2.1814690022830615e-10,4.694800551258426e-17
22160,2.1915170898607595e-10,0.0
22200,2.2016925117783785e-10,0.0
22240,2.2119715142803685e-10,0.0
22280,2.2223794314408156e-10,4.6948005512583813e-17
22320,2.2329739312542626e-10,-4.694800551258369e-17
22360,2.243692629539925e-10,0.0
22400,2.2545031861356008e-10,0.0
22440,2.2654291843437432e-10,0.0
22480,2.2763961256301336e-10,0.0
22520,2.287347008507236e-10,-9.389601102516912e-17
22560,2.2982657810881646e-10,0.0
22600,2.3091333578249683e-10,0.0
22640,2.3199514677416395e-10,-9.389601102516716e-17
22680,2.3307030583594394e-10,0.0
22720,2.341429975013735e-10,5.868500689072928e-18
22760,2.3521525583544337e-10,-2.3474002756292384e-17
22800,2.362886812725543e-10,0.0
22840,2.373649501515418e-10,0.0
22880,2.3844827690531015e-10,0.0
22920,2.395401230384462e-10,-9.389601102517294e-17
22960,2.40643383058646e-10,0.0
23000,2.417564957356088e-10,4.6948005512586494e-17
23040,2.428756230370705e-10,2.3474002756293102e-17
23080,2.4400864430021025e-10,0.0
23120,2.4514859887349994e-10,0.0
23160,2.4629625538991545e-10,-4.694800551258657e-17
23200,2.4744605164091147e-10,4.694800551258649e-17
23240,2.485966756276823e-10,9.389601102516961e-17
23280,2.4974959272949153e-10,0.0
23320,2.509016719693128e-10,0.0
23360,2.5204989606334747e-10,-4.6948005512584695e-17
23400,2.531945580793573e-10,0.0
23440,2.543407596209585e-10,0.0
23480,2.554886826338035e-10,0.0
23520,2.566425264304143e-10,0.0
23560,2.57799458556738e-10,0.0
23600,2.5896728394446185e-10,0.0
23640,2.6014748134206913e-10,0.0
23680,2.6134034001021094e-10,0.0
23720,2.6254579103422454e-10,-9.389601102517649e-17
23760,2.6376792642721466e-10,-2.3474002756294058e-17
23800,2.650029528669331e-10,2.9342503445367965e-18
23840,2.6624484257103715e-10,0.0
23880,2.674926845012813e-10,0.0
23920,2.687425751302577e-10,0.0
23960,2.699958534905088e-10,0.0
24000,2.7124633530440823e-10,0.0
24040,2.7249135678803056e-10,4.694800551259194e-17
24080,2.7372912429887435e-10,0.0
24120,2.749651817505781e-10,0.0
24160,2.7619729862701626e-10,0.0
24200,2.7742712924744553e-10,-2.347400275629509e-17
24240,2.7866181637186433e-10,0.0
24280,2.7990234867355505e-10,0.0
24320,2.8115617512161133e-10,0.0
24360,2.8242312228705874e-10,0.0
24400,2.8370507320229673e-10,-4.694800551259003e-17
24440,2.8499708843843796e-10,0.0
24480,2.8630534606913695e-10,0.0
24520,2.876244820248071e-10,0.0
24560,2.8894956889533345e-10,0.0
24600,2.902811068201328e-10,0.0
24640,2.916141132614779e-10,9.389601102518114e-17
24680,2.929482952041791e-10,0.0
24720,2.942758700142742e-10,-9.389601102518448e-17
24760,2.9560081975103453e-10,4.6948005512591566e-17
24800,2.969165011878509e-10,0.0
24840,2.9822646154506204e-10,0.0
24880,2.995301577592275e-10,0.0
24920,3.008340894708275e-10,0.0
24960,3.021457092762644e-10,0.0
25000,3.034640217223018e-10,0.0
25040,3.0479236922251536e-10,0.0
25080,3.0613737562300264e-10,0.0
25120,3.074996925521498e-10,0.0
25160,3.088791037969372e-10,4.694800551258954e-17
25200,3.102708378100319e-10,0.0
25240,3.116788813500327e-10,0.0
25280,3.1309603060256027e-10,0.0
25320,3.145216463549937e-10,4.6948005512589724e-17
25360,3.159496840612004e-10,0.0
25400,3.1737239910512474e-10,0.0
25440,3.1879329275524584e-10,0.0
25480,3.202091655142538e-10,0.0
25520,3.216207670062791e-10,0.0
25560,3.2303251116819997e-10,0.0
25600,3.2444545396398474e-10,0.0
25640,3.2586024310632804e-10,4.694800551259159e-17
25680,3.2728299452380296e-10,0.0
25720,3.287168472450896e-10,-9.389601102518163e-17
25760,3.301642264212405e-10,0.0
25800,3.316220076137998e-10,0.0
25840,3.330959322909482e-10,-4.694800551258958e-17
25880,3.3458954300026023e-10,0.0
25920,3.3609683443524065e-10,0.0
25960,3.376168796915905e-10,0.0
26000,3.3915054835353595e-10,0.0
26040,3.4069637121118e-10,4.69480055125875e-17
26080,3.422444185070493e-10,0.0
26120,3.4379738969295267e-10,0.0
26160,3.453508843838484e-10,-9.389601102517437e-17
26200,3.4690409550802316e-10,-9.389601102517815e-17
26240,3.4845861506851794e-10,0.0
26280,3.5001399652244786e-10,0.0
26320,3.515703469796217e-10,0.0
26360,3.531307638319743e-10,0.0
26400,3.5469726366814325e-10,9.389601102518209e-17
