t,H,Q2_re,Q2_im,generator_norm
0,np.float64(949.8142740722448),np.float64(-62.14842344250734),np.float64(56.68761262985278),np.float64(27.76928658742386)
1,np.float64(949.8142740722444),np.float64(-62.14842344250742),np.float64(56.687612629852396),np.float64(28.251372075892302)
2,np.float64(949.8142740722446),np.float64(-62.14842344250752),np.float64(56.68761262985256),np.float64(28.420437596117576)
3,np.float64(949.8142740722477),np.float64(-62.148423442507394),np.float64(56.687612629852495),np.float64(28.425208201741995)
4,np.float64(949.8142740722516),np.float64(-62.148423442507806),np.float64(56.687612629852474),np.float64(28.647398404049394)
5,np.float64(949.8142740722495),np.float64(-62.14842344250776),np.float64(56.687612629851884),np.float64(29.1149255644536)
6,np.float64(949.8142740722482),np.float64(-62.14842344250799),np.float64(56.68761262985167),np.float64(29.40443010593981)
7,np.float64(949.8142740722501),np.float64(-62.14842344250812),np.float64(56.68761262985193),np.float64(29.61372743776018)
8,np.float64(949.8142740722524),np.float64(-62.148423442509056),np.float64(56.68761262985163),np.float64(29.77228240057416)
9,np.float64(949.8142740722535),np.float64(-62.148423442509156),np.float64(56.687612629852254),np.float64(29.931177983912086)
10,np.float64(949.8142740722496),np.float64(-62.14842344250916),np.float64(56.68761262985201),np.float64(30.026311973567587)
11,np.float64(949.8142740722465),np.float64(-62.148423442509056),np.float64(56.687612629852104),np.float64(30.073266907967486)
12,np.float64(949.814274072249),np.float64(-62.14842344250911),np.float64(56.687612629852076),np.float64(30.09008807065368)
13,np.float64(949.8142740722477),np.float64(-62.148423442508815),np.float64(56.687612629851984),np.float64(30.10270623663788)
14,np.float64(949.8142740722496),np.float64(-62.14842344250866),np.float64(56.68761262985254),np.float64(30.12178979725726)
15,np.float64(949.814274072254),np.float64(-62.148423442508445),np.float64(56.6876126298526),np.float64(30.163286006471083)
16,np.float64(949.8142740722535),np.float64(-62.14842344250922),np.float64(56.68761262985229),np.float64(30.231151134496)
17,np.float64(949.8142740722526),np.float64(-62.14842344250918),np.float64(56.687612629852424),np.float64(30.32222719884507)
18,np.float64(949.8142740722551),np.float64(-62.1484234425094),np.float64(56.68761262985227),np.float64(30.40682226974382)
19,np.float64(949.8142740722528),np.float64(-62.14842344250945),np.float64(56.687612629851856),np.float64(30.471101162242288)
20,np.float64(949.8142740722549),np.float64(-62.14842344250951),np.float64(56.68761262985197),np.float64(30.516142987638016)
21,np.float64(949.8142740722548),np.float64(-62.148423442508786),np.float64(56.687612629851145),np.float64(30.550629713290675)
22,np.float64(949.8142740722576),np.float64(-62.148423442508715),np.float64(56.68761262985075),np.float64(30.57789654041751)
23,np.float64(949.8142740722585),np.float64(-62.14842344250907),np.float64(56.687612629850825),np.float64(30.597109560383483)
24,np.float64(949.8142740722581),np.float64(-62.148423442509184),np.float64(56.68761262985069),np.float64(30.60691893833717)
25,np.float64(949.8142740722542),np.float64(-62.14842344250877),np.float64(56.687612629850165),np.float64(30.6077564944492)
