idx,i,j,d,family,theta_deg,a,b,r
94,4,5,1,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
95,4,6,2,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
96,4,7,3,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
97,4,8,4,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
98,4,9,5,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
99,4,10,6,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
100,4,11,7,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
101,4,12,8,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
102,4,13,9,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
103,4,14,10,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
104,4,15,11,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
105,4,16,12,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
106,4,17,13,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
107,4,18,12,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
108,4,19,11,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
109,4,20,10,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
110,4,21,9,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
111,4,22,8,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
112,4,23,7,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
113,4,24,6,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
114,4,25,5,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
115,5,6,1,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
116,5,7,2,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
117,5,8,3,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
118,5,9,4,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
119,5,10,5,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
120,5,11,6,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
121,5,12,7,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
122,5,13,8,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
123,5,14,9,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
124,5,15,10,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
125,5,16,11,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
126,5,17,12,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
127,5,18,13,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
128,5,19,12,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
129,5,20,11,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
130,5,21,10,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
131,5,22,9,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
132,5,23,8,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
133,5,24,7,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
134,5,25,6,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
135,6,7,1,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
136,6,8,2,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
137,6,9,3,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
138,6,10,4,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
139,6,11,5,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
140,6,12,6,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
141,6,13,7,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
142,6,14,8,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
143,6,15,9,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
144,6,16,10,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
145,6,17,11,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
146,6,18,12,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
147,6,19,13,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
148,6,20,12,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
149,6,21,11,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
150,6,22,10,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
151,6,23,9,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
152,6,24,8,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
153,6,25,7,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
154,7,8,1,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
155,7,9,2,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
156,7,10,3,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
157,7,11,4,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
158,7,12,5,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
159,7,13,6,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
160,7,14,7,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
161,7,15,8,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
162,7,16,9,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
163,7,17,10,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
164,7,18,11,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
165,7,19,12,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
166,7,20,13,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
167,7,21,12,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
168,7,22,11,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
169,7,23,10,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
170,7,24,9,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
171,7,25,8,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
172,8,9,1,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
173,8,10,2,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
174,8,11,3,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
175,8,12,4,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
176,8,13,5,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
177,8,14,6,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
178,8,15,7,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
179,8,16,8,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
180,8,17,9,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
181,8,18,10,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
182,8,19,11,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
183,8,20,12,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
184,8,21,13,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
185,8,22,12,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
186,8,23,11,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
187,8,24,10,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
188,8,25,9,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
189,9,10,1,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
190,9,11,2,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
191,9,12,3,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
192,9,13,4,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
193,9,14,5,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
194,9,15,6,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
195,9,16,7,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
196,9,17,8,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
197,9,18,9,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
198,9,19,10,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
199,9,20,11,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
200,9,21,12,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
201,9,22,13,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
202,9,23,12,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
203,9,24,11,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
204,9,25,10,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
205,10,11,1,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
206,10,12,2,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
207,10,13,3,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
208,10,14,4,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
209,10,15,5,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
210,10,16,6,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
211,10,17,7,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
212,10,18,8,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
213,10,19,9,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
214,10,20,10,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
215,10,21,11,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
216,10,22,12,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
217,10,23,13,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
218,10,24,12,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
219,10,25,11,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
220,11,12,1,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
221,11,13,2,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
222,11,14,3,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
223,11,15,4,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
224,11,16,5,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
225,11,17,6,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
226,11,18,7,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
227,11,19,8,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
228,11,20,9,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
229,11,21,10,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
230,11,22,11,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
231,11,23,12,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
232,11,24,13,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
233,11,25,12,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
234,12,13,1,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
235,12,14,2,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
236,12,15,3,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
237,12,16,4,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
238,12,17,5,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
239,12,18,6,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
240,12,19,7,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
241,12,20,8,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
242,12,21,9,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
243,12,22,10,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
244,12,23,11,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
245,12,24,12,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
246,12,25,13,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
247,13,14,1,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
248,13,15,2,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
249,13,16,3,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
250,13,17,4,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
251,13,18,5,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
252,13,19,6,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
253,13,20,7,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
254,13,21,8,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
255,13,22,9,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
256,13,23,10,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
257,13,24,11,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
258,13,25,12,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
259,14,15,1,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
260,14,16,2,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
261,14,17,3,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
262,14,18,4,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
263,14,19,5,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
264,14,20,6,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
265,14,21,7,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
266,14,22,8,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
267,14,23,9,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
268,14,24,10,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
269,14,25,11,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
270,15,16,1,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
271,15,17,2,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
272,15,18,3,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
273,15,19,4,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
274,15,20,5,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
275,15,21,6,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
276,15,22,7,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
277,15,23,8,0,0.0,5.5470019622522911e-02,0.0000000000000000e+00,5.5470019622522911e-02
278,15,24,9,1,90.0,3.3965590989681777e-18,5.5470019622522911e-02,5.5470019622522911e-02
