idx,i,j,d,family,theta_deg,a,b,r
52,4,11,7,1,90.0,6.4188933494310148e-18,1.0482848367219183e-01,1.0482848367219183e-01
53,4,12,6,0,0.0,1.0482848367219183e-01,0.0000000000000000e+00,1.0482848367219183e-01
54,4,13,5,0,0.0,1.0482848367219183e-01,0.0000000000000000e+00,1.0482848367219183e-01
55,5,6,1,0,0.0,1.0482848367219183e-01,0.0000000000000000e+00,1.0482848367219183e-01
56,5,7,2,0,0.0,1.0482848367219183e-01,0.0000000000000000e+00,1.0482848367219183e-01
57,5,8,3,1,90.0,6.4188933494310148e-18,1.0482848367219183e-01,1.0482848367219183e-01
58,5,9,4,0,0.0,1.0482848367219183e-01,0.0000000000000000e+00,1.0482848367219183e-01
59,5,10,5,1,90.0,6.4188933494310148e-18,1.0482848367219183e-01,1.0482848367219183e-01
60,5,11,6,1,90.0,6.4188933494310148e-18,1.0482848367219183e-01,1.0482848367219183e-01
61,5,12,7,0,0.0,1.0482848367219183e-01,0.0000000000000000e+00,1.0482848367219183e-01
62,5,13,6,0,0.0,1.0482848367219183e-01,0.0000000000000000e+00,1.0482848367219183e-01
63,6,7,1,1,90.0,6.4188933494310148e-18,1.0482848367219183e-01,1.0482848367219183e-01
64,6,8,2,1,90.0,6.4188933494310148e-18,1.0482848367219183e-01,1.0482848367219183e-01
65,6,9,3,0,0.0,1.0482848367219183e-01,0.0000000000000000e+00,1.0482848367219183e-01
66,6,10,4,1,90.0,6.4188933494310148e-18,1.0482848367219183e-01,1.0482848367219183e-01
67,6,11,5,0,0.0,1.0482848367219183e-01,0.0000000000000000e+00,1.0482848367219183e-01
68,6,12,6,1,90.0,6.4188933494310148e-18,1.0482848367219183e-01,1.0482848367219183e-01
69,6,13,7,1,90.0,6.4188933494310148e-18,1.0482848367219183e-01,1.0482848367219183e-01
70,7,8,1,0,0.0,1.0482848367219183e-01,0.0000000000000000e+00,1.0482848367219183e-01
71,7,9,2,0,0.0,1.0482848367219183e-01,0.0000000000000000e+00,1.0482848367219183e-01
72,7,10,3,1,90.0,6.4188933494310148e-18,1.0482848367219183e-01,1.0482848367219183e-01
73,7,11,4,0,0.0,1.0482848367219183e-01,0.0000000000000000e+00,1.0482848367219183e-01
74,7,12,5,1,90.0,6.4188933494310148e-18,1.0482848367219183e-01,1.0482848367219183e-01
75,7,13,6,0,0.0,1.0482848367219183e-01,0.0000000000000000e+00,1.0482848367219183e-01
76,8,9,1,1,90.0,6.4188933494310148e-18,1.0482848367219183e-01,1.0482848367219183e-01
77,8,10,2,1,90.0,6.4188933494310148e-18,1.0482848367219183e-01,1.0482848367219183e-01
78,8,11,3,0,0.0,1.0482848367219183e-01,0.0000000000000000e+00,1.0482848367219183e-01
79,8,12,4,1,90.0,6.4188933494310148e-18,1.0482848367219183e-01,1.0482848367219183e-01
80,8,13,5,0,0.0,1.0482848367219183e-01,0.0000000000000000e+00,1.0482848367219183e-01
81,9,10,1,0,0.0,1.0482848367219183e-01,0.0000000000000000e+00,1.0482848367219183e-01
82,9,11,2,0,0.0,1.0482848367219183e-01,0.0000000000000000e+00,1.0482848367219183e-01
83,9,12,3,1,90.0,6.4188933494310148e-18,1.0482848367219183e-01,1.0482848367219183e-01
84,9,13,4,0,0.0,1.0482848367219183e-01,0.0000000000000000e+00,1.0482848367219183e-01
85,10,11,1,1,90.0,6.4188933494310148e-18,1.0482848367219183e-01,1.0482848367219183e-01
86,10,12,2,1,90.0,6.4188933494310148e-18,1.0482848367219183e-01,1.0482848367219183e-01
87,10,13,3,0,0.0,1.0482848367219183e-01,0.0000000000000000e+00,1.0482848367219183e-01
88,11,12,1,0,0.0,1.0482848367219183e-01,0.0000000000000000e+00,1.0482848367219183e-01
89,11,13,2,0,0.0,1.0482848367219183e-01,0.0000000000000000e+00,1.0482848367219183e-01
90,12,13,1,1,90.0,6.4188933494310148e-18,1.0482848367219183e-01,1.0482848367219183e-01
